timestamp,x,y,car,sensor
41.85,267.48,180.867,car0,5
41.9,267.48,180.82,car0,5
41.95,267.48,180.764,car0,5
42.0,267.48,180.714,car0,5
42.05,267.48,180.665,car0,5
42.1,267.48,180.612,car0,5
42.15,267.48,180.555,car0,5
42.2,267.48,180.497,car0,5
42.25,267.48,180.442,car0,5
42.3,267.48,180.39,car0,5
42.35,267.48,180.333,car0,5
42.4,267.48,180.285,car0,5
42.45,267.48,180.236,car0,5
42.5,267.48,180.189,car0,5
42.55,267.48,180.135,car0,5
42.6,267.48,180.076,car0,5
42.65,267.48,180.019,car0,5
42.7,267.48,179.96,car0,5
42.75,267.48,179.912,car0,5
42.8,267.48,179.861,car0,5
42.85,267.48,179.809,car0,5
42.9,267.48,179.76,car0,5
42.95,267.48,179.702,car0,5
43.0,267.48,179.646,car0,5
43.05,267.48,179.591,car0,5
43.1,267.48,179.534,car0,5
43.15,267.48,179.486,car0,5
43.2,267.48,179.436,car0,5
43.25,267.48,179.381,car0,5
43.3,267.48,179.322,car0,5
43.35,267.48,179.274,car0,5
43.4,267.48,179.218,car0,5
43.45,267.48,179.169,car0,5
43.5,267.48,179.12,car0,5
43.55,267.48,179.067,car0,5
43.6,267.48,179.011,car0,5
43.65,267.48,178.956,car0,5
43.7,267.48,178.906,car0,5
43.75,267.48,178.851,car0,5
43.8,267.48,178.793,car0,5
43.85,267.48,178.74,car0,5
43.9,267.48,178.684,car0,5
43.95,267.48,178.631,car0,5
44.0,267.48,178.572,car0,5
44.05,267.48,178.515,car0,5
44.1,267.48,178.461,car0,5
44.15,267.48,178.403,car0,5
44.2,267.48,178.352,car0,5
44.25,267.48,178.304,car0,5
44.3,267.48,178.253,car0,5
44.35,267.48,178.195,car0,5
44.4,267.48,178.138,car0,5
44.45,267.48,178.09,car0,5
44.5,267.48,178.031,car0,5
44.55,267.48,177.979,car0,5
44.6,267.48,177.927,car0,5
44.65,267.48,177.876,car0,5
44.7,267.48,177.821,car0,5
44.75,267.48,177.767,car0,5
44.8,267.48,177.708,car0,5
44.85,267.48,177.658,car0,5
44.9,267.48,177.606,car0,5
44.95,267.48,177.557,car0,5
45.0,267.48,177.502,car0,5
45.05,267.48,177.453,car0,5
45.1,267.48,177.4,car0,5
45.15,267.48,177.349,car0,5
45.2,267.48,177.298,car0,5
45.25,267.48,177.246,car0,5
45.3,267.48,177.196,car0,5
45.35,267.48,177.146,car0,5
45.4,267.48,177.096,car0,5
45.45,267.48,177.041,car0,5
45.5,267.48,176.983,car0,5
45.55,267.48,176.933,car0,5
45.85,267.48,176.615,car0,4
45.9,267.48,176.563,car0,4
45.95,267.48,176.515,car0,4
46.0,267.48,176.457,car0,4
46.05,267.48,176.404,car0,4
46.1,267.48,176.346,car0,4
46.15,267.48,176.292,car0,4
46.2,267.48,176.233,car0,4
46.25,267.48,176.175,car0,4
46.3,267.48,176.122,car0,4
46.35,267.48,176.063,car0,4
46.4,267.48,176.008,car0,4
46.45,267.48,175.953,car0,4
46.5,267.48,175.9,car0,4
46.55,267.48,175.849,car0,4
46.6,267.48,175.791,car0,4
46.65,267.48,175.737,car0,4
46.7,267.48,175.677,car0,4
46.75,267.48,175.63,car0,4
46.8,267.48,175.581,car0,4
46.85,267.48,175.524,car0,4
46.9,267.48,175.473,car0,4
46.95,267.48,175.414,car0,4
47.0,267.48,175.358,car0,3
47.05,267.48,175.299,car0,3
47.1,267.48,175.244,car0,3
47.15,267.48,175.193,car0,3
47.2,267.48,175.142,car0,3
47.25,267.48,175.088,car0,3
47.3,267.48,175.038,car0,3
47.35,267.48,174.98,car0,3
47.4,267.48,174.928,car0,3
47.45,267.48,174.874,car0,3
47.5,267.48,174.819,car0,3
47.55,267.48,174.766,car0,2
47.6,267.48,174.71,car0,2
47.65,267.48,174.658,car0,2
47.7,267.48,174.601,car0,2
47.75,267.48,174.544,car0,2
47.8,267.48,174.494,car0,2
47.85,267.48,174.445,car0,2
47.9,267.48,174.388,car0,2
47.95,267.48,174.335,car0,2
48.0,267.48,174.285,car0,2
48.05,267.48,174.226,car0,2
48.1,267.48,174.177,car0,2
48.15,267.48,174.127,car0,2
48.2,267.48,174.078,car0,2
48.25,267.48,174.02,car0,2
48.3,267.48,173.964,car0,2
48.35,267.48,173.916,car0,2
48.4,267.48,173.866,car0,1
48.45,267.48,173.808,car0,1
48.5,267.48,173.75,car0,1
48.55,267.48,173.698,car0,1
48.6,267.48,173.642,car0,1
48.65,267.48,173.587,car0,1
48.7,267.48,173.535,car0,1
48.75,267.48,173.484,car0,1
48.8,267.48,173.426,car0,1
48.85,267.48,173.374,car0,1
48.9,267.48,173.32,car0,1
48.95,267.48,173.262,car0,1
49.0,267.48,173.209,car0,1
49.05,267.48,173.159,car0,1
49.1,267.48,173.104,car0,1
49.15,267.48,173.05,car0,1
49.2,267.48,173.002,car0,1
49.25,267.48,172.947,car0,1
49.3,267.48,172.893,car0,1
49.35,267.48,172.837,car0,1
49.4,267.48,172.78,car0,1
49.45,267.48,172.731,car0,1
49.5,267.48,172.679,car0,1
49.55,267.48,172.623,car0,1
49.6,267.48,172.569,car0,1
49.65,267.48,172.51,car0,1
49.9,267.48,172.239,car0,0
49.95,267.48,172.182,car0,0
50.0,267.48,172.124,car0,0
50.05,267.48,172.076,car0,0
50.1,267.48,172.021,car0,0
50.15,267.48,171.967,car0,0
50.2,267.48,171.914,car0,0
50.25,267.48,171.866,car0,0
50.3,267.48,171.817,car0,0
50.35,267.48,171.759,car0,0
50.4,267.48,171.704,car0,0
50.45,267.48,171.651,car0,0
50.5,267.48,171.593,car0,0
50.55,267.48,171.544,car0,0
50.6,267.48,171.487,car0,0
50.65,267.48,171.435,car0,0
50.7,267.48,171.38,car0,0
50.75,267.48,171.331,car0,0
50.8,267.48,171.282,car0,0
50.85,267.48,171.229,car0,0
50.9,267.48,171.171,car0,0
50.95,267.48,171.117,car0,0
51.0,267.48,171.061,car0,0
51.05,267.48,171.002,car0,0
51.1,267.48,170.947,car0,0
51.15,267.48,170.897,car0,0
51.2,267.48,170.839,car0,0
51.25,267.48,170.781,car0,0
51.3,267.48,170.729,car0,0
51.35,267.48,170.676,car0,0
51.4,267.48,170.618,car0,0
51.45,267.48,170.564,car0,0
51.5,267.48,170.506,car0,0
51.55,267.48,170.457,car0,0
51.6,267.48,170.406,car0,0
51.65,267.48,170.348,car0,0
51.7,267.48,170.297,car0,0
51.75,267.48,170.245,car0,0
51.8,267.48,170.189,car0,0
51.85,267.48,170.134,car0,0
51.9,267.48,170.075,car0,0
51.95,267.48,170.02,car0,0
52.0,267.48,169.97,car0,0
52.05,267.48,169.914,car0,0
52.1,267.48,169.866,car0,0
52.15,267.48,169.81,car0,0
52.2,267.48,169.753,car0,0
52.25,267.48,169.705,car0,0
52.3,267.48,169.648,car0,0
52.35,267.48,169.591,car0,0
52.4,267.48,169.542,car0,0
52.45,267.48,169.491,car0,0
52.5,267.48,169.439,car0,0
52.55,267.48,169.383,car0,0
52.6,267.48,169.33,car0,0
52.65,267.48,169.275,car0,0
52.7,267.48,169.219,car0,0
52.75,267.48,169.169,car0,0
52.8,267.48,169.122,car0,0
52.85,267.48,169.066,car0,0
52.9,267.48,169.012,car0,0
52.95,267.48,168.963,car0,0
53.0,267.48,168.915,car0,0
53.05,267.48,168.863,car0,0
53.1,267.48,168.813,car0,0
53.15,267.48,168.761,car0,0
53.2,267.48,168.706,car0,0
53.25,267.48,168.655,car0,0
53.3,267.48,168.597,car0,0
53.35,267.48,168.548,car0,0
53.4,267.48,168.495,car0,0
53.45,267.48,168.439,car0,0
53.5,267.48,168.385,car0,0
53.55,267.48,168.33,car0,0
53.6,267.48,168.277,car0,0
