timestamp,x_gt,y_gt
271.1,272.057,182.77
271.2,271.949,182.458
271.3,271.816,182.455
271.4,271.699,182.453
271.5,271.572,182.45
271.6,271.451,182.448
271.7,271.325,182.445
271.8,271.192,182.443
271.9,271.063,182.44
272,270.929,182.437
272.1,270.784,182.437
272.2,270.674,182.437
272.3,270.54,182.438
272.4,270.425,182.439
272.5,270.296,182.44
272.6,270.175,182.44
272.7,270.054,182.441
272.8,269.934,182.442
272.9,269.799,182.442
273,269.686,182.443
273.1,269.557,182.444
273.2,269.423,182.445
273.3,269.307,182.445
273.4,269.174,182.446
273.5,269.043,182.447
273.6,268.91,182.448
273.7,268.782,182.448
273.8,268.651,182.449
273.9,268.515,182.45
274,268.398,182.45
274.1,268.272,182.45
274.2,268.154,182.45
274.3,268.032,182.45
274.4,267.907,182.45
274.5,267.797,182.45
274.6,267.679,182.45
274.7,267.559,182.45
274.8,267.446,182.45
274.9,267.321,182.45
275,267.193,182.76
275.1,267.059,182.76
275.2,266.93,182.76
275.3,266.795,182.76
275.4,266.667,182.76
275.5,266.546,182.76
275.6,266.418,182.76
275.7,266.304,182.76
275.8,266.169,182.76
275.9,266.049,182.76
276,265.928,182.76
276.1,265.798,182.76
276.2,265.675,182.76
276.3,265.552,182.76
276.4,265.424,182.76
276.5,265.313,182.76
276.6,265.196,182.76
276.7,265.071,182.76
276.8,264.953,182.76
276.9,264.837,182.76
277,264.712,182.76
277.1,264.576,182.76
277.2,264.44,182.76
277.3,264.311,182.76
277.4,264.192,182.76
277.5,264.064,182.76
277.6,263.942,182.76
277.7,263.806,182.76
277.8,263.671,182.76
277.9,263.537,182.76
278,263.414,182.76
278.1,263.304,182.76
278.2,263.194,182.76
278.3,263.065,182.76
278.4,262.94,182.76
278.5,262.826,182.76
278.6,262.708,182.76
278.7,262.576,182.76
278.8,262.457,182.76
278.9,262.337,182.76
279,262.208,182.76
279.1,262.071,182.76
279.2,261.935,182.76
279.3,261.805,182.76
279.4,261.691,182.76
279.5,261.569,182.76
279.6,261.458,182.76
279.7,261.336,182.76
279.8,261.221,182.76
279.9,261.111,182.76
280,260.976,182.76
280.1,260.859,182.76
280.2,260.732,182.76
280.3,260.616,182.76
280.4,260.503,182.76
280.5,260.381,182.76
280.6,260.254,182.76
280.7,260.119,182.76
280.8,260,182.76
280.9,259.877,182.76
281,259.765,182.76
281.1,259.653,182.76
281.2,259.541,182.76
281.3,259.42,182.76
281.4,259.288,182.76
281.5,259.164,182.76
281.6,259.031,182.76
281.7,258.913,182.76
281.8,258.795,182.76
281.9,258.685,182.76
282,258.567,182.76
282.1,258.438,182.76
282.2,258.308,182.76
282.3,258.172,182.76
282.4,258.048,182.76
282.5,257.92,182.76
282.6,257.809,182.76
282.7,257.679,182.76
282.8,257.555,182.76
282.9,257.433,182.76
283,257.321,182.76
283.1,257.2,182.76
283.2,257.082,182.76
283.3,256.971,182.76
283.4,256.854,182.76
283.5,256.736,182.76
283.6,256.618,182.76
283.7,256.497,182.76
283.8,256.385,182.76
283.9,256.26,182.76
284,256.125,182.76
284.1,256.012,182.76
284.2,255.893,182.76
284.3,255.774,182.76
284.4,255.651,182.76
284.5,255.539,182.76
284.6,255.421,182.76
284.7,255.301,182.76
284.8,255.18,182.76
284.9,255.067,182.76
285,254.95,182.76
285.1,254.83,182.76
285.2,254.72,182.45
285.3,254.59,182.45
285.4,254.459,182.45
285.5,254.332,182.45
285.6,254.216,182.45
285.7,254.083,182.45
285.8,253.957,182.45
