timestamp,x_gt,y_gt,track_id,x_track,y_track,car_id,sensor_id
26.15,266.84,168.637,,,,,0
26.2,266.84,168.696,,,,,0
26.25,266.84,168.759,137.0,267.719,168.742,car0,0
26.3,266.84,168.827,137.0,267.706,168.804,car0,0
26.35,266.84,168.889,137.0,267.694,168.861,car0,0
26.4,266.84,168.956,137.0,267.68,168.924,car0,0
26.45,266.84,169.017,137.0,267.667,168.987,car0,0
26.5,266.84,169.077,137.0,267.654,169.048,car0,0
26.55,266.84,169.144,137.0,267.64,169.116,car0,0
26.6,266.84,169.211,137.0,267.625,169.182,car0,0
26.65,266.84,169.271,137.0,267.613,169.242,car0,0
26.7,266.84,169.34,137.0,267.598,169.312,car0,0
26.75,266.84,169.411,137.0,267.58,169.396,car0,0
26.8,266.84,169.477,137.0,267.565,169.468,car0,0
26.85,266.84,169.539,137.0,267.551,169.534,car0,0
26.9,266.84,169.598,137.0,267.538,169.594,car0,0
26.95,266.84,169.669,137.0,267.522,169.668,car0,0
27.0,266.84,169.733,137.0,267.508,169.735,car0,0
27.05,266.84,169.797,137.0,267.494,169.801,car0,0
27.1,266.84,169.867,137.0,267.479,169.873,car0,0
27.15,266.84,169.939,137.0,267.463,169.947,car0,0
27.2,266.84,170.001,137.0,267.45,170.01,car0,0
27.25,266.84,170.059,137.0,267.437,170.07,car0,0
27.3,266.84,170.124,137.0,267.423,170.136,car0,0
27.35,266.84,170.186,137.0,267.409,170.201,car0,0
27.4,266.84,170.259,137.0,267.393,170.274,car0,0
27.45,266.84,170.331,137.0,267.378,170.345,car0,0
27.5,266.84,170.39,137.0,267.366,170.403,car0,0
27.55,266.84,170.46,137.0,267.351,170.472,car0,0
27.6,266.84,170.527,137.0,267.338,170.535,car0,0
27.65,266.84,170.593,137.0,267.325,170.597,car0,0
27.7,266.84,170.663,137.0,267.311,170.661,car0,0
27.75,266.84,170.732,137.0,267.298,170.723,car0,0
27.8,266.84,170.797,137.0,267.286,170.78,car0,0
27.85,266.84,170.867,137.0,267.274,170.836,car0,0
27.9,266.84,170.93,137.0,267.267,170.869,car0,0
27.95,266.84,171.003,137.0,267.252,170.937,car0,0
28.0,266.84,171.063,137.0,267.24,170.994,car0,0
28.05,266.84,171.132,137.0,267.227,171.059,car0,0
28.1,266.84,171.19,137.0,267.214,171.117,car0,0
28.15,266.84,171.255,137.0,267.2,171.182,car0,0
28.2,266.84,171.319,137.0,267.187,171.244,car0,0
28.25,266.84,171.383,137.0,267.174,171.306,car0,0
28.3,266.84,171.444,137.0,267.162,171.365,car0,0
28.35,266.84,171.511,137.0,267.148,171.428,car0,0
28.4,266.84,171.569,137.0,267.136,171.483,car0,0
28.45,266.84,171.64,137.0,267.122,171.55,car0,0
28.5,266.84,171.699,137.0,267.108,171.616,car0,0
28.55,266.84,171.769,137.0,267.091,171.697,car0,0
28.6,266.84,171.841,137.0,267.073,171.779,car0,0
28.65,266.84,171.904,137.0,267.058,171.85,car0,0
28.7,266.84,171.967,137.0,267.043,171.92,car0,0
28.75,266.84,172.029,137.0,267.03,171.986,car0,0
