timestamp,x,y,car_id,sensor_id
11.15,266.84,168.636,car0,5.0
11.2,266.84,168.706,car0,5.0
11.25,266.84,168.773,car0,5.0
11.3,266.84,168.839,car0,5.0
11.35,266.84,168.898,car0,5.0
11.4,266.84,168.96,car0,5.0
11.45,266.84,169.024,car0,5.0
11.5,266.84,169.083,car0,5.0
11.55,266.84,169.147,car0,5.0
11.6,266.84,169.205,car0,5.0
11.65,266.84,169.273,car0,5.0
11.7,266.84,169.339,car0,5.0
11.75,266.84,169.405,car0,5.0
11.8,266.84,169.463,car0,5.0
11.85,266.84,169.532,car0,5.0
11.9,266.84,169.592,car0,5.0
11.95,266.84,169.657,car0,5.0
12.0,266.84,169.716,car0,5.0
12.05,266.84,169.775,car0,5.0
12.1,266.84,169.837,car0,5.0
12.15,266.84,169.902,car0,5.0
12.2,266.84,169.965,car0,0.0
12.25,266.84,170.026,car0,0.0
12.3,266.84,170.092,car0,0.0
12.35,266.84,170.155,car0,0.0
12.4,266.84,170.221,car0,0.0
12.45,266.84,170.278,car0,0.0
12.5,266.84,170.34,car0,0.0
12.55,266.84,170.397,car0,0.0
12.6,266.84,170.456,car0,0.0
12.65,266.84,170.525,car0,0.0
12.7,266.84,170.582,car0,0.0
12.75,266.84,170.648,car0,0.0
12.8,266.84,170.706,car0,0.0
12.85,266.84,170.776,car0,0.0
12.9,266.84,170.834,car0,0.0
12.95,266.84,170.903,car0,0.0
13.0,266.84,170.97,car0,0.0
13.05,266.84,171.033,car0,0.0
13.1,266.84,171.093,car0,0.0
13.15,266.84,171.16,car0,0.0
13.2,266.84,171.217,car0,0.0
13.25,266.84,171.284,car0,0.0
13.3,266.84,171.349,car0,0.0
13.35,266.84,171.417,car0,0.0
13.4,266.84,171.479,car0,0.0
13.45,266.84,171.548,car0,0.0
13.5,266.84,171.616,car0,0.0
13.55,266.84,171.68,car0,0.0
13.6,266.84,171.736,car0,0.0
13.65,266.84,171.794,car0,0.0
13.7,266.84,171.863,car0,0.0
13.75,266.84,171.928,car0,0.0
13.8,266.84,171.994,car0,0.0
13.85,266.84,172.061,car0,0.0
13.9,266.84,172.118,car0,0.0
