timestamp,x,y,car_id,sensor_id
91.1,266.84,168.664,car0,0
91.15,266.84,168.731,car0,0
91.2,266.84,168.797,car0,0
91.25,266.84,168.862,car0,0
91.3,266.84,168.931,car0,0
91.35,266.84,168.997,car0,0
91.4,266.84,169.062,car0,0
91.45,266.84,169.133,car0,0
91.5,266.84,169.207,car0,0
91.55,266.84,169.275,car0,0
91.6,266.84,169.346,car0,0
91.65,266.84,169.41,car0,0
91.7,266.84,169.471,car0,0
91.75,266.84,169.542,car0,0
91.8,266.84,169.611,car0,0
91.85,266.84,169.679,car0,0
91.9,266.84,169.746,car0,0
91.95,266.84,169.815,car0,0
92.0,266.84,169.89,car0,0
92.05,266.84,169.953,car0,0
92.1,266.84,170.024,car0,0
92.15,266.84,170.09,car0,0
92.2,266.84,170.164,car0,0
92.25,266.84,170.226,car0,0
92.3,266.84,170.292,car0,0
92.35,266.84,170.362,car0,0
92.4,266.84,170.432,car0,0
92.45,266.84,170.503,car0,0
92.5,266.84,170.576,car0,0
92.55,266.84,170.643,car0,0
92.6,266.84,170.707,car0,0
92.65,266.84,170.774,car0,0
92.7,266.84,170.843,car0,0
92.75,266.84,170.916,car0,0
92.8,266.84,170.982,car0,0
92.85,266.84,171.058,car0,0
92.9,266.84,171.129,car0,0
92.95,266.84,171.196,car0,0
93.0,266.84,171.259,car0,0
93.05,266.84,171.32,car0,0
93.1,266.84,171.384,car0,0
93.15,266.84,171.452,car0,0
93.2,266.84,171.527,car0,0
93.25,266.84,171.6,car0,0
93.3,266.84,171.669,car0,0
93.35,266.84,171.73,car0,0
93.4,266.84,171.796,car0,0
93.45,266.84,171.868,car0,0
93.5,266.84,171.941,car0,0
93.55,266.84,172.014,car0,0
93.6,266.84,172.085,car0,0
93.65,266.84,172.148,car0,0
93.7,266.84,172.215,car0,0
93.75,266.84,172.283,car0,0
93.8,266.84,172.349,car0,0
93.85,266.84,172.422,car0,0
93.9,266.84,172.483,car0,0
93.95,266.84,172.546,car0,0
94.0,266.84,172.619,car0,0
94.05,266.84,172.693,car0,0
94.1,266.84,172.768,car0,0
94.15,266.84,172.839,car0,0
94.2,266.84,172.913,car0,0
94.25,266.84,172.976,car0,0
94.3,266.84,173.047,car0,0
94.35,266.84,173.113,car0,0
94.4,266.84,173.188,car0,0
94.45,266.84,173.259,car0,0
94.5,266.84,173.331,car0,0
94.55,266.84,173.405,car0,0
94.6,266.84,173.475,car0,0
94.65,266.84,173.539,car0,0
94.7,266.84,173.614,car0,0
94.75,266.84,173.689,car0,0
94.8,266.84,173.76,car0,0
94.85,266.84,173.834,car0,0
94.9,266.84,173.899,car0,0
94.95,266.84,173.973,car0,0
95.0,266.84,174.042,car0,1
95.05,266.84,174.114,car0,1
95.1,266.84,174.179,car0,1
95.15,266.84,174.251,car0,1
95.2,266.84,174.326,car0,1
95.25,266.84,174.393,car0,1
95.3,266.84,174.463,car0,1
95.35,266.84,174.537,car0,1
95.4,266.84,174.609,car0,2
95.45,266.84,174.682,car0,2
95.5,266.84,174.743,car0,2
95.55,266.84,174.804,car0,2
95.6,266.84,174.868,car0,2
95.65,266.84,174.938,car0,2
95.7,266.84,174.999,car0,3
95.75,266.84,175.063,car0,3
95.8,266.84,175.13,car0,3
95.85,266.84,175.192,car0,3
95.9,266.84,175.264,car0,3
95.95,266.84,175.328,car0,3
96.0,266.84,175.394,car0,3
96.05,266.84,175.458,car0,4
96.1,266.84,175.526,car0,4
96.15,266.84,175.601,car0,4
96.2,266.84,175.671,car0,4
96.25,266.84,175.743,car0,4
96.3,266.84,175.804,car0,4
96.35,266.84,175.873,car0,4
96.4,266.84,175.941,car0,4
96.45,266.84,176.002,car0,4
96.5,266.84,176.067,car0,4
96.55,266.84,176.139,car0,4
96.6,266.84,176.212,car0,5
96.65,266.84,176.282,car0,5
96.7,266.84,176.345,car0,5
96.75,266.84,176.409,car0,5
96.8,266.84,176.479,car0,5
96.85,266.84,176.554,car0,5
96.9,266.84,176.618,car0,5
96.95,266.84,176.679,car0,5
97.0,266.84,176.745,car0,5
97.05,266.84,176.806,car0,5
97.1,266.84,176.871,car0,5
97.15,266.84,176.944,car0,5
97.2,266.84,177.008,car0,5
97.25,266.84,177.082,car0,5
97.3,266.84,177.152,car0,5
97.35,266.84,177.226,car0,5
97.4,266.84,177.289,car0,5
97.45,266.84,177.358,car0,5
97.5,266.84,177.433,car0,5
97.55,266.84,177.505,car0,5
97.6,266.84,177.568,car0,5
97.65,266.84,177.637,car0,5
97.7,266.84,177.698,car0,5
97.75,266.84,177.761,car0,5
97.8,266.84,177.823,car0,5
97.85,266.84,177.895,car0,5
97.9,266.84,177.961,car0,5
97.95,266.84,178.034,car0,5
98.0,266.84,178.105,car0,5
98.05,266.84,178.174,car0,5
98.1,266.84,178.246,car0,5
98.15,266.84,178.309,car0,5
98.2,266.84,178.375,car0,5
98.25,266.84,178.446,car0,5
98.3,266.84,178.516,car0,5
98.35,266.84,178.584,car0,5
98.4,266.84,178.659,car0,5
98.45,266.84,178.724,car0,5
98.5,266.84,178.796,car0,5
98.55,266.84,178.869,car0,5
98.6,266.84,178.94,car0,5
98.65,266.84,179.009,car0,5
98.7,266.84,179.084,car0,5
98.75,266.84,179.152,car0,5
98.8,266.84,179.217,car0,5
98.85,266.84,179.287,car0,5
98.9,266.84,179.359,car0,5
98.95,266.84,179.428,car0,5
99.0,266.84,179.502,car0,5
99.05,266.84,179.565,car0,5
99.1,266.84,179.637,car0,5
99.15,266.84,179.699,car0,5
99.2,266.84,179.761,car0,5
99.25,266.84,179.831,car0,5
99.3,266.84,179.903,car0,5
99.35,266.84,179.973,car0,5
99.4,266.84,180.044,car0,5
99.45,266.84,180.117,car0,5
99.5,266.84,180.185,car0,5
99.55,266.84,180.249,car0,5
99.6,266.84,180.312,car0,5
99.65,266.84,180.377,car0,5
99.7,266.84,180.439,car0,5
99.75,266.84,180.514,car0,5
99.8,266.84,180.578,car0,5
99.85,266.84,180.649,car0,5
99.9,266.84,180.718,car0,5
99.95,266.84,180.79,car0,5
100.0,266.84,180.851,car0,5
100.05,266.84,180.918,car0,5
100.1,266.84,180.989,car0,5
100.15,266.84,181.051,car0,5
100.2,266.84,181.117,car0,5
100.25,266.84,181.184,car0,5
100.3,266.84,181.254,car0,5
100.35,266.84,181.315,car0,5
100.4,266.84,181.38,car0,5
100.45,266.84,181.442,car0,5
100.5,266.84,181.511,car0,5
100.55,266.84,181.576,car0,5
100.6,266.84,181.643,car0,5
100.65,266.84,181.707,car0,5
