timestamp,car_id,sensor_id,track_id,gt_x,gt_y,track_x,track_y
51.15,car0,0,184,266.84,168.648,267.741,168.639
51.2,car0,0,184,266.84,168.711,267.729,168.697
51.25,car0,0,184,266.84,168.777,267.715,168.759
51.3,car0,0,184,266.84,168.837,267.704,168.814
51.35,car0,0,184,266.84,168.908,267.69,168.878
51.4,car0,0,184,266.84,168.967,267.678,168.935
51.45,car0,0,184,266.84,169.03,267.664,169.001
51.5,car0,0,184,266.84,169.096,267.65,169.067
51.55,car0,0,184,266.84,169.157,267.637,169.129
51.6,car0,0,184,266.84,169.226,267.622,169.197
51.65,car0,0,184,266.84,169.293,267.608,169.264
51.7,car0,0,184,266.84,169.358,267.593,169.335
51.75,car0,0,184,266.84,169.421,267.578,169.407
51.8,car0,0,184,266.84,169.484,267.563,169.475
51.85,car0,0,184,266.84,169.544,267.55,169.538
51.9,car0,0,184,266.84,169.611,267.535,169.608
51.95,car0,0,184,266.84,169.681,267.52,169.68
52.0,car0,0,184,266.84,169.75,267.504,169.752
52.05,car0,0,184,266.84,169.821,267.489,169.825
52.1,car0,0,184,266.84,169.888,267.474,169.895
52.15,car0,0,184,266.84,169.957,267.459,169.965
52.2,car0,0,184,266.84,170.02,267.445,170.03
52.25,car0,0,184,266.84,170.085,267.431,170.096
52.3,car0,0,184,266.84,170.157,267.415,170.17
52.35,car0,0,184,266.84,170.227,267.4,170.242
52.4,car0,0,184,266.84,170.299,267.385,170.313
52.45,car0,0,184,266.84,170.363,267.371,170.378
52.5,car0,0,184,266.84,170.426,267.358,170.438
52.55,car0,0,184,266.84,170.488,267.346,170.498
52.6,car0,0,184,266.84,170.546,267.334,170.554
52.65,car0,0,184,266.84,170.607,267.322,170.611
52.7,car0,0,184,266.84,170.678,267.308,170.675
52.75,car0,0,184,266.84,170.744,267.296,170.734
52.8,car0,0,184,266.84,170.813,267.283,170.792
52.85,car0,0,184,266.84,170.883,267.272,170.847
52.9,car0,0,184,266.84,170.949,267.263,170.885
52.95,car0,0,184,266.84,171.011,267.251,170.945
53.0,car0,0,184,266.84,171.075,267.238,171.006
53.05,car0,0,184,266.84,171.141,267.225,171.068
53.1,car0,0,184,266.84,171.203,267.211,171.13
53.15,car0,0,184,266.84,171.266,267.198,171.193
53.2,car0,0,184,266.84,171.335,267.184,171.26
53.25,car0,0,184,266.84,171.403,267.17,171.326
53.3,car0,0,184,266.84,171.462,267.158,171.381
53.35,car0,0,184,266.84,171.527,267.145,171.444
53.4,car0,0,184,266.84,171.595,267.131,171.507
53.45,car0,0,184,266.84,171.661,267.118,171.571
53.5,car0,0,184,266.84,171.724,267.102,171.645
53.55,car0,0,184,266.84,171.782,267.088,171.713
53.6,car0,0,184,266.84,171.851,267.071,171.791
53.65,car0,0,184,266.84,171.913,267.056,171.861
53.7,car0,0,184,266.84,171.979,267.041,171.933
53.75,car0,0,184,266.84,172.039,267.027,171.997
53.8,car0,0,184,266.84,172.105,267.014,172.061
53.85,car0,0,184,266.84,172.166,267.001,172.12
53.9,car0,0,184,266.84,172.226,266.99,172.174
53.95,car0,0,184,266.84,172.294,266.977,172.231
54.0,car0,0,184,266.84,172.357,266.968,172.276
54.05,car0,0,184,266.84,172.419,266.962,172.306
54.1,car0,0,184,266.84,172.481,266.948,172.37
54.15,car0,0,184,266.84,172.55,266.933,172.439
54.2,car0,0,184,266.84,172.614,266.92,172.501
54.25,car0,0,184,266.84,172.682,266.906,172.565
54.3,car0,0,184,266.84,172.751,266.893,172.627
54.35,car0,0,184,266.84,172.811,266.88,172.689
54.4,car0,0,184,266.84,172.875,266.866,172.754
54.45,car0,0,184,266.84,172.947,266.852,172.822
54.5,car0,0,184,266.84,173.017,266.839,172.884
54.55,car0,0,184,266.84,173.087,266.824,172.954
54.6,car0,0,184,266.84,173.148,266.812,173.011
54.65,car0,0,184,266.84,173.219,266.799,173.072
54.7,car0,0,184,266.84,173.288,266.785,173.138
54.75,car0,0,184,266.84,173.354,266.773,173.194
54.8,car0,0,184,266.84,173.418,266.761,173.252
54.85,car0,0,184,266.84,173.477,266.75,173.301
54.9,car0,0,184,266.84,173.539,266.741,173.344
54.95,car0,0,184,266.84,173.61,266.735,173.372
55.0,car0,0,184,266.84,173.671,267.313,173.72
55.05,car0,0,184,266.84,173.739,267.254,173.771
55.1,car0,0,184,266.84,173.799,267.216,173.805
55.15,car0,0,184,266.84,173.872,267.137,173.874
55.2,car0,0,184,266.84,173.943,267.057,173.942
55.25,car0,1,184,266.84,174.01,267.009,173.984
55.3,car0,1,184,266.84,174.079,266.968,174.02
55.35,car0,1,184,266.84,174.143,266.934,174.05
55.4,car0,1,184,266.84,174.211,266.9,174.08
55.45,car0,1,184,266.84,174.273,266.872,174.103
55.5,car0,1,184,266.84,174.336,266.85,174.123
55.55,car0,1,184,266.84,174.395,266.851,174.122
55.7,car0,2,184,266.84,174.586,267.117,174.601
55.75,car0,2,184,266.84,174.657,266.947,174.625
55.8,car0,2,184,266.84,174.723,266.908,174.63
55.85,car0,2,184,266.84,174.785,266.892,174.632
55.9,car0,2,184,266.84,174.845,266.885,174.633
55.95,car0,2,184,266.84,174.912,266.896,174.632
56.0,car0,3,184,266.84,174.984,267.09,174.604
56.05,car0,3,184,266.84,175.051,267.112,175.079
56.1,car0,3,184,266.84,175.121,266.895,175.048
56.15,car0,3,184,266.84,175.186,266.885,175.047
56.2,car0,3,184,266.84,175.254,266.891,175.048
56.25,car0,3,184,266.84,175.319,266.909,175.05
56.3,car0,3,184,266.84,175.377,266.953,175.056
56.35,car0,3,184,266.84,175.441,267.1,175.077
56.5,car0,4,184,266.84,175.634,266.843,175.551
56.55,car0,4,184,266.84,175.693,266.846,175.554
56.6,car0,4,184,266.84,175.756,266.868,175.573
56.65,car0,4,184,266.84,175.82,266.895,175.597
56.7,car0,4,184,266.84,175.882,266.925,175.623
56.75,car0,4,184,266.84,175.947,266.961,175.654
56.8,car0,4,184,266.84,176.011,266.999,175.687
56.85,car0,4,184,266.84,176.082,267.06,175.74
56.9,car0,5,184,266.84,176.151,267.147,175.816
56.95,car0,5,184,266.84,176.217,267.186,175.849
57.0,car0,5,184,266.84,176.289,267.242,175.898
57.05,car0,5,184,266.84,176.353,266.722,176.246
57.1,car0,5,184,266.84,176.418,266.725,176.263
57.15,car0,5,184,266.84,176.485,266.735,176.307
57.2,car0,5,184,266.84,176.55,266.746,176.362
57.25,car0,5,184,266.84,176.609,266.757,176.413
57.3,car0,5,184,266.84,176.677,266.77,176.475
57.35,car0,5,184,266.84,176.741,266.782,176.531
57.4,car0,5,184,266.84,176.813,266.797,176.599
57.45,car0,5,184,266.84,176.882,266.81,176.66
57.5,car0,5,184,266.84,176.941,266.821,176.715
57.55,car0,5,184,266.84,177.004,266.835,176.777
57.6,car0,5,184,266.84,177.074,266.848,176.839
