timestamp,x_gt,y_gt,sensor_id,track_id,x_track,y_track,car_id
41.5,266.84,168.677,0,92.0,267.687,168.636,car0
41.55,266.84,168.729,0,92.0,267.765,168.736,car0
41.6,266.84,168.784,0,92.0,267.745,168.782,car0
41.65,266.84,168.842,0,92.0,267.727,168.83,car0
41.7,266.84,168.898,0,92.0,267.711,168.88,car0
41.75,266.84,168.945,0,92.0,267.698,168.925,car0
41.8,266.84,169.0,0,92.0,267.685,168.976,car0
41.85,266.84,169.049,0,92.0,267.672,169.026,car0
41.9,266.84,169.101,0,92.0,267.66,169.077,car0
41.95,266.84,169.156,0,92.0,267.648,169.129,car0
42.0,266.84,169.214,0,92.0,267.635,169.183,car0
42.05,266.84,169.262,0,92.0,267.623,169.235,car0
42.1,266.84,169.313,0,92.0,267.612,169.287,car0
42.15,266.84,169.36,0,92.0,267.6,169.339,car0
42.2,266.84,169.41,0,92.0,267.588,169.392,car0
42.25,266.84,169.467,0,92.0,267.576,169.448,car0
42.3,266.84,169.522,0,92.0,267.564,169.504,car0
42.35,266.84,169.574,0,92.0,267.551,169.56,car0
42.4,266.84,169.624,0,92.0,267.539,169.615,car0
42.45,266.84,169.681,0,92.0,267.527,169.671,car0
42.5,266.84,169.729,0,92.0,267.515,169.726,car0
42.55,266.84,169.78,0,92.0,267.503,169.78,car0
42.6,266.84,169.829,0,92.0,267.492,169.834,car0
42.65,266.84,169.886,0,92.0,267.48,169.889,car0
42.7,266.84,169.943,0,92.0,267.468,169.944,car0
42.75,266.84,169.991,0,92.0,267.456,169.998,car0
42.8,266.84,170.044,0,92.0,267.444,170.053,car0
42.85,266.84,170.101,0,92.0,267.433,170.108,car0
42.9,266.84,170.157,0,92.0,267.421,170.163,car0
42.95,266.84,170.21,0,92.0,267.409,170.218,car0
43.0,266.84,170.257,0,92.0,267.397,170.273,car0
43.05,266.84,170.309,0,92.0,267.386,170.327,car0
43.1,266.84,170.362,0,92.0,267.374,170.38,car0
43.15,266.84,170.413,0,92.0,267.363,170.434,car0
43.2,266.84,170.465,0,92.0,267.351,170.486,car0
43.25,266.84,170.522,0,92.0,267.34,170.539,car0
43.3,266.84,170.578,0,92.0,267.329,170.592,car0
43.35,266.84,170.632,0,92.0,267.317,170.645,car0
43.4,266.84,170.688,0,92.0,267.306,170.698,car0
43.45,266.84,170.744,0,92.0,267.295,170.75,car0
43.5,266.84,170.791,0,92.0,267.284,170.801,car0
43.55,266.84,170.846,0,92.0,267.273,170.851,car0
43.6,266.84,170.895,0,92.0,267.263,170.901,car0
43.65,266.84,170.947,0,92.0,267.253,170.948,car0
43.7,266.84,170.998,0,92.0,267.243,170.995,car0
43.75,266.84,171.045,0,92.0,267.232,171.042,car0
43.8,266.84,171.093,0,92.0,267.222,171.089,car0
43.85,266.84,171.148,0,92.0,267.212,171.137,car0
43.9,266.84,171.204,0,92.0,267.202,171.184,car0
43.95,266.84,171.255,0,92.0,267.192,171.232,car0
44.0,266.84,171.311,0,92.0,267.181,171.281,car0
44.05,266.84,171.365,0,92.0,267.171,171.33,car0
44.1,266.84,171.412,0,92.0,267.161,171.378,car0
44.15,266.84,171.469,0,92.0,267.15,171.427,car0
44.2,266.84,171.519,0,92.0,267.14,171.476,car0
44.25,266.84,171.572,0,92.0,267.129,171.525,car0
44.3,266.84,171.63,0,92.0,267.119,171.574,car0
44.35,266.84,171.678,0,92.0,267.108,171.624,car0
44.4,266.84,171.734,0,92.0,267.098,171.674,car0
44.45,266.84,171.784,0,92.0,267.087,171.725,car0
44.5,266.84,171.838,0,92.0,267.076,171.776,car0
44.55,266.84,171.895,0,92.0,267.065,171.829,car0
44.6,266.84,171.943,0,92.0,267.054,171.881,car0
44.65,266.84,171.994,0,92.0,267.042,171.934,car0
44.7,266.84,172.044,0,92.0,267.031,171.986,car0
44.75,266.84,172.101,0,92.0,267.02,172.039,car0
44.8,266.84,172.15,0,92.0,267.009,172.091,car0
44.85,266.84,172.203,0,92.0,266.998,172.144,car0
