timestamp,car_id,sensor_id,x_gt,y_gt,x_track,y_track
91,234,0,266.84,168.664,267.738,168.653
91,234,0,266.84,168.731,267.738,168.653
91,234,0,266.84,168.797,267.738,168.653
91,234,0,266.84,168.862,267.738,168.653
91,234,0,266.84,168.931,267.738,168.653
91,234,0,266.84,168.997,267.738,168.653
91,234,0,266.84,169.062,267.738,168.653
91,234,0,266.84,169.133,267.738,168.653
91,234,0,266.84,169.207,267.738,168.653
91,234,0,266.84,169.275,267.738,168.653
91,234,0,266.84,169.346,267.738,168.653
91,234,0,266.84,169.41,267.738,168.653
91,234,0,266.84,169.471,267.738,168.653
91,234,0,266.84,169.542,267.738,168.653
91,234,0,266.84,169.611,267.738,168.653
91,234,0,266.84,169.679,267.738,168.653
91,234,0,266.84,169.746,267.738,168.653
91,234,0,266.84,169.815,267.738,168.653
91,234,0,266.84,168.664,267.725,168.716
91,234,0,266.84,168.731,267.725,168.716
91,234,0,266.84,168.797,267.725,168.716
91,234,0,266.84,168.862,267.725,168.716
91,234,0,266.84,168.931,267.725,168.716
91,234,0,266.84,168.997,267.725,168.716
91,234,0,266.84,169.062,267.725,168.716
91,234,0,266.84,169.133,267.725,168.716
91,234,0,266.84,169.207,267.725,168.716
91,234,0,266.84,169.275,267.725,168.716
91,234,0,266.84,169.346,267.725,168.716
91,234,0,266.84,169.41,267.725,168.716
91,234,0,266.84,169.471,267.725,168.716
91,234,0,266.84,169.542,267.725,168.716
91,234,0,266.84,169.611,267.725,168.716
91,234,0,266.84,169.679,267.725,168.716
91,234,0,266.84,169.746,267.725,168.716
91,234,0,266.84,169.815,267.725,168.716
91,234,0,266.84,168.664,267.711,168.777
91,234,0,266.84,168.731,267.711,168.777
91,234,0,266.84,168.797,267.711,168.777
91,234,0,266.84,168.862,267.711,168.777
91,234,0,266.84,168.931,267.711,168.777
91,234,0,266.84,168.997,267.711,168.777
91,234,0,266.84,169.062,267.711,168.777
91,234,0,266.84,169.133,267.711,168.777
91,234,0,266.84,169.207,267.711,168.777
91,234,0,266.84,169.275,267.711,168.777
91,234,0,266.84,169.346,267.711,168.777
91,234,0,266.84,169.41,267.711,168.777
91,234,0,266.84,169.471,267.711,168.777
91,234,0,266.84,169.542,267.711,168.777
91,234,0,266.84,169.611,267.711,168.777
91,234,0,266.84,169.679,267.711,168.777
91,234,0,266.84,169.746,267.711,168.777
91,234,0,266.84,169.815,267.711,168.777
91,234,0,266.84,168.664,267.699,168.836
91,234,0,266.84,168.731,267.699,168.836
91,234,0,266.84,168.797,267.699,168.836
91,234,0,266.84,168.862,267.699,168.836
91,234,0,266.84,168.931,267.699,168.836
91,234,0,266.84,168.997,267.699,168.836
91,234,0,266.84,169.062,267.699,168.836
91,234,0,266.84,169.133,267.699,168.836
91,234,0,266.84,169.207,267.699,168.836
91,234,0,266.84,169.275,267.699,168.836
91,234,0,266.84,169.346,267.699,168.836
91,234,0,266.84,169.41,267.699,168.836
91,234,0,266.84,169.471,267.699,168.836
91,234,0,266.84,169.542,267.699,168.836
91,234,0,266.84,169.611,267.699,168.836
91,234,0,266.84,169.679,267.699,168.836
91,234,0,266.84,169.746,267.699,168.836
91,234,0,266.84,169.815,267.699,168.836
91,234,0,266.84,168.664,267.686,168.899
91,234,0,266.84,168.731,267.686,168.899
91,234,0,266.84,168.797,267.686,168.899
91,234,0,266.84,168.862,267.686,168.899
91,234,0,266.84,168.931,267.686,168.899
91,234,0,266.84,168.997,267.686,168.899
91,234,0,266.84,169.062,267.686,168.899
91,234,0,266.84,169.133,267.686,168.899
91,234,0,266.84,169.207,267.686,168.899
91,234,0,266.84,169.275,267.686,168.899
91,234,0,266.84,169.346,267.686,168.899
91,234,0,266.84,169.41,267.686,168.899
91,234,0,266.84,169.471,267.686,168.899
91,234,0,266.84,169.542,267.686,168.899
91,234,0,266.84,169.611,267.686,168.899
91,234,0,266.84,169.679,267.686,168.899
91,234,0,266.84,169.746,267.686,168.899
91,234,0,266.84,169.815,267.686,168.899
91,234,0,266.84,168.664,267.671,168.966
91,234,0,266.84,168.731,267.671,168.966
91,234,0,266.84,168.797,267.671,168.966
91,234,0,266.84,168.862,267.671,168.966
91,234,0,266.84,168.931,267.671,168.966
91,234,0,266.84,168.997,267.671,168.966
91,234,0,266.84,169.062,267.671,168.966
91,234,0,266.84,169.133,267.671,168.966
91,234,0,266.84,169.207,267.671,168.966
91,234,0,266.84,169.275,267.671,168.966
91,234,0,266.84,169.346,267.671,168.966
91,234,0,266.84,169.41,267.671,168.966
91,234,0,266.84,169.471,267.671,168.966
91,234,0,266.84,169.542,267.671,168.966
91,234,0,266.84,169.611,267.671,168.966
91,234,0,266.84,169.679,267.671,168.966
91,234,0,266.84,169.746,267.671,168.966
91,234,0,266.84,169.815,267.671,168.966
91,234,0,266.84,168.664,267.657,169.033
91,234,0,266.84,168.731,267.657,169.033
91,234,0,266.84,168.797,267.657,169.033
91,234,0,266.84,168.862,267.657,169.033
91,234,0,266.84,168.931,267.657,169.033
91,234,0,266.84,168.997,267.657,169.033
91,234,0,266.84,169.062,267.657,169.033
91,234,0,266.84,169.133,267.657,169.033
91,234,0,266.84,169.207,267.657,169.033
91,234,0,266.84,169.275,267.657,169.033
91,234,0,266.84,169.346,267.657,169.033
91,234,0,266.84,169.41,267.657,169.033
91,234,0,266.84,169.471,267.657,169.033
91,234,0,266.84,169.542,267.657,169.033
91,234,0,266.84,169.611,267.657,169.033
91,234,0,266.84,169.679,267.657,169.033
91,234,0,266.84,169.746,267.657,169.033
91,234,0,266.84,169.815,267.657,169.033
91,234,0,266.84,168.664,267.642,169.104
91,234,0,266.84,168.731,267.642,169.104
91,234,0,266.84,168.797,267.642,169.104
91,234,0,266.84,168.862,267.642,169.104
91,234,0,266.84,168.931,267.642,169.104
91,234,0,266.84,168.997,267.642,169.104
91,234,0,266.84,169.062,267.642,169.104
91,234,0,266.84,169.133,267.642,169.104
91,234,0,266.84,169.207,267.642,169.104
91,234,0,266.84,169.275,267.642,169.104
91,234,0,266.84,169.346,267.642,169.104
91,234,0,266.84,169.41,267.642,169.104
91,234,0,266.84,169.471,267.642,169.104
91,234,0,266.84,169.542,267.642,169.104
91,234,0,266.84,169.611,267.642,169.104
91,234,0,266.84,169.679,267.642,169.104
91,234,0,266.84,169.746,267.642,169.104
91,234,0,266.84,169.815,267.642,169.104
91,234,0,266.84,168.664,267.626,169.178
91,234,0,266.84,168.731,267.626,169.178
91,234,0,266.84,168.797,267.626,169.178
91,234,0,266.84,168.862,267.626,169.178
91,234,0,266.84,168.931,267.626,169.178
91,234,0,266.84,168.997,267.626,169.178
91,234,0,266.84,169.062,267.626,169.178
91,234,0,266.84,169.133,267.626,169.178
91,234,0,266.84,169.207,267.626,169.178
91,234,0,266.84,169.275,267.626,169.178
91,234,0,266.84,169.346,267.626,169.178
91,234,0,266.84,169.41,267.626,169.178
91,234,0,266.84,169.471,267.626,169.178
91,234,0,266.84,169.542,267.626,169.178
91,234,0,266.84,169.611,267.626,169.178
91,234,0,266.84,169.679,267.626,169.178
91,234,0,266.84,169.746,267.626,169.178
91,234,0,266.84,169.815,267.626,169.178
91,234,0,266.84,168.664,267.612,169.246
91,234,0,266.84,168.731,267.612,169.246
91,234,0,266.84,168.797,267.612,169.246
91,234,0,266.84,168.862,267.612,169.246
91,234,0,266.84,168.931,267.612,169.246
91,234,0,266.84,168.997,267.612,169.246
91,234,0,266.84,169.062,267.612,169.246
91,234,0,266.84,169.133,267.612,169.246
91,234,0,266.84,169.207,267.612,169.246
91,234,0,266.84,169.275,267.612,169.246
91,234,0,266.84,169.346,267.612,169.246
91,234,0,266.84,169.41,267.612,169.246
91,234,0,266.84,169.471,267.612,169.246
91,234,0,266.84,169.542,267.612,169.246
91,234,0,266.84,169.611,267.612,169.246
91,234,0,266.84,169.679,267.612,169.246
91,234,0,266.84,169.746,267.612,169.246
91,234,0,266.84,169.815,267.612,169.246
91,234,0,266.84,168.664,267.596,169.319
91,234,0,266.84,168.731,267.596,169.319
91,234,0,266.84,168.797,267.596,169.319
91,234,0,266.84,168.862,267.596,169.319
91,234,0,266.84,168.931,267.596,169.319
91,234,0,266.84,168.997,267.596,169.319
91,234,0,266.84,169.062,267.596,169.319
91,234,0,266.84,169.133,267.596,169.319
91,234,0,266.84,169.207,267.596,169.319
91,234,0,266.84,169.275,267.596,169.319
91,234,0,266.84,169.346,267.596,169.319
91,234,0,266.84,169.41,267.596,169.319
91,234,0,266.84,169.471,267.596,169.319
91,234,0,266.84,169.542,267.596,169.319
91,234,0,266.84,169.611,267.596,169.319
91,234,0,266.84,169.679,267.596,169.319
91,234,0,266.84,169.746,267.596,169.319
91,234,0,266.84,169.815,267.596,169.319
91,234,0,266.84,168.664,267.58,169.395
91,234,0,266.84,168.731,267.58,169.395
91,234,0,266.84,168.797,267.58,169.395
91,234,0,266.84,168.862,267.58,169.395
91,234,0,266.84,168.931,267.58,169.395
91,234,0,266.84,168.997,267.58,169.395
91,234,0,266.84,169.062,267.58,169.395
91,234,0,266.84,169.133,267.58,169.395
91,234,0,266.84,169.207,267.58,169.395
91,234,0,266.84,169.275,267.58,169.395
91,234,0,266.84,169.346,267.58,169.395
91,234,0,266.84,169.41,267.58,169.395
91,234,0,266.84,169.471,267.58,169.395
91,234,0,266.84,169.542,267.58,169.395
91,234,0,266.84,169.611,267.58,169.395
91,234,0,266.84,169.679,267.58,169.395
91,234,0,266.84,169.746,267.58,169.395
91,234,0,266.84,169.815,267.58,169.395
91,234,0,266.84,168.664,267.566,169.461
91,234,0,266.84,168.731,267.566,169.461
91,234,0,266.84,168.797,267.566,169.461
91,234,0,266.84,168.862,267.566,169.461
91,234,0,266.84,168.931,267.566,169.461
91,234,0,266.84,168.997,267.566,169.461
91,234,0,266.84,169.062,267.566,169.461
91,234,0,266.84,169.133,267.566,169.461
91,234,0,266.84,169.207,267.566,169.461
91,234,0,266.84,169.275,267.566,169.461
91,234,0,266.84,169.346,267.566,169.461
91,234,0,266.84,169.41,267.566,169.461
91,234,0,266.84,169.471,267.566,169.461
91,234,0,266.84,169.542,267.566,169.461
91,234,0,266.84,169.611,267.566,169.461
91,234,0,266.84,169.679,267.566,169.461
91,234,0,266.84,169.746,267.566,169.461
91,234,0,266.84,169.815,267.566,169.461
91,234,0,266.84,168.664,267.55,169.537
91,234,0,266.84,168.731,267.55,169.537
91,234,0,266.84,168.797,267.55,169.537
