timestamp,track_id,x_track,y_track
34.839826323344,246,267.875,165.42
34.92142279421,135,267.59,164.94
35.0358,36,283.246,161.004
35.0358,2,283.249,160.664
35.224238977529,48,250.83,174.09
35.839826323344,246,267.875,164.4
35.92142279421,135,267.38,163.99
36.0358,36,283.246,161.018
36.0358,2,283.248,160.664
36.224238977529,48,250.87,175.18
36.92142279421,135,267.54,162.83
37.0358,36,283.246,161.03
37.0358,2,283.248,160.671
37.224238977529,48,250.9,176.21
37.92142279421,135,267.67,161.76
38.0358,36,283.246,161.042
38.0358,2,283.248,160.669
38.11945919482,202,251.465,154.76
38.224238977529,48,250.87,177.26
38.92142279421,135,267.79,160.62
39.0358,36,283.246,161.052
39.0358,2,283.248,160.668
39.11945919482,202,251.205,156.27
39.224238977529,48,250.82,178.32
39.92146279421,135,267.85,159.6
39.92146279421,118,267.97,155.12
40.0358,36,283.246,161.061
40.0358,2,283.247,160.667
40.11945919482,202,250.905,157.65
40.224238977529,48,250.88,179.38
40.92146279421,135,267.99,158.62
40.92146279421,118,267.69,156.29
41.0358,36,283.246,161.07
41.0358,2,283.247,160.666
41.11945919482,202,250.685,158.98
41.224238977529,48,250.99,180.44
41.92146279421,135,268.03,157.59
41.92146279421,118,267.42,157.59
42.0358,36,283.246,161.078
42.0358,2,283.247,160.665
42.11945919482,202,250.735,160.35
42.224238977529,48,251.07,181.51
42.289826323344,3,267.985,180.93
42.92146279421,135,267.98,156.62
42.92146279421,118,267.13,158.92
43.0358,36,283.246,161.085
43.0358,2,283.247,160.665
43.11945919482,202,250.805,161.6
43.224238977529,48,251.07,182.55
43.289826323344,3,267.815,179.87
43.92153479421,135,268.01,155.6
43.92153479421,118,266.92,160.08
43.92153479421,80,267.06,159.53
43.92153479421,145,267.51,160.57
44.0358,36,283.245,161.091
44.0358,2,283.247,160.664
44.11945919482,202,250.895,162.9
44.224238977529,48,251.06,183.6
44.289826323344,3,267.525,178.56
44.92157479421,135,268.04,154.54
44.92157479421,118,266.79,161.23
44.92157479421,80,266.5,158.82
44.92157479421,145,267.27,161.55
44.92157479421,181,266.11,158.25
45.0358,36,283.245,161.097
45.0358,2,283.247,160.664
45.11949919482,202,250.825,164.24
45.11949919482,69,251.535,154.87
45.224238977529,48,251.06,184.64
45.289826323344,3,267.285,177.41
45.92157479421,135,268.06,153.63
45.92157479421,118,266.58,162.4
45.92157479421,80,265.91,158.34
45.92157479421,145,267.2,162.81
45.92157479421,181,264.97,157.28
46.0358,36,283.245,161.102
46.0358,2,283.247,160.664
46.11949919482,202,250.915,165.57
46.11949919482,69,251.235,156.13
46.224238977529,48,251.06,185.68
46.289866323344,3,267.055,176.33
46.289866323344,221,267.805,176.07
46.92157479421,135,268.05,153.28
46.92157479421,118,266.37,163.57
46.92157479421,80,265.33,157.88
46.92157479421,145,267.12,163.51
46.92157479421,181,263.87,156.35
47.0358,36,283.245,161.106
47.0358,2,283.247,160.664
47.11949919482,202,251.065,166.94
47.11949919482,69,250.995,157.23
47.289866323344,3,266.915,175.23
47.289866323344,221,267.775,174.92
47.874238977529,166,251.49,168.61
47.92157479421,135,268.07,152.33
47.92157479421,118,266.16,164.74
47.92157479421,80,264.76,157.41
47.92157479421,145,267.15,163.84
47.92157479421,181,262.77,155.43
48.0358,36,283.245,161.11
48.0358,2,283.247,160.663
48.11949919482,202,251.075,168.25
48.11949919482,69,250.755,158.36
48.289866323344,3,266.965,174.04
48.289866323344,221,267.805,173.81
48.874238977529,166,251.21,170.16
48.92157479421,135,268.1,151.39
48.92157479421,118,265.95,165.91
48.92157479421,80,264.19,156.95
48.92157479421,145,267.31,164.73
48.92157479421,181,261.69,154.52
49.0358,36,283.245,161.114
49.0358,2,283.247,160.663
49.11949919482,202,251.075,169.55
49.11949919482,69,250.785,159.5
49.289866323344,3,266.815,172.92
49.289866323344,221,268.025,172.8
49.874238977529,166,250.93,171.49
49.92150279421,135,268.12,150.46
49.92150279421,118,265.75,167.07
49.92150279421,145,267.54,165.81
50.0358,36,283.245,161.118
50.0358,2,283.247,160.663
50.11949919482,202,251.075,170.85
50.11949919482,69,250.825,160.67
50.289866323344,3,266.675,171.81
50.289866323344,221,267.685,171.4
50.874238977529,166,250.65,172.81
50.92150279421,135,268.15,149.52
50.92150279421,145,267.73,166.83
50.92150279421,143,267.85,155.55
51.0358,36,283.245,161.121
51.0358,2,283.247,160.663
51.11949919482,202,251.085,172.15
51.11949919482,69,250.845,161.76
51.289866323344,3,266.525,170.69
51.289866323344,221,267.575,170.14
51.874238977529,166,250.88,174.25
51.92146279421,145,267.81,167.7
51.92146279421,143,267.62,156.63
52.0358,36,283.245,161.123
52.0358,2,283.247,160.663
52.11949919482,202,251.085,173.45
52.11949919482,69,250.855,162.85
52.289866323344,3,266.555,169.89
52.289866323344,221,267.475,169.42
52.874278977529,166,250.91,175.58
52.874278977529,150,251.1,175.12
52.92146279421,145,267.9,168.57
52.92146279421,143,267.37,157.79
53.0358,36,283.245,161.126
53.0358,2,283.247,160.663
53.11945919482,69,250.785,163.97
53.289866323344,3,266.675,169.91
53.289866323344,221,267.365,168.37
53.874278977529,166,250.86,176.86
53.874278977529,150,251.03,176.43
53.92150279421,145,267.98,169.44
53.92150279421,143,267.14,158.87
53.92150279421,108,267.84,166.09
54.0358,36,283.245,161.128
54.0358,2,283.247,160.663
54.11945919482,69,250.815,165.11
54.289938323344,3,266.725,169.49
54.289938323344,221,267.265,167.32
54.289938323344,83,267.465,174.39
54.289938323344,172,266.515,174.83
54.874278977529,166,250.76,178.16
54.874278977529,150,250.9,177.85
54.92150279421,145,268.07,170.31
54.92150279421,143,267.13,160.04
54.92150279421,108,267.56,164.8
55.0358,36,283.245,161.13
55.0358,2,283.247,160.663
55.044828797857,81,237.525,154.67
55.11945919482,69,250.935,166.25
55.290090323344,3,266.785,169.56
55.290090323344,221,267.155,166.27
55.290090323344,83,267.365,175.73
55.290090323344,172,265.305,176.01
55.290090323344,49,267.165,172.97
55.290090323344,74,267.475,173.91
55.290090323344,86,267.405,175.07
55.290090323344,27,267.315,175.65
55.874278977529,166,250.69,179.45
55.874278977529,150,251.02,179.44
55.92146279421,143,267.19,161.16
55.92146279421,108,267.31,163.63
56.0358,36,283.272,161.169
56.0358,2,283.247,160.663
56.044828797857,81,237.775,155.66
56.11945919482,69,251.015,167.39
56.290090323344,3,266.735,168.8
56.290090323344,221,267.055,165.23
56.290090323344,83,267.315,176.86
56.290090323344,172,264.135,177.17
56.290090323344,49,267.415,173.99
56.290090323344,74,267.065,174.29
56.290090323344,86,267.575,175.33
56.290090323344,27,267.515,175.78
56.874318977529,166,250.62,180.75
56.874318977529,150,251.28,180.86
56.874318977529,226,251.55,168.77
56.92146279421,143,267.16,162.21
56.92146279421,108,267.34,161.98
57.0358,36,283.271,161.169
57.0358,2,283.247,160.663
57.044828797857,81,237.965,156.54
57.11945919482,69,251.015,168.5
57.290050323344,3,266.675,168.04
57.290050323344,83,267.295,177.99
57.290050323344,172,262.965,178.32
57.290050323344,49,267.595,175.33
57.290050323344,74,266.725,174.64
57.290050323344,86,267.405,175.03
57.290050323344,27,267.505,175.78
57.874318977529,166,250.55,182.04
57.874318977529,150,251.39,182.26
57.874318977529,226,251.22,170.11
57.92146279421,143,267.1,163.3
57.92146279421,108,267.52,160.79
58.0358,36,283.27,161.169
58.0358,2,283.247,160.662
58.044868797857,81,238.135,157.36
58.044868797857,66,236.465,158.42
58.11945919482,69,251.015,169.62
58.290050323344,3,266.615,167.29
58.290050323344,83,267.345,179.18
58.290050323344,172,261.805,179.46
58.290050323344,49,267.395,176.97
58.290050323344,74,266.385,174.98
58.290050323344,86,267.375,174.92
58.290050323344,27,267.445,175.93
58.874318977529,166,250.48,183.34
58.874318977529,150,251.48,183.64
58.874318977529,226,250.99,171.19
58.92150279421,143,267.12,164.38
58.92150279421,108,267.61,159.63
58.92150279421,95,268,159.87
59.0358,36,283.269,161.172
59.0358,2,283.247,160.662
59.0358,204,283.334,157.843
59.044868797857,81,238.305,158.16
59.044868797857,66,237.245,159.1
59.11945919482,69,251.005,170.73
59.290018323344,3,266.565,166.53
59.290018323344,83,267.365,180.35
59.290018323344,49,267.375,178.32
59.290018323344,74,266.055,175.32
59.290018323344,86,267.345,174.82
59.290018323344,27,267.465,176.02
59.874278977529,150,251.57,185.01
59.874278977529,226,250.75,172.31
59.92150279421,143,267.24,165.47
59.92150279421,108,267.6,158.39
59.92150279421,95,268.22,158.79
60.0358,36,283.268,161.171
60.0358,2,283.247,160.662
60.0358,204,283.497,156.997
60.044868797857,81,238.315,159.08
60.044868797857,66,237.455,159.9
60.11945919482,69,251.005,171.84
60.289978323344,83,267.385,181.51
60.289978323344,49,267.515,179.61
60.289978323344,74,265.725,175.66
60.289978323344,86,267.305,174.71
60.289978323344,27,267.485,176.11
60.874278977529,150,251.66,186.38
60.874278977529,226,250.76,173.42
60.92150279421,143,267.38,166.57
60.92150279421,108,267.51,157.05
60.92150279421,95,268.38,157.75
61.0358,36,283.267,161.172
61.0358,2,283.247,160.662
61.0358,204,283.737,156.095
61.044868797857,81,238.445,159.9
61.044868797857,66,237.305,161.17
61.289938323344,83,267.395,182.67
61.289938323344,49,267.685,180.68
61.289938323344,86,267.275,174.6
61.289938323344,27,267.495,176.2
61.874278977529,150,251.75,187.76
61.874278977529,226,250.82,174.55
61.92150279421,143,267.44,167.67
61.92150279421,108,267.49,155.79
61.92150279421,95,267.9,156.09
62.0358,36,283.266,161.172
62.0358,2,283.247,160.662
62.0358,204,283.984,155.215
62.044868797857,81,238.565,160.73
62.044868797857,66,237.425,162.21
62.289906323344,83,267.475,182.38
62.289906323344,49,267.765,181.76
62.289906323344,27,267.515,176.29
62.874238977529,226,250.84,175.58
62.92150279421,143,267.43,168.75
62.92150279421,108,267.46,154.53
62.92150279421,95,267.84,154.9
63.0358,36,283.266,161.172
63.0358,2,283.247,160.662
63.0358,204,284.184,154.274
63.044868797857,81,238.695,161.54
63.044868797857,66,237.315,163.2
63.289938323344,83,267.515,181.89
63.289938323344,49,267.845,182.98
63.289938323344,7,267.785,169.95
63.289938323344,131,267.375,177.76
63.874238977529,226,250.93,176.59
63.92150279421,143,267.46,167.84
63.92150279421,108,267.43,153.28
63.92150279421,95,267.75,154.18
64.0358,36,283.265,161.171
64.0358,2,283.247,160.662
64.0358,204,284.268,153.345
64.044868797857,81,238.815,162.37
64.044868797857,66,237.515,164.42
64.289938323344,83,267.615,182.28
64.289938323344,49,267.925,184.2
64.289938323344,7,267.555,171.02
64.289938323344,131,268.105,176.43
64.874238977529,226,250.81,177.71
64.92150279421,143,267.45,166.18
64.92150279421,108,267.4,152.03
64.92150279421,95,267.68,153.11
65.0358,36,283.264,161.171
65.0358,2,283.247,160.662
65.0358,204,284.352,152.417
65.044828797857,66,237.775,165.76
65.289938323344,83,267.655,182.96
65.289938323344,49,267.995,185.42
65.289938323344,7,267.305,172.19
65.289938323344,131,268.175,175.29
65.874238977529,226,250.83,178.82
65.92150279421,143,267.39,165.07
65.92150279421,108,267.37,150.78
65.92150279421,95,267.62,152.04
66.0358,36,283.264,161.17
66.0358,2,283.247,160.662
66.0358,204,284.436,151.492
66.044828797857,66,237.865,166.99
66.289938323344,83,267.695,183.64
66.289938323344,49,268.075,186.63
66.289938323344,7,267.075,173.25
66.289938323344,131,268.185,174.32
66.874238977529,226,250.93,179.93
66.913872969698,123,237.525,168.67
66.92146279421,143,267.41,164.45
66.92146279421,95,267.55,150.97
67.0358,36,283.263,161.17
67.0358,2,283.247,160.662
67.0358,204,284.52,150.568
67.044828797857,66,238.005,168.09
67.289906323344,83,267.725,184.32
67.289906323344,7,266.865,174.26
67.289906323344,131,267.795,173.54
67.874238977529,226,251.06,181.06
67.913872969698,123,237.795,169.77
67.92153479421,143,267.4,164.67
67.92153479421,95,267.48,149.9
67.92153479421,128,267.51,161.29
67.92153479421,247,267.25,161.26
68.0358,36,283.262,161.169
68.0358,2,283.247,160.662
68.044828797857,66,238.145,169.19
68.289938323344,83,267.755,184.48
68.289938323344,7,266.875,175.3
68.289938323344,131,267.625,173.32
68.289938323344,11,268.675,172.93
68.874238977529,226,251.06,182.14
68.913872969698,123,238.055,170.99
68.92150279421,143,267.4,165.03
68.92150279421,128,267.32,162.62
68.92150279421,247,267.13,162.01
69.0358,36,283.262,161.169
69.0358,2,283.247,160.662
69.044828797857,66,238.275,170.29
69.289938323344,83,267.765,184.39
69.289938323344,7,266.975,176.33
69.289938323344,131,267.545,171.97
69.289938323344,11,269.165,172.69
69.874238977529,226,251.06,183.23
69.913912969698,123,238.275,172.03
69.913912969698,175,236.795,172.71
69.92150279421,143,267.39,165.38
69.92150279421,128,267.12,163.64
69.92150279421,247,267.07,162.91
70.0358,36,283.261,161.168
70.0358,2,283.247,160.662
70.044828797857,66,238.415,171.39
70.289938323344,83,267.805,184.95
70.289938323344,7,266.985,177.38
70.289938323344,131,267.555,170.61
70.289938323344,11,269.635,172.47
70.874238977529,226,251.06,184.31
70.913912969698,123,237.715,173.48
70.913912969698,175,237.455,173.28
70.92150279421,143,267.39,165.71
70.92150279421,128,267,164.82
70.92150279421,247,267.23,164.21
71.0358,36,283.261,161.168
71.0358,2,283.247,160.662
71.289938323344,83,267.835,185.51
71.289938323344,7,267.075,178.45
71.289938323344,131,267.655,169.39
71.289938323344,11,270.095,172.24
71.874238977529,226,251.06,185.39
71.913912969698,123,237.465,174.73
71.913912969698,175,237.915,173.67
71.92150279421,143,267.41,165.94
71.92150279421,128,266.88,166
71.92150279421,247,267.3,165.27
72.0358,36,283.26,161.167
72.0358,2,283.247,160.662
72.289938323344,83,267.875,186.07
72.289938323344,7,267.225,179.54
72.289938323344,131,267.685,168.32
72.289938323344,11,270.555,172.02
72.913912969698,123,237.305,175.9
72.913912969698,175,238.385,174.07
72.92150279421,143,267.41,166.29
72.92150279421,128,266.76,167.17
72.92150279421,247,267.63,166.58
73.0358,36,283.26,161.167
73.0358,2,283.247,160.662
73.289906323344,83,267.895,186.39
73.289906323344,7,267.335,180.37
73.289906323344,131,267.685,167.29
73.913912969698,123,237.125,177.08
73.913912969698,175,238.855,174.48
73.92150279421,143,267.41,166.64
73.92150279421,128,266.64,168.34
73.92150279421,247,267.75,167.67
74.0358,36,283.259,161.166
74.0358,2,283.247,160.662
74.290018323344,83,267.865,185.46
74.290018323344,7,267.335,181.38
74.290018323344,131,267.685,166.26
74.290018323344,40,267.975,169.22
74.290018323344,149,267.435,177.51
74.290018323344,157,267.315,177.57
74.324238977529,10,251.49,181.01
74.913912969698,123,236.805,178.01
74.913912969698,175,239.325,174.86
74.92146279421,143,267.4,166.98
74.92146279421,247,267.85,168.74
75.0358,36,283.259,161.165
75.0358,2,283.247,160.662
75.290018323344,83,267.895,185.9
75.290018323344,7,267.335,182.39
75.290018323344,131,267.675,165.24
75.290018323344,40,267.685,170.38
75.290018323344,149,264.375,179.27
75.290018323344,157,268.045,175.69
75.324238977529,10,251.3,179.93
75.913912969698,123,236.575,179.07
75.913912969698,175,239.785,175.26
75.92146279421,143,267.4,167.33
75.92146279421,247,267.95,169.81
76.0358,36,283.258,161.165
76.0358,2,283.247,160.662
76.290018323344,83,267.925,186.34
76.290018323344,7,267.325,183.4
76.290018323344,131,267.675,164.21
76.290018323344,40,267.455,171.46
76.290018323344,149,261.785,180.8
76.290018323344,157,267.995,174.75
76.324238977529,10,251.01,178.59
76.913872969698,123,236.875,180.31
76.92146279421,143,267.4,167.67
76.92146279421,247,268.05,170.88
77.0358,36,283.258,161.165
77.0358,2,283.247,160.662
77.289978323344,83,267.955,186.78
77.289978323344,7,267.325,184.41
77.289978323344,40,267.205,172.64
77.289978323344,149,259.255,182.31
77.289978323344,157,267.885,173.42
77.324278977529,10,250.78,177.47
77.324278977529,88,251.92,176.68
77.913872969698,123,236.955,181.47
77.92146279421,143,267.39,168.02
77.92146279421,247,268.15,171.94
78.0358,36,283.257,161.164
78.0358,2,283.247,160.662
78.289938323344,83,267.985,187.22
78.289938323344,40,267.025,173.73
78.289938323344,149,256.755,183.79
78.289938323344,157,268.025,172.41
78.324318977529,10,250.54,176.36
78.324318977529,88,251.41,176.03
78.324318977529,112,251.21,179.7
78.913872969698,123,236.875,182.61
79.0358,36,283.257,161.163
79.0358,2,283.247,160.662
79.289906323344,40,267.105,174.89
79.289906323344,149,254.275,185.27
79.289906323344,157,267.725,170.85
79.324318977529,10,250.31,175.25
79.324318977529,88,251.49,174.63
79.324318977529,112,251,178.54
79.913872969698,123,236.795,183.75
80.0358,36,283.257,161.162
80.0358,2,283.247,160.662
80.289906323344,40,267.035,175.95
80.289906323344,157,267.715,169.42
80.289906323344,121,267.305,175.73
80.324318977529,10,250.36,174.5
80.324318977529,88,251.52,173.39
80.324318977529,112,251.02,177.34
80.42142279421,171,267.99,154.58
80.913872969698,123,236.715,184.89
81.0358,36,283.256,161.162
81.0358,2,283.247,160.662
81.289906323344,40,266.955,177.01
81.289906323344,157,267.745,168.08
81.289906323344,121,267.205,176.76
81.324318977529,10,250.2,173.48
81.324318977529,88,251.74,172.23
81.324318977529,112,251.55,175.91
81.42142279421,171,267.81,155.7
81.913872969698,123,236.645,186.02
82.0358,36,283.256,161.162
82.0358,2,283.247,160.662
82.289906323344,40,266.885,178.06
82.289906323344,157,267.725,166.81
82.289906323344,121,267.215,177.81
82.324318977529,10,250.03,172.46
82.324318977529,88,251.35,170.73
82.324318977529,112,251.7,174.72
82.42142279421,171,267.6,156.72
82.71945919482,205,251.495,154.64
83.0358,36,283.256,161.161
83.0358,2,283.247,160.662
83.289906323344,40,266.785,179.13
83.289906323344,157,267.695,165.53
83.289906323344,121,267.435,178.96
83.324318977529,10,249.87,171.44
83.324318977529,88,251.23,169.36
83.324318977529,112,251.77,173.58
83.42142279421,171,267.37,157.75
83.71945919482,205,251.345,155.61
84.0358,36,283.255,161.161
84.0358,2,283.247,160.662
84.289906323344,40,266.675,180.2
84.289906323344,157,267.665,164.26
84.289906323344,121,267.685,180.08
84.324318977529,10,249.7,170.43
84.324318977529,88,251.13,168.13
84.324318977529,112,251.88,172.49
84.42142279421,171,267.15,158.8
84.71949919482,205,251.085,156.8
84.71949919482,47,251.485,166.92
85.0358,36,283.255,161.16
85.0358,2,283.247,160.662
85.289906323344,40,266.675,181.01
85.289906323344,157,267.635,162.99
85.289906323344,121,267.785,180.75
85.324278977529,88,251.03,166.9
85.324278977529,112,251.83,171.26
85.42142279421,171,267.08,159.86
85.71949919482,205,250.835,157.97
85.71949919482,47,251.235,165.57
86.0358,36,283.255,161.159
86.0358,2,283.247,160.662
86.289938323344,40,266.815,181.19
86.289938323344,121,267.885,181.71
86.289938323344,64,268.565,176.73
86.289938323344,255,267.765,179.54
86.324278977529,88,250.93,165.67
86.324278977529,112,251.62,169.93
86.42142279421,171,267.07,160.84
86.71949919482,205,250.725,159.15
86.71949919482,47,250.975,164.37
87.0358,36,283.254,161.158
87.0358,2,283.247,160.662
87.289938323344,40,266.755,182.12
87.289938323344,121,267.995,182.66
87.289938323344,64,267.725,175.82
87.289938323344,255,267.495,178.39
87.324278977529,88,250.83,164.44
87.324278977529,112,251.58,168.67
87.42142279421,171,267.08,161.84
87.71953919482,205,250.825,160.36
87.71953919482,47,250.735,163.19
87.71953919482,71,251.765,162.51
88.0358,36,283.254,161.157
88.0358,2,283.247,160.662
88.289938323344,40,266.815,182.71
88.289938323344,121,268.095,183.61
88.289938323344,64,267.815,174.63
88.289938323344,255,267.295,177.46
88.324238977529,112,251.61,167.47
88.42142279421,171,267.06,162.86
88.71953919482,205,250.795,161.46
88.71953919482,47,250.485,162.05
88.71953919482,71,250.775,161.03
89.0358,36,283.254,161.156
89.0358,2,283.247,160.662
89.289938323344,40,266.795,183.51
89.289938323344,121,268.205,184.57
89.289938323344,64,267.915,173.18
89.289938323344,255,267.915,176
89.324238977529,112,251.64,166.27
89.42142279421,171,267.06,163.86
89.71953919482,205,250.855,162.5
89.71953919482,47,250.245,160.9
89.71953919482,71,250.855,161.01
90.0358,36,283.254,161.156
90.0358,2,283.247,160.662
90.290050323344,40,266.745,184.39
90.290050323344,64,267.805,171.75
90.290050323344,255,267.995,174.97
90.290050323344,37,267.475,171.95
90.290050323344,176,268.925,172.8
90.290050323344,161,267.845,175.13
90.290050323344,84,267.925,176.16
90.324238977529,112,251.67,165.07
90.42142279421,171,267.15,164.86
90.71953919482,205,250.745,163.66
90.71953919482,47,250.005,159.78
90.71953919482,71,251.265,159.52
91.0358,36,283.253,161.154
91.0358,2,283.247,160.662
91.290050323344,40,266.695,185.27
91.290050323344,64,267.635,170.23
91.290050323344,255,268.095,174.1
91.290050323344,37,267.665,172.07
91.290050323344,176,268.685,173.15
91.290050323344,161,267.505,175.11
91.290050323344,84,268.115,176.28
91.324238977529,112,251.71,163.87
91.42142279421,171,267.28,165.88
91.71953919482,205,250.765,164.79
91.71953919482,47,249.765,158.65
91.71953919482,71,251.585,158.32
92.0358,36,283.265,161.17
92.0358,2,283.247,160.662
92.290050323344,40,266.655,186.16
92.290050323344,64,267.705,168.8
92.290050323344,255,268.185,173.09
92.290050323344,37,267.855,172.19
92.290050323344,176,267.755,173.88
92.290050323344,161,267.185,175.09
92.290050323344,84,268.295,176.4
92.42142279421,171,267.43,166.91
92.71949919482,205,250.865,165.93
92.71949919482,71,251.305,156.68
93.0358,36,283.264,161.169
93.0358,2,283.247,160.662
93.290050323344,40,266.605,187.04
93.290050323344,64,267.645,167.47
93.290050323344,255,268.205,172.05
93.290050323344,37,267.855,172.3
93.290050323344,176,267.235,174.37
93.290050323344,161,266.875,175.08
93.290050323344,84,268.485,176.52
93.42142279421,171,267.47,167.85
93.71949919482,205,250.985,167.07
93.71949919482,71,251.295,155.19
94.0358,36,283.264,161.167
94.0358,2,283.247,160.662
94.0358,103,284.372,159.333
94.290018323344,64,267.585,166.13
94.290018323344,255,267.975,170.81
94.290018323344,37,267.975,172.4
94.290018323344,176,266.715,174.84
94.290018323344,161,266.565,175.06
94.290018323344,84,268.665,176.64
94.42146279421,171,267.49,168.78
94.42146279421,252,267.65,165.23
94.71949919482,205,250.985,167.6
94.71949919482,71,251.275,154.32
94.774238977529,164,251.47,168.67
95.0358,36,283.263,161.166
95.0358,2,283.247,160.662
95.0358,103,283.41,157.486
95.0358,87,285.7,158.493
95.289938323344,64,267.535,164.8
95.289938323344,255,267.885,169.84
95.289938323344,37,268.085,172.51
95.289938323344,176,266.205,175.33
95.42146279421,171,267.49,169.77
95.42146279421,252,267.37,163.92
95.71949919482,205,251.005,165.4
95.71949919482,71,251.235,153.15
95.774238977529,164,251.28,169.86
96.0358,36,283.263,161.166
96.0358,2,283.247,160.662
96.0358,103,283.686,156.538
96.0358,87,286.615,158.002
96.289938323344,64,267.475,163.48
96.289938323344,255,267.845,168.98
96.289938323344,37,267.905,172.26
96.289938323344,176,265.695,175.81
96.42150279421,171,267.49,170.75
96.42150279421,252,267.13,162.79
96.42150279421,35,267.9,162.22
96.71949919482,205,250.945,164.03
96.71949919482,71,251.195,151.99
96.774278977529,164,251.03,171.02
96.774278977529,76,251.37,180.26
97.0358,36,283.262,161.165
97.0358,2,283.247,160.662
97.0358,103,283.944,155.541
97.0358,87,287.507,157.524
97.289906323344,64,267.415,162.15
97.289906323344,255,267.855,167.96
97.289906323344,37,267.635,172.43
