timestamp,x,y,car,sensor
41.45,266.84,168.659,car0,0
41.5,266.84,168.713,car0,0
41.55,266.84,168.763,car0,0
41.6,266.84,168.82,car0,0
41.65,266.84,168.869,car0,0
41.7,266.84,168.923,car0,0
41.75,266.84,168.97,car0,0
41.8,266.84,169.027,car0,0
41.85,266.84,169.084,car0,0
41.9,266.84,169.141,car0,0
41.95,266.84,169.198,car0,0
42.0,266.84,169.251,car0,0
42.05,266.84,169.305,car0,0
42.1,266.84,169.356,car0,0
42.15,266.84,169.406,car0,0
42.2,266.84,169.462,car0,0
42.25,266.84,169.509,car0,0
42.3,266.84,169.559,car0,0
42.35,266.84,169.614,car0,0
42.4,266.84,169.661,car0,0
42.45,266.84,169.718,car0,0
42.5,266.84,169.765,car0,0
42.55,266.84,169.813,car0,0
42.6,266.84,169.871,car0,0
42.65,266.84,169.92,car0,0
42.7,266.84,169.966,car0,0
42.75,266.84,170.014,car0,0
42.8,266.84,170.066,car0,0
42.85,266.84,170.121,car0,0
42.9,266.84,170.17,car0,0
42.95,266.84,170.22,car0,0
43.0,266.84,170.272,car0,0
43.05,266.84,170.323,car0,0
43.1,266.84,170.376,car0,0
43.15,266.84,170.428,car0,0
43.2,266.84,170.477,car0,0
43.25,266.84,170.528,car0,0
43.3,266.84,170.579,car0,0
43.35,266.84,170.633,car0,0
43.4,266.84,170.69,car0,0
43.45,266.84,170.737,car0,0
43.5,266.84,170.789,car0,0
43.55,266.84,170.84,car0,0
43.6,266.84,170.891,car0,0
43.65,266.84,170.943,car0,0
43.7,266.84,170.993,car0,0
43.75,266.84,171.041,car0,0
43.8,266.84,171.097,car0,0
43.85,266.84,171.154,car0,0
43.9,266.84,171.205,car0,0
43.95,266.84,171.257,car0,0
44.0,266.84,171.313,car0,0
44.05,266.84,171.368,car0,0
44.1,266.84,171.417,car0,0
44.15,266.84,171.463,car0,0
44.2,266.84,171.514,car0,0
44.25,266.84,171.567,car0,0
44.3,266.84,171.624,car0,0
44.35,266.84,171.671,car0,0
44.4,266.84,171.718,car0,0
44.45,266.84,171.773,car0,0
44.5,266.84,171.822,car0,0
44.55,266.84,171.871,car0,0
44.6,266.84,171.919,car0,0
44.65,266.84,171.971,car0,0
44.7,266.84,172.021,car0,0
44.75,266.84,172.077,car0,0
44.8,266.84,172.135,car0,0
44.85,266.84,172.183,car0,0
44.9,266.84,172.23,car0,0
44.95,266.84,172.28,car0,0
45.0,266.84,172.331,car0,0
45.05,266.84,172.388,car0,0
45.1,266.84,172.438,car0,0
45.15,266.84,172.494,car0,0
45.2,266.84,172.548,car0,0
45.25,266.84,172.601,car0,0
45.3,266.84,172.649,car0,0
45.35,266.84,172.705,car0,0
45.4,266.84,172.762,car0,0
45.45,266.84,172.817,car0,0
45.5,266.84,172.867,car0,0
45.55,266.84,172.919,car0,0
45.6,266.84,172.975,car0,0
45.65,266.84,173.027,car0,0
45.7,266.84,173.082,car0,0
45.75,266.84,173.134,car0,0
45.8,266.84,173.191,car0,0
45.85,266.84,173.245,car0,0
45.9,266.84,173.292,car0,0
45.95,266.84,173.347,car0,0
46.0,266.84,173.398,car0,0
46.05,266.84,173.45,car0,0
46.1,266.84,173.506,car0,0
46.15,266.84,173.554,car0,0
46.2,266.84,173.603,car0,0
46.25,266.84,173.658,car0,0
46.3,266.84,173.715,car0,0
46.35,266.84,173.769,car0,0
46.4,266.84,173.819,car0,0
46.45,266.84,173.867,car0,0
46.5,266.84,173.918,car0,0
46.55,266.84,173.971,car0,0
46.6,266.84,174.026,car0,1
46.65,266.84,174.078,car0,1
46.7,266.84,174.128,car0,1
46.75,266.84,174.178,car0,1
46.8,266.84,174.233,car0,1
46.85,266.84,174.287,car0,1
46.9,266.84,174.343,car0,1
46.95,266.84,174.392,car0,1
47.0,266.84,174.448,car0,1
47.05,266.84,174.495,car0,1
47.1,266.84,174.544,car0,1
47.15,266.84,174.598,car0,2
47.2,266.84,174.646,car0,2
47.25,266.84,174.695,car0,2
47.3,266.84,174.749,car0,2
47.35,266.84,174.801,car0,2
47.4,266.84,174.856,car0,2
47.45,266.84,174.91,car0,2
47.5,266.84,174.964,car0,2
47.55,266.84,175.015,car0,3
47.6,266.84,175.063,car0,3
47.65,266.84,175.116,car0,3
47.7,266.84,175.171,car0,3
47.75,266.84,175.226,car0,3
47.8,266.84,175.276,car0,3
47.85,266.84,175.324,car0,3
47.9,266.84,175.38,car0,3
47.95,266.84,175.434,car0,3
48.0,266.84,175.483,car0,4
48.05,266.84,175.539,car0,4
48.1,266.84,175.593,car0,4
48.15,266.84,175.65,car0,4
48.2,266.84,175.706,car0,4
48.25,266.84,175.755,car0,4
48.3,266.84,175.81,car0,4
48.35,266.84,175.866,car0,4
48.4,266.84,175.915,car0,4
48.45,266.84,175.969,car0,4
48.5,266.84,176.016,car0,4
48.55,266.84,176.065,car0,4
48.6,266.84,176.12,car0,4
48.65,266.84,176.177,car0,5
48.7,266.84,176.227,car0,5
48.75,266.84,176.284,car0,5
48.8,266.84,176.332,car0,5
48.85,266.84,176.385,car0,5
48.9,266.84,176.432,car0,5
48.95,266.84,176.482,car0,5
49.0,266.84,176.538,car0,5
49.05,266.84,176.592,car0,5
49.1,266.84,176.649,car0,5
49.15,266.84,176.7,car0,5
49.2,266.84,176.753,car0,5
49.25,266.84,176.808,car0,5
49.3,266.84,176.86,car0,5
49.35,266.84,176.908,car0,5
49.4,266.84,176.959,car0,5
49.45,266.84,177.016,car0,5
49.5,266.84,177.067,car0,5
49.55,266.84,177.119,car0,5
49.6,266.84,177.167,car0,5
49.65,266.84,177.219,car0,5
49.7,266.84,177.268,car0,5
49.75,266.84,177.32,car0,5
49.8,266.84,177.376,car0,5
49.85,266.84,177.429,car0,5
49.9,266.84,177.483,car0,5
49.95,266.84,177.53,car0,5
50.0,266.84,177.577,car0,5
50.05,266.84,177.631,car0,5
50.1,266.84,177.688,car0,5
50.15,266.84,177.738,car0,5
50.2,266.84,177.784,car0,5
50.25,266.84,177.831,car0,5
50.3,266.84,177.887,car0,5
50.35,266.84,177.943,car0,5
50.4,266.84,177.992,car0,5
50.45,266.84,178.042,car0,5
50.5,266.84,178.092,car0,5
50.55,266.84,178.144,car0,5
50.6,266.84,178.193,car0,5
50.65,266.84,178.248,car0,5
50.7,266.84,178.305,car0,5
50.75,266.84,178.36,car0,5
50.8,266.84,178.414,car0,5
50.85,266.84,178.468,car0,5
50.9,266.84,178.518,car0,5
50.95,266.84,178.566,car0,5
51.0,266.84,178.614,car0,5
51.05,266.84,178.668,car0,5
51.1,266.84,178.716,car0,5
51.15,266.84,178.766,car0,5
51.2,266.84,178.824,car0,5
51.25,266.84,178.871,car0,5
51.3,266.84,178.926,car0,5
51.35,266.84,178.984,car0,5
51.4,266.84,179.033,car0,5
51.45,266.84,179.085,car0,5
51.5,266.84,179.139,car0,5
51.55,266.84,179.186,car0,5
51.6,266.84,179.24,car0,5
51.65,266.84,179.297,car0,5
51.7,266.84,179.347,car0,5
51.75,266.84,179.4,car0,5
51.8,266.84,179.451,car0,5
51.85,266.84,179.508,car0,5
51.9,266.84,179.556,car0,5
51.95,266.84,179.606,car0,5
52.0,266.84,179.652,car0,5
52.05,266.84,179.705,car0,5
52.1,266.84,179.759,car0,5
52.15,266.84,179.806,car0,5
52.2,266.84,179.856,car0,5
52.25,266.84,179.905,car0,5
52.3,266.84,179.954,car0,5
52.35,266.84,180.008,car0,5
52.4,266.84,180.064,car0,5
52.45,266.84,180.118,car0,5
52.5,266.84,180.173,car0,5
52.55,266.84,180.222,car0,5
52.6,266.84,180.277,car0,5
52.65,266.84,180.334,car0,5
52.7,266.84,180.382,car0,5
52.75,266.84,180.433,car0,5
52.8,266.84,180.487,car0,5
52.85,266.84,180.536,car0,5
52.9,266.84,180.592,car0,5
52.95,266.84,180.64,car0,5
53.0,266.84,180.691,car0,5
53.05,266.84,180.738,car0,5
53.1,266.84,180.785,car0,5
53.15,266.84,180.831,car0,5
53.2,266.84,180.88,car0,5
53.25,266.84,180.929,car0,5
53.3,266.84,180.98,car0,5
53.35,266.84,181.035,car0,5
53.4,266.84,181.091,car0,5
53.45,266.84,181.138,car0,5
53.5,266.84,181.194,car0,5
53.55,266.84,181.249,car0,5
53.6,266.84,181.3,car0,5
53.65,266.84,181.354,car0,5
53.7,266.84,181.401,car0,5
53.75,266.84,181.452,car0,5
53.8,266.84,181.501,car0,5
53.85,266.84,181.552,car0,5
