timestamp,x,y,car_id,sensor_id
71.3,266.84,168.665,car0,0
71.35,266.84,168.723,car0,0
71.4,266.84,168.783,car0,0
71.45,266.84,168.84,car0,0
71.5,266.84,168.899,car0,0
71.55,266.84,168.953,car0,0
71.6,266.84,169.009,car0,0
71.65,266.84,169.07,car0,0
71.7,266.84,169.129,car0,0
71.75,266.84,169.19,car0,0
71.8,266.84,169.252,car0,0
71.85,266.84,169.305,car0,0
71.9,266.84,169.363,car0,0
71.95,266.84,169.418,car0,0
72.0,266.84,169.473,car0,0
72.05,266.84,169.531,car0,0
72.1,266.84,169.589,car0,0
72.15,266.84,169.641,car0,0
72.2,266.84,169.7,car0,0
72.25,266.84,169.755,car0,0
72.3,266.84,169.818,car0,0
72.35,266.84,169.878,car0,0
72.4,266.84,169.932,car0,0
72.45,266.84,169.987,car0,0
72.5,266.84,170.052,car0,0
72.55,266.84,170.104,car0,0
72.6,266.84,170.156,car0,0
72.65,266.84,170.217,car0,0
72.7,266.84,170.282,car0,0
72.75,266.84,170.34,car0,0
72.8,266.84,170.396,car0,0
72.85,266.84,170.451,car0,0
72.9,266.84,170.507,car0,0
72.95,266.84,170.56,car0,0
73.0,266.84,170.613,car0,0
73.05,266.84,170.677,car0,0
73.1,266.84,170.732,car0,0
73.15,266.84,170.797,car0,0
73.2,266.84,170.851,car0,0
73.25,266.84,170.916,car0,0
73.3,266.84,170.971,car0,0
73.35,266.84,171.028,car0,0
73.4,266.84,171.086,car0,0
73.45,266.84,171.139,car0,0
73.5,266.84,171.193,car0,0
73.55,266.84,171.257,car0,0
73.6,266.84,171.313,car0,0
73.65,266.84,171.378,car0,0
73.7,266.84,171.434,car0,0
73.75,266.84,171.499,car0,0
73.8,266.84,171.554,car0,0
73.85,266.84,171.615,car0,0
73.9,266.84,171.669,car0,0
73.95,266.84,171.732,car0,0
74.0,266.84,171.786,car0,0
74.05,266.84,171.839,car0,0
74.1,266.84,171.894,car0,0
74.15,266.84,171.956,car0,0
74.2,266.84,172.02,car0,0
74.25,266.84,172.073,car0,0
74.3,266.84,172.133,car0,0
74.35,266.84,172.191,car0,0
74.4,266.84,172.254,car0,0
74.45,266.84,172.309,car0,0
74.5,266.84,172.367,car0,0
74.55,266.84,172.424,car0,0
74.6,266.84,172.478,car0,0
74.65,266.84,172.534,car0,0
74.7,266.84,172.594,car0,0
74.75,266.84,172.651,car0,0
74.8,266.84,172.715,car0,0
74.85,266.84,172.775,car0,0
74.9,266.84,172.828,car0,0
74.95,266.84,172.88,car0,0
75.0,266.84,172.938,car0,0
75.05,266.84,172.995,car0,0
75.1,266.84,173.05,car0,0
75.15,266.84,173.107,car0,0
75.2,266.84,173.17,car0,0
75.25,266.84,173.23,car0,0
75.3,266.84,173.294,car0,0
75.35,266.84,173.349,car0,0
