timestamp,car_id,sensor_id,track_id,gt_x,gt_y,track_x,track_y
91.1,car0,unknown,234,266.84,168.664,267.738,168.653
91.15,car0,unknown,234,266.84,168.731,267.725,168.716
91.2,car0,unknown,234,266.84,168.797,267.711,168.777
91.25,car0,unknown,234,266.84,168.862,267.699,168.836
91.3,car0,unknown,234,266.84,168.931,267.686,168.899
91.35,car0,unknown,234,266.84,168.997,267.671,168.966
91.4,car0,unknown,234,266.84,169.062,267.657,169.033
91.45,car0,unknown,234,266.84,169.133,267.642,169.104
91.5,car0,unknown,234,266.84,169.207,267.626,169.178
91.55,car0,unknown,234,266.84,169.275,267.612,169.246
91.6,car0,unknown,234,266.84,169.346,267.596,169.319
91.65,car0,unknown,234,266.84,169.41,267.58,169.395
91.7,car0,unknown,234,266.84,169.471,267.566,169.461
91.75,car0,unknown,234,266.84,169.542,267.55,169.537
91.8,car0,unknown,234,266.84,169.611,267.535,169.608
91.85,car0,unknown,234,266.84,169.679,267.52,169.679
91.9,car0,unknown,234,266.84,169.746,267.505,169.748
91.95,car0,unknown,234,266.84,169.815,267.49,169.819
92.0,car0,unknown,234,266.84,169.89,267.474,169.896
92.05,car0,unknown,234,266.84,169.953,267.46,169.962
92.1,car0,unknown,234,266.84,170.024,267.444,170.034
92.15,car0,unknown,234,266.84,170.09,267.43,170.102
92.2,car0,unknown,234,266.84,170.164,267.414,170.177
92.25,car0,unknown,234,266.84,170.226,267.4,170.241
92.3,car0,unknown,234,266.84,170.292,267.386,170.307
92.35,car0,unknown,234,266.84,170.362,267.372,170.376
92.4,car0,unknown,234,266.84,170.432,267.357,170.444
92.45,car0,unknown,234,266.84,170.503,267.343,170.512
92.5,car0,unknown,234,266.84,170.576,267.328,170.581
92.55,car0,unknown,234,266.84,170.643,267.315,170.643
92.6,car0,unknown,234,266.84,170.707,267.303,170.702
92.65,car0,unknown,234,266.84,170.774,267.29,170.76
92.7,car0,unknown,234,266.84,170.843,267.278,170.817
92.75,car0,unknown,234,266.84,170.916,267.27,170.855
92.8,car0,unknown,234,266.84,170.982,267.257,170.918
92.85,car0,unknown,234,266.84,171.058,267.241,170.989
92.9,car0,unknown,234,266.84,171.129,267.227,171.057
92.95,car0,unknown,234,266.84,171.196,267.213,171.123
93.0,car0,unknown,234,266.84,171.259,267.2,171.185
93.05,car0,unknown,234,266.84,171.32,267.187,171.245
93.1,car0,unknown,234,266.84,171.384,267.174,171.307
93.15,car0,unknown,234,266.84,171.452,267.16,171.373
93.2,car0,unknown,234,266.84,171.527,267.145,171.443
93.25,car0,unknown,234,266.84,171.6,267.13,171.512
93.3,car0,unknown,234,266.84,171.669,267.116,171.581
93.35,car0,unknown,234,266.84,171.73,267.1,171.652
93.4,car0,unknown,234,266.84,171.796,267.084,171.729
93.45,car0,unknown,234,266.84,171.868,267.067,171.811
93.5,car0,unknown,234,266.84,171.941,267.05,171.892
93.55,car0,unknown,234,266.84,172.014,267.033,171.97
93.6,car0,unknown,234,266.84,172.085,267.017,172.043
93.65,car0,unknown,234,266.84,172.148,267.005,172.103
93.7,car0,unknown,234,266.84,172.215,266.992,172.164
93.75,car0,unknown,234,266.84,172.283,266.979,172.223
93.8,car0,unknown,234,266.84,172.349,266.969,172.271
93.85,car0,unknown,234,266.84,172.422,266.961,172.308
93.9,car0,unknown,234,266.84,172.483,266.947,172.372
93.95,car0,unknown,234,266.84,172.546,266.934,172.435
94.0,car0,unknown,234,266.84,172.619,266.919,172.505
94.05,car0,unknown,234,266.84,172.693,266.904,172.575
94.1,car0,unknown,234,266.84,172.768,266.89,172.643
94.15,car0,unknown,234,266.84,172.839,266.874,172.717
94.2,car0,unknown,234,266.84,172.913,266.859,172.79
94.25,car0,unknown,234,266.84,172.976,266.846,172.849
94.3,car0,unknown,234,266.84,173.047,266.832,172.914
94.35,car0,unknown,234,266.84,173.113,266.819,172.979
94.4,car0,unknown,234,266.84,173.188,266.804,173.046
94.45,car0,unknown,234,266.84,173.259,266.79,173.111
94.5,car0,unknown,234,266.84,173.331,266.777,173.175
94.55,car0,unknown,234,266.84,173.405,266.763,173.241
94.6,car0,unknown,234,266.84,173.475,266.75,173.299
94.65,car0,unknown,234,266.84,173.539,266.741,173.344
94.7,car0,unknown,234,266.84,173.614,266.735,173.371
94.75,car0,unknown,234,266.84,173.689,267.296,173.735
94.8,car0,unknown,234,266.84,173.76,267.24,173.784
94.85,car0,unknown,234,266.84,173.834,267.194,173.824
94.9,car0,unknown,234,266.84,173.899,267.099,173.906
94.95,car0,unknown,234,266.84,173.973,267.034,173.963
95.0,car0,unknown,234,266.84,174.042,266.99,174.001
95.05,car0,unknown,234,266.84,174.114,266.949,174.037
95.1,car0,unknown,234,266.84,174.179,266.915,174.066
95.15,car0,unknown,234,266.84,174.251,266.882,174.095
95.2,car0,unknown,234,266.84,174.326,266.853,174.12
95.25,car0,unknown,234,266.84,174.393,266.851,174.122
95.4,car0,unknown,234,266.84,174.609,267.095,174.604
95.45,car0,unknown,234,266.84,174.682,266.926,174.628
95.5,car0,unknown,234,266.84,174.743,266.902,174.631
95.55,car0,unknown,234,266.84,174.804,266.889,174.633
95.6,car0,unknown,234,266.84,174.868,266.886,174.633
95.65,car0,unknown,234,266.84,174.938,266.918,174.629
95.7,car0,unknown,234,266.84,174.999,267.122,174.6
95.75,car0,unknown,234,266.84,175.063,267.082,175.074
95.8,car0,unknown,234,266.84,175.13,266.891,175.048
95.85,car0,unknown,234,266.84,175.192,266.886,175.047
95.9,car0,unknown,234,266.84,175.264,266.894,175.048
95.95,car0,unknown,234,266.84,175.328,266.912,175.051
96.0,car0,unknown,234,266.84,175.394,266.979,175.06
96.05,car0,unknown,234,266.84,175.458,267.122,175.08
96.2,car0,unknown,234,266.84,175.671,266.841,175.549
96.25,car0,unknown,234,266.84,175.743,266.863,175.569
96.3,car0,unknown,234,266.84,175.804,266.888,175.591
96.35,car0,unknown,234,266.84,175.873,266.921,175.619
96.4,car0,unknown,234,266.84,175.941,266.957,175.65
96.45,car0,unknown,234,266.84,176.002,266.993,175.682
96.5,car0,unknown,234,266.84,176.067,267.045,175.727
96.55,car0,unknown,234,266.84,176.139,267.138,175.808
96.6,car0,unknown,234,266.84,176.212,267.183,175.846
96.65,car0,unknown,234,266.84,176.282,267.235,175.892
96.7,car0,unknown,234,266.84,176.345,266.723,176.25
96.75,car0,unknown,234,266.84,176.409,266.724,176.258
96.8,car0,unknown,234,266.84,176.479,266.734,176.302
96.85,car0,unknown,234,266.84,176.554,266.747,176.365
96.9,car0,unknown,234,266.84,176.618,266.759,176.421
96.95,car0,unknown,234,266.84,176.679,266.771,176.478
97.0,car0,unknown,234,266.84,176.745,266.783,176.534
97.05,car0,unknown,234,266.84,176.806,266.795,176.592
97.1,car0,unknown,234,266.84,176.871,266.808,176.651
97.15,car0,unknown,234,266.84,176.944,266.822,176.718
97.2,car0,unknown,234,266.84,177.008,266.835,176.781
97.25,car0,unknown,234,266.84,177.082,266.849,176.846
97.3,car0,unknown,234,266.84,177.152,266.863,176.911
97.35,car0,unknown,234,266.84,177.226,266.878,176.983
97.4,car0,unknown,234,266.84,177.289,266.891,177.044
97.45,car0,unknown,234,266.84,177.358,266.905,177.108
97.5,car0,unknown,234,266.84,177.433,266.92,177.177
97.55,car0,unknown,234,266.84,177.505,266.934,177.244
97.6,car0,unknown,234,266.84,177.568,266.946,177.303
97.65,car0,unknown,234,266.84,177.637,266.961,177.37
