timestamp,x_gt,y_gt
259.1,283.95,161.74
259.2,283.95,161.608
259.3,283.95,161.477
259.4,283.95,161.348
259.5,283.95,161.224
259.6,283.95,161.099
259.7,283.95,160.975
259.8,283.95,160.839
259.9,283.95,160.719
260,283.95,160.602
260.1,283.95,160.476
260.2,283.95,160.357
260.3,283.95,160.227
260.4,283.95,160.108
260.5,283.95,159.98
260.6,283.95,159.863
260.7,283.95,159.73
260.8,283.95,159.59
260.9,283.95,159.458
261,283.95,159.334
261.1,283.95,159.22
261.2,283.95,159.098
261.3,283.95,158.959
261.4,283.95,158.834
261.5,283.95,158.7
261.6,283.95,158.569
261.7,283.95,158.449
261.8,283.95,158.31
261.9,283.95,158.169
262,283.95,158.042
262.1,283.95,157.904
262.2,283.95,157.781
262.3,283.95,157.663
262.4,283.95,157.53
262.5,283.95,157.416
262.6,283.95,157.302
262.7,283.95,157.183
262.8,283.95,157.048
262.9,283.95,156.923
263,283.94,156.752
263.1,283.918,156.622
263.2,283.899,156.51
263.3,283.879,156.388
263.4,283.858,156.259
263.5,283.838,156.139
263.6,283.816,156.007
263.7,283.794,155.87
263.8,283.774,155.751
263.9,283.752,155.617
264,283.73,155.486
264.1,283.709,155.36
264.2,283.688,155.231
264.3,283.667,155.107
264.4,283.645,154.975
264.5,283.624,154.849
264.6,283.605,154.73
264.7,283.582,154.593
264.8,283.559,154.457
264.9,283.54,154.342
265,283.522,154.23
265.1,283.5,154.1
265.2,283.478,153.967
265.3,283.458,153.845
265.4,283.436,153.709
265.5,283.416,153.593
265.6,283.108,153.263
265.7,282.994,153.235
265.8,282.86,153.202
265.9,282.749,153.175
266,282.639,153.148
266.1,282.52,153.119
266.2,282.401,153.09
266.3,282.281,153.06
266.4,282.149,153.028
266.5,282.036,153
266.6,281.922,152.972
266.7,281.808,152.944
266.8,281.688,152.915
266.9,281.568,152.886
267,281.438,152.854
267.1,281.307,152.822
267.2,281.178,152.79
267.3,281.052,152.759
267.4,280.934,152.73
267.5,280.809,152.7
267.6,280.674,152.667
267.7,280.547,152.636
267.8,280.415,152.604
267.9,280.297,152.575
268,280.171,152.544
268.1,280.042,152.512
268.2,279.906,152.479
268.3,279.793,152.451
268.4,279.579,152.441
268.5,279.44,152.441
268.6,279.304,152.442
268.7,279.177,152.443
268.8,279.056,152.443
268.9,278.928,152.444
269,278.798,152.445
269.1,278.664,152.445
269.2,278.545,152.446
269.3,278.407,152.447
269.4,278.285,152.447
269.5,278.17,152.448
269.6,278.033,152.448
269.7,277.893,152.449
269.8,277.773,152.45
269.9,277.655,152.45
270,277.52,152.451
270.1,277.386,152.452
270.2,277.257,152.452
270.3,277.142,152.453
270.4,277.025,152.453
270.5,276.91,152.454
270.6,276.797,152.455
270.7,276.669,152.455
270.8,276.533,152.456
270.9,276.404,152.457
271,276.277,152.457
271.1,276.153,152.458
271.2,276.018,152.458
271.3,275.892,152.459
271.4,275.755,152.46
271.5,275.64,152.46
271.6,275.506,152.461
271.7,275.387,152.462
271.8,275.257,152.462
271.9,275.131,152.463
272,275.015,152.463
272.1,274.899,152.464
272.2,274.769,152.465
272.3,274.639,152.465
272.4,274.521,152.466
272.5,274.393,152.467
272.6,274.273,152.467
272.7,274.133,152.468
272.8,273.999,152.469
272.9,273.869,152.469
273,273.74,152.47
273.1,273.61,152.47
273.2,273.492,152.471
273.3,273.361,152.472
273.4,273.236,152.472
273.5,273.123,152.473
273.6,272.997,152.474
273.7,272.883,152.474
273.8,272.766,152.475
273.9,272.63,152.475
274,272.495,152.476
274.1,272.368,152.477
274.2,272.228,152.477
274.3,272.103,152.478
274.4,271.97,152.479
274.5,271.834,152.479
274.6,271.704,152.48
274.7,271.56,152.791
274.8,271.425,152.791
274.9,271.274,152.792
275,271.131,152.793
275.1,270.996,152.794
275.2,270.843,152.794
275.3,270.709,152.795
275.4,270.585,152.795
275.5,270.458,152.795
275.6,270.323,152.795
275.7,270.177,152.794
275.8,270.044,152.794
275.9,269.894,152.794
276,269.768,152.793
276.1,269.641,152.793
276.2,269.504,152.793
276.3,269.378,152.792
276.4,269.246,152.792
276.5,269.112,152.792
276.6,268.962,152.791
276.7,268.821,152.791
276.8,268.682,152.791
276.9,268.546,152.79
277,268.413,152.79
277.1,268.275,152.79
277.2,268.125,152.79
277.3,267.972,152.79
277.4,267.817,152.79
277.5,267.692,152.79
277.6,267.553,152.79
277.7,267.409,152.79
277.8,267.281,152.48
277.9,267.128,152.48
278,266.991,152.48
278.1,266.858,152.48
278.2,266.718,152.48
278.3,266.592,152.48
278.4,266.442,152.48
278.5,266.297,152.48
278.6,266.158,152.48
278.7,266.029,152.48
278.8,265.903,152.48
278.9,265.769,152.48
279,265.644,152.48
279.1,265.504,152.48
279.2,265.348,152.48
279.3,265.212,152.48
279.4,265.08,152.48
279.5,264.955,152.48
279.6,264.817,152.48
279.7,264.666,152.48
279.8,264.515,152.48
279.9,264.379,152.48
280,264.23,152.48
280.1,264.089,152.48
280.2,263.954,152.48
280.3,263.824,152.48
280.4,263.697,152.48
280.5,263.549,152.48
280.6,263.404,152.48
280.7,263.253,152.48
280.8,263.106,152.48
280.9,262.963,152.48
281,262.809,152.48
281.1,262.657,152.48
281.2,262.523,152.48
281.3,262.393,152.48
281.4,262.259,152.48
281.5,262.118,152.48
281.6,261.974,152.48
281.7,261.842,152.48
281.8,261.715,152.48
281.9,261.562,152.48
282,261.429,152.48
282.1,261.293,152.48
282.2,261.158,152.48
282.3,261.01,152.48
282.4,260.861,152.48
282.5,260.719,152.48
282.6,260.583,152.48
282.7,260.448,152.48
282.8,260.317,152.48
282.9,260.17,152.48
283,260.025,152.48
283.1,259.901,152.48
283.2,259.759,152.48
283.3,259.613,152.48
283.4,259.468,152.48
283.5,259.32,152.48
283.6,259.175,152.48
283.7,259.04,152.48
283.8,258.894,152.48
283.9,258.761,152.48
284,258.623,152.48
284.1,258.493,152.48
284.2,258.347,152.48
284.3,258.193,152.48
284.4,258.067,152.48
284.5,257.941,152.48
284.6,257.792,152.48
284.7,257.652,152.48
284.8,257.525,152.48
284.9,257.383,152.542
285,257.243,152.604
285.1,257.116,152.667
285.2,256.989,152.604
285.3,256.855,152.542
285.4,256.706,152.48
285.5,256.559,152.48
285.6,256.434,152.48
285.7,256.281,152.48
285.8,256.141,152.48
285.9,255.989,152.48
286,255.849,152.48
286.1,255.695,152.48
286.2,255.55,152.48
286.3,255.426,152.48
286.4,255.28,152.48
286.5,255.126,152.48
286.6,254.998,152.48
286.7,254.843,152.48
286.8,254.709,152.79
286.9,254.579,152.79
287,254.448,152.79
287.1,254.303,152.79
287.2,254.167,152.79
287.3,254.019,152.79
287.4,253.888,152.79
287.5,253.744,152.771
287.6,253.606,152.753
287.7,253.467,152.734
287.8,253.331,152.715
287.9,253.177,152.694
288,253.032,152.674
288.1,252.885,152.654
288.2,252.74,152.634
288.3,252.594,152.614
288.4,252.445,152.594
288.5,252.297,152.573
288.6,252.144,152.552
288.7,251.993,152.532
288.8,251.857,152.513
288.9,251.723,152.495
289,251.585,152.476
289.1,251.453,152.458
289.2,251.31,152.438
289.3,251.25,152.511
289.4,251.25,152.641
289.5,251.25,152.78
289.6,251.25,152.929
289.7,251.25,153.072
289.8,251.25,153.214
289.9,250.94,153.36
290,250.94,153.505
290.1,250.94,153.647
290.2,250.94,153.792
290.3,250.94,153.925
290.4,250.94,154.053
290.5,250.94,154.206
290.6,250.94,154.332
290.7,250.94,154.474
290.8,250.94,154.63
290.9,250.94,154.759
291,250.94,154.891
291.1,250.94,155.032
291.2,250.94,155.184
291.3,250.94,155.329
291.4,250.94,155.482
291.5,250.94,155.608
291.6,250.94,155.748
291.7,250.94,155.895
291.8,250.94,156.047
291.9,250.94,156.188
292,250.94,156.317
292.1,250.94,156.45
292.2,250.94,156.605
292.3,250.94,156.739
292.4,250.94,156.88
292.5,250.94,157.019
292.6,250.94,157.146
292.7,250.94,157.284
292.8,250.94,157.434
292.9,250.94,157.58
293,250.94,157.714
293.1,250.94,157.87
293.2,250.94,158.018
293.3,250.94,158.16
293.4,250.94,158.287
293.5,250.94,158.416
293.6,250.94,158.545
293.7,250.94,158.68
293.8,250.94,158.822
293.9,250.94,158.967
294,250.94,159.12
294.1,250.94,159.265
294.2,250.94,159.392
294.3,250.94,159.544
294.4,250.94,159.698
294.5,250.94,159.84
294.6,250.94,159.989
294.7,250.94,160.138
294.8,250.94,160.274
294.9,250.94,160.401
295,250.94,160.547
295.1,250.94,160.695
295.2,250.94,160.839
295.3,250.94,160.985
295.4,250.94,161.118
295.5,250.94,161.266
295.6,250.94,161.392
295.7,250.94,161.521
295.8,250.94,161.665
295.9,250.94,161.808
296,250.94,161.962
296.1,250.94,162.106
296.2,250.94,162.244
296.3,250.94,162.393
296.4,250.94,162.538
296.5,250.94,162.666
296.6,250.94,162.802
296.7,250.94,162.954
296.8,250.94,163.109
296.9,250.94,163.245
297,250.94,163.376
297.1,250.94,163.521
297.2,250.94,163.651
297.3,250.94,163.787
297.4,250.94,163.935
297.5,250.94,164.063
297.6,250.94,164.189
297.7,250.94,164.334
297.8,250.94,164.465
297.9,250.94,164.62
298,250.94,164.762
298.1,250.94,164.918
298.2,250.94,165.06
298.3,250.94,165.209
298.4,250.94,165.36
298.5,250.94,165.493
298.6,250.94,165.622
298.7,250.94,165.747
298.8,250.94,165.893
298.9,250.94,166.028
299,250.94,166.182
299.1,250.94,166.308
299.2,250.94,166.443
299.3,250.94,166.573
299.4,250.94,166.711
299.5,250.94,166.848
299.6,250.94,166.999
299.7,250.94,167.139
299.8,250.94,167.285
299.9,250.94,167.438
300,250.94,167.586
300.1,250.94,167.716
300.2,250.94,167.864
300.3,250.94,168.013
300.4,250.94,168.152
300.5,250.94,168.296
300.6,250.94,168.423
300.7,250.94,168.559
300.8,250.94,168.693
300.9,250.94,168.823
301,250.94,168.958
301.1,250.94,169.1
301.2,250.94,169.244
301.3,250.94,169.378
301.4,250.94,169.532
301.5,250.94,169.674
301.6,250.94,169.819
301.7,250.94,169.946
301.8,250.94,170.074
301.9,250.94,170.21
302,250.94,170.352
302.1,250.94,170.486
302.2,250.94,170.624
302.3,250.94,170.761
302.4,250.94,170.909
302.5,250.94,171.038
302.6,250.94,171.188
302.7,250.94,171.316
302.8,250.94,171.457
302.9,250.94,171.588
303,250.94,171.715
303.1,250.94,171.862
303.2,250.94,172.006
303.3,250.94,172.134
303.4,250.94,172.259
303.5,250.94,172.411
303.6,250.94,172.558
303.7,250.94,172.696
303.8,250.94,172.85
303.9,250.94,173.002
304,250.94,173.129
304.1,250.94,173.277
304.2,250.94,173.432
304.3,250.94,173.563
304.4,250.94,173.704
304.5,250.94,173.84
304.6,250.94,173.979
304.7,250.94,174.124
304.8,250.94,174.271
304.9,250.94,174.398
305,250.94,174.549
305.1,250.94,174.69
305.2,250.94,174.824
305.3,250.94,174.958
305.4,250.94,175.092
305.5,250.94,175.246
305.6,250.94,175.397
305.7,250.94,175.542
305.8,250.94,175.694
305.9,250.94,175.833
306,250.94,175.979
306.1,250.94,176.105
306.2,250.94,176.259
