timestamp,x_gt,y_gt,track_id,x_track,y_track,car_id,sensor_id
50.3,266.84,168.673,49.0,267.736,168.662,car0,0
50.35,266.84,168.728,49.0,267.725,168.713,car0,0
50.4,266.84,168.784,49.0,267.714,168.765,car0,0
50.45,266.84,168.842,49.0,267.703,168.818,car0,0
50.5,266.84,168.901,49.0,267.692,168.871,car0,0
50.55,266.84,168.961,49.0,267.679,168.929,car0,0
50.6,266.84,169.018,49.0,267.667,168.989,car0,0
50.65,266.84,169.075,49.0,267.655,169.046,car0,0
50.7,266.84,169.132,49.0,267.642,169.103,car0,0
50.75,266.84,169.188,49.0,267.63,169.159,car0,0
50.8,266.84,169.253,49.0,267.617,169.224,car0,0
50.85,266.84,169.314,49.0,267.604,169.285,car0,0
50.9,266.84,169.369,49.0,267.59,169.348,car0,0
50.95,266.84,169.43,49.0,267.576,169.416,car0,0
51.0,266.84,169.49,49.0,267.562,169.482,car0,0
51.05,266.84,169.55,49.0,267.548,169.544,car0,0
51.1,266.84,169.603,49.0,267.537,169.6,car0,0
51.15,266.84,169.665,49.0,267.523,169.664,car0,0
51.2,266.84,169.727,49.0,267.509,169.728,car0,0
51.25,266.84,169.786,49.0,267.496,169.79,car0,0
51.3,266.84,169.842,49.0,267.484,169.847,car0,0
51.35,266.84,169.903,49.0,267.471,169.91,car0,0
51.4,266.84,169.968,49.0,267.457,169.977,car0,0
51.45,266.84,170.022,49.0,267.445,170.032,car0,0
51.5,266.84,170.075,49.0,267.433,170.087,car0,0
51.55,266.84,170.14,49.0,267.419,170.153,car0,0
51.6,266.84,170.205,49.0,267.405,170.219,car0,0
51.65,266.84,170.258,49.0,267.394,170.272,car0,0
51.7,266.84,170.31,49.0,267.383,170.325,car0,0
51.75,266.84,170.37,49.0,267.37,170.384,car0,0
51.8,266.84,170.434,49.0,267.357,170.446,car0,0
51.85,266.84,170.498,49.0,267.344,170.507,car0,0
51.9,266.84,170.554,49.0,267.332,170.561,car0,0
51.95,266.84,170.617,49.0,267.32,170.618,car0,0
52.0,266.84,170.67,49.0,267.31,170.668,car0,0
52.05,266.84,170.723,49.0,267.3,170.715,car0,0
52.1,266.84,170.785,49.0,267.288,170.769,car0,0
52.15,266.84,170.845,49.0,267.278,170.819,car0,0
52.2,266.84,170.901,49.0,267.269,170.858,car0,0
