timestamp,x_gt,y_gt
163.1,267.24,153.44
163.2,267.24,153.569
163.3,267.24,153.693
163.4,267.24,153.842
163.5,267.24,153.983
163.6,267.24,154.12
163.7,267.24,154.242
163.8,267.24,154.384
163.9,267.24,154.526
164,267.24,154.655
164.1,267.24,154.782
164.2,267.24,154.932
164.3,267.24,155.071
164.4,267.24,155.208
164.5,267.24,155.333
164.6,267.24,155.463
164.7,267.24,155.591
164.8,267.24,155.722
164.9,267.24,155.872
165,267.24,156.016
165.1,267.24,156.165
165.2,267.24,156.308
165.3,267.24,156.441
165.4,267.24,156.582
165.5,267.24,156.702
165.6,267.24,156.829
165.7,267.24,156.977
165.8,267.24,157.106
165.9,267.24,157.247
166,267.24,157.387
166.1,267.24,157.515
166.2,267.24,157.643
166.3,267.24,157.781
166.4,267.24,157.928
166.5,267.24,158.057
166.6,267.24,158.197
166.7,267.24,158.346
166.8,267.24,158.467
166.9,267.24,158.618
167,267.24,158.761
167.1,267.24,158.884
167.2,267.24,159.023
167.3,267.24,159.147
167.4,267.24,159.292
167.5,267.24,159.433
167.6,267.24,159.566
167.7,267.24,159.692
167.8,267.24,159.837
167.9,267.24,159.965
168,267.24,160.09
168.1,267.24,160.24
168.2,267.24,160.378
168.3,267.24,160.523
168.4,267.24,160.655
168.5,267.24,160.78
168.6,267.24,160.928
168.7,267.24,161.067
168.8,267.24,161.208
168.9,267.24,161.334
169,267.24,161.477
169.1,267.24,161.609
169.2,267.24,161.756
169.3,267.24,161.902
169.4,267.24,162.039
169.5,267.24,162.174
169.6,267.24,162.312
169.7,267.24,162.45
169.8,267.24,162.572
169.9,267.24,162.718
170,267.24,162.852
170.1,267.24,162.999
170.2,267.24,163.131
170.3,267.24,163.258
170.4,267.24,163.405
170.5,267.24,163.529
170.6,267.24,163.673
170.7,267.24,163.799
170.8,267.24,163.942
170.9,267.24,164.092
171,267.24,164.227
171.1,267.24,164.356
171.2,267.24,164.488
171.3,267.24,164.619
171.4,267.24,164.741
171.5,267.24,164.883
171.6,267.24,165.011
171.7,267.24,165.142
171.8,267.24,165.265
171.9,267.24,165.412
172,267.24,165.536
172.1,267.24,165.662
172.2,267.24,165.812
172.3,267.24,165.959
172.4,267.24,166.083
172.5,267.24,166.209
172.6,267.24,166.347
172.7,267.24,166.496
172.8,267.24,166.634
172.9,267.24,166.775
173,267.24,166.916
173.1,267.24,167.051
173.2,267.24,167.192
173.3,267.24,167.337
173.4,267.24,167.476
173.5,267.24,167.6
173.6,267.24,167.745
173.7,267.24,167.874
173.8,267.24,168.009
173.9,267.24,168.141
174,267.24,168.275
