timestamp,x,y,car,sensor
36.25,266.84,168.63,car0,0
36.3,266.84,168.692,car0,0
36.35,266.84,168.751,car0,0
36.4,266.84,168.812,car0,0
36.45,266.84,168.874,car0,0
36.5,266.84,168.932,car0,0
36.55,266.84,168.992,car0,0
36.6,266.84,169.046,car0,0
36.65,266.84,169.1,car0,0
36.7,266.84,169.155,car0,0
36.75,266.84,169.216,car0,0
36.8,266.84,169.28,car0,0
36.85,266.84,169.335,car0,0
36.9,266.84,169.399,car0,0
36.95,266.84,169.456,car0,0
37.0,266.84,169.511,car0,0
37.05,266.84,169.563,car0,0
37.1,266.84,169.625,car0,0
37.15,266.84,169.681,car0,0
37.2,266.84,169.74,car0,0
37.25,266.84,169.796,car0,0
37.3,266.84,169.854,car0,0
37.35,266.84,169.909,car0,0
37.4,266.84,169.967,car0,0
37.45,266.84,170.026,car0,0
37.5,266.84,170.086,car0,0
37.55,266.84,170.143,car0,0
37.6,266.84,170.207,car0,0
37.65,266.84,170.27,car0,0
37.7,266.84,170.327,car0,0
37.75,266.84,170.384,car0,0
37.8,266.84,170.439,car0,0
37.85,266.84,170.502,car0,0
37.9,266.84,170.565,car0,0
37.95,266.84,170.623,car0,0
38.0,266.84,170.682,car0,0
38.05,266.84,170.74,car0,0
38.1,266.84,170.801,car0,0
38.15,266.84,170.865,car0,0
38.2,266.84,170.93,car0,0
38.25,266.84,170.982,car0,0
38.3,266.84,171.039,car0,0
38.35,266.84,171.094,car0,0
38.4,266.84,171.158,car0,0
38.45,266.84,171.212,car0,0
38.5,266.84,171.271,car0,0
38.55,266.84,171.327,car0,0
38.6,266.84,171.386,car0,0
38.65,266.84,171.445,car0,0
38.7,266.84,171.508,car0,0
38.75,266.84,171.561,car0,0
38.8,266.84,171.617,car0,0
38.85,266.84,171.677,car0,0
38.9,266.84,171.742,car0,0
38.95,266.84,171.801,car0,0
39.0,266.84,171.862,car0,0
39.05,266.84,171.92,car0,0
39.1,266.84,171.978,car0,0
39.15,266.84,172.036,car0,0
39.2,266.84,172.094,car0,0
39.25,266.84,172.155,car0,0
39.3,266.84,172.22,car0,0
39.35,266.84,172.284,car0,0
39.4,266.84,172.348,car0,0
39.45,266.84,172.413,car0,0
39.5,266.84,172.478,car0,0
39.55,266.84,172.536,car0,0
39.6,266.84,172.593,car0,0
39.65,266.84,172.658,car0,0
39.7,266.84,172.712,car0,0
39.75,266.84,172.764,car0,0
39.8,266.84,172.829,car0,0
39.85,266.84,172.881,car0,0
39.9,266.84,172.935,car0,0
39.95,266.84,172.989,car0,0
40.0,266.84,173.045,car0,0
40.05,266.84,173.103,car0,0
40.1,266.84,173.164,car0,0
40.15,266.84,173.228,car0,0
40.2,266.84,173.283,car0,0
40.25,266.84,173.337,car0,0
40.3,266.84,173.397,car0,0
40.35,266.84,173.452,car0,0
40.4,266.84,173.51,car0,0
40.45,266.84,173.568,car0,0
40.5,266.84,173.631,car0,0
40.55,266.84,173.693,car0,0
40.6,266.84,173.75,car0,0
40.65,266.84,173.807,car0,0
40.7,266.84,173.865,car0,0
40.75,266.84,173.925,car0,0
40.8,266.84,173.982,car0,0
40.85,266.84,174.037,car0,1
40.9,266.84,174.092,car0,1
40.95,266.84,174.156,car0,1
41.0,266.84,174.21,car0,1
41.05,266.84,174.267,car0,1
41.1,266.84,174.321,car0,1
41.15,266.84,174.375,car0,1
41.2,266.84,174.437,car0,1
41.25,266.84,174.496,car0,1
41.3,266.84,174.557,car0,1
41.35,266.84,174.615,car0,2
41.4,266.84,174.676,car0,2
41.45,266.84,174.73,car0,2
41.5,266.84,174.786,car0,2
41.55,266.84,174.84,car0,2
41.6,266.84,174.899,car0,2
41.65,266.84,174.962,car0,2
41.7,266.84,175.026,car0,3
41.75,266.84,175.083,car0,3
41.8,266.84,175.136,car0,3
41.85,266.84,175.2,car0,3
41.9,266.84,175.26,car0,3
41.95,266.84,175.323,car0,3
42.0,266.84,175.387,car0,3
42.05,266.84,175.444,car0,3
42.1,266.84,175.508,car0,4
42.15,266.84,175.561,car0,4
42.2,266.84,175.614,car0,4
42.25,266.84,175.67,car0,4
42.3,266.84,175.724,car0,4
42.35,266.84,175.781,car0,4
42.4,266.84,175.835,car0,4
42.45,266.84,175.89,car0,4
42.5,266.84,175.95,car0,4
42.55,266.84,176.011,car0,4
42.6,266.84,176.075,car0,4
42.65,266.84,176.132,car0,4
42.7,266.84,176.191,car0,5
42.75,266.84,176.25,car0,5
42.8,266.84,176.315,car0,5
42.85,266.84,176.372,car0,5
42.9,266.84,176.425,car0,5
42.95,266.84,176.49,car0,5
43.0,266.84,176.553,car0,5
43.05,266.84,176.608,car0,5
43.1,266.84,176.664,car0,5
43.15,266.84,176.718,car0,5
43.2,266.84,176.774,car0,5
43.25,266.84,176.839,car0,5
43.3,266.84,176.892,car0,5
43.35,266.84,176.95,car0,5
43.4,266.84,177.013,car0,5
43.45,266.84,177.073,car0,5
43.5,266.84,177.136,car0,5
43.55,266.84,177.198,car0,5
43.6,266.84,177.259,car0,5
43.65,266.84,177.321,car0,5
43.7,266.84,177.384,car0,5
43.75,266.84,177.439,car0,5
43.8,266.84,177.5,car0,5
43.85,266.84,177.559,car0,5
43.9,266.84,177.614,car0,5
43.95,266.84,177.668,car0,5
44.0,266.84,177.732,car0,5
44.05,266.84,177.786,car0,5
44.1,266.84,177.839,car0,5
44.15,266.84,177.892,car0,5
44.2,266.84,177.947,car0,5
44.25,266.84,178.012,car0,5
44.3,266.84,178.066,car0,5
44.35,266.84,178.121,car0,5
44.4,266.84,178.175,car0,5
44.45,266.84,178.228,car0,5
44.5,266.84,178.289,car0,5
44.55,266.84,178.354,car0,5
44.6,266.84,178.411,car0,5
44.65,266.84,178.467,car0,5
44.7,266.84,178.531,car0,5
44.75,266.84,178.583,car0,5
44.8,266.84,178.646,car0,5
44.85,266.84,178.699,car0,5
44.9,266.84,178.762,car0,5
44.95,266.84,178.819,car0,5
45.0,266.84,178.877,car0,5
45.05,266.84,178.938,car0,5
45.1,266.84,178.999,car0,5
45.15,266.84,179.064,car0,5
45.2,266.84,179.126,car0,5
45.25,266.84,179.185,car0,5
45.3,266.84,179.246,car0,5
45.35,266.84,179.298,car0,5
45.4,266.84,179.358,car0,5
45.45,266.84,179.421,car0,5
45.5,266.84,179.478,car0,5
45.55,266.84,179.542,car0,5
45.6,266.84,179.606,car0,5
45.65,266.84,179.661,car0,5
45.7,266.84,179.715,car0,5
45.75,266.84,179.77,car0,5
45.8,266.84,179.83,car0,5
45.85,266.84,179.892,car0,5
45.9,266.84,179.945,car0,5
45.95,266.84,180.001,car0,5
46.0,266.84,180.062,car0,5
46.05,266.84,180.119,car0,5
46.1,266.84,180.177,car0,5
46.15,266.84,180.238,car0,5
46.2,266.84,180.302,car0,5
46.25,266.84,180.362,car0,5
46.3,266.84,180.425,car0,5
46.35,266.84,180.478,car0,5
46.4,266.84,180.539,car0,5
46.45,266.84,180.599,car0,5
46.5,266.84,180.659,car0,5
46.55,266.84,180.715,car0,5
46.6,266.84,180.77,car0,5
46.65,266.84,180.832,car0,5
46.7,266.84,180.885,car0,5
46.75,266.84,180.949,car0,5
46.8,266.84,181.004,car0,5
46.85,266.84,181.06,car0,5
46.9,266.84,181.119,car0,5
46.95,266.84,181.182,car0,5
47.0,266.84,181.246,car0,5
47.05,266.84,181.3,car0,5
47.1,266.84,181.357,car0,5
47.15,266.84,181.413,car0,5
47.2,266.84,181.478,car0,5
47.25,266.84,181.543,car0,5
47.3,266.84,181.605,car0,5
