timestamp,x,y,car,sensor
11.15,266.84,168.66,car0,0
11.2,266.84,168.729,car0,0
11.25,266.84,168.8,car0,0
11.3,266.84,168.871,car0,0
11.35,266.84,168.944,car0,0
11.4,266.84,169.011,car0,0
11.45,266.84,169.084,car0,0
11.5,266.84,169.149,car0,0
11.55,266.84,169.212,car0,0
11.6,266.84,169.284,car0,0
11.65,266.84,169.359,car0,0
11.7,266.84,169.423,car0,0
11.75,266.84,169.491,car0,0
11.8,266.84,169.559,car0,0
11.85,266.84,169.633,car0,0
11.9,266.84,169.699,car0,0
11.95,266.84,169.764,car0,0
12.0,266.84,169.829,car0,0
12.05,266.84,169.904,car0,0
12.1,266.84,169.969,car0,0
12.15,266.84,170.041,car0,0
12.2,266.84,170.11,car0,0
12.25,266.84,170.179,car0,0
12.3,266.84,170.24,car0,0
12.35,266.84,170.306,car0,0
12.4,266.84,170.375,car0,0
12.45,266.84,170.439,car0,0
12.5,266.84,170.503,car0,0
12.55,266.84,170.571,car0,0
12.6,266.84,170.639,car0,0
12.65,266.84,170.7,car0,0
12.7,266.84,170.771,car0,0
12.75,266.84,170.831,car0,0
12.8,266.84,170.905,car0,0
12.85,266.84,170.967,car0,0
12.9,266.84,171.037,car0,0
12.95,266.84,171.108,car0,0
13.0,266.84,171.172,car0,0
13.05,266.84,171.242,car0,0
13.1,266.84,171.305,car0,0
13.15,266.84,171.367,car0,0
13.2,266.84,171.441,car0,0
13.25,266.84,171.502,car0,0
13.3,266.84,171.575,car0,0
13.35,266.84,171.642,car0,0
13.4,266.84,171.714,car0,0
13.45,266.84,171.775,car0,0
13.5,266.84,171.847,car0,0
13.55,266.84,171.911,car0,0
13.6,266.84,171.978,car0,0
13.65,266.84,172.048,car0,0
13.7,266.84,172.12,car0,0
13.75,266.84,172.195,car0,0
13.8,266.84,172.26,car0,0
13.85,266.84,172.322,car0,0
13.9,266.84,172.387,car0,0
13.95,266.84,172.453,car0,0
14.0,266.84,172.515,car0,0
14.05,266.84,172.584,car0,0
14.1,266.84,172.652,car0,0
14.15,266.84,172.721,car0,0
14.2,266.84,172.79,car0,0
14.25,266.84,172.865,car0,0
14.3,266.84,172.928,car0,0
14.35,266.84,172.992,car0,0
14.4,266.84,173.066,car0,0
14.45,266.84,173.127,car0,0
14.5,266.84,173.199,car0,0
14.55,266.84,173.262,car0,0
14.6,266.84,173.324,car0,0
14.65,266.84,173.39,car0,0
14.7,266.84,173.451,car0,0
14.75,266.84,173.513,car0,0
14.8,266.84,173.578,car0,0
14.85,266.84,173.65,car0,0
14.9,266.84,173.721,car0,0
14.95,266.84,173.786,car0,0
15.0,266.84,173.849,car0,0
15.05,266.84,173.921,car0,0
15.1,266.84,173.993,car0,1
15.15,266.84,174.057,car0,1
15.2,266.84,174.13,car0,1
15.25,266.84,174.196,car0,1
15.3,266.84,174.265,car0,1
15.35,266.84,174.334,car0,1
15.4,266.84,174.4,car0,1
15.45,266.84,174.472,car0,1
15.5,266.84,174.539,car0,1
15.55,266.84,174.607,car0,2
15.6,266.84,174.672,car0,2
15.65,266.84,174.745,car0,2
15.7,266.84,174.814,car0,2
15.75,266.84,174.888,car0,2
15.8,266.84,174.96,car0,2
15.85,266.84,175.034,car0,3
15.9,266.84,175.103,car0,3
15.95,266.84,175.167,car0,3
16.0,266.84,175.235,car0,3
16.05,266.84,175.303,car0,3
16.1,266.84,175.37,car0,3
16.15,266.84,175.434,car0,3
