timestamp,x_gt,y_gt
25.1,250.474,153.03
25.2,250.586,153.342
25.3,250.7,153.344
25.4,250.834,153.346
25.5,250.948,153.348
25.6,251.056,153.35
25.7,251.188,153.352
25.8,251.298,153.354
25.9,251.407,153.356
26,251.523,153.358
26.1,251.639,153.362
26.2,251.768,153.366
26.3,251.888,153.37
26.4,251.999,153.374
26.5,252.113,153.378
26.6,252.231,153.382
26.7,252.365,153.386
26.8,252.486,153.39
26.9,252.607,153.394
27,252.727,153.398
27.1,252.848,153.402
27.2,252.963,153.406
27.3,253.093,153.41
27.4,253.216,153.414
27.5,253.326,153.418
27.6,253.447,153.422
27.7,253.556,153.426
27.8,253.702,153.43
27.9,253.812,153.43
28,253.934,153.43
28.1,254.062,153.43
28.2,254.176,153.43
28.3,254.297,153.43
28.4,254.41,153.43
28.5,254.521,153.43
28.6,254.635,153.43
28.7,254.749,153.43
28.8,254.88,153.12
28.9,255.008,153.12
29,255.123,153.12
29.1,255.253,153.12
29.2,255.37,153.12
29.3,255.495,153.12
29.4,255.624,153.12
29.5,255.738,153.12
29.6,255.856,153.12
29.7,255.991,153.12
29.8,256.108,153.12
29.9,256.226,153.12
30,256.344,153.12
30.1,256.464,153.12
30.2,256.588,153.12
30.3,256.715,153.12
30.4,256.843,153.12
30.5,256.959,153.12
30.6,257.067,153.12
30.7,257.182,153.12
30.8,257.298,153.12
30.9,257.411,153.12
31,257.536,153.12
31.1,257.668,153.12
31.2,257.788,153.12
31.3,257.912,153.12
31.4,258.046,153.12
31.5,258.179,153.12
31.6,258.299,153.12
31.7,258.411,153.12
31.8,258.543,153.12
31.9,258.659,153.12
32,258.791,153.12
32.1,258.913,153.12
32.2,259.024,153.12
32.3,259.141,153.12
32.4,259.276,153.12
32.5,259.395,153.12
32.6,259.513,153.12
32.7,259.63,153.12
32.8,259.753,153.12
32.9,259.868,153.12
33,259.999,153.12
33.1,260.108,153.12
33.2,260.237,153.12
33.3,260.359,153.12
33.4,260.476,153.12
33.5,260.594,153.12
33.6,260.718,153.12
33.7,260.831,153.12
33.8,260.941,153.12
33.9,261.057,153.12
34,261.179,153.12
34.1,261.313,153.12
34.2,261.431,153.12
34.3,261.553,153.12
34.4,261.664,153.12
34.5,261.777,153.12
34.6,261.904,153.12
34.7,262.033,153.12
34.8,262.165,153.12
34.9,262.278,153.12
35,262.391,153.12
35.1,262.523,153.12
35.2,262.632,153.12
35.3,262.754,153.12
35.4,262.883,153.12
35.5,263.004,153.12
35.6,263.131,153.12
35.7,263.255,153.12
35.8,263.367,153.12
35.9,263.502,153.12
36,263.626,153.12
36.1,263.74,153.12
36.2,263.868,153.12
36.3,263.997,153.12
36.4,264.119,153.12
36.5,264.234,153.12
36.6,264.359,153.12
36.7,264.49,153.12
36.8,264.62,153.12
36.9,264.745,153.12
37,264.859,153.12
37.1,264.969,153.12
37.2,265.089,153.12
37.3,265.214,153.12
37.4,265.323,153.12
37.5,265.443,153.12
37.6,265.559,153.12
37.7,265.681,153.12
37.8,265.797,153.12
37.9,265.924,153.12
38,266.057,153.12
38.1,266.171,153.12
38.2,266.302,153.12
38.3,266.435,153.12
38.4,266.555,153.12
38.5,266.671,153.12
38.6,266.787,153.12
38.7,266.914,153.12
38.8,267.044,153.12
38.9,267.173,153.12
39,267.282,153.12
39.1,267.416,153.43
39.2,266.899,152.818
39.3,266.902,152.941
39.4,266.905,153.077
39.5,266.908,153.196
39.6,266.91,153.291
39.7,266.91,153.414
39.8,267.24,153.529
39.9,267.24,153.661
40,267.24,153.789
40.1,267.24,153.921
40.2,267.24,154.045
40.3,267.24,154.18
40.4,267.24,154.313
40.5,267.24,154.442
40.6,267.24,154.56
40.7,267.24,154.68
40.8,267.24,154.798
40.9,267.24,154.933
41,267.24,155.062
41.1,267.24,155.195
41.2,267.24,155.324
41.3,267.24,155.444
41.4,267.24,155.578
41.5,267.24,155.709
41.6,267.24,155.838
41.7,267.24,155.972
41.8,267.24,156.08
41.9,267.24,156.197
42,267.24,156.323
42.1,267.24,156.452
42.2,267.24,156.576
42.3,267.24,156.693
42.4,267.24,156.817
42.5,267.24,156.925
42.6,267.24,157.057
42.7,267.24,157.173
42.8,267.24,157.294
42.9,267.24,157.424
43,267.24,157.556
43.1,267.24,157.681
43.2,267.24,157.806
43.3,267.24,157.922
43.4,267.24,158.032
43.5,267.24,158.156
43.6,267.24,158.288
43.7,267.24,158.416
43.8,267.24,158.536
43.9,267.24,158.656
44,267.24,158.789
44.1,267.24,158.904
44.2,267.24,159.03
44.3,267.24,159.161
44.4,267.24,159.296
44.5,267.24,159.407
44.6,267.24,159.529
44.7,267.24,159.66
44.8,267.24,159.792
44.9,267.24,159.926
45,267.24,160.061
45.1,267.24,160.195
45.2,267.24,160.319
45.3,267.24,160.442
45.4,267.24,160.555
45.5,267.24,160.681
45.6,267.24,160.8
45.7,267.24,160.926
45.8,267.24,161.042
45.9,267.24,161.166
46,267.24,161.287
46.1,267.24,161.405
46.2,267.24,161.52
46.3,267.24,161.631
46.4,267.24,161.745
46.5,267.24,161.864
46.6,267.24,161.973
46.7,267.24,162.104
46.8,267.24,162.238
46.9,267.24,162.348
47,267.24,162.464
47.1,267.24,162.574
47.2,267.24,162.695
47.3,267.24,162.828
47.4,267.24,162.942
47.5,267.24,163.067
47.6,267.24,163.191
47.7,267.24,163.306
47.8,267.24,163.433
47.9,267.24,163.553
48,267.24,163.687
48.1,267.24,163.797
48.2,267.24,163.932
48.3,267.24,164.048
48.4,267.24,164.18
48.5,267.24,164.309
48.6,267.24,164.422
48.7,267.24,164.555
48.8,267.24,164.671
48.9,267.24,164.797
49,267.24,164.92
49.1,267.24,165.048
49.2,267.24,165.172
49.3,267.24,165.291
49.4,267.24,165.417
49.5,267.24,165.538
49.6,267.24,165.649
49.7,267.24,165.78
49.8,267.24,165.913
49.9,267.24,166.023
50,267.24,166.134
50.1,267.24,166.257
50.2,267.24,166.391
50.3,267.24,166.525
50.4,267.24,166.655
50.5,267.24,166.773
50.6,267.24,166.888
50.7,267.24,167.02
50.8,267.24,167.148
50.9,267.24,167.258
51,267.24,167.369
51.1,267.24,167.498
51.2,267.24,167.633
51.3,267.24,167.744
51.4,267.24,167.858
51.5,267.24,167.986
51.6,267.24,168.095
51.7,267.24,168.222
51.8,267.24,168.333
51.9,267.24,168.463
52,267.24,168.573
52.1,267.24,168.7
52.2,267.24,168.834
52.3,267.24,168.951
52.4,267.24,169.06
52.5,267.24,169.182
52.6,267.24,169.306
52.7,267.24,169.417
52.8,267.24,169.544
52.9,267.24,169.672
53,267.24,169.806
53.1,267.24,169.924
53.2,267.24,170.035
53.3,267.24,170.15
53.4,267.24,170.273
53.5,267.24,170.391
53.6,267.24,170.518
53.7,267.24,170.634
53.8,267.24,170.755
53.9,267.24,170.876
54,267.24,171.004
54.1,267.24,171.136
54.2,267.24,171.247
54.3,267.24,171.361
54.4,267.24,171.494
54.5,267.24,171.604
54.6,267.24,171.719
54.7,267.24,171.836
54.8,267.24,171.97
54.9,267.24,172.102
55,267.24,172.217
55.1,267.24,172.329
55.2,267.24,172.459
55.3,267.24,172.583
55.4,267.24,172.717
55.5,267.24,172.84
55.6,267.24,172.957
55.7,267.24,173.071
55.8,267.24,173.202
55.9,267.24,173.335
56,267.24,173.458
56.1,267.24,173.578
56.2,267.24,173.695
56.3,267.24,173.814
56.4,267.24,173.924
56.5,267.24,174.056
56.6,267.24,174.182
56.7,267.24,174.304
56.8,267.24,174.422
56.9,267.24,174.537
57,267.24,174.663
57.1,267.24,174.798
57.2,267.24,174.932
57.3,267.24,175.05
57.4,267.24,175.171
57.5,267.24,175.295
57.6,267.24,175.419
57.7,267.24,175.546
57.8,267.24,175.668
57.9,267.24,175.802
