timestamp,car_id,sensor_id,x_gt,y_gt,x_track,y_track
41,47,unknown,266.84,168.677,267.735,168.666
41,47,unknown,266.84,168.729,267.735,168.666
41,47,unknown,266.84,168.784,267.735,168.666
41,47,unknown,266.84,168.842,267.735,168.666
41,47,unknown,266.84,168.898,267.735,168.666
41,47,unknown,266.84,168.945,267.735,168.666
41,47,unknown,266.84,169.0,267.735,168.666
41,47,unknown,266.84,169.049,267.735,168.666
41,47,unknown,266.84,169.101,267.735,168.666
41,47,unknown,266.84,169.156,267.735,168.666
41,47,unknown,266.84,168.677,267.725,168.715
41,47,unknown,266.84,168.729,267.725,168.715
41,47,unknown,266.84,168.784,267.725,168.715
41,47,unknown,266.84,168.842,267.725,168.715
41,47,unknown,266.84,168.898,267.725,168.715
41,47,unknown,266.84,168.945,267.725,168.715
41,47,unknown,266.84,169.0,267.725,168.715
41,47,unknown,266.84,169.049,267.725,168.715
41,47,unknown,266.84,169.101,267.725,168.715
41,47,unknown,266.84,169.156,267.725,168.715
41,47,unknown,266.84,168.677,267.714,168.765
41,47,unknown,266.84,168.729,267.714,168.765
41,47,unknown,266.84,168.784,267.714,168.765
41,47,unknown,266.84,168.842,267.714,168.765
41,47,unknown,266.84,168.898,267.714,168.765
41,47,unknown,266.84,168.945,267.714,168.765
41,47,unknown,266.84,169.0,267.714,168.765
41,47,unknown,266.84,169.049,267.714,168.765
41,47,unknown,266.84,169.101,267.714,168.765
41,47,unknown,266.84,169.156,267.714,168.765
41,47,unknown,266.84,168.677,267.703,168.818
41,47,unknown,266.84,168.729,267.703,168.818
41,47,unknown,266.84,168.784,267.703,168.818
41,47,unknown,266.84,168.842,267.703,168.818
41,47,unknown,266.84,168.898,267.703,168.818
41,47,unknown,266.84,168.945,267.703,168.818
41,47,unknown,266.84,169.0,267.703,168.818
41,47,unknown,266.84,169.049,267.703,168.818
41,47,unknown,266.84,169.101,267.703,168.818
41,47,unknown,266.84,169.156,267.703,168.818
41,47,unknown,266.84,168.677,267.692,168.869
41,47,unknown,266.84,168.729,267.692,168.869
