timestamp,x_gt,y_gt,track_id,x_track,y_track,car_id,sensor_id
64.1,266.84,168.646,25.0,267.741,168.638,car0,0
64.15,266.84,168.709,25.0,267.729,168.695,car0,0
64.2,266.84,168.782,25.0,267.715,168.763,car0,0
64.25,266.84,168.857,25.0,267.7,168.831,car0,0
64.3,266.84,168.919,25.0,267.688,168.888,car0,0
64.35,266.84,168.988,25.0,267.673,168.956,car0,0
64.4,266.84,169.054,25.0,267.659,169.025,car0,0
64.45,266.84,169.123,25.0,267.644,169.094,car0,0
64.5,266.84,169.185,25.0,267.631,169.157,car0,0
64.55,266.84,169.247,25.0,267.618,169.218,car0,0
64.6,266.84,169.318,25.0,267.603,169.289,car0,0
64.65,266.84,169.383,25.0,267.587,169.364,car0,0
64.7,266.84,169.452,25.0,267.571,169.441,car0,0
64.75,266.84,169.523,25.0,267.555,169.516,car0,0
64.8,266.84,169.589,25.0,267.54,169.585,car0,0
64.85,266.84,169.65,25.0,267.526,169.649,car0,0
64.9,266.84,169.714,25.0,267.512,169.715,car0,0
64.95,266.84,169.778,25.0,267.498,169.781,car0,0
65.0,266.84,169.853,25.0,267.482,169.858,car0,0
65.05,266.84,169.926,25.0,267.466,169.934,car0,0
65.1,266.84,169.997,25.0,267.45,170.006,car0,0
65.15,266.84,170.063,25.0,267.436,170.074,car0,0
65.2,266.84,170.132,25.0,267.421,170.145,car0,0
65.25,266.84,170.198,25.0,267.407,170.211,car0,0
65.3,266.84,170.258,25.0,267.394,170.273,car0,0
65.35,266.84,170.332,25.0,267.378,170.346,car0,0
65.4,266.84,170.401,25.0,267.364,170.414,car0,0
65.45,266.84,170.468,25.0,267.35,170.479,car0,0
65.5,266.84,170.542,25.0,267.335,170.549,car0,0
65.55,266.84,170.607,25.0,267.322,170.611,car0,0
65.6,266.84,170.679,25.0,267.308,170.676,car0,0
65.65,266.84,170.754,25.0,267.294,170.742,car0,0
65.7,266.84,170.815,25.0,267.283,170.793,car0,0
65.75,266.84,170.885,25.0,267.271,170.848,car0,0
65.8,266.84,170.956,25.0,267.262,170.892,car0,0
65.85,266.84,171.018,25.0,267.249,170.952,car0,0
65.9,266.84,171.09,25.0,267.235,171.018,car0,0
65.95,266.84,171.161,25.0,267.22,171.088,car0,0
66.0,266.84,171.225,25.0,267.207,171.152,car0,0
66.05,266.84,171.296,25.0,267.192,171.222,car0,0
66.1,266.84,171.362,25.0,267.178,171.285,car0,0
66.15,266.84,171.428,25.0,267.165,171.35,car0,0
66.2,266.84,171.496,25.0,267.151,171.414,car0,0
66.25,266.84,171.559,25.0,267.138,171.473,car0,0
66.3,266.84,171.628,25.0,267.125,171.538,car0,0
66.35,266.84,171.703,25.0,267.107,171.621,car0,0
66.4,266.84,171.778,25.0,267.089,171.708,car0,0
66.45,266.84,171.843,25.0,267.073,171.782,car0,0
66.5,266.84,171.908,25.0,267.057,171.856,car0,0
66.55,266.84,171.981,25.0,267.04,171.936,car0,0
66.6,266.84,172.05,25.0,267.025,172.007,car0,0
66.65,266.84,172.116,25.0,267.011,172.073,car0,0
66.7,266.84,172.18,25.0,266.998,172.133,car0,0
66.75,266.84,172.251,25.0,266.985,172.195,car0,0
66.8,266.84,172.323,25.0,266.973,172.253,car0,0
66.85,266.84,172.386,25.0,266.965,172.291,car0,0
66.9,266.84,172.456,25.0,266.953,172.344,car0,0
66.95,266.84,172.527,25.0,266.938,172.416,car0,0
67.0,266.84,172.599,25.0,266.923,172.487,car0,0
67.05,266.84,172.672,25.0,266.909,172.555,car0,0
67.1,266.84,172.734,25.0,266.897,172.611,car0,0
67.15,266.84,172.797,25.0,266.883,172.673,car0,0
67.2,266.84,172.857,25.0,266.87,172.736,car0,0
67.25,266.84,172.929,25.0,266.855,172.806,car0,0
67.3,266.84,172.998,25.0,266.842,172.868,car0,0
67.35,266.84,173.069,25.0,266.827,172.937,car0,0
67.4,266.84,173.137,25.0,266.814,173.001,car0,0
67.45,266.84,173.21,25.0,266.8,173.065,car0,0
67.5,266.84,173.282,25.0,266.786,173.132,car0,0
