timestamp,x,y,car_id,sensor_id
46.1,266.84,168.675,car0,0
46.15,266.84,168.738,car0,0
46.2,266.84,168.81,car0,0
46.25,266.84,168.885,car0,0
46.3,266.84,168.947,car0,0
46.35,266.84,169.012,car0,0
46.4,266.84,169.078,car0,0
46.45,266.84,169.139,car0,0
46.5,266.84,169.208,car0,0
46.55,266.84,169.27,car0,0
46.6,266.84,169.336,car0,0
46.65,266.84,169.405,car0,0
46.7,266.84,169.477,car0,0
46.75,266.84,169.543,car0,0
46.8,266.84,169.618,car0,0
46.85,266.84,169.692,car0,0
46.9,266.84,169.76,car0,0
46.95,266.84,169.821,car0,0
47.0,266.84,169.893,car0,0
47.05,266.84,169.954,car0,0
47.1,266.84,170.022,car0,0
47.15,266.84,170.092,car0,0
47.2,266.84,170.153,car0,0
47.25,266.84,170.226,car0,0
47.3,266.84,170.287,car0,0
47.35,266.84,170.355,car0,0
47.4,266.84,170.416,car0,0
47.45,266.84,170.486,car0,0
47.5,266.84,170.549,car0,0
47.55,266.84,170.613,car0,0
47.6,266.84,170.685,car0,0
47.65,266.84,170.753,car0,0
47.7,266.84,170.823,car0,0
47.75,266.84,170.892,car0,0
47.8,266.84,170.966,car0,0
47.85,266.84,171.041,car0,0
47.9,266.84,171.111,car0,0
47.95,266.84,171.186,car0,0
48.0,266.84,171.252,car0,0
48.05,266.84,171.318,car0,0
48.1,266.84,171.379,car0,0
48.15,266.84,171.44,car0,0
48.2,266.84,171.506,car0,0
48.25,266.84,171.57,car0,0
48.3,266.84,171.642,car0,0
48.35,266.84,171.709,car0,0
48.4,266.84,171.781,car0,0
48.45,266.84,171.851,car0,0
48.5,266.84,171.917,car0,0
48.55,266.84,171.991,car0,0
48.6,266.84,172.052,car0,0
48.65,266.84,172.114,car0,0
48.7,266.84,172.182,car0,0
48.75,266.84,172.245,car0,0
48.8,266.84,172.312,car0,0
48.85,266.84,172.384,car0,0
48.9,266.84,172.449,car0,0
48.95,266.84,172.51,car0,0
49.0,266.84,172.571,car0,0
49.05,266.84,172.638,car0,0
49.1,266.84,172.704,car0,0
49.15,266.84,172.765,car0,0
49.2,266.84,172.831,car0,0
49.25,266.84,172.896,car0,0
49.3,266.84,172.961,car0,0
49.35,266.84,173.027,car0,0
49.4,266.84,173.091,car0,0
49.45,266.84,173.161,car0,0
49.5,266.84,173.227,car0,0
49.55,266.84,173.302,car0,0
49.6,266.84,173.372,car0,0
49.65,266.84,173.437,car0,0
49.7,266.84,173.5,car0,0
49.75,266.84,173.575,car0,0
49.8,266.84,173.648,car0,0
49.85,266.84,173.712,car0,0
49.9,266.84,173.785,car0,0
49.95,266.84,173.855,car0,0
50.0,266.84,173.925,car0,0
50.05,266.84,173.992,car0,1
50.1,266.84,174.058,car0,1
50.15,266.84,174.129,car0,1
50.2,266.84,174.194,car0,1
50.25,266.84,174.257,car0,1
50.3,266.84,174.328,car0,1
50.35,266.84,174.398,car0,1
50.4,266.84,174.471,car0,1
50.45,266.84,174.545,car0,1
50.5,266.84,174.609,car0,2
50.55,266.84,174.68,car0,2
50.6,266.84,174.753,car0,2
50.65,266.84,174.814,car0,2
50.7,266.84,174.881,car0,2
50.75,266.84,174.944,car0,2
50.8,266.84,175.015,car0,3
50.85,266.84,175.085,car0,3
50.9,266.84,175.154,car0,3
50.95,266.84,175.225,car0,3
51.0,266.84,175.296,car0,3
51.05,266.84,175.357,car0,3
51.1,266.84,175.426,car0,3
51.15,266.84,175.493,car0,4
51.2,266.84,175.558,car0,4
