timestamp,car_id,sensor_id,x_gt,y_gt,x_track,y_track
21,145,unknown,266.84,168.646,267.741,168.638
21,145,unknown,266.84,168.71,267.741,168.638
21,145,unknown,266.84,168.78,267.741,168.638
21,145,unknown,266.84,168.852,267.741,168.638
21,145,unknown,266.84,168.924,267.741,168.638
21,145,unknown,266.84,168.996,267.741,168.638
21,145,unknown,266.84,169.063,267.741,168.638
21,145,unknown,266.84,169.124,267.741,168.638
21,145,unknown,266.84,169.191,267.741,168.638
21,145,unknown,266.84,169.262,267.741,168.638
21,145,unknown,266.84,169.33,267.741,168.638
21,145,unknown,266.84,169.398,267.741,168.638
21,145,unknown,266.84,169.47,267.741,168.638
21,145,unknown,266.84,169.538,267.741,168.638
21,145,unknown,266.84,169.608,267.741,168.638
21,145,unknown,266.84,169.676,267.741,168.638
21,145,unknown,266.84,169.744,267.741,168.638
21,145,unknown,266.84,168.646,267.729,168.696
21,145,unknown,266.84,168.71,267.729,168.696
21,145,unknown,266.84,168.78,267.729,168.696
21,145,unknown,266.84,168.852,267.729,168.696
21,145,unknown,266.84,168.924,267.729,168.696
21,145,unknown,266.84,168.996,267.729,168.696
21,145,unknown,266.84,169.063,267.729,168.696
21,145,unknown,266.84,169.124,267.729,168.696
21,145,unknown,266.84,169.191,267.729,168.696
21,145,unknown,266.84,169.262,267.729,168.696
21,145,unknown,266.84,169.33,267.729,168.696
21,145,unknown,266.84,169.398,267.729,168.696
21,145,unknown,266.84,169.47,267.729,168.696
21,145,unknown,266.84,169.538,267.729,168.696
21,145,unknown,266.84,169.608,267.729,168.696
21,145,unknown,266.84,169.676,267.729,168.696
21,145,unknown,266.84,169.744,267.729,168.696
21,145,unknown,266.84,168.646,267.715,168.761
21,145,unknown,266.84,168.71,267.715,168.761
21,145,unknown,266.84,168.78,267.715,168.761
21,145,unknown,266.84,168.852,267.715,168.761
21,145,unknown,266.84,168.924,267.715,168.761
21,145,unknown,266.84,168.996,267.715,168.761
21,145,unknown,266.84,169.063,267.715,168.761
21,145,unknown,266.84,169.124,267.715,168.761
21,145,unknown,266.84,169.191,267.715,168.761
21,145,unknown,266.84,169.262,267.715,168.761
21,145,unknown,266.84,169.33,267.715,168.761
21,145,unknown,266.84,169.398,267.715,168.761
21,145,unknown,266.84,169.47,267.715,168.761
21,145,unknown,266.84,169.538,267.715,168.761
21,145,unknown,266.84,169.608,267.715,168.761
21,145,unknown,266.84,169.676,267.715,168.761
21,145,unknown,266.84,169.744,267.715,168.761
21,145,unknown,266.84,168.646,267.701,168.827
21,145,unknown,266.84,168.71,267.701,168.827
21,145,unknown,266.84,168.78,267.701,168.827
21,145,unknown,266.84,168.852,267.701,168.827
21,145,unknown,266.84,168.924,267.701,168.827
21,145,unknown,266.84,168.996,267.701,168.827
21,145,unknown,266.84,169.063,267.701,168.827
21,145,unknown,266.84,169.124,267.701,168.827
21,145,unknown,266.84,169.191,267.701,168.827
21,145,unknown,266.84,169.262,267.701,168.827
21,145,unknown,266.84,169.33,267.701,168.827
21,145,unknown,266.84,169.398,267.701,168.827
21,145,unknown,266.84,169.47,267.701,168.827
21,145,unknown,266.84,169.538,267.701,168.827
21,145,unknown,266.84,169.608,267.701,168.827
21,145,unknown,266.84,169.676,267.701,168.827
21,145,unknown,266.84,169.744,267.701,168.827
21,145,unknown,266.84,168.646,267.687,168.892
21,145,unknown,266.84,168.71,267.687,168.892
21,145,unknown,266.84,168.78,267.687,168.892
21,145,unknown,266.84,168.852,267.687,168.892
21,145,unknown,266.84,168.924,267.687,168.892
21,145,unknown,266.84,168.996,267.687,168.892
21,145,unknown,266.84,169.063,267.687,168.892
