timestamp,x_gt,y_gt,sensor_id,track_id,x_track,y_track,car_id
23.1,266.84,171.319,0,49.0,267.178,171.298,car0
23.15,266.84,171.385,0,49.0,267.165,171.361,car0
23.2,266.84,171.448,0,49.0,267.152,171.423,car0
23.25,266.84,171.522,0,49.0,267.138,171.486,car0
23.3,266.84,171.589,0,49.0,267.125,171.549,car0
23.35,266.84,171.65,0,49.0,267.111,171.612,car0
23.4,266.84,171.722,0,49.0,267.098,171.676,car0
23.45,266.84,171.797,0,49.0,267.084,171.742,car0
23.5,266.84,171.86,0,49.0,267.07,171.809,car0
23.55,266.84,171.928,0,49.0,267.055,171.876,car0
23.6,266.84,171.992,0,49.0,267.041,171.943,car0
23.65,266.84,172.063,0,49.0,267.026,172.011,car0
23.7,266.84,172.134,0,49.0,267.012,172.079,car0
23.75,266.84,172.209,0,49.0,266.997,172.147,car0
23.8,266.84,172.276,0,49.0,266.983,172.214,car0
23.85,266.84,172.339,0,49.0,266.969,172.28,car0
23.9,266.84,172.414,0,49.0,266.955,172.344,car0
23.95,266.84,172.48,0,49.0,266.942,172.408,car0
24.0,266.84,172.546,0,49.0,266.928,172.473,car0
24.05,266.84,172.61,0,49.0,266.914,172.537,car0
24.1,266.84,172.673,0,49.0,266.901,172.6,car0
24.15,266.84,172.738,0,49.0,266.887,172.664,car0
24.2,266.84,172.807,0,49.0,266.874,172.728,car0
24.25,266.84,172.879,0,49.0,266.86,172.792,car0
24.3,266.84,172.948,0,49.0,266.846,172.856,car0
24.35,266.84,173.014,0,49.0,266.833,172.92,car0
24.4,266.84,173.085,0,49.0,266.819,172.985,car0
24.45,266.84,173.151,0,49.0,266.805,173.049,car0
24.5,266.84,173.216,0,49.0,266.792,173.113,car0
24.55,266.84,173.284,0,49.0,266.778,173.176,car0
24.6,266.84,173.357,0,49.0,266.765,173.24,car0
24.65,266.84,173.418,0,49.0,266.751,173.303,car0
24.7,266.84,173.492,0,49.0,266.738,173.366,car0
24.75,266.84,173.558,0,49.0,266.724,173.428,car0
24.8,266.84,173.626,0,,,,
24.85,266.84,173.692,0,49.0,266.728,173.566,car0
24.9,266.84,173.755,0,49.0,266.742,173.64,car0
24.95,266.84,173.82,0,49.0,266.754,173.712,car0
25.0,266.84,173.89,0,49.0,266.76,173.784,car0
25.05,266.84,173.952,0,49.0,266.763,173.855,car0
25.1,266.84,174.024,1,49.0,266.764,173.925,car0
25.15,266.84,174.098,1,49.0,266.762,173.994,car0
25.2,266.84,174.165,1,49.0,266.759,174.06,car0
25.25,266.84,174.235,1,49.0,266.755,174.125,car0
25.3,266.84,174.303,1,49.0,266.749,174.188,car0
25.35,266.84,174.369,1,49.0,266.743,174.249,car0
25.4,266.84,174.43,1,49.0,266.741,174.304,car0
25.45,266.84,174.502,1,,,,
25.5,266.84,174.565,1,49.0,266.739,174.44,car0
25.55,266.84,174.635,2,49.0,266.74,174.512,car0
25.6,266.84,174.7,2,49.0,266.738,174.58,car0
25.65,266.84,174.769,2,49.0,266.735,174.646,car0
25.7,266.84,174.84,2,49.0,266.732,174.709,car0
25.75,266.84,174.903,2,49.0,266.73,174.77,car0
25.8,266.84,174.966,2,49.0,266.731,174.827,car0
25.85,266.84,175.028,3,,,,
25.9,266.84,175.097,3,49.0,266.72,174.96,car0
25.95,266.84,175.157,3,49.0,266.718,175.027,car0
26.0,266.84,175.223,3,49.0,266.716,175.091,car0
26.05,266.84,175.291,3,49.0,266.715,175.153,car0
26.1,266.84,175.356,3,49.0,266.714,175.213,car0
26.15,266.84,175.424,3,49.0,266.72,175.271,car0
26.2,266.84,175.498,4,,,,
26.25,266.84,175.563,4,,,,
26.3,266.84,175.629,4,49.0,266.701,175.467,car0
26.35,266.84,175.69,4,49.0,266.698,175.533,car0
26.4,266.84,175.756,4,49.0,266.696,175.598,car0
26.45,266.84,175.82,4,49.0,266.696,175.661,car0
26.5,266.84,175.894,4,49.0,266.696,175.724,car0
26.55,266.84,175.957,4,49.0,266.698,175.785,car0
26.6,266.84,176.029,4,49.0,266.702,175.845,car0
26.65,266.84,176.098,4,49.0,266.708,175.905,car0
26.7,266.84,176.162,5,49.0,266.716,175.965,car0
26.75,266.84,176.232,5,49.0,266.726,176.025,car0
26.8,266.84,176.303,5,49.0,266.737,176.084,car0
26.85,266.84,176.374,5,49.0,266.73,176.152,car0
26.9,266.84,176.442,5,49.0,266.723,176.22,car0
26.95,266.84,176.514,5,49.0,266.717,176.287,car0
27.0,266.84,176.58,5,49.0,266.711,176.353,car0
27.05,266.84,176.642,5,49.0,266.706,176.419,car0
27.1,266.84,176.715,5,49.0,266.702,176.486,car0
27.15,266.84,176.781,5,49.0,266.698,176.552,car0
27.2,266.84,176.855,5,49.0,266.695,176.618,car0
27.25,266.84,176.919,5,49.0,266.692,176.683,car0
27.3,266.84,176.994,5,49.0,266.69,176.749,car0
27.35,266.84,177.055,5,49.0,266.689,176.815,car0
27.4,266.84,177.126,5,49.0,266.688,176.881,car0
27.45,266.84,177.189,5,49.0,266.687,176.946,car0
27.5,266.84,177.256,5,49.0,266.687,177.012,car0
27.55,266.84,177.324,5,49.0,266.687,177.077,car0
27.6,266.84,177.389,5,49.0,266.688,177.142,car0
27.65,266.84,177.463,5,49.0,266.689,177.208,car0
27.7,266.84,177.53,5,49.0,266.69,177.273,car0
27.75,266.84,177.6,5,49.0,266.692,177.338,car0
27.8,266.84,177.664,5,49.0,266.695,177.403,car0
27.85,266.84,177.727,5,49.0,266.697,177.469,car0
27.9,266.84,177.802,5,49.0,266.7,177.534,car0
27.95,266.84,177.877,5,49.0,266.703,177.599,car0
28.0,266.84,177.946,5,49.0,266.707,177.664,car0
28.05,266.84,178.012,5,49.0,266.711,177.728,car0
28.1,266.84,178.073,5,49.0,266.715,177.793,car0
28.15,266.84,178.135,5,49.0,266.719,177.857,car0
28.2,266.84,178.209,5,49.0,266.724,177.921,car0
28.25,266.84,178.28,5,49.0,266.729,177.985,car0
28.3,266.84,178.344,5,49.0,266.734,178.049,car0
28.35,266.84,178.404,5,49.0,266.74,178.112,car0
28.4,266.84,178.473,5,49.0,266.745,178.176,car0
28.45,266.84,178.535,5,49.0,266.751,178.239,car0
28.5,266.84,178.601,5,49.0,266.757,178.303,car0
28.55,266.84,178.674,5,49.0,266.764,178.366,car0
28.6,266.84,178.735,5,49.0,266.77,178.43,car0
28.65,266.84,178.807,5,49.0,266.777,178.494,car0
28.7,266.84,178.871,5,49.0,266.784,178.558,car0
28.75,266.84,178.943,5,49.0,266.791,178.622,car0
28.8,266.84,179.016,5,49.0,266.799,178.687,car0
28.85,266.84,179.077,5,49.0,266.807,178.752,car0
28.9,266.84,179.139,5,49.0,266.815,178.817,car0
28.95,266.84,179.204,5,49.0,266.823,178.882,car0
29.0,266.84,179.278,5,49.0,266.832,178.947,car0
29.05,266.84,179.348,5,49.0,266.84,179.012,car0
29.1,266.84,179.409,5,49.0,266.849,179.077,car0
29.15,266.84,179.473,5,49.0,266.858,179.141,car0
29.2,266.84,179.545,5,49.0,266.867,179.206,car0
29.25,266.84,179.612,5,49.0,266.876,179.27,car0
29.3,266.84,179.68,5,49.0,266.885,179.335,car0
29.35,266.84,179.747,5,49.0,266.895,179.399,car0
29.4,266.84,179.815,5,49.0,266.904,179.463,car0
29.45,266.84,179.888,5,49.0,266.914,179.527,car0
29.5,266.84,179.959,5,49.0,266.924,179.591,car0
29.55,266.84,180.032,5,49.0,266.934,179.655,car0
29.6,266.84,180.097,5,49.0,266.944,179.72,car0
29.65,266.84,180.159,5,49.0,266.954,179.784,car0
29.7,266.84,180.226,5,49.0,266.964,179.848,car0
29.75,266.84,180.299,5,49.0,266.974,179.912,car0
29.8,266.84,180.36,5,49.0,266.985,179.976,car0
29.85,266.84,180.423,5,49.0,266.995,180.04,car0
29.9,266.84,180.491,5,49.0,267.006,180.104,car0
29.95,266.84,180.553,5,49.0,267.017,180.168,car0
30.0,266.84,180.615,5,49.0,267.028,180.233,car0
30.05,266.84,180.684,5,49.0,267.039,180.297,car0
30.1,266.84,180.749,5,49.0,267.05,180.361,car0
30.15,266.84,180.82,5,49.0,267.061,180.426,car0
30.2,266.84,180.886,5,49.0,267.072,180.49,car0
30.25,266.84,180.956,5,49.0,267.084,180.555,car0
30.3,266.84,181.023,5,49.0,267.095,180.62,car0
30.35,266.84,181.093,5,49.0,267.107,180.685,car0
30.4,266.84,181.159,5,49.0,267.119,180.751,car0
30.45,266.84,181.228,5,49.0,267.131,180.817,car0
30.5,266.84,181.3,5,49.0,267.143,180.883,car0
30.55,266.84,181.375,5,49.0,267.155,180.949,car0
30.6,266.84,181.447,5,,,,
30.65,266.84,181.52,5,,,,
30.7,266.84,181.582,5,,,,
30.75,266.84,181.645,5,,,,
30.8,266.84,181.709,5,,,,
