timestamp,x_gt,y_gt,sensor_id,track_id,x_track,y_track,car_id
51.15,266.84,168.648,0,195.0,267.693,168.608,car0
51.2,266.84,168.711,0,195.0,267.768,168.718,car0
51.25,266.84,168.777,0,195.0,267.746,168.775,car0
51.3,266.84,168.837,0,195.0,267.727,168.829,car0
51.35,266.84,168.908,0,195.0,267.71,168.888,car0
51.4,266.84,168.967,0,195.0,267.694,168.945,car0
51.45,266.84,169.03,0,195.0,267.679,169.006,car0
51.5,266.84,169.096,0,195.0,267.663,169.069,car0
51.55,266.84,169.157,0,195.0,267.648,169.131,car0
51.6,266.84,169.226,0,195.0,267.634,169.196,car0
51.65,266.84,169.293,0,195.0,267.619,169.261,car0
51.7,266.84,169.358,0,195.0,267.604,169.328,car0
51.75,266.84,169.421,0,195.0,267.588,169.396,car0
51.8,266.84,169.484,0,195.0,267.573,169.465,car0
51.85,266.84,169.544,0,195.0,267.558,169.532,car0
51.9,266.84,169.611,0,195.0,267.544,169.6,car0
51.95,266.84,169.681,0,195.0,267.528,169.669,car0
52.0,266.84,169.75,0,195.0,267.513,169.738,car0
52.05,266.84,169.821,0,195.0,267.498,169.809,car0
52.1,266.84,169.888,0,195.0,267.483,169.879,car0
52.15,266.84,169.957,0,195.0,267.468,169.949,car0
52.2,266.84,170.02,0,195.0,267.453,170.019,car0
52.25,266.84,170.085,0,195.0,267.438,170.088,car0
52.3,266.84,170.157,0,195.0,267.423,170.157,car0
52.35,266.84,170.227,0,195.0,267.408,170.228,car0
52.4,266.84,170.299,0,195.0,267.393,170.298,car0
52.45,266.84,170.363,0,195.0,267.378,170.367,car0
52.5,266.84,170.426,0,195.0,267.363,170.436,car0
52.55,266.84,170.488,0,195.0,267.348,170.503,car0
52.6,266.84,170.546,0,195.0,267.334,170.569,car0
52.65,266.84,170.607,0,195.0,267.321,170.634,car0
52.7,266.84,170.678,0,195.0,267.307,170.698,car0
52.75,266.84,170.744,0,195.0,267.293,170.762,car0
52.8,266.84,170.813,0,195.0,267.279,170.825,car0
52.85,266.84,170.883,0,195.0,267.266,170.887,car0
52.9,266.84,170.949,0,195.0,267.253,170.947,car0
52.95,266.84,171.011,0,195.0,267.241,171.007,car0
53.0,266.84,171.075,0,195.0,267.228,171.066,car0
53.05,266.84,171.141,0,195.0,267.215,171.126,car0
53.1,266.84,171.203,0,195.0,267.202,171.186,car0
53.15,266.84,171.266,0,195.0,267.189,171.246,car0
53.2,266.84,171.335,0,195.0,267.177,171.307,car0
53.25,266.84,171.403,0,195.0,267.163,171.368,car0
53.3,266.84,171.462,0,195.0,267.151,171.428,car0
53.35,266.84,171.527,0,195.0,267.138,171.489,car0
53.4,266.84,171.595,0,195.0,267.125,171.55,car0
53.45,266.84,171.661,0,195.0,267.112,171.611,car0
53.5,266.84,171.724,0,195.0,267.098,171.673,car0
53.55,266.84,171.782,0,195.0,267.085,171.736,car0
53.6,266.84,171.851,0,195.0,267.071,171.799,car0
53.65,266.84,171.913,0,195.0,267.058,171.864,car0
53.7,266.84,171.979,0,195.0,267.044,171.928,car0
53.75,266.84,172.039,0,195.0,267.03,171.993,car0
53.8,266.84,172.105,0,195.0,267.016,172.058,car0
53.85,266.84,172.166,0,195.0,267.003,172.122,car0
53.9,266.84,172.226,0,195.0,266.989,172.186,car0
53.95,266.84,172.294,0,195.0,266.976,172.249,car0
54.0,266.84,172.357,0,195.0,266.962,172.311,car0
54.05,266.84,172.419,0,195.0,266.95,172.37,car0
54.1,266.84,172.481,0,195.0,266.937,172.43,car0
54.15,266.84,172.55,0,195.0,266.924,172.491,car0
54.2,266.84,172.614,0,195.0,266.911,172.551,car0
54.25,266.84,172.682,0,195.0,266.898,172.612,car0
54.3,266.84,172.751,0,195.0,266.885,172.673,car0
54.35,266.84,172.811,0,195.0,266.872,172.734,car0
54.4,266.84,172.875,0,195.0,266.859,172.795,car0
54.45,266.84,172.947,0,195.0,266.846,172.856,car0
54.5,266.84,173.017,0,195.0,266.833,172.918,car0
54.55,266.84,173.087,0,195.0,266.82,172.98,car0
54.6,266.84,173.148,0,195.0,266.807,173.042,car0
54.65,266.84,173.219,0,195.0,266.794,173.103,car0
54.7,266.84,173.288,0,195.0,266.78,173.165,car0
54.75,266.84,173.354,0,195.0,266.767,173.227,car0
54.8,266.84,173.418,0,195.0,266.754,173.288,car0
54.85,266.84,173.477,0,195.0,266.741,173.349,car0
54.9,266.84,173.539,0,195.0,266.729,173.408,car0
54.95,266.84,173.61,0,195.0,266.716,173.467,car0
55.0,266.84,173.671,0,195.0,266.734,173.539,car0
55.05,266.84,173.739,0,195.0,266.747,173.611,car0
55.1,266.84,173.799,0,195.0,266.759,173.681,car0
55.15,266.84,173.872,0,195.0,266.766,173.751,car0
55.2,266.84,173.943,0,195.0,266.769,173.82,car0
55.25,266.84,174.01,1,195.0,266.77,173.889,car0
55.3,266.84,174.079,1,195.0,266.768,173.956,car0
55.35,266.84,174.143,1,195.0,266.766,174.021,car0
55.4,266.84,174.211,1,195.0,266.762,174.085,car0
55.45,266.84,174.273,1,195.0,266.757,174.147,car0
55.5,266.84,174.336,1,195.0,266.751,174.207,car0
