timestamp,x,y,car_id,sensor_id
31.15,266.84,168.645,car0,0
31.2,266.84,168.713,car0,0
31.25,266.84,168.779,car0,0
31.3,266.84,168.842,car0,0
31.35,266.84,168.906,car0,0
31.4,266.84,168.968,car0,0
31.45,266.84,169.033,car0,0
31.5,266.84,169.099,car0,0
31.55,266.84,169.16,car0,0
31.6,266.84,169.226,car0,0
31.65,266.84,169.288,car0,0
31.7,266.84,169.349,car0,0
31.75,266.84,169.41,car0,0
31.8,266.84,169.48,car0,0
31.85,266.84,169.543,car0,0
31.9,266.84,169.613,car0,0
31.95,266.84,169.676,car0,0
32.0,266.84,169.744,car0,0
32.05,266.84,169.805,car0,0
32.1,266.84,169.876,car0,0
32.15,266.84,169.935,car0,0
32.2,266.84,169.998,car0,0
32.25,266.84,170.069,car0,0
32.3,266.84,170.139,car0,0
32.35,266.84,170.207,car0,0
32.4,266.84,170.275,car0,0
32.45,266.84,170.345,car0,0
32.5,266.84,170.409,car0,0
32.55,266.84,170.476,car0,0
32.6,266.84,170.543,car0,0
32.65,266.84,170.615,car0,0
32.7,266.84,170.677,car0,0
32.75,266.84,170.74,car0,0
32.8,266.84,170.801,car0,0
32.85,266.84,170.872,car0,0
32.9,266.84,170.934,car0,0
32.95,266.84,170.998,car0,0
33.0,266.84,171.067,car0,0
33.05,266.84,171.135,car0,0
33.1,266.84,171.204,car0,0
33.15,266.84,171.267,car0,0
33.2,266.84,171.332,car0,0
33.25,266.84,171.391,car0,0
33.3,266.84,171.457,car0,0
33.35,266.84,171.515,car0,0
33.4,266.84,171.579,car0,0
33.45,266.84,171.637,car0,0
33.5,266.84,171.697,car0,0
33.55,266.84,171.758,car0,0
33.6,266.84,171.822,car0,0
33.65,266.84,171.891,car0,0
33.7,266.84,171.949,car0,0
33.75,266.84,172.017,car0,0
33.8,266.84,172.077,car0,0
33.85,266.84,172.136,car0,0
33.9,266.84,172.207,car0,0
33.95,266.84,172.278,car0,0
34.0,266.84,172.348,car0,0
34.05,266.84,172.412,car0,0
34.1,266.84,172.479,car0,0
34.15,266.84,172.549,car0,0
34.2,266.84,172.617,car0,0
34.25,266.84,172.679,car0,0
34.3,266.84,172.743,car0,0
34.35,266.84,172.81,car0,0
34.4,266.84,172.868,car0,0
34.45,266.84,172.931,car0,0
34.5,266.84,172.996,car0,0
34.55,266.84,173.055,car0,0
34.6,266.84,173.122,car0,0
34.65,266.84,173.186,car0,0
34.7,266.84,173.255,car0,0
34.75,266.84,173.314,car0,0
34.8,266.84,173.384,car0,0
34.85,266.84,173.446,car0,0
34.9,266.84,173.517,car0,0
34.95,266.84,173.581,car0,0
35.0,266.84,173.645,car0,0
35.05,266.84,173.711,car0,0
35.1,266.84,173.778,car0,0
35.15,266.84,173.848,car0,0
35.2,266.84,173.906,car0,0
35.25,266.84,173.967,car0,0
35.3,266.84,174.025,car0,1
35.35,266.84,174.09,car0,1
35.4,266.84,174.154,car0,1
35.45,266.84,174.22,car0,1
35.5,266.84,174.29,car0,1
35.55,266.84,174.36,car0,1
35.6,266.84,174.42,car0,1
35.65,266.84,174.486,car0,1
35.7,266.84,174.551,car0,1
35.75,266.84,174.62,car0,2
35.8,266.84,174.689,car0,2
35.85,266.84,174.755,car0,2
35.9,266.84,174.826,car0,2
35.95,266.84,174.886,car0,2
36.0,266.84,174.948,car0,2
36.05,266.84,175.011,car0,3
36.1,266.84,175.069,car0,3
36.15,266.84,175.14,car0,3
36.2,266.84,175.202,car0,3
36.25,266.84,175.259,car0,3
36.3,266.84,175.319,car0,3
36.35,266.84,175.376,car0,3
36.4,266.84,175.439,car0,3
36.45,266.84,175.496,car0,4
36.5,266.84,175.559,car0,4
36.55,266.84,175.621,car0,4
36.6,266.84,175.682,car0,4
36.65,266.84,175.749,car0,4
36.7,266.84,175.819,car0,4
36.75,266.84,175.88,car0,4
36.8,266.84,175.944,car0,4
36.85,266.84,176.01,car0,4
36.9,266.84,176.073,car0,4
36.95,266.84,176.134,car0,4
37.0,266.84,176.198,car0,5
37.05,266.84,176.257,car0,5
37.1,266.84,176.321,car0,5
37.15,266.84,176.388,car0,5
37.2,266.84,176.458,car0,5
37.25,266.84,176.524,car0,5
37.3,266.84,176.59,car0,5
37.35,266.84,176.649,car0,5
37.4,266.84,176.717,car0,5
37.45,266.84,176.784,car0,5
37.5,266.84,176.854,car0,5
37.55,266.84,176.924,car0,5
37.6,266.84,176.993,car0,5
37.65,266.84,177.059,car0,5
37.7,266.84,177.121,car0,5
37.75,266.84,177.182,car0,5
37.8,266.84,177.248,car0,5
37.85,266.84,177.305,car0,5
37.9,266.84,177.367,car0,5
37.95,266.84,177.437,car0,5
38.0,266.84,177.508,car0,5
38.05,266.84,177.572,car0,5
38.1,266.84,177.643,car0,5
38.15,266.84,177.705,car0,5
38.2,266.84,177.768,car0,5
38.25,266.84,177.838,car0,5
38.3,266.84,177.909,car0,5
38.35,266.84,177.979,car0,5
38.4,266.84,178.039,car0,5
38.45,266.84,178.1,car0,5
38.5,266.84,178.158,car0,5
38.55,266.84,178.216,car0,5
38.6,266.84,178.278,car0,5
38.65,266.84,178.342,car0,5
38.7,266.84,178.405,car0,5
38.75,266.84,178.467,car0,5
38.8,266.84,178.53,car0,5
38.85,266.84,178.602,car0,5
38.9,266.84,178.664,car0,5
38.95,266.84,178.735,car0,5
39.0,266.84,178.792,car0,5
39.05,266.84,178.85,car0,5
39.1,266.84,178.915,car0,5
39.15,266.84,178.984,car0,5
39.2,266.84,179.043,car0,5
39.25,266.84,179.109,car0,5
39.3,266.84,179.175,car0,5
39.35,266.84,179.24,car0,5
39.4,266.84,179.299,car0,5
39.45,266.84,179.369,car0,5
39.5,266.84,179.44,car0,5
39.55,266.84,179.507,car0,5
39.6,266.84,179.567,car0,5
39.65,266.84,179.639,car0,5
39.7,266.84,179.703,car0,5
39.75,266.84,179.767,car0,5
39.8,266.84,179.832,car0,5
39.85,266.84,179.902,car0,5
39.9,266.84,179.972,car0,5
39.95,266.84,180.039,car0,5
40.0,266.84,180.111,car0,5
40.05,266.84,180.175,car0,5
40.1,266.84,180.243,car0,5
40.15,266.84,180.31,car0,5
40.2,266.84,180.367,car0,5
40.25,266.84,180.425,car0,5
40.3,266.84,180.491,car0,5
40.35,266.84,180.556,car0,5
40.4,266.84,180.617,car0,5
40.45,266.84,180.68,car0,5
40.5,266.84,180.744,car0,5
40.55,266.84,180.807,car0,5
40.6,266.84,180.877,car0,5
40.65,266.84,180.937,car0,5
40.7,266.84,180.998,car0,5
40.75,266.84,181.064,car0,5
40.8,266.84,181.131,car0,5
40.85,266.84,181.188,car0,5
40.9,266.84,181.252,car0,5
40.95,266.84,181.322,car0,5
41.0,266.84,181.392,car0,5
41.05,266.84,181.45,car0,5
41.1,266.84,181.512,car0,5
41.15,266.84,181.581,car0,5
41.2,266.84,181.645,car0,5
