id,timestamp,x,y,confidence
car1,13,267.312,229.29,102
car1,13,268.296,222.516,62
car1,13,267.312,229.29,102
car1,13.05,268.252,222.555,61
car1,13.05,267.299,229.23,100
car1,13.05,268.252,222.555,61
car1,13.05,267.299,229.23,100
car1,13.1,268.231,222.573,60
car1,13.1,267.286,229.168,99
car1,13.1,268.231,222.573,60
car1,13.1,267.286,229.168,99
car1,13.15,268.151,222.643,57
car1,13.15,267.267,229.079,96
car1,13.15,268.151,222.643,57
car1,13.15,267.267,229.079,96
car1,13.2,268.083,222.702,55
car1,13.2,267.251,229.004,94
car1,13.2,268.083,222.702,55
car1,13.25,267.239,228.947,93
car1,13.2,268.083,222.702,55
car1,13.25,267.239,228.947,93
car1,13.25,268.037,222.742,53
car1,13.25,267.239,228.947,93
car1,13.3,267.975,222.795,51
car1,13.3,267.227,228.889,91
car1,13.3,267.975,222.795,51
car1,13.3,267.227,228.889,91
car1,13.35,267.9,222.861,48
car1,13.35,267.214,228.83,90
car1,13.35,267.9,222.861,48
car1,13.4,267.201,228.769,88
car1,13.35,267.9,222.861,48
car1,13.4,267.201,228.769,88
car1,13.4,267.851,222.903,47
car1,13.4,267.201,228.769,88
car1,13.45,267.818,222.932,46
car1,13.45,267.189,228.714,87
car1,13.45,267.818,222.932,46
car1,13.5,267.177,228.657,85
car1,13.45,267.818,222.932,46
car1,13.5,267.177,228.657,85
car1,13.5,267.781,222.964,44
car1,13.55,267.166,228.606,84
car1,13.5,267.781,222.964,44
car1,13.55,267.166,228.606,84
car1,13.55,267.742,222.998,43
car1,13.55,267.166,228.606,84
car1,13.6,267.706,223.029,42
car1,13.6,267.157,228.561,82
car1,13.6,267.706,223.029,42
car1,13.6,267.157,228.561,82
car1,13.65,267.668,223.063,40
car1,13.65,267.148,228.522,81
car1,13.65,267.668,223.063,40
car1,13.7,267.141,228.485,80
car1,13.65,267.668,223.063,40
car1,13.7,267.141,228.485,80
car1,13.7,267.633,223.093,39
car1,13.7,267.141,228.485,80
car1,13.75,267.6,223.122,38
car1,13.75,267.129,228.428,79
car1,13.75,267.6,223.122,38
car1,13.8,267.117,228.373,77
car1,13.75,267.6,223.122,38
car1,13.8,267.117,228.373,77
car1,13.8,267.563,223.154,37
car1,13.8,267.117,228.373,77
car1,13.85,267.535,223.178,36
car1,13.85,267.106,228.321,76
car1,13.85,267.535,223.178,36
car1,13.9,267.096,228.273,75
car1,13.85,267.535,223.178,36
car1,13.9,267.096,228.273,75
car1,13.9,267.501,223.207,35
car1,13.95,267.085,228.221,73
car1,13.9,267.501,223.207,35
car1,13.95,267.085,228.221,73
car1,13.95,267.474,223.231,34
car1,14,267.072,228.164,72
car1,13.95,267.474,223.231,34
car1,14,267.072,228.164,72
car1,14,267.452,223.25,33
car1,14.05,267.06,228.106,70
car1,14,267.452,223.25,33
car1,14.05,267.06,228.106,70
car1,14.05,267.425,223.273,32
car1,14.05,267.06,228.106,70
car1,14.1,267.399,223.296,31
car1,14.1,267.048,228.05,69
car1,14.1,267.399,223.296,31
car1,14.15,267.036,227.992,67
car1,14.1,267.399,223.296,31
car1,14.15,267.036,227.992,67
car1,14.15,267.375,223.316,30
car1,14.15,267.036,227.992,67
car1,14.2,267.376,223.316,30
car1,14.2,267.023,227.933,66
car1,14.2,267.376,223.316,30
car1,14.25,267.008,227.859,64
car1,14.2,267.376,223.316,30
car1,14.3,266.995,227.798,62
car1,14.2,267.376,223.316,30
car1,14.35,266.979,227.724,60
car1,14.2,267.376,223.316,30
car1,14.4,266.965,227.658,58
car1,14.45,266.952,227.598,57
car1,14.45,266.952,227.598,57
car1,14.5,266.938,227.534,55
car1,14.5,266.938,227.534,55
car1,14.5,267.616,224.269,29
car1,14.55,266.927,227.48,54
car1,14.5,267.616,224.269,29
car1,14.55,266.927,227.48,54
car1,14.55,267.594,224.272,29
car1,14.55,266.927,227.48,54
car1,14.6,267.573,224.275,28
car1,14.6,266.915,227.422,52
car1,14.6,267.573,224.275,28
car1,14.6,266.915,227.422,52
car1,14.65,267.561,224.277,28
car1,14.65,266.905,227.376,51
car1,14.65,267.561,224.277,28
car1,14.65,266.905,227.376,51
car1,14.7,267.55,224.278,28
car1,14.7,266.896,227.335,50
car1,14.7,267.55,224.278,28
car1,14.7,266.896,227.335,50
car1,14.75,267.541,224.28,27
car1,14.75,266.889,227.301,49
car1,14.75,267.541,224.28,27
car1,14.75,267.541,224.28,27
car1,14.85,267.534,224.281,27
car1,14.85,266.873,227.227,47
car1,14.85,267.534,224.281,27
car1,14.9,266.862,227.176,46
car1,14.85,267.534,224.281,27
car1,14.9,266.862,227.176,46
car1,14.9,266.862,227.176,46
car1,14.95,267.538,224.28,27
car1,14.95,266.852,227.128,44
car1,14.95,267.538,224.28,27
car1,15,266.842,227.081,43
car1,14.95,267.538,224.28,27
car1,15,266.842,227.081,43
car1,15,267.568,224.924,28
car1,15,266.842,227.081,43
car1,15,267.568,224.924,28
car1,15.05,266.829,227.02,41
car1,15,267.568,224.924,28
car1,15.05,266.829,227.02,41
car1,15.05,267.533,224.919,27
car1,15.05,266.829,227.02,41
car1,15.1,267.531,224.919,27
car1,15.1,266.817,226.964,40
car1,15.1,267.531,224.919,27
car1,15.15,266.804,226.902,38
car1,15.1,267.531,224.919,27
car1,15.15,266.804,226.902,38
car1,15.15,267.533,224.919,27
car1,15.15,266.804,226.902,38
car1,15.2,267.541,224.92,27
car1,15.2,266.793,226.847,37
car1,15.2,267.541,224.92,27
car1,15.2,266.793,226.847,37
car1,15.25,267.55,224.922,28
car1,15.25,266.783,226.8,35
car1,15.25,267.55,224.922,28
car1,15.25,266.783,226.8,35
car1,15.3,267.561,224.923,28
car1,15.3,266.769,226.736,34
car1,15.3,267.561,224.923,28
car1,15.35,266.758,226.684,32
car1,15.3,267.561,224.923,28
car1,15.35,266.758,226.684,32
car1,15.35,267.576,224.925,28
car1,15.4,266.748,226.637,31
car1,15.35,267.576,224.925,28
car1,15.4,266.748,226.637,31
car1,15.4,267.594,224.928,29
car1,15.4,266.748,226.637,31
car1,15.45,267.617,224.931,29
car1,15.45,266.737,226.584,30
car1,15.45,267.617,224.931,29
car1,15.5,266.724,226.526,28
car1,15.45,267.617,224.931,29
car1,15.5,266.724,226.526,28
car1,15.5,267.64,224.934,30
car1,15.5,266.724,226.526,28
car1,15.55,267.705,224.944,32
car1,15.55,266.715,226.481,27
car1,15.55,267.705,224.944,32
car1,15.55,266.715,226.481,27
car1,15.6,267.863,224.966,36
car1,15.6,266.707,226.445,26
car1,15.6,267.863,224.966,36
car1,15.65,266.703,226.425,25
car1,15.6,267.863,224.966,36
car1,15.85,267.342,225.854,29
car1,15.9,267.302,225.82,28
car1,15.95,267.273,225.794,27
car1,16,267.183,225.716,24
car1,16.05,267.128,225.668,22
car1,16.1,267.092,225.637,20
car1,16.15,267.055,225.605,19
car1,16.2,267.022,225.576,18
car1,16.25,266.984,225.543,17
car1,16.3,266.953,225.516,16
car1,16.35,266.922,225.489,15
car1,16.4,266.895,225.466,14
car1,16.45,266.868,225.443,13
car1,16.5,266.85,225.427,12
car1,16.55,266.862,225.437,13
car1,16.6,267.884,226.326,48
car1,16.65,267.919,226.356,49
car1,16.65,267.919,226.356,49
car1,16.7,267.951,226.383,50
car1,16.75,267.99,226.418,52
car1,16.75,267.99,226.418,52
car1,16.8,268.039,226.46,53
car1,16.8,268.039,226.46,53
car1,16.8,268.039,226.46,53
car1,16.85,268.076,226.492,55
car1,16.9,268.121,226.532,56
car1,16.9,268.121,226.532,56
car1,16.9,268.121,226.532,56
car1,16.95,268.172,226.576,58
car1,17,268.237,226.633,60
car1,17,268.237,226.633,60
car1,17,268.237,226.633,60
car1,17.05,268.471,226.835,68
car1,17.05,268.471,226.835,68
car1,17.05,268.471,226.835,68
car1,17.15,267.112,224.34,16
car1,17.1,267.014,224.846,14
car1,17.1,267.014,224.846,14
car1,17.1,267.014,224.846,14
car1,17.3,266.97,227.682,59
car1,17.25,266.906,224.369,11
car1,17.3,266.97,227.682,59
car1,17.3,266.907,224.369,11
car1,17.3,266.97,227.682,59
car1,17.35,266.913,224.368,11
car1,17.35,266.981,227.733,60
car1,17.35,266.913,224.368,11
car1,17.4,266.995,227.799,62
car1,17.35,266.913,224.368,11
car1,17.4,266.995,227.799,62
car1,17.4,266.925,224.366,11
car1,17.4,266.995,227.799,62
car1,17.45,266.951,224.363,12
car1,17.45,267.01,227.872,64
car1,17.45,266.951,224.363,12
car1,17.5,267.027,227.952,66
car1,17.45,266.951,224.363,12
car1,17.5,267.027,227.952,66
car1,17.5,267.035,224.351,14
car1,17.55,267.034,227.981,67
car1,17.5,267.035,224.351,14
car1,17.55,267.034,227.981,67
car1,17.55,267.163,224.333,17
car1,17.6,267.043,228.027,68
car1,17.55,267.163,224.333,17
car1,17.65,267.054,228.078,70
car1,17.55,267.163,224.333,17
car1,17.7,267.063,228.12,71
car1,17.7,267.063,228.12,71
car1,17.7,267.063,228.12,71
car1,17.75,266.843,223.779,12
car1,17.75,267.073,228.169,72
car1,17.75,266.843,223.779,12
car1,17.75,267.073,228.169,72
car1,17.8,266.862,223.763,13
car1,17.8,267.085,228.225,74
car1,17.8,266.862,223.763,13
car1,17.85,267.097,228.281,75
car1,17.8,266.862,223.763,13
car1,17.85,267.097,228.281,75
car1,17.85,266.886,223.742,13
car1,17.85,267.097,228.281,75
car1,17.95,267.125,228.412,78
car1,17.95,267.125,228.412,78
car1,17.95,266.945,223.691,15
car1,17.95,267.125,228.412,78
car1,18,266.977,223.663,16
car1,18,267.137,228.467,80
car1,18,266.977,223.663,16
car1,18.05,267.148,228.52,81
car1,18,266.977,223.663,16
car1,18.05,267.148,228.52,81
car1,18.05,267.009,223.635,18
car1,18.1,267.161,228.58,83
car1,18.05,267.009,223.635,18
car1,18.1,267.161,228.58,83
car1,18.1,267.04,223.608,19
car1,18.15,267.173,228.636,84
car1,18.1,267.04,223.608,19
car1,18.15,267.173,228.636,84
car1,18.15,267.081,223.572,20
car1,18.15,267.173,228.636,84
car1,18.2,267.138,223.522,22
car1,18.2,267.186,228.699,86
car1,18.2,267.138,223.522,22
car1,18.2,267.186,228.699,86
car1,18.25,267.212,223.459,25
car1,18.25,267.201,228.77,88
car1,18.25,267.212,223.459,25
car1,18.25,267.201,228.77,88
car1,18.3,267.248,223.427,26
car1,18.3,267.212,228.819,89
car1,18.3,267.248,223.427,26
car1,18.3,267.212,228.819,89
car1,18.35,267.286,223.395,27
car1,18.35,267.223,228.873,91
car1,18.35,267.286,223.395,27
car1,18.4,267.237,228.936,92
car1,18.35,267.286,223.395,27
car1,18.4,267.237,228.936,92
car1,18.4,267.353,223.336,29
car1,18.45,267.25,229,94
car1,18.4,267.353,223.336,29
car1,18.45,267.25,229,94
car1,18.4,267.353,223.336,29
car1,18.5,267.261,229.052,96
car1,18.4,267.353,223.336,29
car1,18.5,267.261,229.052,96
car1,18.4,267.353,223.336,29
car1,18.55,267.273,229.107,97
car1,18.4,267.353,223.336,29
car1,18.55,267.273,229.107,97
car1,18.6,266.693,222.823,24
car1,18.6,267.284,229.157,98
car1,18.6,266.693,222.823,24
car1,18.6,267.284,229.157,98
car1,18.65,266.703,222.775,25
car1,18.65,267.296,229.215,100
car1,18.65,266.703,222.775,25
car1,18.7,267.309,229.275,102
car1,18.65,266.703,222.775,25
car1,18.7,267.309,229.275,102
car1,18.7,266.714,222.723,27
car1,18.7,267.309,229.275,102
car1,18.75,266.724,222.674,28
car1,18.75,267.323,229.344,103
car1,18.75,266.724,222.674,28
car1,18.8,267.339,229.417,105
car1,18.75,266.724,222.674,28
car1,18.8,267.339,229.417,105
car1,18.8,266.736,222.617,30
car1,18.8,267.339,229.417,105
car1,18.85,266.748,222.561,31
car1,18.85,267.352,229.48,107
car1,18.85,266.748,222.561,31
car1,18.85,266.748,222.561,31
car1,18.9,266.758,222.515,32
car1,18.95,266.77,222.458,34
car1,18.95,267.373,229.578,110
car1,18.95,266.77,222.458,34
car1,18.95,267.373,229.578,110
car1,19,266.782,222.404,35
car1,19,267.382,229.622,111
car1,19,266.782,222.404,35
car1,19,267.382,229.622,111
car1,19.05,266.793,222.352,37
car1,19.05,267.393,229.672,112
car1,19.05,266.793,222.352,37
car1,19.05,267.393,229.672,112
car1,19.1,266.804,222.3,38
car1,19.1,267.405,229.727,114
car1,19.1,266.804,222.3,38
car1,19.1,267.405,229.727,114
car1,19.15,266.816,222.242,40
car1,19.15,267.415,229.777,115
car1,19.15,266.816,222.242,40
car1,19.2,267.426,229.829,116
car1,19.15,266.816,222.242,40
car1,19.2,267.426,229.829,116
car1,19.2,266.829,222.181,41
car1,19.2,267.426,229.829,116
car1,19.25,266.842,222.119,43
car1,19.25,267.439,229.889,118
car1,19.25,266.842,222.119,43
car1,19.3,267.452,229.948,119
car1,19.25,266.842,222.119,43
car1,19.3,267.452,229.948,119
car1,19.3,266.852,222.072,44
car1,19.35,267.466,230.015,121
car1,19.3,266.852,222.072,44
car1,19.35,267.466,230.015,121
car1,19.35,266.862,222.024,46
car1,19.4,267.48,230.08,123
car1,19.35,266.862,222.024,46
car1,19.4,267.48,230.08,123
car1,19.4,266.874,221.97,47
car1,19.45,267.493,230.142,125
car1,19.4,266.874,221.97,47
car1,19.45,267.493,230.142,125
car1,19.45,266.885,221.916,48
car1,19.5,267.507,230.206,126
car1,19.45,266.885,221.916,48
car1,19.5,267.507,230.206,126
car1,19.5,266.898,221.856,50
car1,19.55,267.523,230.282,128
car1,19.5,266.898,221.856,50
car1,19.55,267.523,230.282,128
car1,19.55,266.908,221.811,51
car1,19.55,267.523,230.282,128
car1,19.6,266.916,221.77,52
car1,19.6,267.539,230.358,130
car1,19.6,266.916,221.77,52
car1,19.6,267.539,230.358,130
car1,19.65,266.926,221.726,53
car1,19.65,267.552,230.419,132
car1,19.65,266.926,221.726,53
car1,19.65,267.552,230.419,132
car1,19.7,266.937,221.673,55
car1,19.7,267.565,230.479,134
car1,19.7,266.937,221.673,55
car1,19.7,267.565,230.479,134
car1,19.75,266.948,221.622,56
car1,19.75,267.577,230.538,135
car1,19.75,266.948,221.622,56
car1,19.8,267.587,230.586,137
car1,19.75,266.948,221.622,56
car1,19.8,267.587,230.586,137
car1,19.8,266.959,221.568,58
car1,19.85,267.599,230.641,138
car1,19.8,266.959,221.568,58
car1,19.85,267.599,230.641,138
car1,19.85,266.973,221.506,59
car1,19.9,267.612,230.701,140
car1,19.85,266.973,221.506,59
car1,19.9,267.612,230.701,140
car1,19.9,266.984,221.451,61
car1,19.9,267.612,230.701,140
car1,19.95,266.994,221.404,62
car1,19.95,267.624,230.758,141
car1,19.95,266.994,221.404,62
car1,20,267.635,230.812,143
car1,19.95,266.994,221.404,62
car1,20,267.635,230.812,143
car1,20,267.005,221.355,63
car1,20,267.635,230.812,143
car1,20.05,267.015,221.308,65
car1,20,267.635,230.812,143
car1,20.1,267.027,221.248,66
car1,20,267.635,230.812,143
car1,20.15,267.04,221.191,68
car1,20.2,267.053,221.127,69
car1,20.25,267.065,221.071,71
car1,20.3,267.078,221.008,73
car1,20.35,267.092,220.944,74
car1,20.4,267.105,220.881,76
car1,20.45,267.12,220.811,78
car1,20.55,267.143,220.704,81
car1,20.6,267.155,220.649,82
car1,20.65,267.168,220.585,84
car1,20.7,267.182,220.523,86
car1,20.75,267.194,220.466,87
car1,20.8,267.205,220.411,89
car1,20.85,267.217,220.357,90
car1,20.9,267.227,220.309,91
car1,20.95,267.238,220.259,93
car1,21,267.248,220.208,94
car1,21.05,267.261,220.148,96
car1,21.1,267.272,220.095,97
car1,21.15,267.284,220.039,98
car1,21.2,267.296,219.985,100
car1,21.25,267.308,219.929,101
car1,21.3,267.32,219.873,103
car1,21.35,267.333,219.81,105
car1,21.4,267.347,219.745,106
car1,21.45,267.361,219.681,108
car1,21.5,267.373,219.621,110
car1,21.55,267.383,219.573,111
car1,21.6,267.394,219.522,112
car1,21.65,267.405,219.47,114
car1,21.7,267.416,219.419,115
car1,21.75,267.428,219.365,116
car1,21.8,267.438,219.317,118
car1,21.85,267.449,219.263,119
car1,21.9,267.461,219.21,121
car1,21.95,267.472,219.157,122
car1,22,267.482,219.108,123
car1,22.05,267.493,219.058,125
car1,22.1,267.505,219.001,126
car1,22.15,267.517,218.946,128
car1,22.2,267.53,218.884,129
car1,22.25,267.541,218.83,131
car1,22.3,267.553,218.774,132
car1,22.35,267.566,218.714,134
car1,22.4,267.578,218.659,135
car1,22.45,267.59,218.603,137
car1,22.5,267.603,218.542,138
car1,22.55,267.615,218.483,140
car1,22.6,267.627,218.429,141
car1,22.65,267.64,218.367,143
car1,40.9,267.629,218.417,142
car1,40.95,267.617,218.475,140
car1,41,267.605,218.532,139
car1,41,267.605,218.532,139
car1,41.05,267.624,230.758,141
car1,41,267.605,218.532,139
car1,41.05,267.624,230.758,141
car1,41.05,267.591,218.595,137
car1,41.1,267.609,230.688,139
car1,41.05,267.591,218.595,137
car1,41.1,267.609,230.688,139
car1,41.1,267.579,218.653,135
car1,41.15,267.595,230.623,137
car1,41.1,267.579,218.653,135
car1,41.15,267.595,230.623,137
car1,41.15,267.568,218.705,134
car1,41.15,267.595,230.623,137
car1,41.2,267.556,218.76,133
car1,41.2,267.58,230.551,136
car1,41.2,267.556,218.76,133
car1,41.2,267.58,230.551,136
car1,41.25,267.546,218.81,131
car1,41.25,267.566,230.487,134
car1,41.25,267.546,218.81,131
car1,41.3,267.553,230.426,132
car1,41.25,267.546,218.81,131
car1,41.3,267.553,230.426,132
car1,41.3,267.534,218.866,130
car1,41.3,267.553,230.426,132
car1,41.35,267.52,218.93,128
car1,41.35,267.539,230.357,130
car1,41.35,267.52,218.93,128
car1,41.35,267.539,230.357,130
car1,41.4,267.504,219.006,126
car1,41.4,267.525,230.293,129
car1,41.4,267.504,219.006,126
car1,41.4,267.525,230.293,129
car1,41.45,267.488,219.081,124
car1,41.45,267.512,230.233,127
car1,41.45,267.488,219.081,124
car1,41.5,267.499,230.171,125
car1,41.45,267.488,219.081,124
car1,41.5,267.499,230.171,125
car1,41.5,267.472,219.154,122
car1,41.5,267.499,230.171,125
car1,41.55,267.46,219.212,121
car1,41.55,267.484,230.1,124
car1,41.55,267.46,219.212,121
car1,41.55,267.484,230.1,124
car1,41.6,267.446,219.279,119
car1,41.6,267.471,230.037,122
car1,41.6,267.446,219.279,119
car1,41.65,267.455,229.965,120
car1,41.6,267.446,219.279,119
car1,41.65,267.455,229.965,120
car1,41.65,267.432,219.346,117
car1,41.65,267.455,229.965,120
car1,41.7,267.42,219.403,115
car1,41.7,267.442,229.903,118
car1,41.7,267.42,219.403,115
car1,41.7,267.442,229.903,118
car1,41.75,267.408,219.457,114
car1,41.75,267.428,229.837,117
car1,41.75,267.408,219.457,114
car1,41.75,267.428,229.837,117
car1,41.8,267.394,219.525,112
car1,41.8,267.414,229.77,115
car1,41.8,267.394,219.525,112
car1,41.85,267.401,229.708,113
car1,41.8,267.394,219.525,112
car1,41.85,267.401,229.708,113
car1,41.85,267.379,219.593,110
car1,41.85,267.401,229.708,113
car1,41.9,267.368,219.646,109
car1,41.9,267.387,229.642,111
car1,41.9,267.368,219.646,109
car1,41.9,267.387,229.642,111
car1,41.95,267.356,219.703,107
car1,41.95,267.373,229.577,110
car1,41.95,267.356,219.703,107
car1,41.95,267.373,229.577,110
car1,42,267.346,219.748,106
car1,42,267.36,229.518,108
car1,42,267.346,219.748,106
car1,42.05,267.348,229.459,106
car1,42,267.346,219.748,106
car1,42.05,267.348,229.459,106
car1,42.05,267.336,219.798,105
car1,42.1,267.336,229.402,105
car1,42.05,267.336,219.798,105
car1,42.1,267.336,229.402,105
car1,42.1,267.321,219.865,103
car1,42.15,267.322,229.339,103
car1,42.1,267.321,219.865,103
car1,42.15,267.322,229.339,103
car1,42.15,267.306,219.938,101
car1,42.15,267.322,229.339,103
car1,42.2,267.292,220.001,99
car1,42.2,267.308,229.271,101
car1,42.2,267.292,220.001,99
car1,42.2,267.308,229.271,101
car1,42.25,267.279,220.065,98
car1,42.25,267.293,229.203,100
car1,42.25,267.279,220.065,98
car1,42.25,267.293,229.203,100
car1,42.3,267.262,220.143,96
car1,42.3,267.276,229.119,97
car1,42.3,267.262,220.143,96
car1,42.3,267.276,229.119,97
car1,42.35,267.248,220.21,94
car1,42.35,267.259,229.04,95
car1,42.35,267.248,220.21,94
car1,42.35,267.259,229.04,95
car1,42.4,267.235,220.269,92
car1,42.4,267.242,228.964,93
car1,42.4,267.235,220.269,92
car1,42.45,267.229,228.899,91
car1,42.4,267.235,220.269,92
car1,42.45,267.229,228.899,91
car1,42.45,267.224,220.322,91
car1,42.45,267.229,228.899,91
car1,42.5,267.216,220.359,90
car1,42.5,267.214,228.831,90
car1,42.5,267.216,220.359,90
car1,42.5,267.214,228.831,90
car1,42.55,267.203,220.423,88
car1,42.55,267.2,228.764,88
car1,42.55,267.203,220.423,88
car1,42.55,267.2,228.764,88
car1,42.6,267.19,220.484,87
car1,42.6,267.187,228.701,86
car1,42.6,267.19,220.484,87
car1,42.6,267.19,220.484,87
car1,42.65,267.177,220.546,85
car1,42.7,267.163,220.61,83
car1,42.7,267.161,228.578,83
car1,42.7,267.163,220.61,83
car1,42.75,267.151,228.532,82
car1,42.7,267.163,220.61,83
car1,42.75,267.151,228.532,82
car1,42.75,267.152,220.662,82
car1,42.8,267.144,228.499,81
car1,42.75,267.152,220.662,82
car1,42.8,267.144,228.499,81
car1,42.8,267.138,220.725,80
car1,42.85,267.13,228.433,79
car1,42.8,267.138,220.725,80
car1,42.85,267.13,228.433,79
car1,42.85,267.128,220.776,79
car1,42.85,267.13,228.433,79
car1,42.9,267.118,220.823,78
car1,42.9,267.115,228.366,77
car1,42.9,267.118,220.823,78
car1,42.95,267.101,228.299,75
car1,42.9,267.118,220.823,78
car1,42.95,267.101,228.299,75
car1,42.95,267.106,220.879,76
car1,43,267.087,228.23,74
car1,42.95,267.106,220.879,76
car1,43,267.087,228.23,74
car1,43,267.094,220.935,75
car1,43,267.087,228.23,74
car1,43.05,267.082,220.99,73
car1,43.05,267.072,228.163,72
car1,43.05,267.082,220.99,73
car1,43.1,267.059,228.103,70
car1,43.05,267.082,220.99,73
car1,43.1,267.059,228.103,70
car1,43.1,267.072,221.037,72
car1,43.1,267.059,228.103,70
car1,43.15,267.059,221.098,70
car1,43.15,267.047,228.043,69
car1,43.15,267.059,221.098,70
car1,43.15,267.047,228.043,69
car1,43.2,267.045,221.163,68
car1,43.2,267.032,227.974,67
car1,43.2,267.045,221.163,68
car1,43.2,267.032,227.974,67
car1,43.25,267.034,221.215,67
car1,43.25,267.013,227.884,64
car1,43.25,267.034,221.215,67
car1,43.3,266.994,227.797,62
car1,43.25,267.034,221.215,67
car1,43.3,266.994,227.797,62
car1,43.3,267.025,221.259,66
car1,43.3,266.994,227.797,62
car1,43.35,267.011,221.325,64
car1,43.35,266.977,227.714,60
car1,43.35,267.011,221.325,64
