timestamp,x,y,car_id,sensor_id
6.2,266.84,168.665,car0,0
6.25,266.84,168.722,car0,0
6.3,266.84,168.788,car0,0
6.35,266.84,168.851,car0,0
6.4,266.84,168.921,car0,0
6.45,266.84,168.979,car0,0
6.5,266.84,169.042,car0,0
6.55,266.84,169.106,car0,0
6.6,266.84,169.164,car0,0
6.65,266.84,169.229,car0,0
6.7,266.84,169.292,car0,0
6.75,266.84,169.351,car0,0
6.8,266.84,169.41,car0,0
6.85,266.84,169.477,car0,0
6.9,266.84,169.541,car0,0
6.95,266.84,169.601,car0,0
7.0,266.84,169.666,car0,0
7.05,266.84,169.734,car0,0
7.1,266.84,169.802,car0,0
7.15,266.84,169.87,car0,0
7.2,266.84,169.937,car0,0
7.25,266.84,170.005,car0,0
7.3,266.84,170.07,car0,0
7.35,266.84,170.129,car0,0
7.4,266.84,170.196,car0,0
7.45,266.84,170.253,car0,0
7.5,266.84,170.31,car0,0
7.55,266.84,170.369,car0,0
7.6,266.84,170.438,car0,0
7.65,266.84,170.508,car0,0
7.7,266.84,170.567,car0,0
7.75,266.84,170.636,car0,0
7.8,266.84,170.706,car0,0
7.85,266.84,170.775,car0,0
7.9,266.84,170.834,car0,0
7.95,266.84,170.895,car0,0
8.0,266.84,170.952,car0,0
8.05,266.84,171.02,car0,0
8.1,266.84,171.09,car0,0
8.15,266.84,171.157,car0,0
8.2,266.84,171.214,car0,0
8.25,266.84,171.281,car0,0
8.3,266.84,171.348,car0,0
8.35,266.84,171.413,car0,0
8.4,266.84,171.477,car0,0
8.45,266.84,171.537,car0,0
8.5,266.84,171.602,car0,0
8.55,266.84,171.667,car0,0
8.6,266.84,171.734,car0,0
8.65,266.84,171.804,car0,0
8.7,266.84,171.874,car0,0
8.75,266.84,171.941,car0,0
8.8,266.84,172.007,car0,0
8.85,266.84,172.066,car0,0
8.9,266.84,172.128,car0,0
8.95,266.84,172.191,car0,0
9.0,266.84,172.25,car0,0
9.05,266.84,172.315,car0,0
9.1,266.84,172.373,car0,0
9.15,266.84,172.441,car0,0
9.2,266.84,172.506,car0,0
9.25,266.84,172.573,car0,0
9.3,266.84,172.631,car0,0
9.35,266.84,172.7,car0,0
9.4,266.84,172.76,car0,0
9.45,266.84,172.825,car0,0
9.5,266.84,172.884,car0,0
9.55,266.84,172.943,car0,0
9.6,266.84,173.005,car0,0
9.65,266.84,173.07,car0,0
9.7,266.84,173.132,car0,0
9.75,266.84,173.193,car0,0
9.8,266.84,173.26,car0,0
9.85,266.84,173.323,car0,0
9.9,266.84,173.389,car0,0
9.95,266.84,173.446,car0,0
10.0,266.84,173.508,car0,0
10.05,266.84,173.564,car0,0
10.1,266.84,173.623,car0,0
10.15,266.84,173.687,car0,0
10.2,266.84,173.753,car0,0
10.25,266.84,173.818,car0,0
10.3,266.84,173.876,car0,0
10.35,266.84,173.946,car0,0
10.4,266.84,174.008,car0,1
10.45,266.84,174.066,car0,1
10.5,266.84,174.123,car0,1
10.55,266.84,174.184,car0,1
10.6,266.84,174.252,car0,1
10.65,266.84,174.32,car0,1
10.7,266.84,174.388,car0,1
10.75,266.84,174.445,car0,1
10.8,266.84,174.503,car0,1
10.85,266.84,174.566,car0,1
10.9,266.84,174.632,car0,2
10.95,266.84,174.699,car0,2
11.0,266.84,174.761,car0,2
