timestamp,id,sensor,x,y
5.6,car0,1,267.272,173.756,1
5.65,car0,1,267.231,173.792,1
5.7,car0,1,267.195,173.822,1
5.75,car0,1,267.115,173.893,1
5.8,car0,1,267.06,173.94,1
5.85,car0,1,267.014,173.98,1
5.9,car0,1,266.977,174.012,1
5.95,car0,1,266.943,174.041,1
6,car0,1,266.915,174.066,1
6.05,car0,1,266.89,174.088,1
6.1,car0,1,266.863,174.111,1
6.15,car0,1,266.846,174.126,1
6.2,car0,1,266.888,174.09,1
6.35,car0,2,267.105,174.602,1
6.4,car0,2,266.948,174.624,1
6.45,car0,2,266.911,174.63,1
6.5,car0,2,266.895,174.632,1
6.55,car0,2,266.886,174.633,1
6.6,car0,2,266.887,174.633,1
6.65,car0,2,266.937,174.626,1
6.7,car0,2,267.17,174.593,1
6.75,car0,3,267.072,175.073,1
6.8,car0,3,266.894,175.048,1
6.85,car0,3,266.886,175.047,1
6.9,car0,3,266.888,175.047,1
6.95,car0,3,266.902,175.049,1
7,car0,3,266.926,175.052,1
7.05,car0,3,267.002,175.063,1
7.1,car0,3,267.144,175.083,1
7.25,car0,4,266.84,175.549,1
7.3,car0,4,266.848,175.556,1
7.35,car0,4,266.866,175.572,1
7.4,car0,4,266.891,175.593,1
7.45,car0,4,266.917,175.616,1
7.5,car0,4,266.946,175.641,1
7.55,car0,4,266.98,175.671,1
7.6,car0,4,267.018,175.703,1
7.65,car0,4,267.073,175.751,1
7.7,car0,4,267.147,175.816,1
7.75,car0,4,267.179,175.843,1
7.8,car0,4,267.224,175.883,1
7.85,car0,4,267.296,175.945,1
7.9,car0,5,266.722,176.248,1
7.95,car0,5,266.729,176.28,1
8,car0,5,266.739,176.328,1
8.05,car0,5,266.751,176.385,1
8.1,car0,5,266.761,176.432,1
8.15,car0,5,266.772,176.483,1
8.2,car0,5,266.782,176.53,1
8.25,car0,5,266.794,176.584,1
8.3,car0,5,266.804,176.635,1
8.35,car0,5,266.815,176.684,1
8.4,car0,5,266.827,176.742,1
8.45,car0,5,266.84,176.803,1
8.5,car0,5,266.852,176.86,1
8.55,car0,5,266.863,176.91,1
8.6,car0,5,266.874,176.962,1
8.65,car0,5,266.887,177.024,1
8.7,car0,5,266.899,177.081,1
8.75,car0,5,266.91,177.133,1
8.8,car0,5,266.921,177.183,1
8.85,car0,5,266.933,177.238,1
8.9,car0,5,266.945,177.297,1
8.95,car0,5,266.956,177.348,1
9,car0,5,266.967,177.401,1
9.05,car0,5,266.98,177.459,1
9.1,car0,5,266.991,177.513,1
9.15,car0,5,267,177.555,1
9.2,car0,5,267.009,177.599,1
9.25,car0,5,267.019,177.644,1
9.3,car0,5,267.03,177.694,1
9.35,car0,5,267.042,177.751,1
9.4,car0,5,267.052,177.801,1
9.45,car0,5,267.065,177.861,1
9.5,car0,5,267.074,177.905,1
9.55,car0,5,267.085,177.954,1
9.6,car0,5,267.095,178.002,1
9.65,car0,5,267.107,178.059,1
9.7,car0,5,267.118,178.11,1
9.75,car0,5,267.13,178.166,1
9.8,car0,5,267.142,178.222,1
9.85,car0,5,267.155,178.284,1
9.9,car0,5,267.167,178.343,1
9.95,car0,5,267.181,178.408,1
10,car0,5,267.195,178.475,1
10.05,car0,5,267.208,178.532,1
10.1,car0,5,267.221,178.594,1
10.15,car0,5,267.234,178.655,1
10.2,car0,5,267.248,178.724,1
10.25,car0,5,267.261,178.783,1
10.3,car0,5,267.272,178.834,1
10.35,car0,5,267.283,178.886,1
10.4,car0,5,267.296,178.946,1
10.45,car0,5,267.307,178.998,1
10.5,car0,5,267.319,179.055,1
10.55,car0,5,267.329,179.104,1
10.6,car0,5,267.339,179.148,1
10.65,car0,5,267.349,179.197,1
10.7,car0,5,267.36,179.247,1
10.75,car0,5,267.371,179.3,1
10.8,car0,5,267.382,179.354,1
10.85,car0,5,267.393,179.404,1
10.9,car0,5,267.403,179.449,1
10.95,car0,5,267.39,179.39,1
11,car0,5,267.378,179.336,1
11.05,car0,5,267.366,179.276,1
11.1,car0,5,267.353,179.217,1
11.15,car0,5,267.343,179.167,1
11.2,car0,0,267.734,168.672,1
11.2,car0,5,267.327,179.092,1
11.25,car0,0,267.723,168.725,2
11.25,car0,5,267.311,179.017,2
11.3,car0,0,267.709,168.788,2
11.3,car0,5,267.298,178.956,2
11.35,car0,0,267.698,168.842,2
11.35,car0,5,267.285,178.896,2
11.4,car0,0,267.685,168.902,2
11.4,car0,5,267.272,178.836,2
11.45,car0,0,267.672,168.965,2
11.45,car0,5,267.26,178.777,2
11.5,car0,0,267.659,169.026,2
11.5,car0,5,267.246,178.712,2
11.55,car0,0,267.645,169.089,2
11.55,car0,5,267.235,178.66,2
11.6,car0,0,267.633,169.148,2
11.6,car0,5,267.22,178.592,2
11.65,car0,0,267.619,169.215,2
11.65,car0,5,267.206,178.525,2
11.7,car0,0,267.607,169.27,3
11.7,car0,5,267.194,178.466,3
11.75,car0,0,267.593,169.336,3
11.75,car0,5,267.182,178.41,3
11.8,car0,0,267.578,169.405,3
11.8,car0,5,267.169,178.349,3
11.85,car0,0,267.564,169.473,3
11.85,car0,5,267.154,178.279,3
11.9,car0,0,267.55,169.538,3
11.9,car0,5,267.141,178.217,3
11.95,car0,0,267.535,169.607,3
11.95,car0,5,267.129,178.164,3
12,car0,0,267.523,169.667,3
12,car0,5,267.118,178.11,3
12.05,car0,0,267.508,169.735,3
12.05,car0,5,267.104,178.042,3
12.1,car0,0,267.493,169.807,3
12.1,car0,5,267.091,177.982,3
12.15,car0,0,267.479,169.873,3
12.15,car0,5,267.075,177.91,3
12.2,car0,0,267.466,169.935,3
12.2,car0,5,267.063,177.853,3
12.25,car0,0,267.451,170.002,3
12.25,car0,5,267.052,177.798,3
12.3,car0,0,267.437,170.071,3
12.3,car0,5,267.041,177.748,3
12.35,car0,0,267.424,170.129,3
12.35,car0,5,267.025,177.672,3
12.4,car0,0,267.412,170.186,3
12.4,car0,5,267.011,177.606,3
12.45,car0,0,267.398,170.253,3
12.45,car0,5,266.999,177.551,3
12.5,car0,0,267.383,170.323,3
12.5,car0,5,266.992,177.516,3
12.55,car0,0,267.369,170.39,3
12.55,car0,5,266.974,177.434,3
12.6,car0,0,267.356,170.45,3
12.6,car0,5,266.962,177.378,3
12.65,car0,0,267.343,170.513,3
12.65,car0,4,268.211,176.741,3
12.7,car0,0,267.331,170.567,3
12.7,car0,4,268.174,176.708,3
12.75,car0,0,267.318,170.631,3
12.75,car0,4,268.144,176.682,3
12.8,car0,0,267.305,170.688,3
12.8,car0,4,268.066,176.615,3
12.85,car0,0,267.293,170.747,3
12.85,car0,4,268.012,176.567,3
12.9,car0,0,267.281,170.803,3
12.9,car0,4,267.968,176.529,3
12.95,car0,0,267.271,170.848,3
12.95,car0,4,267.905,176.474,3
13,car0,0,267.265,170.879,3
13,car0,4,267.828,176.407,3
13.05,car0,0,267.251,170.943,3
13.05,car0,4,267.779,176.365,3
13.1,car0,0,267.238,171.005,3
13.1,car0,4,267.746,176.337,3
13.15,car0,0,267.224,171.071,3
13.15,car0,4,267.703,176.299,3
13.2,car0,0,267.212,171.129,3
13.2,car0,4,267.669,176.269,3
13.25,car0,0,267.198,171.195,3
13.25,car0,4,267.623,176.229,3
13.3,car0,0,267.184,171.258,3
13.3,car0,4,267.591,176.201,3
13.35,car0,0,267.172,171.314,3
13.35,car0,4,267.56,176.175,3
13.4,car0,0,267.161,171.37,3
13.4,car0,4,267.522,176.142,3
13.45,car0,0,267.147,171.431,3
13.45,car0,4,267.491,176.114,3
13.5,car0,0,267.135,171.489,3
13.5,car0,4,267.463,176.091,3
13.55,car0,0,267.122,171.552,3
13.55,car0,4,267.437,176.068,3
13.6,car0,0,267.106,171.626,3
13.6,car0,4,267.41,176.044,3
13.65,car0,0,267.091,171.695,3
13.65,car0,4,267.387,176.024,3
13.7,car0,0,267.076,171.767,3
13.7,car0,4,267.365,176.005,3
13.75,car0,0,267.061,171.837,3
13.75,car0,4,267.371,176.01,3
13.8,car0,0,267.047,171.905,3
13.85,car0,0,267.031,171.977,3
13.9,car0,0,267.018,172.04,3
13.95,car0,0,267.006,172.095,3
13.95,car0,3,267.761,175.17,3
14,car0,0,266.994,172.154,3
14,car0,3,267.6,175.147,3
14.05,car0,0,266.982,172.209,3
14.05,car0,3,267.559,175.141,3
14.1,car0,0,266.972,172.256,3
14.1,car0,3,267.542,175.139,3
14.15,car0,0,266.965,172.288,3
14.15,car0,3,267.529,175.137,3
14.2,car0,0,266.953,172.346,3
14.2,car0,3,267.513,175.135,3
14.25,car0,0,266.939,172.411,3
14.25,car0,3,267.505,175.134,3
14.3,car0,0,266.924,172.481,3
14.3,car0,3,267.504,175.134,3
14.35,car0,0,266.911,172.542,3
14.35,car0,3,267.505,175.134,3
14.4,car0,0,266.898,172.605,3
14.4,car0,3,267.509,175.134,3
14.45,car0,0,266.886,172.661,3
14.45,car0,2,267.54,175.139,3
14.5,car0,0,266.873,172.721,3
14.5,car0,2,267.508,174.546,3
14.55,car0,0,266.86,172.783,3
14.55,car0,2,267.502,174.547,3
14.6,car0,0,266.849,172.837,3
14.6,car0,2,267.503,174.546,3
14.65,car0,0,266.837,172.894,3
14.65,car0,2,267.508,174.546,3
14.7,car0,0,266.822,172.962,3
14.7,car0,2,267.519,174.544,3
14.75,car0,0,266.81,173.017,3
14.75,car0,2,267.529,174.543,3
14.8,car0,0,266.798,173.074,3
14.8,car0,2,267.543,174.541,3
14.85,car0,0,266.785,173.138,3
14.85,car0,2,267.564,174.538,3
14.9,car0,0,266.773,173.193,3
14.9,car0,2,267.585,174.535,3
14.95,car0,0,266.76,173.253,3
14.95,car0,2,267.642,174.527,3
15,car0,0,266.749,173.305,3
15,car0,2,267.805,174.504,3
15.05,car0,0,266.74,173.346,3
15.1,car0,0,266.735,173.372,3
15.15,car0,1,267.32,173.714,3
15.2,car0,1,267.261,173.765,3
15.25,car0,1,267.223,173.799,3
15.3,car0,1,267.18,173.835,3
15.35,car0,1,267.076,173.926,3
15.4,car0,1,267.027,173.969,3
15.45,car0,1,266.984,174.006,3
15.5,car0,1,266.948,174.038,3
15.55,car0,1,266.913,174.068,3
15.6,car0,1,266.887,174.091,3
15.65,car0,1,266.862,174.112,3
15.7,car0,1,266.845,174.127,3
15.75,car0,1,266.907,174.073,3
15.8,car0,1,267.755,173.336,3
15.85,car0,1,267.799,173.298,3
15.9,car0,1,267.843,173.259,3
15.9,car0,2,267.1,174.603,3
15.95,car0,1,267.885,173.223,3
15.95,car0,2,266.941,174.625,3
16,car0,1,267.931,173.183,3
16,car0,2,266.905,174.63,3
16.05,car0,1,267.988,173.134,3
16.05,car0,2,266.889,174.633,3
16.1,car0,1,268.038,173.09,3
16.1,car0,2,266.885,174.633,3
16.15,car0,1,268.09,173.045,3
16.15,car0,2,266.907,174.63,3
16.2,car0,1,268.155,172.989,3
16.2,car0,2,267.096,174.604,3
16.25,car0,1,268.257,172.899,3
16.3,car0,3,266.898,175.049,3
16.35,car0,0,266.992,172.163,3
16.35,car0,3,266.885,175.047,3
16.4,car0,0,266.998,172.134,3
16.4,car0,3,266.89,175.047,3
16.45,car0,0,267.009,172.081,3
16.45,car0,3,266.906,175.05,3
16.5,car0,0,267.024,172.012,3
16.5,car0,3,266.949,175.056,3
16.55,car0,0,267.04,171.937,3
16.55,car0,3,267.102,175.077,3
16.6,car0,0,267.05,171.888,3
16.65,car0,0,267.062,171.834,3
16.7,car0,0,267.074,171.778,3
16.7,car0,4,266.843,175.551,3
16.75,car0,0,267.086,171.72,3
16.75,car0,4,266.846,175.554,3
16.8,car0,0,267.094,171.682,3
16.8,car0,4,266.869,175.574,3
16.85,car0,0,267.104,171.638,3
16.85,car0,4,266.898,175.599,3
16.9,car0,0,267.114,171.588,3
16.9,car0,4,266.926,175.623,3
16.95,car0,0,267.128,171.523,3
16.95,car0,4,266.962,175.654,3
17,car0,0,267.141,171.462,3
17,car0,4,267.003,175.69,3
17.05,car0,0,267.156,171.392,3
17.05,car0,4,267.063,175.742,3
17.1,car0,0,267.168,171.332,3
17.1,car0,4,267.143,175.812,3
17.15,car0,0,267.181,171.272,3
17.15,car0,4,267.177,175.841,3
17.2,car0,0,267.194,171.213,3
17.2,car0,4,267.226,175.884,3
17.25,car0,0,267.209,171.143,3
17.25,car0,4,267.301,175.949,3
17.3,car0,0,267.223,171.075,3
17.3,car0,5,266.724,176.255,3
17.35,car0,0,267.238,171.004,3
17.35,car0,5,266.733,176.298,3
17.4,car0,0,267.25,170.949,3
17.4,car0,5,266.745,176.354,3
17.45,car0,0,267.263,170.888,3
17.45,car0,5,266.756,176.408,3
17.5,car0,0,267.275,170.832,3
17.5,car0,5,266.769,176.47,3
17.55,car0,0,267.287,170.777,3
17.55,car0,5,266.78,176.522,3
17.6,car0,0,267.301,170.709,3
17.6,car0,5,266.793,176.581,3
17.65,car0,0,267.314,170.647,3
17.65,car0,5,266.805,176.639,3
17.7,car0,0,267.328,170.583,3
17.7,car0,5,266.817,176.695,3
17.75,car0,0,267.34,170.523,3
17.75,car0,5,266.831,176.761,3
17.8,car0,0,267.351,170.475,3
17.8,car0,5,266.843,176.819,3
17.85,car0,0,267.364,170.414,3
17.85,car0,5,266.856,176.879,3
17.9,car0,0,267.378,170.346,3
17.9,car0,5,266.87,176.943,3
17.95,car0,0,267.389,170.297,3
17.95,car0,5,266.884,177.008,3
18,car0,0,267.4,170.243,3
18,car0,5,266.898,177.075,3
18.05,car0,0,267.412,170.187,3
18.05,car0,5,266.909,177.129,3
18.1,car0,0,267.424,170.132,3
18.1,car0,5,266.922,177.187,3
18.15,car0,0,267.436,170.075,3
18.15,car0,5,266.934,177.246,3
18.2,car0,0,267.448,170.017,3
18.2,car0,5,266.947,177.307,3
18.25,car0,0,267.461,169.958,3
18.25,car0,5,266.959,177.362,3
18.3,car0,0,267.475,169.889,3
18.3,car0,5,266.972,177.425,3
18.35,car0,0,267.489,169.825,3
18.35,car0,5,266.985,177.486,3
18.4,car0,0,267.503,169.759,3
18.4,car0,5,266.996,177.539,3
18.45,car0,0,267.518,169.686,3
18.45,car0,5,267.008,177.593,3
18.5,car0,0,267.534,169.614,3
18.5,car0,5,267.019,177.645,3
18.55,car0,0,267.545,169.56,3
18.55,car0,5,267.031,177.701,3
18.6,car0,0,267.556,169.509,3
18.6,car0,5,267.042,177.752,3
18.65,car0,0,267.569,169.449,3
18.65,car0,5,267.054,177.809,3
18.7,car0,0,267.581,169.394,3
18.7,car0,5,267.066,177.863,3
18.75,car0,0,267.591,169.343,3
18.75,car0,5,267.076,177.913,3
18.8,car0,0,267.604,169.281,3
18.8,car0,5,267.087,177.963,3
18.85,car0,0,267.616,169.225,3
18.85,car0,5,267.099,178.023,3
18.9,car0,0,267.629,169.166,3
18.9,car0,5,267.111,178.079,3
18.95,car0,0,267.641,169.108,3
18.95,car0,5,267.124,178.14,3
19,car0,0,267.656,169.04,3
19,car0,5,267.138,178.206,3
19.05,car0,0,267.669,168.979,3
19.05,car0,5,267.151,178.263,3
19.1,car0,0,267.684,168.906,3
19.1,car0,5,267.165,178.332,3
19.15,car0,0,267.698,168.841,3
19.15,car0,5,267.18,178.401,3
19.2,car0,0,267.713,168.773,3
19.2,car0,5,267.193,178.461,3
19.25,car0,0,267.729,168.693,3
19.25,car0,5,267.206,178.525,3
19.3,car0,5,267.219,178.587,3
19.35,car0,5,267.233,178.651,3
19.4,car0,5,267.246,178.713,3
19.45,car0,5,267.261,178.784,3
19.5,car0,5,267.274,178.845,3
19.55,car0,5,267.288,178.91,3
19.6,car0,5,267.3,178.969,3
19.65,car0,5,267.315,179.035,3
19.7,car0,5,267.328,179.097,3
19.75,car0,5,267.338,179.146,3
19.8,car0,5,267.349,179.199,3
19.85,car0,5,267.36,179.248,3
19.9,car0,5,267.371,179.302,3
19.95,car0,5,267.383,179.359,3
20,car0,5,267.396,179.417,3
20.05,car0,5,267.408,179.476,3
20.1,car0,5,267.42,179.532,3
20.15,car0,5,267.434,179.597,3
20.2,car0,5,267.447,179.658,3
20.25,car0,5,267.461,179.725,3
20.3,car0,5,267.474,179.784,3
20.35,car0,5,267.486,179.843,3
20.4,car0,5,267.501,179.912,3
20.45,car0,5,267.514,179.971,3
20.5,car0,5,267.526,180.029,3
20.55,car0,5,267.538,180.086,3
20.6,car0,5,267.553,180.156,3
20.65,car0,5,267.566,180.216,3
20.7,car0,5,267.58,180.282,3
20.75,car0,5,267.594,180.348,3
20.8,car0,5,267.608,180.415,3
20.85,car0,5,267.621,180.475,3
20.9,car0,5,267.635,180.543,3
20.95,car0,5,267.651,180.618,3
21,car0,5,267.666,180.688,3
21.05,car0,5,267.682,180.764,3
21.1,car0,5,267.698,180.838,3
21.15,car0,0,267.733,168.676,3
21.15,car0,5,267.71,180.894,3
21.2,car0,0,267.721,168.734,4
21.2,car0,5,267.722,180.951,4
21.25,car0,0,267.708,168.796,4
21.25,car0,5,267.734,181.006,4
21.3,car0,0,267.694,168.858,4
21.35,car0,0,267.681,168.919,4
21.4,car0,0,267.666,168.992,4
21.45,car0,0,267.652,169.057,4
21.45,car0,5,267.737,181.021,4
21.5,car0,0,267.638,169.122,4
21.5,car0,5,267.723,180.955,4
21.55,car0,0,267.624,169.191,4
21.55,car0,5,267.711,180.902,4
21.6,car0,0,267.609,169.258,4
21.6,car0,5,267.698,180.841,4
21.65,car0,0,267.594,169.332,4
21.65,car0,5,267.686,180.784,4
21.7,car0,0,267.576,169.414,4
21.7,car0,5,267.674,180.726,4
21.75,car0,0,267.561,169.488,4
21.75,car0,5,267.662,180.668,4
21.8,car0,0,267.544,169.564,4
21.8,car0,5,267.651,180.616,4
21.85,car0,0,267.529,169.636,4
21.85,car0,5,267.639,180.56,4
21.9,car0,0,267.516,169.699,4
21.9,car0,5,267.626,180.502,4
21.95,car0,0,267.502,169.765,4
21.95,car0,5,267.616,180.454,4
22,car0,0,267.488,169.828,4
22,car0,5,267.607,180.409,4
22.05,car0,0,267.475,169.891,4
22.05,car0,5,267.595,180.356,4
22.1,car0,0,267.46,169.96,4
22.1,car0,5,267.584,180.303,4
22.15,car0,0,267.445,170.032,4
22.15,car0,5,267.572,180.246,4
22.2,car0,0,267.429,170.107,5
22.2,car0,5,267.561,180.195,5
22.25,car0,0,267.414,170.179,5
22.25,car0,5,267.551,180.145,5
22.3,car0,0,267.398,170.252,5
22.3,car0,5,267.541,180.101,5
22.35,car0,0,267.382,170.326,5
22.35,car0,5,267.531,180.052,5
22.4,car0,0,267.37,170.386,5
22.4,car0,5,267.52,180.004,5
22.45,car0,0,267.356,170.452,5
22.45,car0,5,267.51,179.954,5
22.5,car0,0,267.341,170.521,5
22.5,car0,5,267.497,179.892,5
22.55,car0,0,267.326,170.59,5
22.55,car0,5,267.484,179.831,5
22.6,car0,0,267.313,170.655,5
22.6,car0,5,267.472,179.775,5
22.65,car0,0,267.3,170.714,5
22.65,car0,5,267.461,179.724,5
22.7,car0,0,267.286,170.778,5
22.7,car0,5,267.449,179.666,5
22.75,car0,0,267.274,170.837,5
22.75,car0,5,267.437,179.612,5
22.8,car0,0,267.267,170.869,5
22.8,car0,5,267.425,179.556,5
22.85,car0,0,267.252,170.938,5
22.85,car0,5,267.415,179.506,5
22.9,car0,0,267.238,171.003,5
22.9,car0,5,267.404,179.457,5
22.95,car0,0,267.224,171.071,5
22.95,car0,5,267.393,179.405,5
23,car0,0,267.209,171.142,5
23,car0,5,267.381,179.349,5
23.05,car0,0,267.196,171.203,5
23.05,car0,5,267.371,179.3,5
23.1,car0,0,267.182,171.27,5
23.1,car0,5,267.36,179.247,5
23.15,car0,0,267.167,171.34,5
23.15,car0,5,267.35,179.201,5
23.2,car0,0,267.153,171.406,5
23.2,car0,5,267.339,179.149,5
23.25,car0,0,267.139,171.471,5
23.25,car0,5,267.326,179.09,5
23.3,car0,0,267.127,171.528,5
23.3,car0,5,267.313,179.026,5
23.35,car0,0,267.113,171.593,5
23.35,car0,5,267.3,178.967,5
23.4,car0,0,267.095,171.676,5
23.4,car0,5,267.29,178.918,5
23.45,car0,0,267.079,171.752,5
23.45,car0,5,267.28,178.871,5
23.5,car0,0,267.062,171.833,5
23.5,car0,5,267.269,178.822,5
23.55,car0,0,267.048,171.9,5
23.55,car0,5,267.257,178.764,5
23.6,car0,0,267.033,171.97,5
23.6,car0,5,267.246,178.711,5
23.65,car0,0,267.019,172.037,5
23.65,car0,5,267.236,178.667,5
23.7,car0,0,267.005,172.1,5
23.7,car0,5,267.225,178.613,5
23.75,car0,0,266.993,172.157,5
23.75,car0,5,267.214,178.563,5
23.8,car0,0,266.982,172.212,5
23.8,car0,5,267.204,178.513,5
23.85,car0,0,266.97,172.266,5
23.85,car0,5,267.193,178.465,5
23.9,car0,0,266.963,172.297,5
23.9,car0,5,267.183,178.418,5
23.95,car0,0,266.947,172.372,5
23.95,car0,5,267.173,178.371,5
24,car0,0,266.932,172.444,5
24,car0,5,267.161,178.312,5
24.05,car0,0,266.919,172.505,5
24.05,car0,5,267.149,178.257,5
24.1,car0,0,266.906,172.568,5
24.1,car0,5,267.138,178.207,5
24.15,car0,0,266.894,172.625,5
24.15,car0,5,267.13,178.166,5
24.2,car0,0,266.879,172.694,5
24.2,car0,5,267.12,178.12,5
24.25,car0,0,266.866,172.756,5
24.25,car0,5,267.108,178.064,5
24.3,car0,0,266.854,172.813,5
24.3,car0,5,267.095,178,5
24.35,car0,0,266.84,172.88,5
24.35,car0,5,267.081,177.935,5
24.4,car0,0,266.826,172.944,5
24.4,car0,5,267.068,177.874,5
24.45,car0,0,266.812,173.011,5
24.45,car0,5,267.058,177.826,5
24.5,car0,0,266.8,173.065,5
24.5,car0,5,267.048,177.782,5
24.55,car0,0,266.786,173.133,5
24.55,car0,5,267.039,177.74,5
24.6,car0,0,266.773,173.191,5
24.6,car0,5,267.024,177.668,5
24.65,car0,0,266.759,173.257,5
24.65,car0,5,267.01,177.603,5
24.7,car0,0,266.748,173.309,5
24.7,car0,5,267,177.555,5
24.75,car0,0,266.738,173.358,5
24.75,car0,5,266.993,177.521,5
24.8,car0,5,266.982,177.47,5
24.85,car0,1,267.287,173.743,5
24.85,car0,5,266.97,177.416,5
24.9,car0,1,267.235,173.788,5
24.9,car0,5,266.963,177.379,5
24.95,car0,1,267.189,173.828,5
24.95,car0,4,268.226,176.753,5
25,car0,1,267.083,173.92,5
25,car0,4,268.189,176.721,5
25.05,car0,1,267.025,173.971,5
25.05,car0,4,268.169,176.704,5
25.1,car0,1,266.984,174.006,5
25.1,car0,4,268.126,176.667,5
25.15,car0,1,266.946,174.04,5
25.15,car0,4,268.054,176.604,5
25.2,car0,1,266.909,174.071,5
25.2,car0,4,268.008,176.564,5
25.25,car0,1,266.878,174.098,5
25.25,car0,4,267.974,176.534,5
25.3,car0,1,266.854,174.119,5
25.3,car0,4,267.947,176.511,5
25.35,car0,1,266.848,174.124,5
25.35,car0,4,267.851,176.428,5
25.4,car0,4,267.799,176.382,5
25.45,car0,4,267.76,176.348,5
25.5,car0,2,267.105,174.602,5
25.5,car0,4,267.729,176.321,5
25.55,car0,2,266.938,174.626,5
25.55,car0,4,267.692,176.289,5
25.6,car0,2,266.906,174.63,5
25.6,car0,4,267.669,176.269,5
25.65,car0,2,266.889,174.633,5
25.65,car0,4,267.628,176.234,5
25.7,car0,2,266.886,174.633,5
25.7,car0,4,267.605,176.213,5
25.75,car0,2,266.914,174.629,5
25.75,car0,4,267.571,176.184,5
25.8,car0,2,267.12,174.6,5
25.8,car0,4,267.543,176.16,5
25.85,car0,3,267.083,175.075,5
25.85,car0,4,267.512,176.133,5
25.9,car0,3,266.891,175.048,5
25.9,car0,4,267.487,176.111,5
25.95,car0,3,266.886,175.047,5
25.95,car0,4,267.462,176.089,5
26,car0,3,266.892,175.048,5
26,car0,4,267.438,176.069,5
26.05,car0,3,266.908,175.05,5
26.05,car0,4,267.415,176.049,5
26.1,car0,3,266.96,175.057,5
26.1,car0,4,267.392,176.028,5
26.15,car0,3,267.105,175.078,5
26.15,car0,4,267.375,176.014,5
26.2,car0,4,267.362,176.003,5
26.25,car0,4,267.402,176.037,5
26.3,car0,4,266.84,175.549,5
26.35,car0,4,266.859,175.565,5
26.4,car0,4,266.888,175.59,5
26.45,car0,3,267.771,175.171,5
26.45,car0,4,266.919,175.618,5
26.5,car0,3,267.629,175.151,5
26.5,car0,4,266.959,175.652,5
26.55,car0,3,267.574,175.144,5
26.55,car0,4,266.999,175.687,5
26.6,car0,3,267.558,175.141,5
