timestamp,x_gt,y_gt
139.1,237.04,176.14
139.2,237.04,176.236
139.3,237.04,176.347
139.4,237.04,176.46
139.5,237.04,176.568
139.6,237.04,176.683
139.7,237.04,176.779
139.8,237.04,176.883
139.9,237.04,176.992
140,237.04,177.11
140.1,237.04,177.218
140.2,237.04,177.324
140.3,237.04,177.422
140.4,237.04,177.518
140.5,237.04,177.63
140.6,237.04,177.728
140.7,237.04,177.827
140.8,237.04,177.942
140.9,237.04,178.045
141,237.04,178.164
141.1,237.04,178.283
141.2,237.04,178.402
141.3,237.04,178.52
141.4,237.04,178.631
141.5,237.04,178.747
141.6,237.04,178.867
141.7,237.04,178.986
141.8,237.04,179.091
141.9,237.04,179.191
142,237.056,179.352
142.1,237.073,179.465
142.2,237.088,179.567
142.3,237.103,179.671
142.4,237.117,179.771
142.5,237.134,179.881
142.6,237.151,179.996
142.7,237.167,180.111
142.8,237.184,180.222
142.9,237.198,180.32
143,237.214,180.431
143.1,237.231,180.543
143.2,237.246,180.65
143.3,237.263,180.765
143.4,237.28,180.876
143.5,237.295,180.983
143.6,237.311,181.087
143.7,237.328,181.203
143.8,237.342,181.3
143.9,237.357,181.402
144,237.372,181.504
144.1,237.388,181.613
144.2,237.402,181.709
144.3,237.419,181.827
144.4,237.436,181.94
144.5,237.452,182.051
144.6,237.468,182.157
144.7,237.484,182.266
144.8,237.498,182.366
144.9,237.514,182.476
145,237.531,182.588
145.1,237.874,182.879
145.2,237.972,182.895
145.3,238.079,182.912
145.4,238.188,182.929
145.5,238.294,182.946
145.6,238.412,182.964
145.7,238.525,182.982
145.8,238.636,183
145.9,238.75,183.018
146,238.854,183.034
146.1,238.967,183.052
146.2,239.078,183.07
146.3,239.194,183.088
146.4,239.3,183.105
146.5,239.418,183.123
146.6,239.527,183.14
146.7,239.627,183.156
146.8,239.729,183.172
146.9,239.842,183.19
147,239.953,183.208
147.1,240.059,183.225
147.2,240.174,183.243
147.3,240.292,183.261
147.4,240.408,183.28
147.5,240.512,183.296
147.6,240.609,183.311
147.7,240.706,183.327
147.8,240.808,183.343
147.9,240.908,183.359
148,241.016,183.376
148.1,241.13,183.394
148.2,241.244,183.412
148.3,241.41,183.42
148.4,241.513,183.42
148.5,241.633,183.42
148.6,241.746,183.42
148.7,241.848,183.419
148.8,241.962,183.419
148.9,242.077,183.419
149,242.177,183.419
149.1,242.292,183.419
149.2,242.407,183.419
149.3,242.526,183.419
149.4,242.629,183.419
149.5,242.735,183.418
149.6,242.843,183.418
149.7,242.95,183.418
149.8,243.065,183.418
149.9,243.174,183.418
150,243.29,183.418
150.1,243.399,183.418
150.2,243.499,183.418
150.3,243.597,183.417
150.4,243.708,183.417
150.5,243.805,183.417
150.6,243.907,183.417
150.7,244.009,183.417
150.8,244.122,183.417
150.9,244.233,183.417
151,244.352,183.417
151.1,244.463,183.416
151.2,244.581,183.416
151.3,244.698,183.416
151.4,244.807,183.416
151.5,244.923,183.416
151.6,245.029,183.416
151.7,245.137,183.416
151.8,245.243,183.416
151.9,245.357,183.415
152,245.475,183.415
152.1,245.591,183.415
152.2,245.691,183.415
152.3,245.796,183.415
152.4,245.905,183.415
152.5,246.023,183.415
152.6,246.138,183.415
152.7,246.252,183.414
152.8,246.371,183.414
152.9,246.482,183.414
153,246.601,183.414
153.1,246.699,183.414
153.2,246.812,183.414
153.3,246.914,183.414
153.4,247.016,183.414
153.5,247.131,183.413
153.6,247.23,183.413
153.7,247.335,183.413
153.8,247.449,183.413
153.9,247.551,183.413
154,247.649,183.413
154.1,247.758,183.413
154.2,247.876,183.413
154.3,247.981,183.412
154.4,248.083,183.412
154.5,248.2,183.412
154.6,248.297,183.412
154.7,248.417,183.412
154.8,248.525,183.412
154.9,248.634,183.412
155,248.75,183.412
155.1,248.86,183.411
155.2,248.978,183.411
155.3,249.089,183.411
155.4,249.188,183.411
155.5,249.287,183.411
155.6,249.402,183.411
155.7,249.516,183.411
155.8,249.616,183.411
155.9,249.732,183.41
156,249.839,183.41
156.1,249.948,183.41
156.2,250.048,183.41
156.3,250.151,183.1
156.4,250.261,183.1
156.5,250.39,183.1
156.6,250.506,183.083
156.7,250.612,183.064
156.8,250.738,183.041
156.9,250.861,183.018
157,250.967,182.999
157.1,251.083,182.978
157.2,251.189,182.959
157.3,251.25,182.902
157.4,251.25,182.778
157.5,251.25,182.671
157.6,251.58,182.558
157.7,251.58,182.438
157.8,251.58,182.317
157.9,251.58,182.187
158,251.58,182.067
158.1,251.58,181.945
158.2,251.58,181.815
158.3,251.58,181.682
158.4,251.58,181.565
158.5,251.58,181.449
158.6,251.58,181.333
158.7,251.58,181.226
158.8,251.58,181.103
158.9,251.58,180.986
159,251.58,180.86
159.1,251.58,180.738
159.2,251.58,180.627
159.3,251.58,180.503
159.4,251.58,180.37
159.5,251.58,180.241
159.6,251.58,180.126
159.7,251.58,179.995
159.8,251.58,179.872
159.9,251.58,179.739
160,251.58,179.628
160.1,251.58,179.505
160.2,251.58,179.382
160.3,251.58,179.256
160.4,251.58,179.127
160.5,251.58,178.997
160.6,251.58,178.88
160.7,251.58,178.761
160.8,251.58,178.637
160.9,251.58,178.508
161,251.58,178.378
161.1,251.58,178.27
161.2,251.58,178.142
161.3,251.58,178.01
161.4,251.58,177.889
161.5,251.58,177.776
161.6,251.58,177.645
161.7,251.58,177.517
161.8,251.58,177.409
161.9,251.58,177.297
162,251.58,177.176
162.1,251.58,177.061
162.2,251.58,176.937
162.3,251.58,176.804
162.4,251.58,176.678
162.5,251.58,176.557
162.6,251.58,176.428
162.7,251.58,176.308
162.8,251.58,176.177
162.9,251.58,176.064
163,251.58,175.939
163.1,251.58,175.811
163.2,251.58,175.704
163.3,251.58,175.591
163.4,251.58,175.458
163.5,251.58,175.347
163.6,251.58,175.232
163.7,251.58,175.124
163.8,251.58,175
163.9,251.58,174.87
164,251.58,174.76
164.1,251.58,174.64
164.2,251.58,174.529
164.3,251.58,174.421
164.4,251.58,174.29
164.5,251.58,174.174
164.6,251.58,174.044
164.7,251.58,173.921
164.8,251.58,173.79
164.9,251.58,173.676
165,251.58,173.545
165.1,251.58,173.417
165.2,251.58,173.293
165.3,251.58,173.185
165.4,251.58,173.072
165.5,251.58,172.963
165.6,251.58,172.852
165.7,251.58,172.72
165.8,251.58,172.607
165.9,251.58,172.483
166,251.58,172.362
166.1,251.58,172.231
166.2,251.58,172.108
166.3,251.58,171.975
166.4,251.58,171.865
166.5,251.58,171.738
166.6,251.58,171.609
166.7,251.58,171.494
166.8,251.58,171.383
166.9,251.58,171.271
167,251.58,171.15
167.1,251.58,171.039
167.2,251.58,170.931
167.3,251.58,170.809
167.4,251.58,170.689
167.5,251.58,170.561
167.6,251.58,170.454
167.7,251.58,170.342
167.8,251.58,170.219
167.9,251.58,170.111
168,251.58,169.981
168.1,251.58,169.848
168.2,251.58,169.728
168.3,251.58,169.618
168.4,251.58,169.487
