timestamp,car_id,sensor_id,x_gt,y_gt,x_track,y_track
11,76,0,266.84,168.636,267.743,168.628
11,76,0,266.84,168.706,267.743,168.628
11,76,0,266.84,168.773,267.743,168.628
11,76,0,266.84,168.839,267.743,168.628
11,76,0,266.84,168.898,267.743,168.628
11,76,0,266.84,168.96,267.743,168.628
11,76,0,266.84,169.024,267.743,168.628
11,76,0,266.84,169.083,267.743,168.628
11,76,0,266.84,169.147,267.743,168.628
11,76,0,266.84,169.205,267.743,168.628
11,76,0,266.84,169.273,267.743,168.628
11,76,0,266.84,169.339,267.743,168.628
11,76,0,266.84,169.405,267.743,168.628
11,76,0,266.84,169.463,267.743,168.628
11,76,0,266.84,169.532,267.743,168.628
11,76,0,266.84,169.592,267.743,168.628
11,76,0,266.84,169.657,267.743,168.628
11,76,0,266.84,168.636,267.73,168.692
11,76,0,266.84,168.706,267.73,168.692
11,76,0,266.84,168.773,267.73,168.692
11,76,0,266.84,168.839,267.73,168.692
11,76,0,266.84,168.898,267.73,168.692
11,76,0,266.84,168.96,267.73,168.692
11,76,0,266.84,169.024,267.73,168.692
11,76,0,266.84,169.083,267.73,168.692
11,76,0,266.84,169.147,267.73,168.692
11,76,0,266.84,169.205,267.73,168.692
11,76,0,266.84,169.273,267.73,168.692
11,76,0,266.84,169.339,267.73,168.692
11,76,0,266.84,169.405,267.73,168.692
11,76,0,266.84,169.463,267.73,168.692
11,76,0,266.84,169.532,267.73,168.692
11,76,0,266.84,169.592,267.73,168.692
11,76,0,266.84,169.657,267.73,168.692
11,76,0,266.84,168.636,267.716,168.755
11,76,0,266.84,168.706,267.716,168.755
11,76,0,266.84,168.773,267.716,168.755
11,76,0,266.84,168.839,267.716,168.755
11,76,0,266.84,168.898,267.716,168.755
11,76,0,266.84,168.96,267.716,168.755
11,76,0,266.84,169.024,267.716,168.755
11,76,0,266.84,169.083,267.716,168.755
11,76,0,266.84,169.147,267.716,168.755
11,76,0,266.84,169.205,267.716,168.755
11,76,0,266.84,169.273,267.716,168.755
11,76,0,266.84,169.339,267.716,168.755
11,76,0,266.84,169.405,267.716,168.755
11,76,0,266.84,169.463,267.716,168.755
11,76,0,266.84,169.532,267.716,168.755
11,76,0,266.84,169.592,267.716,168.755
11,76,0,266.84,169.657,267.716,168.755
11,76,0,266.84,168.636,267.703,168.816
11,76,0,266.84,168.706,267.703,168.816
11,76,0,266.84,168.773,267.703,168.816
11,76,0,266.84,168.839,267.703,168.816
11,76,0,266.84,168.898,267.703,168.816
11,76,0,266.84,168.96,267.703,168.816
11,76,0,266.84,169.024,267.703,168.816
11,76,0,266.84,169.083,267.703,168.816
11,76,0,266.84,169.147,267.703,168.816
11,76,0,266.84,169.205,267.703,168.816
11,76,0,266.84,169.273,267.703,168.816
11,76,0,266.84,169.339,267.703,168.816
11,76,0,266.84,169.405,267.703,168.816
11,76,0,266.84,169.463,267.703,168.816
11,76,0,266.84,169.532,267.703,168.816
11,76,0,266.84,169.592,267.703,168.816
11,76,0,266.84,169.657,267.703,168.816
11,76,0,266.84,168.636,267.692,168.869
11,76,0,266.84,168.706,267.692,168.869
11,76,0,266.84,168.773,267.692,168.869
11,76,0,266.84,168.839,267.692,168.869
11,76,0,266.84,168.898,267.692,168.869
11,76,0,266.84,168.96,267.692,168.869
11,76,0,266.84,169.024,267.692,168.869
11,76,0,266.84,169.083,267.692,168.869
11,76,0,266.84,169.147,267.692,168.869
11,76,0,266.84,169.205,267.692,168.869
11,76,0,266.84,169.273,267.692,168.869
11,76,0,266.84,169.339,267.692,168.869
11,76,0,266.84,169.405,267.692,168.869
11,76,0,266.84,169.463,267.692,168.869
11,76,0,266.84,169.532,267.692,168.869
11,76,0,266.84,169.592,267.692,168.869
11,76,0,266.84,169.657,267.692,168.869
11,76,0,266.84,168.636,267.679,168.928
11,76,0,266.84,168.706,267.679,168.928
11,76,0,266.84,168.773,267.679,168.928
11,76,0,266.84,168.839,267.679,168.928
11,76,0,266.84,168.898,267.679,168.928
11,76,0,266.84,168.96,267.679,168.928
11,76,0,266.84,169.024,267.679,168.928
11,76,0,266.84,169.083,267.679,168.928
11,76,0,266.84,169.147,267.679,168.928
11,76,0,266.84,169.205,267.679,168.928
11,76,0,266.84,169.273,267.679,168.928
11,76,0,266.84,169.339,267.679,168.928
11,76,0,266.84,169.405,267.679,168.928
11,76,0,266.84,169.463,267.679,168.928
11,76,0,266.84,169.532,267.679,168.928
11,76,0,266.84,169.592,267.679,168.928
11,76,0,266.84,169.657,267.679,168.928
11,76,0,266.84,168.636,267.666,168.994
