timestamp,x_gt,y_gt,car_id,sensor_id
30.8,267.48,180.906,car0,5
30.85,267.48,180.846,car0,5
30.9,267.48,180.786,car0,5
30.95,267.48,180.723,car0,5
31.0,267.48,180.659,car0,5
31.05,267.48,180.597,car0,5
31.1,267.48,180.544,car0,5
31.15,267.48,180.48,car0,5
31.2,267.48,180.419,car0,5
31.25,267.48,180.356,car0,5
31.3,267.48,180.3,car0,5
31.35,267.48,180.245,car0,5
31.4,267.48,180.184,car0,5
31.45,267.48,180.128,car0,5
31.5,267.48,180.064,car0,5
31.55,267.48,180.011,car0,5
31.6,267.48,179.958,car0,5
31.65,267.48,179.893,car0,5
31.7,267.48,179.84,car0,5
31.75,267.48,179.778,car0,5
31.8,267.48,179.717,car0,5
31.85,267.48,179.654,car0,5
31.9,267.48,179.592,car0,5
31.95,267.48,179.532,car0,5
32.0,267.48,179.471,car0,5
32.05,267.48,179.416,car0,5
32.1,267.48,179.359,car0,5
32.15,267.48,179.302,car0,5
32.2,267.48,179.245,car0,5
32.25,267.48,179.193,car0,5
32.3,267.48,179.14,car0,5
32.35,267.48,179.086,car0,5
32.4,267.48,179.025,car0,5
32.45,267.48,178.966,car0,5
32.5,267.48,178.914,car0,5
32.55,267.48,178.857,car0,5
32.6,267.48,178.801,car0,5
32.65,267.48,178.745,car0,5
32.7,267.48,178.686,car0,5
32.75,267.48,178.63,car0,5
32.8,267.48,178.572,car0,5
32.85,267.48,178.51,car0,5
32.9,267.48,178.45,car0,5
32.95,267.48,178.388,car0,5
33.0,267.48,178.335,car0,5
33.05,267.48,178.273,car0,5
33.1,267.48,178.211,car0,5
33.15,267.48,178.152,car0,5
33.2,267.48,178.098,car0,5
33.25,267.48,178.034,car0,5
33.3,267.48,177.978,car0,5
33.35,267.48,177.916,car0,5
33.4,267.48,177.856,car0,5
33.45,267.48,177.798,car0,5
33.5,267.48,177.733,car0,5
33.55,267.48,177.671,car0,5
33.6,267.48,177.614,car0,5
33.65,267.48,177.55,car0,5
33.7,267.48,177.493,car0,5
33.75,267.48,177.428,car0,5
33.8,267.48,177.371,car0,5
33.85,267.48,177.312,car0,5
33.9,267.48,177.249,car0,5
33.95,267.48,177.193,car0,5
34.0,267.48,177.136,car0,5
34.05,267.48,177.077,car0,5
34.1,267.48,177.02,car0,5
34.15,267.48,176.967,car0,5
34.2,267.48,176.906,car0,5
34.25,267.48,176.846,car0,5
34.45,267.48,176.608,car0,4
34.5,267.48,176.556,car0,4
34.55,267.48,176.492,car0,4
34.6,267.48,176.428,car0,4
34.65,267.48,176.374,car0,4
34.7,267.48,176.31,car0,4
34.75,267.48,176.246,car0,4
34.8,267.48,176.185,car0,4
34.85,267.48,176.121,car0,4
34.9,267.48,176.068,car0,4
34.95,267.48,176.005,car0,4
35.0,267.48,175.949,car0,4
35.05,267.48,175.89,car0,4
35.1,267.48,175.837,car0,4
35.15,267.48,175.777,car0,4
35.2,267.48,175.713,car0,4
35.25,267.48,175.657,car0,4
35.3,267.48,175.602,car0,4
35.35,267.48,175.543,car0,4
35.4,267.48,175.484,car0,4
35.45,267.48,175.423,car0,4
35.5,267.48,175.367,car0,3
35.55,267.48,175.306,car0,3
35.6,267.48,175.25,car0,3
35.65,267.48,175.185,car0,3
35.7,267.48,175.123,car0,3
35.75,267.48,175.061,car0,3
35.8,267.48,175.003,car0,3
35.85,267.48,174.951,car0,3
35.9,267.48,174.886,car0,3
35.95,267.48,174.833,car0,3
36.0,267.48,174.77,car0,2
36.05,267.48,174.707,car0,2
36.1,267.48,174.654,car0,2
36.15,267.48,174.598,car0,2
36.2,267.48,174.534,car0,2
36.25,267.48,174.478,car0,2
36.3,267.48,174.424,car0,2
36.35,267.48,174.37,car0,2
36.4,267.48,174.316,car0,2
36.45,267.48,174.264,car0,2
36.5,267.48,174.201,car0,2
36.55,267.48,174.136,car0,2
36.6,267.48,174.074,car0,2
36.65,267.48,174.017,car0,2
36.7,267.48,173.964,car0,2
36.75,267.48,173.909,car0,1
36.8,267.48,173.854,car0,1
36.85,267.48,173.791,car0,1
36.9,267.48,173.733,car0,1
36.95,267.48,173.67,car0,1
37.0,267.48,173.611,car0,1
37.05,267.48,173.549,car0,1
37.1,267.48,173.496,car0,1
37.15,267.48,173.437,car0,1
37.2,267.48,173.372,car0,1
37.25,267.48,173.311,car0,1
37.3,267.48,173.257,car0,1
37.35,267.48,173.197,car0,1
37.4,267.48,173.135,car0,1
37.45,267.48,173.071,car0,1
37.5,267.48,173.017,car0,1
37.55,267.48,172.954,car0,1
37.6,267.48,172.902,car0,1
37.65,267.48,172.837,car0,1
37.7,267.48,172.783,car0,1
37.75,267.48,172.723,car0,1
37.8,267.48,172.66,car0,1
37.85,267.48,172.605,car0,1
37.9,267.48,172.552,car0,1
37.95,267.48,172.493,car0,1
38.15,267.48,172.248,car0,0
38.2,267.48,172.19,car0,0
38.25,267.48,172.132,car0,0
38.3,267.48,172.072,car0,0
38.35,267.48,172.01,car0,0
38.4,267.48,171.951,car0,0
38.45,267.48,171.891,car0,0
38.5,267.48,171.826,car0,0
38.55,267.48,171.769,car0,0
