timestamp,car_id,sensor_id,track_id,gt_x,gt_y,track_x,track_y
1.3,car0,unknown,79,266.84,168.675,267.736,168.664
1.35,car0,unknown,79,266.84,168.729,267.725,168.714
1.4,car0,unknown,79,266.84,168.783,267.714,168.764
1.45,car0,unknown,79,266.84,168.843,267.703,168.819
1.5,car0,unknown,79,266.84,168.901,267.692,168.871
1.55,car0,unknown,79,266.84,168.963,267.679,168.931
1.6,car0,unknown,79,266.84,169.027,267.665,168.998
1.65,car0,unknown,79,266.84,169.089,267.651,169.06
1.7,car0,unknown,79,266.84,169.144,267.64,169.115
1.75,car0,unknown,79,266.84,169.207,267.626,169.179
1.8,car0,unknown,79,266.84,169.259,267.615,169.23
1.85,car0,unknown,79,266.84,169.324,267.602,169.295
1.9,car0,unknown,79,266.84,169.38,267.588,169.36
1.95,car0,unknown,79,266.84,169.441,267.573,169.429
2.0,car0,unknown,79,266.84,169.505,267.559,169.496
2.05,car0,unknown,79,266.84,169.568,267.545,169.563
2.1,car0,unknown,79,266.84,169.628,267.531,169.626
2.15,car0,unknown,79,266.84,169.68,267.52,169.68
2.2,car0,unknown,79,266.84,169.742,267.506,169.744
2.25,car0,unknown,79,266.84,169.804,267.492,169.808
2.3,car0,unknown,79,266.84,169.867,267.479,169.873
2.35,car0,unknown,79,266.84,169.925,267.466,169.933
2.4,car0,unknown,79,266.84,169.987,267.452,169.996
2.45,car0,unknown,79,266.84,170.041,267.441,170.052
2.5,car0,unknown,79,266.84,170.105,267.427,170.118
2.55,car0,unknown,79,266.84,170.162,267.414,170.175
2.6,car0,unknown,79,266.84,170.218,267.402,170.232
2.65,car0,unknown,79,266.84,170.275,267.39,170.29
2.7,car0,unknown,79,266.84,170.331,267.378,170.345
2.75,car0,unknown,79,266.84,170.384,267.367,170.397
2.8,car0,unknown,79,266.84,170.437,267.356,170.448
2.85,car0,unknown,79,266.84,170.498,267.344,170.507
2.9,car0,unknown,79,266.84,170.556,267.332,170.563
2.95,car0,unknown,79,266.84,170.614,267.332,170.563
3.0,car0,unknown,79,266.84,170.677,267.308,170.674
3.05,car0,unknown,79,266.84,170.73,267.298,170.721
3.1,car0,unknown,79,266.84,170.792,267.298,170.721
3.15,car0,unknown,79,266.84,170.849,267.277,170.822
3.2,car0,unknown,79,266.84,170.912,267.269,170.861
3.25,car0,unknown,79,266.84,170.977,267.258,170.913
3.3,car0,unknown,79,266.84,171.038,267.245,170.97
3.35,car0,unknown,79,266.84,171.096,267.234,171.025
3.4,car0,unknown,79,266.84,171.149,267.223,171.077
3.45,car0,unknown,79,266.84,171.214,267.209,171.141
3.5,car0,unknown,79,266.84,171.276,267.196,171.202
3.55,car0,unknown,79,266.84,171.329,267.185,171.253
3.6,car0,unknown,79,266.84,171.39,267.173,171.312
3.65,car0,unknown,79,266.84,171.45,267.16,171.371
3.7,car0,unknown,79,266.84,171.514,267.147,171.431
3.75,car0,unknown,79,266.84,171.572,267.136,171.486
3.8,car0,unknown,79,266.84,171.634,267.124,171.544
3.85,car0,unknown,79,266.84,171.697,267.109,171.614
3.9,car0,unknown,79,266.84,171.762,267.093,171.689
3.95,car0,unknown,79,266.84,171.826,267.077,171.763
4.0,car0,unknown,79,266.84,171.882,267.064,171.825
4.05,car0,unknown,79,266.84,171.942,267.049,171.893
4.1,car0,unknown,79,266.84,172.003,267.035,171.959
4.15,car0,unknown,79,266.84,172.066,267.022,172.023
4.2,car0,unknown,79,266.84,172.122,267.01,172.078
4.25,car0,unknown,79,266.84,172.182,266.998,172.134
4.3,car0,unknown,79,266.84,172.239,266.987,172.184
4.35,car0,unknown,79,266.84,172.299,266.977,172.234
4.4,car0,unknown,79,266.84,172.357,266.968,172.276
4.45,car0,unknown,79,266.84,172.412,266.963,172.297
4.5,car0,unknown,79,266.84,172.469,266.951,172.358
4.55,car0,unknown,79,266.84,172.529,266.938,172.418
4.6,car0,unknown,79,266.84,172.589,266.925,172.477
4.65,car0,unknown,79,266.84,172.641,266.915,172.527
4.7,car0,unknown,79,266.84,172.706,266.902,172.586
4.75,car0,unknown,79,266.84,172.767,266.89,172.642
4.8,car0,unknown,79,266.84,172.831,266.876,172.71
4.85,car0,unknown,79,266.84,172.885,266.864,172.763
4.9,car0,unknown,79,266.84,172.942,266.853,172.817
4.95,car0,unknown,79,266.84,172.995,266.843,172.865
5.0,car0,unknown,79,266.84,173.054,266.831,172.921
5.05,car0,unknown,79,266.84,173.113,266.819,172.979
5.1,car0,unknown,79,266.84,173.169,266.808,173.029
5.15,car0,unknown,79,266.84,173.228,266.797,173.081
5.2,car0,unknown,79,266.84,173.282,266.786,173.132
5.25,car0,unknown,79,266.84,173.34,266.775,173.182
5.3,car0,unknown,79,266.84,173.392,266.765,173.229
5.35,car0,unknown,79,266.84,173.453,266.754,173.281
5.4,car0,unknown,79,266.84,173.513,266.744,173.328
5.45,car0,unknown,79,266.84,173.574,266.737,173.363
5.55,car0,unknown,79,266.84,173.694,267.291,173.739
5.6,car0,unknown,79,266.84,173.753,267.245,173.78
5.65,car0,unknown,79,266.84,173.809,267.21,173.81
5.7,car0,unknown,79,266.84,173.864,267.153,173.859
5.75,car0,unknown,79,266.84,173.925,267.072,173.929
5.8,car0,unknown,79,266.84,173.981,267.028,173.968
5.85,car0,unknown,79,266.84,174.045,266.989,174.002
5.9,car0,unknown,79,266.84,174.101,266.956,174.03
5.95,car0,unknown,79,266.84,174.164,266.922,174.06
6.0,car0,unknown,79,266.84,174.218,266.897,174.082
6.05,car0,unknown,79,266.84,174.278,266.87,174.105
6.1,car0,unknown,79,266.84,174.337,266.85,174.123
6.15,car0,unknown,79,266.84,174.401,266.857,174.117
6.3,car0,unknown,79,266.84,174.57,267.141,174.597
6.35,car0,unknown,79,266.84,174.624,267.085,174.605
6.4,car0,unknown,79,266.84,174.687,266.922,174.628
6.45,car0,unknown,79,266.84,174.74,266.903,174.631
6.5,car0,unknown,79,266.84,174.801,266.889,174.633
6.55,car0,unknown,79,266.84,174.858,266.885,174.633
6.6,car0,unknown,79,266.84,174.917,266.899,174.631
6.65,car0,unknown,79,266.84,174.975,266.992,174.618
6.75,car0,unknown,79,266.84,175.096,266.913,175.051
6.8,car0,unknown,79,266.84,175.152,266.887,175.047
6.85,car0,unknown,79,266.84,175.21,266.886,175.047
6.9,car0,unknown,79,266.84,175.268,266.895,175.048
6.95,car0,unknown,79,266.84,175.331,266.895,175.048
7.0,car0,unknown,79,266.84,175.385,266.964,175.058
7.05,car0,unknown,79,266.84,175.442,267.101,175.077
7.25,car0,unknown,79,266.84,175.672,266.841,175.549
7.3,car0,unknown,79,266.84,175.724,266.857,175.563
7.35,car0,unknown,79,266.84,175.778,266.877,175.581
7.4,car0,unknown,79,266.84,175.837,266.903,175.604
7.45,car0,unknown,79,266.84,175.89,266.929,175.626
7.5,car0,unknown,79,266.84,175.953,266.965,175.657
7.55,car0,unknown,79,266.84,176.014,267.002,175.689
7.6,car0,unknown,79,266.84,176.068,267.047,175.728
7.65,car0,unknown,79,266.84,176.127,267.115,175.787
7.7,car0,unknown,79,266.84,176.188,267.169,175.835
7.75,car0,unknown,79,266.84,176.253,267.211,175.871
7.8,car0,unknown,79,266.84,176.31,267.265,175.918
7.85,car0,unknown,79,266.84,176.363,266.721,176.244
7.9,car0,unknown,79,266.84,176.428,266.726,176.268
7.95,car0,unknown,79,266.84,176.487,266.735,176.308
8.0,car0,unknown,79,266.84,176.54,266.744,176.352
8.05,car0,unknown,79,266.84,176.6,266.744,176.352
8.1,car0,unknown,79,266.84,176.663,266.768,176.463
8.15,car0,unknown,79,266.84,176.717,266.778,176.511
8.2,car0,unknown,79,266.84,176.772,266.778,176.511
8.25,car0,unknown,79,266.84,176.832,266.801,176.617
8.3,car0,unknown,79,266.84,176.884,266.81,176.661
8.35,car0,unknown,79,266.84,176.943,266.822,176.716
8.4,car0,unknown,79,266.84,176.996,266.833,176.768
8.45,car0,unknown,79,266.84,177.051,266.843,176.819
8.5,car0,unknown,79,266.84,177.11,266.855,176.872
8.55,car0,unknown,79,266.84,177.164,266.865,176.921
8.6,car0,unknown,79,266.84,177.224,266.865,176.921
8.65,car0,unknown,79,266.84,177.287,266.891,177.042
8.7,car0,unknown,79,266.84,177.35,266.903,177.1
8.75,car0,unknown,79,266.84,177.409,266.915,177.154
8.8,car0,unknown,79,266.84,177.47,266.927,177.211
8.85,car0,unknown,79,266.84,177.526,266.938,177.265
8.9,car0,unknown,79,266.84,177.585,266.95,177.32
8.95,car0,unknown,79,266.84,177.646,266.962,177.378
9.0,car0,unknown,79,266.84,177.7,266.974,177.434
9.05,car0,unknown,79,266.84,177.763,266.988,177.5
9.1,car0,unknown,79,266.84,177.821,266.997,177.542
9.15,car0,unknown,79,266.84,177.884,267.008,177.591
9.2,car0,unknown,79,266.84,177.939,267.017,177.635
9.25,car0,unknown,79,266.84,178.003,267.029,177.69
9.3,car0,unknown,79,266.84,178.067,267.041,177.747
9.35,car0,unknown,79,266.84,178.129,267.053,177.805
9.4,car0,unknown,79,266.84,178.191,267.066,177.863
9.45,car0,unknown,79,266.84,178.253,267.077,177.916
9.5,car0,unknown,79,266.84,178.307,267.087,177.962
9.55,car0,unknown,79,266.84,178.368,267.098,178.016
9.6,car0,unknown,79,266.84,178.429,267.11,178.072
9.65,car0,unknown,79,266.84,178.483,267.121,178.123
9.7,car0,unknown,79,266.84,178.542,267.132,178.178
9.75,car0,unknown,79,266.84,178.605,267.145,178.239
9.8,car0,unknown,79,266.84,178.667,267.158,178.301
9.85,car0,unknown,79,266.84,178.72,267.17,178.353
9.9,car0,unknown,79,266.84,178.782,267.183,178.418
9.95,car0,unknown,79,266.84,178.835,267.195,178.474
10.0,car0,unknown,79,266.84,178.893,267.209,178.536
10.05,car0,unknown,79,266.84,178.948,267.221,178.596
10.1,car0,unknown,79,266.84,179.008,267.235,178.662
10.15,car0,unknown,79,266.84,179.065,267.249,178.726
10.2,car0,unknown,79,266.84,179.121,267.262,178.787
10.25,car0,unknown,79,266.84,179.177,267.273,178.842
10.3,car0,unknown,79,266.84,179.236,267.285,178.898
10.35,car0,unknown,79,266.84,179.294,267.298,178.955
10.4,car0,unknown,79,266.84,179.353,267.31,179.014
10.45,car0,unknown,79,266.84,179.409,267.322,179.068
10.5,car0,unknown,79,266.84,179.471,267.333,179.121
10.55,car0,unknown,79,266.84,179.531,267.343,179.171
10.6,car0,unknown,79,266.84,179.59,267.354,179.22
10.65,car0,unknown,79,266.84,179.647,267.364,179.27
10.7,car0,unknown,79,266.84,179.705,267.375,179.321
10.75,car0,unknown,79,266.84,179.759,267.385,179.369
10.8,car0,unknown,79,266.84,179.812,267.396,179.417
10.85,car0,unknown,79,266.84,179.874,267.408,179.473
10.9,car0,unknown,79,266.84,179.936,267.42,179.53
10.95,car0,unknown,79,266.84,179.997,267.432,179.587
11.0,car0,unknown,79,266.84,180.052,267.443,179.638
11.05,car0,unknown,79,266.84,180.105,267.453,179.688
11.1,car0,unknown,79,266.84,180.169,267.467,179.75
11.15,car0,unknown,79,266.84,180.227,267.478,179.805
11.2,car0,unknown,79,266.84,180.292,267.492,179.869
11.25,car0,unknown,79,266.84,180.345,267.503,179.92
11.3,car0,unknown,79,266.84,180.406,267.515,179.98
11.35,car0,unknown,79,266.84,180.47,267.529,180.044
11.4,car0,unknown,79,266.84,180.528,267.541,180.102
11.45,car0,unknown,79,266.84,180.587,267.554,180.161
11.5,car0,unknown,79,266.84,180.643,267.566,180.219
11.55,car0,unknown,79,266.84,180.702,267.579,180.278
11.6,car0,unknown,79,266.84,180.762,267.592,180.342
11.65,car0,unknown,79,266.84,180.824,267.606,180.407
11.7,car0,unknown,79,266.84,180.886,267.62,180.473
11.75,car0,unknown,79,266.84,180.942,267.633,180.534
