timestamp,x_gt,y_gt,track_id,x_track,y_track,car_id,sensor_id
31.35,266.84,168.647,172.0,267.741,168.638,car0,0
31.4,266.84,168.705,172.0,267.73,168.691,car0,0
31.45,266.84,168.76,172.0,267.719,168.743,car0,0
31.5,266.84,168.82,172.0,267.707,168.798,car0,0
31.55,266.84,168.878,172.0,267.696,168.851,car0,0
31.6,266.84,168.933,172.0,267.685,168.901,car0,0
31.65,266.84,168.984,172.0,267.674,168.953,car0,0
31.7,266.84,169.044,172.0,267.661,169.014,car0,0
31.75,266.84,169.102,172.0,267.649,169.073,car0,0
31.8,266.84,169.155,172.0,267.637,169.127,car0,0
31.85,266.84,169.215,172.0,267.625,169.186,car0,0
31.9,266.84,169.265,172.0,267.614,169.236,car0,0
31.95,266.84,169.315,172.0,267.604,169.285,car0,0
32.0,266.84,169.365,172.0,267.592,169.342,car0,0
32.05,266.84,169.424,172.0,267.577,169.409,car0,0
32.1,266.84,169.473,172.0,267.566,169.463,car0,0
32.15,266.84,169.534,172.0,267.552,169.527,car0,0
32.2,266.84,169.584,172.0,267.541,169.58,car0,0
32.25,266.84,169.643,172.0,267.528,169.641,car0,0
32.3,266.84,169.696,172.0,267.516,169.697,car0,0
32.35,266.84,169.753,172.0,267.504,169.756,car0,0
32.4,266.84,169.813,172.0,267.49,169.817,car0,0
32.45,266.84,169.868,172.0,267.478,169.874,car0,0
32.5,266.84,169.921,172.0,267.467,169.929,car0,0
32.55,266.84,169.972,172.0,267.456,169.981,car0,0
32.6,266.84,170.022,172.0,267.445,170.031,car0,0
32.65,266.84,170.078,172.0,267.433,170.089,car0,0
32.7,266.84,170.133,172.0,267.421,170.146,car0,0
32.75,266.84,170.189,172.0,267.408,170.204,car0,0
32.8,266.84,170.242,172.0,267.397,170.256,car0,0
32.85,266.84,170.299,172.0,267.385,170.313,car0,0
32.9,266.84,170.357,172.0,267.373,170.371,car0,0
32.95,266.84,170.407,172.0,267.362,170.42,car0,0
33.0,266.84,170.464,172.0,267.351,170.475,car0,0
33.05,266.84,170.525,172.0,267.338,170.533,car0,0
33.1,266.84,170.584,172.0,267.326,170.589,car0,0
33.15,266.84,170.639,172.0,267.316,170.64,car0,0
33.2,266.84,170.69,172.0,267.306,170.686,car0,0
33.25,266.84,170.746,172.0,267.295,170.736,car0,0
33.3,266.84,170.803,172.0,267.285,170.785,car0,0
33.35,266.84,170.859,172.0,267.275,170.83,car0,0
33.4,266.84,170.91,172.0,267.269,170.861,car0,0
