timestamp,car_id,sensor_id,x_gt,y_gt,x_track,y_track
1,79,0,266.84,168.675,267.736,168.664
1,79,0,266.84,168.729,267.736,168.664
1,79,0,266.84,168.783,267.736,168.664
1,79,0,266.84,168.843,267.736,168.664
1,79,0,266.84,168.901,267.736,168.664
1,79,0,266.84,168.963,267.736,168.664
1,79,0,266.84,169.027,267.736,168.664
1,79,0,266.84,169.089,267.736,168.664
1,79,0,266.84,169.144,267.736,168.664
1,79,0,266.84,169.207,267.736,168.664
1,79,0,266.84,169.259,267.736,168.664
1,79,0,266.84,169.324,267.736,168.664
1,79,0,266.84,169.38,267.736,168.664
1,79,0,266.84,169.441,267.736,168.664
1,79,0,266.84,168.675,267.725,168.714
1,79,0,266.84,168.729,267.725,168.714
1,79,0,266.84,168.783,267.725,168.714
1,79,0,266.84,168.843,267.725,168.714
1,79,0,266.84,168.901,267.725,168.714
1,79,0,266.84,168.963,267.725,168.714
1,79,0,266.84,169.027,267.725,168.714
1,79,0,266.84,169.089,267.725,168.714
1,79,0,266.84,169.144,267.725,168.714
1,79,0,266.84,169.207,267.725,168.714
1,79,0,266.84,169.259,267.725,168.714
1,79,0,266.84,169.324,267.725,168.714
1,79,0,266.84,169.38,267.725,168.714
1,79,0,266.84,169.441,267.725,168.714
1,79,0,266.84,168.675,267.714,168.764
1,79,0,266.84,168.729,267.714,168.764
1,79,0,266.84,168.783,267.714,168.764
1,79,0,266.84,168.843,267.714,168.764
1,79,0,266.84,168.901,267.714,168.764
1,79,0,266.84,168.963,267.714,168.764
1,79,0,266.84,169.027,267.714,168.764
1,79,0,266.84,169.089,267.714,168.764
1,79,0,266.84,169.144,267.714,168.764
1,79,0,266.84,169.207,267.714,168.764
1,79,0,266.84,169.259,267.714,168.764
1,79,0,266.84,169.324,267.714,168.764
1,79,0,266.84,169.38,267.714,168.764
1,79,0,266.84,169.441,267.714,168.764
1,79,0,266.84,168.675,267.703,168.819
1,79,0,266.84,168.729,267.703,168.819
1,79,0,266.84,168.783,267.703,168.819
1,79,0,266.84,168.843,267.703,168.819
1,79,0,266.84,168.901,267.703,168.819
1,79,0,266.84,168.963,267.703,168.819
1,79,0,266.84,169.027,267.703,168.819
1,79,0,266.84,169.089,267.703,168.819
1,79,0,266.84,169.144,267.703,168.819
1,79,0,266.84,169.207,267.703,168.819
1,79,0,266.84,169.259,267.703,168.819
1,79,0,266.84,169.324,267.703,168.819
1,79,0,266.84,169.38,267.703,168.819
1,79,0,266.84,169.441,267.703,168.819
1,79,0,266.84,168.675,267.692,168.871
1,79,0,266.84,168.729,267.692,168.871
1,79,0,266.84,168.783,267.692,168.871
1,79,0,266.84,168.843,267.692,168.871
1,79,0,266.84,168.901,267.692,168.871
1,79,0,266.84,168.963,267.692,168.871
1,79,0,266.84,169.027,267.692,168.871
1,79,0,266.84,169.089,267.692,168.871
1,79,0,266.84,169.144,267.692,168.871
1,79,0,266.84,169.207,267.692,168.871
1,79,0,266.84,169.259,267.692,168.871
1,79,0,266.84,169.324,267.692,168.871
1,79,0,266.84,169.38,267.692,168.871
1,79,0,266.84,169.441,267.692,168.871
1,79,0,266.84,168.675,267.679,168.931
1,79,0,266.84,168.729,267.679,168.931
1,79,0,266.84,168.783,267.679,168.931
1,79,0,266.84,168.843,267.679,168.931
1,79,0,266.84,168.901,267.679,168.931
1,79,0,266.84,168.963,267.679,168.931
1,79,0,266.84,169.027,267.679,168.931
1,79,0,266.84,169.089,267.679,168.931
1,79,0,266.84,169.144,267.679,168.931
1,79,0,266.84,169.207,267.679,168.931
1,79,0,266.84,169.259,267.679,168.931
1,79,0,266.84,169.324,267.679,168.931
1,79,0,266.84,169.38,267.679,168.931
1,79,0,266.84,169.441,267.679,168.931
1,79,0,266.84,168.675,267.665,168.998
1,79,0,266.84,168.729,267.665,168.998
1,79,0,266.84,168.783,267.665,168.998
1,79,0,266.84,168.843,267.665,168.998
1,79,0,266.84,168.901,267.665,168.998
1,79,0,266.84,168.963,267.665,168.998
1,79,0,266.84,169.027,267.665,168.998
1,79,0,266.84,169.089,267.665,168.998
1,79,0,266.84,169.144,267.665,168.998
1,79,0,266.84,169.207,267.665,168.998
1,79,0,266.84,169.259,267.665,168.998
1,79,0,266.84,169.324,267.665,168.998
1,79,0,266.84,169.38,267.665,168.998
1,79,0,266.84,169.441,267.665,168.998
1,79,0,266.84,168.675,267.651,169.06
1,79,0,266.84,168.729,267.651,169.06
1,79,0,266.84,168.783,267.651,169.06
1,79,0,266.84,168.843,267.651,169.06
1,79,0,266.84,168.901,267.651,169.06
1,79,0,266.84,168.963,267.651,169.06
1,79,0,266.84,169.027,267.651,169.06
1,79,0,266.84,169.089,267.651,169.06
1,79,0,266.84,169.144,267.651,169.06
1,79,0,266.84,169.207,267.651,169.06
1,79,0,266.84,169.259,267.651,169.06
1,79,0,266.84,169.324,267.651,169.06
1,79,0,266.84,169.38,267.651,169.06
1,79,0,266.84,169.441,267.651,169.06
1,79,0,266.84,168.675,267.64,169.115
1,79,0,266.84,168.729,267.64,169.115
1,79,0,266.84,168.783,267.64,169.115
1,79,0,266.84,168.843,267.64,169.115
1,79,0,266.84,168.901,267.64,169.115
1,79,0,266.84,168.963,267.64,169.115
1,79,0,266.84,169.027,267.64,169.115
1,79,0,266.84,169.089,267.64,169.115
1,79,0,266.84,169.144,267.64,169.115
1,79,0,266.84,169.207,267.64,169.115
1,79,0,266.84,169.259,267.64,169.115
1,79,0,266.84,169.324,267.64,169.115
1,79,0,266.84,169.38,267.64,169.115
1,79,0,266.84,169.441,267.64,169.115
1,79,0,266.84,168.675,267.626,169.179
1,79,0,266.84,168.729,267.626,169.179
1,79,0,266.84,168.783,267.626,169.179
1,79,0,266.84,168.843,267.626,169.179
1,79,0,266.84,168.901,267.626,169.179
1,79,0,266.84,168.963,267.626,169.179
1,79,0,266.84,169.027,267.626,169.179
1,79,0,266.84,169.089,267.626,169.179
1,79,0,266.84,169.144,267.626,169.179
1,79,0,266.84,169.207,267.626,169.179
1,79,0,266.84,169.259,267.626,169.179
1,79,0,266.84,169.324,267.626,169.179
1,79,0,266.84,169.38,267.626,169.179
1,79,0,266.84,169.441,267.626,169.179
1,79,0,266.84,168.675,267.615,169.23
1,79,0,266.84,168.729,267.615,169.23
1,79,0,266.84,168.783,267.615,169.23
1,79,0,266.84,168.843,267.615,169.23
1,79,0,266.84,168.901,267.615,169.23
1,79,0,266.84,168.963,267.615,169.23
1,79,0,266.84,169.027,267.615,169.23
1,79,0,266.84,169.089,267.615,169.23
1,79,0,266.84,169.144,267.615,169.23
1,79,0,266.84,169.207,267.615,169.23
1,79,0,266.84,169.259,267.615,169.23
1,79,0,266.84,169.324,267.615,169.23
1,79,0,266.84,169.38,267.615,169.23
1,79,0,266.84,169.441,267.615,169.23
1,79,0,266.84,168.675,267.602,169.295
1,79,0,266.84,168.729,267.602,169.295
1,79,0,266.84,168.783,267.602,169.295
1,79,0,266.84,168.843,267.602,169.295
1,79,0,266.84,168.901,267.602,169.295
1,79,0,266.84,168.963,267.602,169.295
1,79,0,266.84,169.027,267.602,169.295
1,79,0,266.84,169.089,267.602,169.295
1,79,0,266.84,169.144,267.602,169.295
1,79,0,266.84,169.207,267.602,169.295
1,79,0,266.84,169.259,267.602,169.295
1,79,0,266.84,169.324,267.602,169.295
1,79,0,266.84,169.38,267.602,169.295
1,79,0,266.84,169.441,267.602,169.295
1,79,0,266.84,168.675,267.588,169.36
1,79,0,266.84,168.729,267.588,169.36
1,79,0,266.84,168.783,267.588,169.36
1,79,0,266.84,168.843,267.588,169.36
1,79,0,266.84,168.901,267.588,169.36
1,79,0,266.84,168.963,267.588,169.36
1,79,0,266.84,169.027,267.588,169.36
1,79,0,266.84,169.089,267.588,169.36
1,79,0,266.84,169.144,267.588,169.36
1,79,0,266.84,169.207,267.588,169.36
1,79,0,266.84,169.259,267.588,169.36
1,79,0,266.84,169.324,267.588,169.36
1,79,0,266.84,169.38,267.588,169.36
1,79,0,266.84,169.441,267.588,169.36
1,79,0,266.84,168.675,267.573,169.429
1,79,0,266.84,168.729,267.573,169.429
1,79,0,266.84,168.783,267.573,169.429
1,79,0,266.84,168.843,267.573,169.429
1,79,0,266.84,168.901,267.573,169.429
1,79,0,266.84,168.963,267.573,169.429
1,79,0,266.84,169.027,267.573,169.429
1,79,0,266.84,169.089,267.573,169.429
1,79,0,266.84,169.144,267.573,169.429
