217.269,31,0,284.274,168.897,284.325,168.927
217.319,31,0,284.344,169.056,284.301,169.038
217.369,31,0,284.311,169.164,284.278,169.148
217.419,31,0,284.279,169.274,284.254,169.262
217.469,31,0,284.257,169.351,284.241,169.32
217.519,31,0,284.243,169.4,284.236,169.345
217.569,31,0,284.235,169.429,284.234,169.355
217.619,31,0,284.226,169.458,284.226,169.39
217.669,31,0,284.218,169.491,284.218,169.431
217.719,31,0,284.21,169.521,284.211,169.461
217.769,31,0,284.192,169.599,284.172,169.644
217.819,31,0,284.172,169.694,284.144,169.776
217.869,31,0,284.159,169.751,284.154,169.73
217.919,31,0,284.143,169.82,284.132,169.836
217.969,31,0,284.128,169.89,284.116,169.908
218.019,31,0,284.113,169.956,284.105,169.96
218.069,31,0,284.101,170.012,284.101,169.981
218.119,31,0,284.086,170.083,284.074,170.109
218.169,31,0,284.072,170.146,284.068,170.136
218.219,31,0,284.058,170.209,284.054,170.202
218.319,31,0,284.041,170.291,284.018,170.372
218.319,31,0,284.03,170.345,284.041,170.291
218.369,31,0,284.014,170.416,284.002,170.444
218.419,31,0,283.999,170.485,283.989,170.505
218.469,31,0,283.984,170.555,283.973,170.582
218.519,31,0,283.969,170.625,283.96,170.646
218.569,31,0,283.954,170.695,283.944,170.72
218.619,31,0,283.939,170.763,283.932,170.773
218.669,31,0,283.923,170.837,283.908,170.889
218.719,31,0,283.908,170.908,283.897,170.941
218.769,31,0,283.891,170.988,283.867,171.08
218.819,31,0,283.873,171.073,283.842,171.198
218.869,31,0,283.854,171.159,283.821,171.296
218.919,31,0,283.836,171.245,283.805,171.373
218.969,31,0,283.819,171.326,283.796,171.416
219.019,31,0,283.802,171.401,283.79,171.441
219.069,31,0,283.788,171.469,283.789,171.447
219.119,31,0,283.774,171.535,283.78,171.489
219.169,31,0,283.759,171.604,283.759,171.59
219.219,31,0,283.743,171.678,283.732,171.718
219.319,31,0,283.726,171.758,283.705,171.842
219.319,31,0,283.713,171.822,283.726,171.758
219.369,31,0,283.698,171.893,283.694,171.895
219.419,31,0,283.682,171.964,283.678,171.972
219.469,31,0,283.668,172.033,283.669,172.013
219.519,31,0,283.653,172.101,283.655,172.077
219.569,31,0,283.639,172.167,283.646,172.12
219.619,31,0,283.624,172.236,283.626,172.216
219.669,31,0,283.609,172.307,283.606,172.31
219.719,31,0,283.594,172.378,283.588,172.395
219.769,31,0,283.578,172.452,283.568,172.488
219.819,31,0,283.562,172.527,283.547,172.586
219.869,31,0,283.546,172.602,283.532,172.658
219.919,31,0,283.531,172.675,283.522,172.705
219.969,31,0,283.516,172.745,283.515,172.737
220.019,31,0,283.501,172.812,283.509,172.764
220.069,31,0,283.487,172.879,283.495,172.832
220.119,31,0,283.472,172.949,283.473,172.935
220.219,31,0,283.456,173.026,283.433,173.122
220.219,31,0,283.442,173.092,283.456,173.026
220.269,31,0,283.426,173.165,283.416,173.202
220.319,31,0,283.411,173.238,283.404,173.261
220.369,31,0,283.396,173.309,283.391,173.319
220.419,31,0,283.38,173.38,283.378,173.384
220.469,31,0,283.365,173.45,283.364,173.445
220.519,31,0,283.351,173.519,283.357,173.481
220.569,31,0,283.336,173.588,283.337,173.573
220.619,31,0,283.321,173.659,283.319,173.66
220.669,31,0,283.306,173.729,283.305,173.727
220.719,31,0,283.291,173.802,283.284,173.826
220.769,31,0,283.275,173.874,283.268,173.897
220.819,31,0,283.26,173.945,283.255,173.961
220.869,31,0,283.245,174.016,283.244,174.01
220.869,31,0,283.231,174.083,283.245,174.016
220.869,31,0,283.217,174.149,283.231,174.083
221.019,31,1,283.216,174.22,283.48,174.224
221.119,31,0,283.202,174.283,283.219,174.13
221.119,31,0,283.188,174.349,283.202,174.283
221.169,31,0,283.176,174.406,283.216,174.145
221.219,31,0,283.164,174.46,283.216,174.145
221.269,31,0,283.153,174.511,283.214,174.154
221.269,31,0,283.139,174.578,283.153,174.511
221.269,31,0,283.125,174.644,283.139,174.578
221.419,31,1,283.119,174.698,283.291,174.388
221.419,31,1,283.105,174.764,283.119,174.698
221.519,31,3,283.101,174.839,283.311,174.98
221.519,31,3,283.088,174.905,283.101,174.839
