timestamp,x_gt,y_gt
223.1,251.58,153.32
223.2,251.89,153.206
223.3,251.89,153.09
223.4,251.89,152.966
223.5,251.89,152.842
223.6,251.89,152.711
223.7,251.89,152.586
223.8,251.89,152.469
223.9,251.246,153.075
224,251.38,153.094
224.1,251.496,153.11
224.2,251.613,153.126
224.3,251.726,153.141
224.4,251.846,153.158
224.5,251.973,153.175
224.6,252.101,153.193
224.7,252.225,153.21
224.8,252.354,153.227
224.9,252.483,153.245
225,252.604,153.261
225.1,252.725,153.278
225.2,252.854,153.296
225.3,252.989,153.314
225.4,253.103,153.33
225.5,253.223,153.346
225.6,253.343,153.362
225.7,253.473,153.38
225.8,253.599,153.397
225.9,253.712,153.413
226,253.925,153.43
226.1,254.04,153.43
226.2,254.151,153.43
226.3,254.269,153.43
226.4,254.398,153.43
226.5,254.512,153.43
226.6,254.625,153.43
226.7,254.758,153.43
226.8,254.896,153.12
226.9,255.02,153.12
227,255.143,153.12
227.1,255.277,153.12
227.2,255.395,153.12
227.3,255.52,153.12
227.4,255.649,153.12
227.5,255.768,153.12
227.6,255.884,153.12
227.7,256.007,153.12
227.8,256.125,153.12
227.9,256.237,153.12
228,256.372,153.12
228.1,256.495,153.12
228.2,256.611,153.12
228.3,256.73,153.12
228.4,256.863,153.12
228.5,256.988,153.12
228.6,257.101,153.12
228.7,257.226,153.12
228.8,257.348,153.12
228.9,257.486,153.12
229,257.618,153.12
229.1,257.732,153.12
229.2,257.868,153.12
229.3,257.996,153.12
229.4,258.111,153.12
229.5,258.226,153.12
229.6,258.355,153.12
229.7,258.484,153.12
229.8,258.614,153.12
229.9,258.726,153.12
230,258.851,153.12
230.1,258.972,153.12
230.2,259.096,153.12
230.3,259.232,153.12
230.4,259.345,153.12
230.5,259.472,153.12
230.6,259.602,153.12
230.7,259.728,153.12
230.8,259.861,153.12
230.9,259.99,153.12
231,260.126,153.12
231.1,260.249,153.12
231.2,260.38,153.12
231.3,260.492,153.12
231.4,260.61,153.12
231.5,260.725,153.12
231.6,260.852,153.12
231.7,260.966,153.12
231.8,261.091,153.12
231.9,261.215,153.12
232,261.349,153.12
232.1,261.484,153.12
232.2,261.595,153.12
232.3,261.713,153.12
232.4,261.83,153.12
232.5,261.961,153.12
232.6,262.084,153.12
232.7,262.213,153.12
232.8,262.342,153.12
232.9,262.462,153.12
233,262.596,153.12
233.1,262.729,153.12
233.2,262.842,153.12
233.3,262.975,153.12
233.4,263.102,153.12
233.5,263.232,153.12
233.6,263.344,153.12
233.7,263.459,153.12
233.8,263.59,153.12
233.9,263.722,153.12
234,263.844,153.12
234.1,263.975,153.12
234.2,264.103,153.12
234.3,264.217,153.12
234.4,264.336,153.12
234.5,264.452,153.12
234.6,264.588,153.12
234.7,264.711,153.12
234.8,264.838,153.12
234.9,264.949,153.12
235,265.08,153.12
235.1,265.209,153.12
235.2,265.346,153.065
235.3,265.473,153.12
235.4,265.595,153.12
235.5,265.733,153.12
235.6,265.862,153.12
235.7,265.998,153.12
235.8,266.129,153.12
235.9,266.255,153.12
236,266.368,153.12
236.1,266.479,153.12
236.2,266.598,153.12
236.3,266.71,153.12
236.4,266.832,153.12
236.5,266.949,153.12
236.6,267.082,153.12
236.7,267.195,153.12
236.8,267.323,153.12
236.9,267.441,153.43
237,266.899,152.831
237.1,266.902,152.96
237.2,266.905,153.084
237.3,266.908,153.198
237.4,266.91,153.312
237.5,266.91,153.424
237.6,267.24,153.561
237.7,267.24,153.674
237.8,267.24,153.791
237.9,267.24,153.911
238,267.24,154.045
238.1,267.24,154.171
238.2,267.24,154.294
238.3,267.24,154.427
238.4,267.24,154.562
238.5,267.24,154.696
238.6,267.24,154.821
238.7,267.24,154.938
238.8,267.24,155.073
238.9,267.24,155.188
239,267.24,155.324
239.1,267.24,155.459
239.2,267.24,155.578
239.3,267.24,155.711
239.4,267.24,155.842
239.5,267.24,155.959
239.6,267.24,156.097
239.7,267.24,156.228
239.8,267.24,156.365
239.9,267.24,156.489
240,267.24,156.617
240.1,267.24,156.733
240.2,267.24,156.853
240.3,267.24,156.972
240.4,267.24,157.085
240.5,267.24,157.21
240.6,267.24,157.332
240.7,267.24,157.446
240.8,267.24,157.57
240.9,267.24,157.69
241,267.24,157.804
241.1,267.24,157.923
241.2,267.24,158.049
241.3,267.24,158.169
241.4,267.24,158.287
241.5,267.24,158.414
241.6,267.24,158.534
241.7,267.24,158.657
241.8,267.24,158.794
241.9,267.24,158.915
242,267.24,159.044
242.1,267.24,159.168
242.2,267.24,159.305
242.3,267.24,159.418
242.4,267.24,159.531
242.5,267.24,159.647
242.6,267.24,159.771
242.7,267.24,159.909
242.8,267.24,160.026
242.9,267.24,160.144
243,267.24,160.263
243.1,267.24,160.393
243.2,267.24,160.526
243.3,267.24,160.651
243.4,267.24,160.763
243.5,267.24,160.892
243.6,267.24,161.028
243.7,267.24,161.164
243.8,267.24,161.294
243.9,267.24,161.427
244,267.24,161.518
244.1,267.24,161.646
244.2,267.24,161.738
