timestamp,x,y,car_id,sensor_id
41.45,266.84,168.678,car0,0
41.5,266.84,168.727,car0,0
41.55,266.84,168.786,car0,0
41.6,266.84,168.841,car0,0
41.65,266.84,168.894,car0,0
41.7,266.84,168.942,car0,0
41.75,266.84,169.002,car0,0
41.8,266.84,169.059,car0,0
41.85,266.84,169.108,car0,0
41.9,266.84,169.159,car0,0
41.95,266.84,169.214,car0,0
42.0,266.84,169.262,car0,0
42.05,266.84,169.32,car0,0
42.1,266.84,169.371,car0,0
42.15,266.84,169.426,car0,0
42.2,266.84,169.481,car0,0
42.25,266.84,169.529,car0,0
42.3,266.84,169.579,car0,0
42.35,266.84,169.629,car0,0
42.4,266.84,169.681,car0,0
42.45,266.84,169.736,car0,0
42.5,266.84,169.786,car0,0
42.55,266.84,169.841,car0,0
42.6,266.84,169.899,car0,0
42.65,266.84,169.947,car0,0
42.7,266.84,170.001,car0,0
42.75,266.84,170.052,car0,0
42.8,266.84,170.104,car0,0
42.85,266.84,170.158,car0,0
42.9,266.84,170.208,car0,0
42.95,266.84,170.267,car0,0
43.0,266.84,170.321,car0,0
43.05,266.84,170.38,car0,0
43.1,266.84,170.436,car0,0
43.15,266.84,170.494,car0,0
43.2,266.84,170.544,car0,0
43.25,266.84,170.598,car0,0
43.3,266.84,170.649,car0,0
43.35,266.84,170.707,car0,0
43.4,266.84,170.763,car0,0
43.45,266.84,170.821,car0,0
43.5,266.84,170.878,car0,0
43.55,266.84,170.93,car0,0
43.6,266.84,170.987,car0,0
43.65,266.84,171.046,car0,0
43.7,266.84,171.097,car0,0
43.75,266.84,171.154,car0,0
43.8,266.84,171.203,car0,0
43.85,266.84,171.26,car0,0
43.9,266.84,171.314,car0,0
43.95,266.84,171.372,car0,0
44.0,266.84,171.426,car0,0
44.05,266.84,171.482,car0,0
44.1,266.84,171.531,car0,0
44.15,266.84,171.587,car0,0
44.2,266.84,171.64,car0,0
44.25,266.84,171.699,car0,0
44.3,266.84,171.748,car0,0
44.35,266.84,171.797,car0,0
44.4,266.84,171.848,car0,0
44.45,266.84,171.902,car0,0
44.5,266.84,171.956,car0,0
44.55,266.84,172.014,car0,0
44.6,266.84,172.071,car0,0
44.65,266.84,172.121,car0,0
44.7,266.84,172.178,car0,0
44.75,266.84,172.23,car0,0
44.8,266.84,172.285,car0,0
44.85,266.84,172.339,car0,0
44.9,266.84,172.397,car0,0
44.95,266.84,172.447,car0,0
45.0,266.84,172.495,car0,0
45.05,266.84,172.545,car0,0
45.1,266.84,172.595,car0,0
45.15,266.84,172.648,car0,0
45.2,266.84,172.697,car0,0
45.25,266.84,172.745,car0,0
45.3,266.84,172.803,car0,0
45.35,266.84,172.852,car0,0
45.4,266.84,172.906,car0,0
45.45,266.84,172.961,car0,0
45.5,266.84,173.015,car0,0
45.55,266.84,173.068,car0,0
45.6,266.84,173.12,car0,0
45.65,266.84,173.175,car0,0
45.7,266.84,173.225,car0,0
45.75,266.84,173.279,car0,0
45.8,266.84,173.335,car0,0
45.85,266.84,173.388,car0,0
45.9,266.84,173.439,car0,0
45.95,266.84,173.491,car0,0
46.0,266.84,173.543,car0,0
46.05,266.84,173.601,car0,0
46.1,266.84,173.649,car0,0
46.15,266.84,173.704,car0,0
46.2,266.84,173.753,car0,0
46.25,266.84,173.804,car0,0
46.3,266.84,173.862,car0,0
46.35,266.84,173.919,car0,0
46.4,266.84,173.972,car0,0
46.45,266.84,174.02,car0,1
46.5,266.84,174.069,car0,1
46.55,266.84,174.125,car0,1
46.6,266.84,174.177,car0,1
46.65,266.84,174.23,car0,1
46.7,266.84,174.281,car0,1
46.75,266.84,174.338,car0,1
46.8,266.84,174.389,car0,1
46.85,266.84,174.445,car0,1
46.9,266.84,174.501,car0,1
46.95,266.84,174.559,car0,1
47.0,266.84,174.607,car0,2
47.05,266.84,174.658,car0,2
47.1,266.84,174.717,car0,2
47.15,266.84,174.768,car0,2
47.2,266.84,174.816,car0,2
47.25,266.84,174.867,car0,2
47.3,266.84,174.917,car0,2
47.35,266.84,174.976,car0,2
47.4,266.84,175.032,car0,3
47.45,266.84,175.088,car0,3
47.5,266.84,175.145,car0,3
47.55,266.84,175.195,car0,3
47.6,266.84,175.247,car0,3
47.65,266.84,175.297,car0,3
47.7,266.84,175.353,car0,3
47.75,266.84,175.412,car0,3
47.8,266.84,175.463,car0,4
47.85,266.84,175.521,car0,4
47.9,266.84,175.57,car0,4
47.95,266.84,175.623,car0,4
48.0,266.84,175.674,car0,4
48.05,266.84,175.733,car0,4
48.1,266.84,175.789,car0,4
48.15,266.84,175.848,car0,4
48.2,266.84,175.897,car0,4
48.25,266.84,175.95,car0,4
48.3,266.84,176.004,car0,4
48.35,266.84,176.054,car0,4
48.4,266.84,176.11,car0,4
48.45,266.84,176.164,car0,5
48.5,266.84,176.214,car0,5
48.55,266.84,176.273,car0,5
48.6,266.84,176.331,car0,5
48.65,266.84,176.39,car0,5
48.7,266.84,176.447,car0,5
48.75,266.84,176.503,car0,5
48.8,266.84,176.558,car0,5
48.85,266.84,176.611,car0,5
48.9,266.84,176.665,car0,5
48.95,266.84,176.714,car0,5
49.0,266.84,176.762,car0,5
49.05,266.84,176.811,car0,5
49.1,266.84,176.861,car0,5
49.15,266.84,176.918,car0,5
49.2,266.84,176.966,car0,5
49.25,266.84,177.023,car0,5
49.3,266.84,177.075,car0,5
49.35,266.84,177.132,car0,5
49.4,266.84,177.191,car0,5
49.45,266.84,177.25,car0,5
49.5,266.84,177.301,car0,5
49.55,266.84,177.358,car0,5
49.6,266.84,177.407,car0,5
49.65,266.84,177.458,car0,5
49.7,266.84,177.515,car0,5
49.75,266.84,177.564,car0,5
49.8,266.84,177.622,car0,5
49.85,266.84,177.676,car0,5
49.9,266.84,177.734,car0,5
49.95,266.84,177.792,car0,5
50.0,266.84,177.851,car0,5
50.05,266.84,177.909,car0,5
50.1,266.84,177.961,car0,5
50.15,266.84,178.015,car0,5
50.2,266.84,178.07,car0,5
50.25,266.84,178.125,car0,5
50.3,266.84,178.177,car0,5
50.35,266.84,178.23,car0,5
50.4,266.84,178.288,car0,5
50.45,266.84,178.34,car0,5
50.5,266.84,178.39,car0,5
50.55,266.84,178.44,car0,5
50.6,266.84,178.489,car0,5
50.65,266.84,178.54,car0,5
50.7,266.84,178.596,car0,5
50.75,266.84,178.65,car0,5
50.8,266.84,178.704,car0,5
50.85,266.84,178.759,car0,5
50.9,266.84,178.817,car0,5
50.95,266.84,178.866,car0,5
51.0,266.84,178.92,car0,5
51.05,266.84,178.974,car0,5
51.1,266.84,179.031,car0,5
51.15,266.84,179.082,car0,5
51.2,266.84,179.14,car0,5
51.25,266.84,179.189,car0,5
51.3,266.84,179.238,car0,5
51.35,266.84,179.293,car0,5
51.4,266.84,179.343,car0,5
51.45,266.84,179.401,car0,5
51.5,266.84,179.449,car0,5
51.55,266.84,179.503,car0,5
51.6,266.84,179.558,car0,5
51.65,266.84,179.617,car0,5
51.7,266.84,179.676,car0,5
51.75,266.84,179.727,car0,5
51.8,266.84,179.781,car0,5
