timestamp,x,y,car,sensor
26.8,267.48,180.916,car0,5
26.85,267.48,180.859,car0,5
26.9,267.48,180.805,car0,5
26.95,267.48,180.75,car0,5
27.0,267.48,180.69,car0,5
27.05,267.48,180.64,car0,5
27.1,267.48,180.581,car0,5
27.15,267.48,180.525,car0,5
27.2,267.48,180.475,car0,5
27.25,267.48,180.416,car0,5
27.3,267.48,180.365,car0,5
27.35,267.48,180.317,car0,5
27.4,267.48,180.267,car0,5
27.45,267.48,180.216,car0,5
27.5,267.48,180.161,car0,5
27.55,267.48,180.106,car0,5
27.6,267.48,180.055,car0,5
27.65,267.48,179.996,car0,5
27.7,267.48,179.937,car0,5
27.75,267.48,179.885,car0,5
27.8,267.48,179.834,car0,5
27.85,267.48,179.775,car0,5
27.9,267.48,179.723,car0,5
27.95,267.48,179.674,car0,5
28.0,267.48,179.622,car0,5
28.05,267.48,179.574,car0,5
28.1,267.48,179.525,car0,5
28.15,267.48,179.467,car0,5
28.2,267.48,179.418,car0,5
28.25,267.48,179.37,car0,5
28.3,267.48,179.318,car0,5
28.35,267.48,179.267,car0,5
28.4,267.48,179.213,car0,5
28.45,267.48,179.162,car0,5
28.5,267.48,179.104,car0,5
28.55,267.48,179.054,car0,5
28.6,267.48,179.0,car0,5
28.65,267.48,178.952,car0,5
28.7,267.48,178.901,car0,5
28.75,267.48,178.845,car0,5
28.8,267.48,178.797,car0,5
28.85,267.48,178.749,car0,5
28.9,267.48,178.695,car0,5
28.95,267.48,178.646,car0,5
29.0,267.48,178.591,car0,5
29.05,267.48,178.542,car0,5
29.1,267.48,178.495,car0,5
29.15,267.48,178.439,car0,5
29.2,267.48,178.389,car0,5
29.25,267.48,178.333,car0,5
29.3,267.48,178.283,car0,5
29.35,267.48,178.23,car0,5
29.4,267.48,178.178,car0,5
29.45,267.48,178.12,car0,5
29.5,267.48,178.068,car0,5
29.55,267.48,178.013,car0,5
29.6,267.48,177.957,car0,5
29.65,267.48,177.904,car0,5
29.7,267.48,177.854,car0,5
29.75,267.48,177.796,car0,5
29.8,267.48,177.743,car0,5
29.85,267.48,177.689,car0,5
29.9,267.48,177.64,car0,5
29.95,267.48,177.584,car0,5
30.0,267.48,177.53,car0,5
30.05,267.48,177.482,car0,5
30.1,267.48,177.432,car0,5
30.15,267.48,177.38,car0,5
30.2,267.48,177.33,car0,5
30.25,267.48,177.272,car0,5
30.3,267.48,177.221,car0,5
30.35,267.48,177.165,car0,5
30.4,267.48,177.117,car0,5
30.45,267.48,177.068,car0,5
30.5,267.48,177.014,car0,5
30.55,267.48,176.963,car0,5
30.6,267.48,176.906,car0,5
30.9,267.48,176.6,car0,4
30.95,267.48,176.542,car0,4
31.0,267.48,176.489,car0,4
31.05,267.48,176.432,car0,4
31.1,267.48,176.383,car0,4
31.15,267.48,176.332,car0,4
31.2,267.48,176.273,car0,4
31.25,267.48,176.22,car0,4
31.3,267.48,176.171,car0,4
31.35,267.48,176.12,car0,4
31.4,267.48,176.063,car0,4
31.45,267.48,176.006,car0,4
31.5,267.48,175.954,car0,4
31.55,267.48,175.895,car0,4
31.6,267.48,175.841,car0,4
31.65,267.48,175.791,car0,4
31.7,267.48,175.735,car0,4
31.75,267.48,175.68,car0,4
31.8,267.48,175.624,car0,4
31.85,267.48,175.568,car0,4
31.9,267.48,175.517,car0,4
31.95,267.48,175.469,car0,4
32.0,267.48,175.411,car0,4
32.05,267.48,175.356,car0,3
32.1,267.48,175.299,car0,3
32.15,267.48,175.242,car0,3
32.2,267.48,175.189,car0,3
32.25,267.48,175.138,car0,3
32.3,267.48,175.085,car0,3
32.35,267.48,175.035,car0,3
32.4,267.48,174.987,car0,3
32.45,267.48,174.937,car0,3
32.5,267.48,174.886,car0,3
32.55,267.48,174.827,car0,3
32.6,267.48,174.773,car0,2
32.65,267.48,174.716,car0,2
32.7,267.48,174.666,car0,2
32.75,267.48,174.611,car0,2
32.8,267.48,174.553,car0,2
32.85,267.48,174.497,car0,2
32.9,267.48,174.439,car0,2
32.95,267.48,174.382,car0,2
33.0,267.48,174.324,car0,2
33.05,267.48,174.265,car0,2
33.1,267.48,174.214,car0,2
33.15,267.48,174.164,car0,2
33.2,267.48,174.11,car0,2
33.25,267.48,174.057,car0,2
33.3,267.48,174.009,car0,2
33.35,267.48,173.955,car0,2
33.4,267.48,173.896,car0,1
33.45,267.48,173.841,car0,1
33.5,267.48,173.786,car0,1
33.55,267.48,173.729,car0,1
33.6,267.48,173.67,car0,1
33.65,267.48,173.616,car0,1
33.7,267.48,173.563,car0,1
33.75,267.48,173.515,car0,1
33.8,267.48,173.462,car0,1
33.85,267.48,173.414,car0,1
33.9,267.48,173.362,car0,1
33.95,267.48,173.307,car0,1
34.0,267.48,173.25,car0,1
34.05,267.48,173.199,car0,1
34.1,267.48,173.151,car0,1
34.15,267.48,173.096,car0,1
34.2,267.48,173.045,car0,1
34.25,267.48,172.99,car0,1
34.3,267.48,172.933,car0,1
34.35,267.48,172.883,car0,1
34.4,267.48,172.826,car0,1
34.45,267.48,172.775,car0,1
34.5,267.48,172.718,car0,1
34.55,267.48,172.668,car0,1
34.6,267.48,172.612,car0,1
34.65,267.48,172.556,car0,1
34.7,267.48,172.499,car0,1
34.95,267.48,172.232,car0,0
35.0,267.48,172.18,car0,0
35.05,267.48,172.132,car0,0
35.1,267.48,172.074,car0,0
35.15,267.48,172.025,car0,0
35.2,267.48,171.969,car0,0
35.25,267.48,171.913,car0,0
35.3,267.48,171.858,car0,0
35.35,267.48,171.8,car0,0
35.4,267.48,171.748,car0,0
35.45,267.48,171.69,car0,0
35.5,267.48,171.636,car0,0
35.55,267.48,171.581,car0,0
35.6,267.48,171.528,car0,0
35.65,267.48,171.472,car0,0
35.7,267.48,171.417,car0,0
35.75,267.48,171.365,car0,0
35.8,267.48,171.308,car0,0
35.85,267.48,171.251,car0,0
35.9,267.48,171.195,car0,0
35.95,267.48,171.137,car0,0
36.0,267.48,171.087,car0,0
36.05,267.48,171.03,car0,0
36.1,267.48,170.977,car0,0
36.15,267.48,170.928,car0,0
36.2,267.48,170.876,car0,0
36.25,267.48,170.821,car0,0
36.3,267.48,170.769,car0,0
36.35,267.48,170.717,car0,0
36.4,267.48,170.662,car0,0
36.45,267.48,170.609,car0,0
36.5,267.48,170.558,car0,0
36.55,267.48,170.509,car0,0
36.6,267.48,170.451,car0,0
36.65,267.48,170.403,car0,0
36.7,267.48,170.351,car0,0
36.75,267.48,170.295,car0,0
36.8,267.48,170.247,car0,0
36.85,267.48,170.199,car0,0
36.9,267.48,170.15,car0,0
36.95,267.48,170.097,car0,0
37.0,267.48,170.049,car0,0
37.05,267.48,169.997,car0,0
37.1,267.48,169.939,car0,0
37.15,267.48,169.884,car0,0
37.2,267.48,169.834,car0,0
37.25,267.48,169.776,car0,0
37.3,267.48,169.72,car0,0
37.35,267.48,169.671,car0,0
37.4,267.48,169.613,car0,0
37.45,267.48,169.559,car0,0
37.5,267.48,169.501,car0,0
37.55,267.48,169.451,car0,0
37.6,267.48,169.392,car0,0
37.65,267.48,169.34,car0,0
37.7,267.48,169.281,car0,0
37.75,267.48,169.223,car0,0
37.8,267.48,169.165,car0,0
37.85,267.48,169.109,car0,0
37.9,267.48,169.055,car0,0
37.95,267.48,168.999,car0,0
38.0,267.48,168.949,car0,0
38.05,267.48,168.891,car0,0
38.1,267.48,168.842,car0,0
38.15,267.48,168.785,car0,0
38.2,267.48,168.728,car0,0
38.25,267.48,168.679,car0,0
38.3,267.48,168.628,car0,0
38.35,267.48,168.577,car0,0
38.4,267.48,168.52,car0,0
38.45,267.48,168.468,car0,0
38.5,267.48,168.412,car0,0
38.55,267.48,168.356,car0,0
38.6,267.48,168.307,car0,0
38.65,267.48,168.259,car0,0
