timestamp,x_gt,y_gt
295.1,272.057,182.77
295.2,271.941,182.458
295.3,271.831,182.456
295.4,271.719,182.453
295.5,271.601,182.451
295.6,271.492,182.449
295.7,271.369,182.446
295.8,271.246,182.444
295.9,271.142,182.442
296,271.019,182.439
296.1,270.898,182.437
296.2,270.769,182.437
296.3,270.658,182.438
296.4,270.538,182.438
296.5,270.428,182.439
296.6,270.325,182.439
296.7,270.206,182.44
296.8,270.082,182.441
296.9,269.972,182.441
297,269.854,182.442
297.1,269.73,182.443
297.2,269.616,182.444
297.3,269.51,182.444
297.4,269.396,182.445
297.5,269.287,182.445
297.6,269.178,182.446
297.7,269.073,182.447
297.8,268.956,182.447
297.9,268.853,182.448
298,268.728,182.449
298.1,268.621,182.449
298.2,268.504,182.45
298.3,268.387,182.45
298.4,268.273,182.45
298.5,268.147,182.45
298.6,268.04,182.45
298.7,267.92,182.45
298.8,267.809,182.45
298.9,267.706,182.45
299,267.603,182.45
299.1,267.48,182.45
299.2,267.369,182.45
299.3,267.263,182.76
299.4,267.14,182.76
299.5,267.037,182.76
299.6,266.923,182.76
299.7,266.804,182.76
299.8,266.696,182.76
299.9,266.577,182.76
300,266.469,182.76
300.1,266.367,182.76
300.2,266.251,182.76
300.3,266.131,182.76
300.4,266.007,182.76
300.5,265.896,182.76
300.6,265.782,182.76
300.7,265.661,182.76
300.8,265.543,182.76
300.9,265.431,182.76
301,265.314,182.76
301.1,265.192,182.76
301.2,265.079,182.76
301.3,264.962,182.76
301.4,264.847,182.76
301.5,264.729,182.76
301.6,264.623,182.76
301.7,264.509,182.76
301.8,264.39,182.76
301.9,264.285,182.76
302,264.16,182.76
302.1,264.036,182.76
302.2,263.928,182.76
302.3,263.802,182.76
302.4,263.686,182.76
302.5,263.573,182.76
302.6,263.463,182.76
302.7,263.356,182.76
302.8,263.235,182.76
302.9,263.121,182.76
303,262.999,182.76
303.1,262.881,182.76
303.2,262.763,182.76
303.3,262.647,182.76
303.4,262.543,182.76
303.5,262.43,182.76
303.6,262.314,182.76
303.7,262.206,182.76
303.8,262.094,182.76
303.9,261.992,182.76
304,261.886,182.76
304.1,261.763,182.76
304.2,261.643,182.76
304.3,261.526,182.76
304.4,261.407,182.76
304.5,261.286,182.76
304.6,261.169,182.76
304.7,261.058,182.76
304.8,260.945,182.76
304.9,260.827,182.76
305,260.701,182.76
305.1,260.585,182.76
305.2,260.471,182.76
305.3,260.349,182.76
305.4,260.225,182.76
305.5,260.113,182.76
305.6,259.987,182.76
305.7,259.875,182.76
305.8,259.757,182.76
305.9,259.653,182.76
306,259.55,182.76
306.1,259.433,182.76
306.2,259.309,182.76
306.3,259.184,182.76
306.4,259.066,182.76
