timestamp,x,y,car_id,sensor_id
36.15,266.84,168.667,car0,0
36.2,266.84,168.734,car0,0
36.25,266.84,168.794,car0,0
36.3,266.84,168.86,car0,0
36.35,266.84,168.922,car0,0
36.4,266.84,168.984,car0,0
36.45,266.84,169.047,car0,0
36.5,266.84,169.112,car0,0
36.55,266.84,169.173,car0,0
36.6,266.84,169.245,car0,0
36.65,266.84,169.315,car0,0
36.7,266.84,169.376,car0,0
36.75,266.84,169.437,car0,0
36.8,266.84,169.508,car0,0
36.85,266.84,169.576,car0,0
36.9,266.84,169.639,car0,0
36.95,266.84,169.705,car0,0
37.0,266.84,169.772,car0,0
37.05,266.84,169.834,car0,0
37.1,266.84,169.905,car0,0
37.15,266.84,169.976,car0,0
37.2,266.84,170.041,car0,0
37.25,266.84,170.101,car0,0
37.3,266.84,170.166,car0,0
37.35,266.84,170.23,car0,0
37.4,266.84,170.297,car0,0
37.45,266.84,170.357,car0,0
37.5,266.84,170.419,car0,0
37.55,266.84,170.485,car0,0
37.6,266.84,170.551,car0,0
37.65,266.84,170.616,car0,0
37.7,266.84,170.688,car0,0
37.75,266.84,170.753,car0,0
37.8,266.84,170.824,car0,0
37.85,266.84,170.891,car0,0
37.9,266.84,170.952,car0,0
37.95,266.84,171.011,car0,0
38.0,266.84,171.078,car0,0
38.05,266.84,171.143,car0,0
38.1,266.84,171.212,car0,0
38.15,266.84,171.283,car0,0
38.2,266.84,171.344,car0,0
38.25,266.84,171.415,car0,0
38.3,266.84,171.475,car0,0
38.35,266.84,171.539,car0,0
38.4,266.84,171.607,car0,0
38.45,266.84,171.679,car0,0
38.5,266.84,171.748,car0,0
38.55,266.84,171.816,car0,0
38.6,266.84,171.885,car0,0
38.65,266.84,171.944,car0,0
38.7,266.84,172.015,car0,0
38.75,266.84,172.083,car0,0
38.8,266.84,172.151,car0,0
38.85,266.84,172.211,car0,0
38.9,266.84,172.278,car0,0
38.95,266.84,172.348,car0,0
39.0,266.84,172.41,car0,0
39.05,266.84,172.48,car0,0
39.1,266.84,172.545,car0,0
39.15,266.84,172.617,car0,0
39.2,266.84,172.685,car0,0
39.25,266.84,172.744,car0,0
39.3,266.84,172.809,car0,0
39.35,266.84,172.869,car0,0
39.4,266.84,172.942,car0,0
39.45,266.84,173.001,car0,0
39.5,266.84,173.061,car0,0
39.55,266.84,173.125,car0,0
39.6,266.84,173.191,car0,0
