timestamp,car_id,sensor_id,track_id,gt_x,gt_y,track_x,track_y
61.4,car0,0,54,266.84,168.688,267.733,168.676
61.45,car0,0,54,266.84,168.747,267.721,168.731
61.5,car0,0,54,266.84,168.806,267.71,168.785
61.55,car0,0,54,266.84,168.861,267.699,168.835
61.6,car0,0,54,266.84,168.912,267.689,168.881
61.65,car0,0,54,266.84,168.968,267.678,168.936
61.7,car0,0,54,266.84,169.028,267.665,168.999
61.75,car0,0,54,266.84,169.083,267.653,169.054
61.8,car0,0,54,266.84,169.133,267.642,169.104
61.85,car0,0,54,266.84,169.191,267.63,169.162
61.9,car0,0,54,266.84,169.243,267.619,169.214
61.95,car0,0,54,266.84,169.303,267.606,169.273
62.0,car0,0,54,266.84,169.355,267.594,169.33
62.05,car0,0,54,266.84,169.415,267.579,169.401
62.1,car0,0,54,266.84,169.473,267.566,169.463
62.15,car0,0,54,266.84,169.522,267.555,169.516
62.2,car0,0,54,266.84,169.574,267.543,169.569
62.25,car0,0,54,266.84,169.627,267.531,169.625
62.3,car0,0,54,266.84,169.684,267.519,169.684
62.35,car0,0,54,266.84,169.742,267.506,169.744
62.4,car0,0,54,266.84,169.796,267.494,169.8
62.45,car0,0,54,266.84,169.856,267.481,169.861
62.5,car0,0,54,266.84,169.907,267.47,169.914
62.55,car0,0,54,266.84,169.965,267.457,169.974
62.6,car0,0,54,266.84,170.024,267.445,170.033
62.65,car0,0,54,266.84,170.08,267.432,170.092
62.7,car0,0,54,266.84,170.133,267.421,170.146
62.75,car0,0,54,266.84,170.19,267.408,170.204
62.8,car0,0,54,266.84,170.241,267.397,170.255
62.85,car0,0,54,266.84,170.292,267.387,170.306
62.9,car0,0,54,266.84,170.343,267.376,170.357
62.95,car0,0,54,266.84,170.399,267.364,170.412
63.0,car0,0,54,266.84,170.449,267.354,170.461
63.05,car0,0,54,266.84,170.51,267.341,170.52
63.1,car0,0,54,266.84,170.562,267.331,170.568
63.15,car0,0,54,266.84,170.612,267.321,170.614
63.2,car0,0,54,266.84,170.662,267.311,170.66
63.25,car0,0,54,266.84,170.724,267.299,170.716
63.3,car0,0,54,266.84,170.784,267.288,170.768
63.35,car0,0,54,266.84,170.837,267.279,170.812
63.4,car0,0,54,266.84,170.893,267.27,170.853
63.45,car0,0,54,266.84,170.951,267.263,170.887
63.5,car0,0,54,266.84,171.005,267.252,170.94
63.55,car0,0,54,266.84,171.063,267.24,170.994
63.6,car0,0,54,266.84,171.115,267.23,171.043
63.65,car0,0,54,266.84,171.173,267.218,171.101
63.7,car0,0,54,266.84,171.233,267.205,171.159
63.75,car0,0,54,266.84,171.288,267.194,171.214
63.8,car0,0,54,266.84,171.341,267.183,171.265
63.85,car0,0,54,266.84,171.393,267.172,171.315
63.9,car0,0,54,266.84,171.443,267.162,171.364
63.95,car0,0,54,266.84,171.501,267.15,171.419
64.0,car0,0,54,266.84,171.563,267.138,171.477
64.05,car0,0,54,266.84,171.614,267.127,171.525
64.1,car0,0,54,266.84,171.668,267.116,171.579
64.15,car0,0,54,266.84,171.727,267.101,171.649
64.2,car0,0,54,266.84,171.786,267.087,171.718
64.25,car0,0,54,266.84,171.847,267.072,171.787
64.3,car0,0,54,266.84,171.906,267.058,171.854
64.35,car0,0,54,266.84,171.964,267.044,171.917
