timestamp,x_gt,y_gt,track_id,x_track,y_track,car_id,sensor_id
16.2,266.84,168.671,61.0,267.736,168.66,car0,0
16.25,266.84,168.735,61.0,267.724,168.72,car0,0
16.3,266.84,168.8,61.0,267.711,168.78,car0,0
16.35,266.84,168.861,61.0,267.699,168.835,car0,0
16.4,266.84,168.927,61.0,267.686,168.896,car0,0
16.45,266.84,168.987,61.0,267.674,168.956,car0,0
16.5,266.84,169.046,61.0,267.661,169.017,car0,0
16.55,266.84,169.117,61.0,267.645,169.089,car0,0
16.6,266.84,169.181,61.0,267.632,169.152,car0,0
16.65,266.84,169.241,61.0,267.619,169.212,car0,0
16.7,266.84,169.311,61.0,267.604,169.281,car0,0
16.75,266.84,169.38,61.0,267.588,169.36,car0,0
16.8,266.84,169.441,61.0,267.573,169.428,car0,0
16.85,266.84,169.505,61.0,267.558,169.497,car0,0
16.9,266.84,169.575,61.0,267.543,169.571,car0,0
16.95,266.84,169.637,61.0,267.529,169.635,car0,0
17.0,266.84,169.696,61.0,267.516,169.696,car0,0
17.05,266.84,169.763,61.0,267.502,169.765,car0,0
17.1,266.84,169.822,61.0,267.488,169.827,car0,0
17.15,266.84,169.884,61.0,267.475,169.891,car0,0
17.2,266.84,169.948,61.0,267.461,169.956,car0,0
17.25,266.84,170.007,61.0,267.448,170.017,car0,0
17.3,266.84,170.069,61.0,267.435,170.08,car0,0
17.35,266.84,170.139,61.0,267.419,170.152,car0,0
17.4,266.84,170.198,61.0,267.406,170.212,car0,0
17.45,266.84,170.268,61.0,267.391,170.284,car0,0
17.5,266.84,170.329,61.0,267.379,170.344,car0,0
17.55,266.84,170.398,61.0,267.364,170.411,car0,0
17.6,266.84,170.462,61.0,267.351,170.474,car0,0
17.65,266.84,170.531,61.0,267.337,170.539,car0,0
17.7,266.84,170.592,61.0,267.325,170.596,car0,0
17.75,266.84,170.663,61.0,267.311,170.661,car0,0
17.8,266.84,170.723,61.0,267.3,170.715,car0,0
17.85,266.84,170.787,61.0,267.288,170.771,car0,0
17.9,266.84,170.852,61.0,267.277,170.824,car0,0
17.95,266.84,170.912,61.0,267.269,170.861,car0,0
18.0,266.84,170.975,61.0,267.258,170.911,car0,0
18.05,266.84,171.037,61.0,267.246,170.97,car0,0
18.1,266.84,171.103,61.0,267.233,171.03,car0,0
18.15,266.84,171.168,61.0,267.219,171.096,car0,0
18.2,266.84,171.231,61.0,267.205,171.158,car0,0
18.25,266.84,171.298,61.0,267.192,171.224,car0,0
18.3,266.84,171.366,61.0,267.178,171.289,car0,0
18.35,266.84,171.437,61.0,267.163,171.358,car0,0
18.4,266.84,171.507,61.0,267.149,171.424,car0,0
18.45,266.84,171.576,61.0,267.135,171.49,car0,0
18.5,266.84,171.643,61.0,267.122,171.552,car0,0
18.55,266.84,171.704,61.0,267.107,171.622,car0,0
18.6,266.84,171.768,61.0,267.091,171.697,car0,0
18.65,266.84,171.838,61.0,267.074,171.776,car0,0
18.7,266.84,171.902,61.0,267.059,171.848,car0,0
18.75,266.84,171.968,61.0,267.043,171.921,car0,0
18.8,266.84,172.038,61.0,267.028,171.995,car0,0
18.85,266.84,172.107,61.0,267.013,172.064,car0,0
18.9,266.84,172.171,61.0,267.0,172.124,car0,0
18.95,266.84,172.236,61.0,266.988,172.182,car0,0
19.0,266.84,172.304,61.0,266.976,172.238,car0,0
19.05,266.84,172.362,61.0,266.967,172.279,car0,0
19.1,266.84,172.433,61.0,266.959,172.319,car0,0
19.15,266.84,172.502,61.0,266.943,172.392,car0,0
19.2,266.84,172.563,61.0,266.93,172.452,car0,0
19.25,266.84,172.623,61.0,266.918,172.509,car0,0
19.3,266.84,172.681,61.0,266.907,172.564,car0,0
19.35,266.84,172.741,61.0,266.895,172.618,car0,0
19.4,266.84,172.803,61.0,266.882,172.68,car0,0
19.45,266.84,172.874,61.0,266.867,172.753,car0,0
19.5,266.84,172.937,61.0,266.854,172.813,car0,0
19.55,266.84,173.002,61.0,266.841,172.871,car0,0
19.6,266.84,173.073,61.0,266.827,172.94,car0,0
19.65,266.84,173.143,61.0,266.813,173.006,car0,0
19.7,266.84,173.205,61.0,266.801,173.06,car0,0
19.75,266.84,173.275,61.0,266.787,173.126,car0,0
19.8,266.84,173.338,61.0,266.776,173.18,car0,0
19.85,266.84,173.4,61.0,266.764,173.237,car0,0
19.9,266.84,173.458,61.0,266.753,173.285,car0,0
19.95,266.84,173.526,61.0,266.742,173.337,car0,0
20.0,266.84,173.588,61.0,266.736,173.369,car0,0
20.05,266.84,173.646,61.0,267.346,173.692,car0,0
20.1,266.84,173.713,61.0,267.274,173.754,car0,0
20.15,266.84,173.781,61.0,267.226,173.795,car0,0
20.2,266.84,173.851,61.0,267.183,173.834,car0,0
20.25,266.84,173.909,61.0,267.089,173.915,car0,0
20.3,266.84,173.975,61.0,267.032,173.964,car0,0
20.35,266.84,174.042,61.0,266.991,174.0,car0,1
20.4,266.84,174.112,61.0,266.949,174.036,car0,1
20.45,266.84,174.174,61.0,266.918,174.064,car0,1
20.5,266.84,174.236,61.0,266.888,174.089,car0,1
20.55,266.84,174.301,61.0,266.862,174.112,car0,1
20.6,266.84,174.359,61.0,266.845,174.127,car0,1
20.65,266.84,174.421,61.0,266.891,174.087,car0,1
20.7,266.84,174.482,,,,,1
20.75,266.84,174.539,,,,,1
20.8,266.84,174.604,61.0,267.099,174.603,car0,2
20.85,266.84,174.667,61.0,266.937,174.626,car0,2
20.9,266.84,174.73,61.0,266.906,174.63,car0,2
20.95,266.84,174.796,61.0,266.891,174.632,car0,2
21.0,266.84,174.856,61.0,266.886,174.633,car0,2
21.05,266.84,174.915,61.0,266.898,174.631,car0,2
21.1,266.84,174.974,61.0,266.99,174.618,car0,2
21.15,266.84,175.044,,,,,3
21.2,266.84,175.114,61.0,266.899,175.049,car0,3
21.25,266.84,175.184,61.0,266.885,175.047,car0,3
21.3,266.84,175.254,61.0,266.891,175.048,car0,3
21.35,266.84,175.318,61.0,266.908,175.05,car0,3
21.4,266.84,175.378,61.0,266.954,175.056,car0,3
21.45,266.84,175.444,61.0,267.103,175.077,car0,3
21.5,266.84,175.515,,,,,4
21.55,266.84,175.578,,,,,4
21.6,266.84,175.643,61.0,266.841,175.549,car0,4
21.65,266.84,175.709,61.0,266.851,175.558,car0,4
21.7,266.84,175.773,61.0,266.875,175.579,car0,4
21.75,266.84,175.843,61.0,266.906,175.606,car0,4
21.8,266.84,175.903,61.0,266.937,175.633,car0,4
21.85,266.84,175.971,61.0,266.974,175.665,car0,4
21.9,266.84,176.029,61.0,267.013,175.699,car0,4
21.95,266.84,176.098,61.0,267.078,175.756,car0,4
22.0,266.84,176.164,61.0,267.155,175.822,car0,5
22.05,266.84,176.229,61.0,267.193,175.856,car0,5
22.1,266.84,176.292,61.0,267.245,175.9,car0,5
22.15,266.84,176.358,61.0,266.721,176.244,car0,5
22.2,266.84,176.425,61.0,266.726,176.267,car0,5
22.25,266.84,176.494,61.0,266.736,176.314,car0,5
22.3,266.84,176.555,61.0,266.747,176.366,car0,5
22.35,266.84,176.616,61.0,266.759,176.42,car0,5
22.4,266.84,176.685,61.0,266.772,176.483,car0,5
22.45,266.84,176.75,61.0,266.784,176.54,car0,5
22.5,266.84,176.813,61.0,266.797,176.599,car0,5
22.55,266.84,176.879,61.0,266.809,176.657,car0,5
22.6,266.84,176.942,61.0,266.821,176.715,car0,5
22.65,266.84,177.003,61.0,266.834,176.776,car0,5
22.7,266.84,177.072,61.0,266.847,176.837,car0,5
22.75,266.84,177.131,61.0,266.859,176.891,car0,5
22.8,266.84,177.203,61.0,266.873,176.96,car0,5
22.85,266.84,177.268,61.0,266.887,177.023,car0,5
22.9,266.84,177.33,61.0,266.9,177.083,car0,5
22.95,266.84,177.393,61.0,266.912,177.14,car0,5
23.0,266.84,177.455,61.0,266.924,177.196,car0,5
23.05,266.84,177.518,61.0,266.937,177.257,car0,5
23.1,266.84,177.589,61.0,266.951,177.323,car0,5
23.15,266.84,177.658,61.0,266.965,177.391,car0,5
23.2,266.84,177.716,61.0,266.978,177.451,car0,5
23.25,266.84,177.777,61.0,266.99,177.51,car0,5
23.3,266.84,177.847,61.0,267.001,177.561,car0,5
23.35,266.84,177.906,61.0,267.011,177.608,car0,5
23.4,266.84,177.965,61.0,267.022,177.657,car0,5
23.45,266.84,178.035,61.0,267.035,177.719,car0,5
23.5,266.84,178.105,61.0,267.048,177.783,car0,5
23.55,266.84,178.167,61.0,267.061,177.841,car0,5
23.6,266.84,178.229,61.0,267.072,177.895,car0,5
23.65,266.84,178.29,61.0,267.083,177.948,car0,5
23.7,266.84,178.354,61.0,267.095,178.003,car0,5
23.75,266.84,178.424,61.0,267.109,178.067,car0,5
23.8,266.84,178.493,61.0,267.122,178.131,car0,5
23.85,266.84,178.563,61.0,267.137,178.198,car0,5
23.9,266.84,178.628,61.0,267.15,178.261,car0,5
23.95,266.84,178.698,61.0,267.165,178.331,car0,5
24.0,266.84,178.756,61.0,267.177,178.39,car0,5
24.05,266.84,178.823,61.0,267.193,178.461,car0,5
24.1,266.84,178.884,61.0,267.206,178.527,car0,5
24.15,266.84,178.943,61.0,267.22,178.59,car0,5
24.2,266.84,179.008,61.0,267.235,178.663,car0,5
24.25,266.84,179.066,61.0,267.249,178.727,car0,5
24.3,266.84,179.128,61.0,267.263,178.794,car0,5
24.35,266.84,179.19,61.0,267.276,178.854,car0,5
24.4,266.84,179.253,61.0,267.289,178.915,car0,5
24.45,266.84,179.317,61.0,267.302,178.978,car0,5
24.5,266.84,179.381,61.0,267.316,179.041,car0,5
24.55,266.84,179.442,61.0,267.328,179.098,car0,5
24.6,266.84,179.506,61.0,267.339,179.15,car0,5
24.65,266.84,179.569,61.0,267.35,179.202,car0,5
24.7,266.84,179.63,61.0,267.361,179.255,car0,5
24.75,266.84,179.7,61.0,267.374,179.316,car0,5
24.8,266.84,179.771,61.0,267.388,179.38,car0,5
24.85,266.84,179.834,61.0,267.4,179.436,car0,5
24.9,266.84,179.905,61.0,267.414,179.502,car0,5
24.95,266.84,179.975,61.0,267.427,179.566,car0,5
25.0,266.84,180.042,61.0,267.441,179.629,car0,5
25.05,266.84,180.112,61.0,267.455,179.695,car0,5
25.1,266.84,180.179,61.0,267.468,179.759,car0,5
25.15,266.84,180.242,61.0,267.481,179.82,car0,5
25.2,266.84,180.312,61.0,267.496,179.887,car0,5
25.25,266.84,180.375,61.0,267.509,179.949,car0,5
25.3,266.84,180.445,61.0,267.524,180.019,car0,5
25.35,266.84,180.511,61.0,267.538,180.086,car0,5
25.4,266.84,180.583,61.0,267.553,180.157,car0,5
25.45,266.84,180.641,61.0,267.566,180.217,car0,5
25.5,266.84,180.704,61.0,267.579,180.281,car0,5
25.55,266.84,180.764,61.0,267.593,180.344,car0,5
25.6,266.84,180.823,61.0,267.606,180.407,car0,5
25.65,266.84,180.886,61.0,267.62,180.473,car0,5
25.7,266.84,180.95,61.0,267.635,180.542,car0,5
25.75,266.84,181.008,61.0,267.648,180.606,car0,5
25.8,266.84,181.076,61.0,267.665,180.682,car0,5
25.85,266.84,181.138,61.0,267.68,180.753,car0,5
25.9,266.84,181.203,61.0,267.696,180.829,car0,5
25.95,266.84,181.267,61.0,267.709,180.89,car0,5
26.0,266.84,181.335,61.0,267.723,180.956,car0,5
26.05,266.84,181.393,61.0,267.735,181.012,car0,5
26.1,266.84,181.455,,,,,5
26.15,266.84,181.517,,,,,5
26.2,266.84,181.581,,,,,5
26.25,266.84,181.639,,,,,5
