timestamp,x_gt,y_gt
199.1,237.04,176.14
199.2,237.04,176.267
199.3,237.04,176.412
199.4,237.04,176.532
199.5,237.04,176.651
199.6,237.04,176.779
199.7,237.04,176.9
199.8,237.04,177.033
199.9,237.04,177.165
200,237.04,177.305
200.1,237.04,177.439
200.2,237.04,177.573
200.3,237.04,177.713
200.4,237.04,177.851
200.5,237.04,177.993
200.6,237.04,178.133
200.7,237.04,178.259
200.8,237.04,178.398
200.9,237.04,178.533
201,237.04,178.671
201.1,237.04,178.814
201.2,237.04,178.942
201.3,237.04,179.07
201.4,237.04,179.189
201.5,237.057,179.359
201.6,237.078,179.499
201.7,237.096,179.627
201.8,237.116,179.762
201.9,237.135,179.891
202,237.155,180.027
202.1,237.173,180.15
202.2,237.192,180.276
202.3,237.209,180.396
202.4,237.228,180.527
202.5,237.248,180.658
202.6,237.267,180.791
202.7,237.288,180.935
202.8,237.308,181.072
202.9,237.326,181.194
203,237.347,181.332
203.1,237.364,181.454
203.2,237.385,181.596
203.3,237.405,181.734
203.4,237.423,181.856
203.5,237.442,181.984
203.6,237.461,182.111
203.7,237.481,182.252
203.8,237.5,182.376
203.9,237.517,182.495
204,237.806,182.869
204.1,237.949,182.891
204.2,238.086,182.913
204.3,238.224,182.935
204.4,238.365,182.957
204.5,238.506,182.979
204.6,238.635,183
204.7,238.759,183.019
204.8,238.893,183.04
204.9,239.033,183.062
205,239.175,183.085
205.1,239.294,183.104
205.2,239.428,183.125
205.3,239.564,183.146
205.4,239.708,183.169
205.5,239.842,183.19
205.6,239.961,183.209
205.7,240.094,183.23
205.8,240.225,183.251
205.9,240.349,183.27
206,240.493,183.293
206.1,240.623,183.314
206.2,240.74,183.332
206.3,240.858,183.351
206.4,240.994,183.372
206.5,241.134,183.394
206.6,241.323,183.42
206.7,241.458,183.42
206.8,241.578,183.42
206.9,241.72,183.42
207,241.838,183.419
207.1,241.978,183.419
207.2,242.107,183.419
207.3,242.244,183.419
207.4,242.377,183.419
207.5,242.522,183.419
207.6,242.655,183.418
207.7,242.79,183.418
207.8,242.933,183.418
207.9,243.056,183.418
208,243.196,183.418
208.1,243.321,183.418
208.2,243.466,183.418
208.3,243.604,183.417
208.4,243.729,183.417
208.5,243.869,183.417
208.6,243.998,183.417
208.7,244.139,183.417
208.8,244.267,183.417
208.9,244.41,183.416
209,244.539,183.416
209.1,244.667,183.416
209.2,244.81,183.416
209.3,244.93,183.416
209.4,245.072,183.416
209.5,245.196,183.416
209.6,245.328,183.415
209.7,245.461,183.415
209.8,245.595,183.415
209.9,245.738,183.415
210,245.883,183.415
210.1,246.024,183.415
210.2,246.16,183.414
210.3,246.289,183.414
210.4,246.432,183.414
210.5,246.567,183.414
210.6,246.695,183.414
210.7,246.816,183.414
210.8,246.958,183.414
210.9,247.098,183.413
211,247.225,183.413
211.1,247.348,183.413
211.2,247.472,183.413
211.3,247.592,183.413
211.4,247.718,183.413
211.5,247.852,183.413
211.6,247.989,183.412
211.7,248.11,183.412
211.8,248.241,183.412
211.9,248.358,183.412
212,248.485,183.412
212.1,248.608,183.412
212.2,248.752,183.412
212.3,248.898,183.411
212.4,249.016,183.411
212.5,249.153,183.411
212.6,249.273,183.411
212.7,249.412,183.411
212.8,249.544,183.411
212.9,249.672,183.41
213,249.804,183.41
213.1,249.943,183.41
213.2,250.088,183.41
213.3,250.239,183.1
213.4,250.239,183.036
213.5,250.239,182.972
213.6,250.239,182.908
213.7,250.239,182.844
213.8,250.396,182.78
213.9,250.533,182.716
214,250.681,182.651
214.1,250.839,182.587
214.2,250.984,182.523
214.3,251.116,182.459
214.4,251.263,182.459
214.5,251.42,182.458
214.6,251.55,182.458
214.7,251.685,182.457
214.8,251.827,182.457
214.9,251.978,182.456
215,252.132,182.455
215.1,252.262,182.455
215.2,252.425,182.454
215.3,252.557,182.454
215.4,252.701,182.453
215.5,252.833,182.453
215.6,252.992,182.452
215.7,253.15,182.452
215.8,253.301,182.451
215.9,253.434,182.45
216,253.592,182.45
216.1,253.738,182.45
216.2,253.891,182.45
216.3,254.023,182.45
216.4,254.169,182.45
216.5,254.319,182.45
216.6,254.457,182.45
216.7,254.605,182.45
216.8,254.75,182.76
216.9,254.883,182.76
217,255.019,182.76
217.1,255.154,182.76
217.2,255.301,182.76
217.3,255.457,182.76
217.4,255.617,182.76
217.5,255.765,182.76
217.6,255.904,182.76
217.7,256.04,182.76
217.8,256.2,182.76
217.9,256.343,182.76
218,256.486,182.76
218.1,256.638,182.76
218.2,256.794,182.76
218.3,256.945,182.76
218.4,257.101,182.76
218.5,257.248,182.76
218.6,257.382,182.76
218.7,257.541,182.76
218.8,257.679,182.76
218.9,257.83,182.76
219,257.987,182.76
219.1,258.141,182.76
219.2,258.281,182.76
219.3,258.423,182.76
219.4,258.572,182.76
219.5,258.709,182.76
219.6,258.84,182.76
219.7,258.987,182.76
219.8,259.127,182.76
219.9,259.263,182.76
220,259.41,182.76
220.1,259.549,182.76
220.2,259.693,182.76
220.3,259.85,182.76
220.4,259.992,182.76
220.5,260.135,182.76
220.6,260.269,182.76
220.7,260.427,182.76
220.8,260.578,182.76
220.9,260.721,182.76
221,260.884,182.76
221.1,261.023,182.76
221.2,261.165,182.76
221.3,261.32,182.76
221.4,261.46,182.76
221.5,261.6,182.76
221.6,261.731,182.76
221.7,261.866,182.76
221.8,261.998,182.76
221.9,262.141,182.76
222,262.28,182.76
222.1,262.415,182.76
222.2,262.571,182.76
222.3,262.705,182.76
222.4,262.852,182.824
222.5,262.985,182.888
222.6,263.139,182.952
222.7,263.274,183.016
222.8,263.432,183.08
222.9,263.587,183.144
223,263.743,183.208
223.1,263.884,183.144
223.2,264.035,183.208
223.3,264.185,183.272
223.4,264.339,183.336
223.5,264.5,183.4
223.6,264.643,183.4
223.7,264.787,183.4
223.8,264.918,183.4
223.9,265.069,183.4
224,265.218,183.4
224.1,265.375,183.4
224.2,265.535,183.4
224.3,265.671,183.4
224.4,265.831,183.4
224.5,265.974,183.4
224.6,266.134,183.4
224.7,266.274,183.4
224.8,266.43,183.4
224.9,266.578,183.4
225,266.74,183.4
225.1,266.877,183.4
225.2,267.027,183.4
225.3,267.171,183.4
225.4,267.327,183.09
225.5,267.484,183.087
225.6,267.502,182.957
225.7,267.521,182.818
225.8,267.544,182.659
225.9,267.55,182.506
226,267.88,182.354
226.1,267.88,182.198
226.2,267.88,182.05
226.3,267.88,181.904
226.4,267.88,181.747
226.5,267.88,181.608
226.6,267.88,181.447
226.7,267.88,181.299
