timestamp,car_id,sensor_id,x_gt,y_gt,x_track,y_track
81,90,0,266.84,168.636,267.743,168.628
81,90,0,266.84,168.688,267.743,168.628
81,90,0,266.84,168.737,267.743,168.628
81,90,0,266.84,168.788,267.743,168.628
81,90,0,266.84,168.846,267.743,168.628
81,90,0,266.84,168.898,267.743,168.628
81,90,0,266.84,168.956,267.743,168.628
81,90,0,266.84,169.006,267.743,168.628
81,90,0,266.84,169.065,267.743,168.628
81,90,0,266.84,169.12,267.743,168.628
81,90,0,266.84,169.17,267.743,168.628
81,90,0,266.84,169.222,267.743,168.628
81,90,0,266.84,168.636,267.733,168.677
81,90,0,266.84,168.688,267.733,168.677
81,90,0,266.84,168.737,267.733,168.677
81,90,0,266.84,168.788,267.733,168.677
81,90,0,266.84,168.846,267.733,168.677
81,90,0,266.84,168.898,267.733,168.677
81,90,0,266.84,168.956,267.733,168.677
81,90,0,266.84,169.006,267.733,168.677
81,90,0,266.84,169.065,267.733,168.677
81,90,0,266.84,169.12,267.733,168.677
81,90,0,266.84,169.17,267.733,168.677
81,90,0,266.84,169.222,267.733,168.677
81,90,0,266.84,168.636,267.723,168.722
81,90,0,266.84,168.688,267.723,168.722
81,90,0,266.84,168.737,267.723,168.722
81,90,0,266.84,168.788,267.723,168.722
81,90,0,266.84,168.846,267.723,168.722
81,90,0,266.84,168.898,267.723,168.722
81,90,0,266.84,168.956,267.723,168.722
81,90,0,266.84,169.006,267.723,168.722
81,90,0,266.84,169.065,267.723,168.722
81,90,0,266.84,169.12,267.723,168.722
81,90,0,266.84,169.17,267.723,168.722
81,90,0,266.84,169.222,267.723,168.722
81,90,0,266.84,168.636,267.713,168.769
81,90,0,266.84,168.688,267.713,168.769
81,90,0,266.84,168.737,267.713,168.769
81,90,0,266.84,168.788,267.713,168.769
81,90,0,266.84,168.846,267.713,168.769
81,90,0,266.84,168.898,267.713,168.769
81,90,0,266.84,168.956,267.713,168.769
81,90,0,266.84,169.006,267.713,168.769
81,90,0,266.84,169.065,267.713,168.769
81,90,0,266.84,169.12,267.713,168.769
81,90,0,266.84,169.17,267.713,168.769
81,90,0,266.84,169.222,267.713,168.769
81,90,0,266.84,168.636,267.702,168.822
81,90,0,266.84,168.688,267.702,168.822
81,90,0,266.84,168.737,267.702,168.822
81,90,0,266.84,168.788,267.702,168.822
81,90,0,266.84,168.846,267.702,168.822
81,90,0,266.84,168.898,267.702,168.822
81,90,0,266.84,168.956,267.702,168.822
81,90,0,266.84,169.006,267.702,168.822
81,90,0,266.84,169.065,267.702,168.822
81,90,0,266.84,169.12,267.702,168.822
81,90,0,266.84,169.17,267.702,168.822
81,90,0,266.84,169.222,267.702,168.822
81,90,0,266.84,168.636,267.692,168.868
81,90,0,266.84,168.688,267.692,168.868
81,90,0,266.84,168.737,267.692,168.868
81,90,0,266.84,168.788,267.692,168.868
81,90,0,266.84,168.846,267.692,168.868
81,90,0,266.84,168.898,267.692,168.868
81,90,0,266.84,168.956,267.692,168.868
81,90,0,266.84,169.006,267.692,168.868
81,90,0,266.84,169.065,267.692,168.868
81,90,0,266.84,169.12,267.692,168.868
81,90,0,266.84,169.17,267.692,168.868
81,90,0,266.84,169.222,267.692,168.868
81,90,0,266.84,168.636,267.68,168.924
81,90,0,266.84,168.688,267.68,168.924
81,90,0,266.84,168.737,267.68,168.924
81,90,0,266.84,168.788,267.68,168.924
81,90,0,266.84,168.846,267.68,168.924
81,90,0,266.84,168.898,267.68,168.924
81,90,0,266.84,168.956,267.68,168.924
81,90,0,266.84,169.006,267.68,168.924
81,90,0,266.84,169.065,267.68,168.924
81,90,0,266.84,169.12,267.68,168.924
81,90,0,266.84,169.17,267.68,168.924
81,90,0,266.84,169.222,267.68,168.924
81,90,0,266.84,168.636,267.669,168.976
81,90,0,266.84,168.688,267.669,168.976
81,90,0,266.84,168.737,267.669,168.976
81,90,0,266.84,168.788,267.669,168.976
81,90,0,266.84,168.846,267.669,168.976
81,90,0,266.84,168.898,267.669,168.976
81,90,0,266.84,168.956,267.669,168.976
81,90,0,266.84,169.006,267.669,168.976
