timestamp,x_gt,y_gt,track_id,x_track,y_track,car_id,sensor_id
15.15,266.84,168.673,170.0,267.736,168.662,car0,0
15.2,266.84,168.735,170.0,267.724,168.72,car0,0
15.25,266.84,168.804,170.0,267.71,168.783,car0,0
15.3,266.84,168.878,170.0,267.696,168.851,car0,0
15.35,266.84,168.952,170.0,267.681,168.919,car0,0
15.4,266.84,169.012,170.0,267.668,168.982,car0,0
15.45,266.84,169.078,170.0,267.654,169.048,car0,0
15.5,266.84,169.142,170.0,267.64,169.114,car0,0
15.55,266.84,169.209,170.0,267.626,169.18,car0,0
15.6,266.84,169.277,170.0,267.612,169.247,car0,0
15.65,266.84,169.35,170.0,267.595,169.324,car0,0
15.7,266.84,169.421,170.0,267.578,169.406,car0,0
15.75,266.84,169.485,170.0,267.563,169.476,car0,0
15.8,266.84,169.546,170.0,267.549,169.54,car0,0
15.85,266.84,169.618,170.0,267.534,169.615,car0,0
15.9,266.84,169.689,170.0,267.518,169.689,car0,0
15.95,266.84,169.753,170.0,267.504,169.756,car0,0
16.0,266.84,169.82,170.0,267.489,169.824,car0,0
16.05,266.84,169.894,170.0,267.473,169.9,car0,0
16.1,266.84,169.964,170.0,267.457,169.973,car0,0
16.15,266.84,170.031,170.0,267.443,170.041,car0,0
16.2,266.84,170.095,170.0,267.429,170.107,car0,0
16.25,266.84,170.164,170.0,267.414,170.177,car0,0
16.3,266.84,170.231,170.0,267.399,170.246,car0,0
16.35,266.84,170.302,170.0,267.384,170.316,car0,0
16.4,266.84,170.371,170.0,267.37,170.386,car0,0
16.45,266.84,170.432,170.0,267.357,170.444,car0,0
16.5,266.84,170.492,170.0,267.345,170.502,car0,0
16.55,266.84,170.556,170.0,267.332,170.563,car0,0
16.6,266.84,170.62,170.0,267.319,170.622,car0,0
16.65,266.84,170.689,170.0,267.306,170.685,car0,0
16.7,266.84,170.76,170.0,267.293,170.747,car0,0
16.75,266.84,170.822,170.0,267.282,170.8,car0,0
16.8,266.84,170.883,170.0,267.272,170.846,car0,0
16.85,266.84,170.946,170.0,267.264,170.883,car0,0
