timestamp,x_gt,y_gt
109.1,272.057,182.77
109.2,271.945,182.458
109.3,271.817,182.455
109.4,271.687,182.453
109.5,271.559,182.45
109.6,271.444,182.448
109.7,271.316,182.445
109.8,271.198,182.443
109.9,271.072,182.44
110,270.945,182.438
110.1,270.721,182.514
110.2,270.6,182.477
110.3,270.48,182.549
110.4,270.365,182.512
110.5,270.246,182.529
110.6,270.139,182.6
110.7,270.017,182.673
110.8,269.916,182.742
110.9,269.812,182.813
111,269.7,182.884
111.1,269.588,182.955
111.2,269.487,183.025
111.3,269.362,183.098
111.4,269.248,183.17
111.5,269.145,183.24
111.6,269.043,183.309
111.7,268.924,183.382
111.8,268.8,183.455
111.9,268.69,183.526
112,268.556,183.491
112.1,268.432,183.455
112.2,268.307,183.465
112.3,268.179,183.484
112.4,268.062,183.501
112.5,267.955,183.517
112.6,267.826,183.536
112.7,267.696,183.555
112.8,267.565,183.575
112.9,267.55,183.471
113,267.55,183.34
113.1,267.55,183.206
113.2,267.55,183.082
113.3,267.55,182.953
113.4,267.55,182.835
113.5,267.55,182.722
113.6,267.55,182.612
113.7,267.55,182.489
113.8,267.24,182.357
113.9,267.24,182.246
114,267.24,182.12
114.1,267.24,182.005
114.2,267.24,181.888
114.3,267.24,181.773
114.4,267.24,181.648
114.5,267.24,181.538
114.6,267.24,181.407
114.7,267.24,181.287
114.8,267.24,181.162
114.9,267.24,181.038
115,267.24,180.916
115.1,267.24,180.79
115.2,267.24,180.674
115.3,267.24,180.563
115.4,267.24,180.431
115.5,267.24,180.301
115.6,267.24,180.176
115.7,267.24,180.056
115.8,267.24,179.947
115.9,267.24,179.822
116,267.24,179.697
116.1,267.24,179.573
116.2,267.24,179.459
116.3,267.24,179.346
116.4,267.24,179.237
116.5,267.24,179.119
116.6,267.24,178.999
116.7,267.24,178.876
116.8,267.24,178.754
116.9,267.24,178.644
117,267.24,178.528
117.1,267.24,178.394
117.2,267.24,178.267
117.3,267.24,178.137
117.4,267.24,178.003
117.5,267.24,177.876
117.6,267.294,177.76
117.7,267.348,177.634
117.8,267.402,177.518
117.9,267.456,177.395
118,267.51,177.273
118.1,267.564,177.155
118.2,267.618,177.043
118.3,267.673,176.935
118.4,267.727,176.805
118.5,267.781,176.672
118.6,267.835,176.552
118.7,267.88,176.431
118.8,267.88,176.316
118.9,267.88,176.2
119,267.88,176.084
119.1,267.88,175.961
119.2,267.88,175.85
119.3,267.88,175.724
119.4,267.88,175.604
119.5,267.88,175.495
119.6,267.88,175.367
119.7,267.88,175.256
119.8,267.88,175.134
119.9,267.88,175.025
120,267.88,174.912
120.1,267.88,174.793
120.2,267.88,174.666
120.3,267.88,174.542
120.4,267.88,174.418
120.5,267.88,174.294
120.6,267.88,174.179
120.7,267.88,174.068
120.8,267.88,173.945
120.9,267.88,173.837
121,267.88,173.713
121.1,267.88,173.599
121.2,267.88,173.487
121.3,267.88,173.363
121.4,267.88,173.248
121.5,267.88,173.114
121.6,267.88,173.001
121.7,267.88,172.868
121.8,267.88,172.736
121.9,267.88,172.612
122,267.88,172.486
122.1,267.88,172.358
122.2,267.88,172.233
122.3,267.88,172.106
122.4,267.88,172.004
122.5,267.88,171.879
122.6,267.88,171.77
122.7,267.88,171.659
122.8,267.88,171.55
122.9,267.88,171.44
123,267.88,171.323
123.1,267.88,171.209
123.2,267.88,171.084
123.3,267.88,170.974
123.4,267.88,170.872
