timestamp,x_gt,y_gt
169.1,267.24,153.44
169.2,267.24,153.56
169.3,267.24,153.695
169.4,267.24,153.832
169.5,267.24,153.962
169.6,267.24,154.099
169.7,267.24,154.217
169.8,267.24,154.335
169.9,267.24,154.466
170,267.24,154.601
170.1,267.24,154.721
170.2,267.24,154.849
170.3,267.24,154.979
170.4,267.24,155.097
170.5,267.24,155.231
170.6,267.24,155.361
170.7,267.24,155.488
170.8,267.24,155.623
170.9,267.24,155.748
171,267.24,155.86
171.1,267.24,155.994
171.2,267.24,156.12
171.3,267.24,156.24
171.4,267.24,156.376
171.5,267.24,156.504
171.6,267.24,156.615
171.7,267.24,156.729
171.8,267.24,156.843
171.9,267.24,156.98
172,267.24,157.098
172.1,267.24,157.216
172.2,267.24,157.333
172.3,267.24,157.461
172.4,267.24,157.595
172.5,267.24,157.73
172.6,267.24,157.853
172.7,267.24,157.984
172.8,267.24,158.111
172.9,267.24,158.235
173,267.24,158.359
173.1,267.24,158.483
173.2,267.24,158.607
173.3,267.24,158.718
173.4,267.24,158.843
173.5,267.24,158.981
173.6,267.24,159.104
173.7,267.24,159.218
173.8,267.24,159.333
173.9,267.24,159.457
174,267.24,159.587
174.1,267.24,159.708
174.2,267.24,159.839
174.3,267.24,159.958
174.4,267.24,160.094
174.5,267.24,160.226
174.6,267.24,160.362
174.7,267.24,160.489
174.8,267.24,160.62
174.9,267.24,160.743
175,267.24,160.874
175.1,267.24,160.985
175.2,267.24,161.098
175.3,267.24,161.236
175.4,267.24,161.358
175.5,267.24,161.47
175.6,267.24,161.596
175.7,267.24,161.717
175.8,267.24,161.849
175.9,267.24,161.967
176,267.24,162.081
176.1,267.24,162.198
176.2,267.24,162.318
176.3,267.24,162.454
176.4,267.24,162.576
176.5,267.24,162.695
176.6,267.24,162.832
176.7,267.24,162.969
176.8,267.24,163.085
176.9,267.24,163.212
177,267.24,163.345
177.1,267.24,163.458
177.2,267.24,163.58
177.3,267.24,163.715
177.4,267.24,163.83
177.5,267.24,163.942
177.6,267.24,164.063
177.7,267.24,164.188
177.8,267.24,164.321
177.9,267.24,164.44
178,267.24,164.559
178.1,267.24,164.695
178.2,267.24,164.809
178.3,267.24,164.929
178.4,267.24,165.053
178.5,267.24,165.188
178.6,267.24,165.31
178.7,267.24,165.426
178.8,267.24,165.537
178.9,267.24,165.67
179,267.24,165.792
179.1,267.24,165.92
179.2,267.24,166.055
179.3,267.24,166.167
179.4,267.24,166.295
179.5,267.24,166.419
179.6,267.24,166.547
179.7,267.24,166.659
179.8,267.24,166.779
179.9,267.24,166.895
180,267.24,167.017
180.1,267.24,167.13
180.2,267.24,167.259
180.3,267.24,167.392
180.4,267.24,167.523
180.5,267.24,167.64
180.6,267.24,167.773
180.7,267.24,167.9
180.8,267.24,168.015
180.9,267.24,168.133
181,267.24,168.259
181.1,267.24,168.385
181.2,267.24,168.505
181.3,267.24,168.624
181.4,267.24,168.736
181.5,267.24,168.864
181.6,267.24,168.986
181.7,267.24,169.118
181.8,267.24,169.244
181.9,267.24,169.364
182,267.24,169.49
182.1,267.24,169.626
182.2,267.24,169.753
182.3,267.24,169.873
182.4,267.24,170.007
182.5,267.24,170.145
182.6,267.24,170.275
182.7,267.24,170.391
182.8,267.24,170.52
182.9,267.24,170.638
183,267.24,170.771
183.1,267.24,170.905
183.2,267.24,171.026
183.3,267.24,171.14
183.4,267.24,171.267
183.5,267.24,171.384
183.6,267.24,171.505
183.7,267.24,171.643
183.8,267.24,171.777
183.9,267.24,171.903
184,267.24,172.027
184.1,267.24,172.142
184.2,267.24,172.256
184.3,267.24,172.373
184.4,267.24,172.494
184.5,267.24,172.606
184.6,267.24,172.723
184.7,267.24,172.842
184.8,267.24,172.978
184.9,267.24,173.108
185,267.24,173.243
185.1,267.24,173.361
185.2,267.24,173.498
185.3,267.24,173.626
185.4,267.24,173.756
185.5,267.24,173.876
185.6,267.24,174.003
185.7,267.24,174.121
185.8,267.24,174.241
185.9,267.24,174.375
186,267.24,174.5
186.1,267.24,174.611
186.2,267.24,174.746
186.3,267.24,174.865
186.4,267.24,174.993
186.5,267.24,175.114
186.6,267.24,175.242
186.7,267.24,175.36
186.8,267.24,175.49
186.9,267.24,175.626
187,267.24,175.742
187.1,267.24,175.871
187.2,267.24,176.004
187.3,267.24,176.134
187.4,267.24,176.25
187.5,267.24,176.38
187.6,267.24,176.497
187.7,267.24,176.608
187.8,267.24,176.719
187.9,267.24,176.853
188,267.24,176.983
188.1,267.24,177.1
188.2,267.24,177.23
