timestamp,car_id,sensor_id,track_id,gt_x,gt_y,track_x,track_y
41.5,car0,0,47,266.84,168.677,267.735,168.666
41.55,car0,0,47,266.84,168.729,267.725,168.715
41.6,car0,0,47,266.84,168.784,267.714,168.765
41.65,car0,0,47,266.84,168.842,267.703,168.818
41.7,car0,0,47,266.84,168.898,267.692,168.869
41.75,car0,0,47,266.84,168.945,267.683,168.912
41.8,car0,0,47,266.84,169.0,267.671,168.969
41.85,car0,0,47,266.84,169.049,267.66,169.02
41.9,car0,0,47,266.84,169.101,267.649,169.072
41.95,car0,0,47,266.84,169.156,267.637,169.128
42.0,car0,0,47,266.84,169.214,267.625,169.185
42.05,car0,0,47,266.84,169.262,267.615,169.233
42.1,car0,0,47,266.84,169.313,267.604,169.283
42.15,car0,0,47,266.84,169.36,267.593,169.336
42.2,car0,0,47,266.84,169.41,267.581,169.394
42.25,car0,0,47,266.84,169.467,267.567,169.456
42.3,car0,0,47,266.84,169.522,267.555,169.515
42.35,car0,0,47,266.84,169.574,267.543,169.57
42.4,car0,0,47,266.84,169.624,267.532,169.622
42.45,car0,0,47,266.84,169.681,267.52,169.68
42.5,car0,0,47,266.84,169.729,267.509,169.73
42.55,car0,0,47,266.84,169.78,267.498,169.783
42.6,car0,0,47,266.84,169.829,267.487,169.834
42.65,car0,0,47,266.84,169.886,267.474,169.893
42.7,car0,0,47,266.84,169.943,267.462,169.95
42.75,car0,0,47,266.84,169.991,267.452,170.0
42.8,car0,0,47,266.84,170.044,267.44,170.055
42.85,car0,0,47,266.84,170.101,267.427,170.114
42.9,car0,0,47,266.84,170.157,267.415,170.17
42.95,car0,0,47,266.84,170.21,267.404,170.225
43.0,car0,0,47,266.84,170.257,267.394,170.272
43.05,car0,0,47,266.84,170.309,267.383,170.324
43.1,car0,0,47,266.84,170.362,267.372,170.376
43.15,car0,0,47,266.84,170.413,267.361,170.426
43.2,car0,0,47,266.84,170.465,267.351,170.476
43.25,car0,0,47,266.84,170.522,267.339,170.53
43.3,car0,0,47,266.84,170.578,267.328,170.583
43.35,car0,0,47,266.84,170.632,267.317,170.633
43.4,car0,0,47,266.84,170.688,267.306,170.684
43.45,car0,0,47,266.84,170.744,267.296,170.734
43.5,car0,0,47,266.84,170.791,267.287,170.774
43.55,car0,0,47,266.84,170.846,267.278,170.819
43.6,car0,0,47,266.84,170.895,267.27,170.855
43.65,car0,0,47,266.84,170.947,267.264,170.884
43.7,car0,0,47,266.84,170.998,267.253,170.932
43.75,car0,0,47,266.84,171.045,267.244,170.977
43.8,car0,0,47,266.84,171.093,267.235,171.021
43.85,car0,0,47,266.84,171.148,267.223,171.075
43.9,car0,0,47,266.84,171.204,267.211,171.131
43.95,car0,0,47,266.84,171.255,267.201,171.181
