timestamp,x,y,car,sensor
28.15,266.84,168.697,car0,0
28.2,266.84,168.767,car0,0
28.25,266.84,168.84,car0,0
28.3,266.84,168.904,car0,0
28.35,266.84,168.977,car0,0
28.4,266.84,169.051,car0,0
28.45,266.84,169.117,car0,0
28.5,266.84,169.186,car0,0
28.55,266.84,169.254,car0,0
28.6,266.84,169.323,car0,0
28.65,266.84,169.395,car0,0
28.7,266.84,169.466,car0,0
28.75,266.84,169.535,car0,0
28.8,266.84,169.6,car0,0
28.85,266.84,169.67,car0,0
28.9,266.84,169.736,car0,0
28.95,266.84,169.799,car0,0
29.0,266.84,169.868,car0,0
29.05,266.84,169.935,car0,0
29.1,266.84,169.999,car0,0
29.15,266.84,170.06,car0,0
29.2,266.84,170.135,car0,0
29.25,266.84,170.201,car0,0
29.3,266.84,170.274,car0,0
29.35,266.84,170.346,car0,0
29.4,266.84,170.415,car0,0
29.45,266.84,170.479,car0,0
29.5,266.84,170.555,car0,0
29.55,266.84,170.616,car0,0
29.6,266.84,170.682,car0,0
29.65,266.84,170.751,car0,0
29.7,266.84,170.825,car0,0
29.75,266.84,170.893,car0,0
29.8,266.84,170.965,car0,0
29.85,266.84,171.039,car0,0
29.9,266.84,171.108,car0,0
29.95,266.84,171.183,car0,0
30.0,266.84,171.252,car0,0
30.05,266.84,171.322,car0,0
30.1,266.84,171.395,car0,0
30.15,266.84,171.47,car0,0
30.2,266.84,171.543,car0,0
30.25,266.84,171.604,car0,0
30.3,266.84,171.667,car0,0
30.35,266.84,171.736,car0,0
30.4,266.84,171.81,car0,0
30.45,266.84,171.88,car0,0
30.5,266.84,171.941,car0,0
30.55,266.84,172.013,car0,0
30.6,266.84,172.079,car0,0
30.65,266.84,172.141,car0,0
30.7,266.84,172.205,car0,0
30.75,266.84,172.276,car0,0
30.8,266.84,172.342,car0,0
30.85,266.84,172.417,car0,0
30.9,266.84,172.492,car0,0
30.95,266.84,172.566,car0,0
31.0,266.84,172.636,car0,0
31.05,266.84,172.707,car0,0
31.1,266.84,172.775,car0,0
31.15,266.84,172.838,car0,0
31.2,266.84,172.901,car0,0
31.25,266.84,172.966,car0,0
31.3,266.84,173.04,car0,0
31.35,266.84,173.109,car0,0
31.4,266.84,173.179,car0,0
31.45,266.84,173.253,car0,0
31.5,266.84,173.321,car0,0
31.55,266.84,173.388,car0,0
31.6,266.84,173.455,car0,0
31.65,266.84,173.525,car0,0
31.7,266.84,173.586,car0,0
31.75,266.84,173.656,car0,0
31.8,266.84,173.723,car0,0
31.85,266.84,173.787,car0,0
31.9,266.84,173.857,car0,0
31.95,266.84,173.93,car0,0
32.0,266.84,174.005,car0,1
32.05,266.84,174.071,car0,1
32.1,266.84,174.136,car0,1
32.15,266.84,174.207,car0,1
32.2,266.87,174.283,car0,1
32.25,266.84,174.35,car0,1
