timestamp,person_id,x,y
2.1,personFlow2.0,269.904,187.839
2.15,personFlow1.0,266.84,169.704
2.15,personFlow2.0,269.837,187.835
2.2,personFlow1.0,266.84,169.762
2.2,personFlow2.0,269.771,187.831
2.25,personFlow1.0,266.84,169.82
2.25,personFlow2.0,269.71,187.827
2.3,personFlow1.0,266.84,169.878
2.3,personFlow2.0,269.644,187.823
2.35,personFlow1.0,266.84,169.938
2.35,personFlow2.0,269.585,187.82
2.4,personFlow1.0,266.84,170.003
2.4,personFlow2.0,269.517,187.815
2.45,personFlow1.0,266.84,170.066
2.45,personFlow2.0,269.457,187.812
2.5,personFlow1.0,266.84,170.123
2.5,personFlow2.0,269.398,187.808
2.55,personFlow1.0,266.84,170.182
2.55,personFlow2.0,269.332,187.804
2.6,personFlow1.0,266.84,170.238
2.6,personFlow2.0,269.266,187.8
2.65,personFlow1.0,266.84,170.292
2.65,personFlow2.0,269.202,187.796
2.7,personFlow1.0,266.84,170.344
2.7,personFlow2.0,269.134,187.792
2.75,personFlow1.0,266.84,170.404
2.75,personFlow2.0,269.066,187.788
2.8,personFlow1.0,266.84,170.46
2.8,personFlow2.0,268.995,187.783
2.85,personFlow1.0,266.84,170.519
2.85,personFlow2.0,268.932,187.779
2.9,personFlow1.0,266.84,170.574
2.9,personFlow2.0,268.864,187.775
2.95,personFlow1.0,266.84,170.63
2.95,personFlow2.0,268.793,187.771
3,personFlow1.0,266.84,170.686
3,personFlow2.0,268.723,187.766
3.05,personFlow1.0,266.84,170.739
3.05,personFlow2.0,268.656,187.762
3.1,personFlow1.0,266.84,170.798
3.1,personFlow2.0,268.584,187.758
3.15,personFlow1.0,266.84,170.858
3.15,personFlow2.0,268.521,187.754
3.2,personFlow1.0,266.84,170.91
3.2,personFlow2.0,268.461,187.75
3.25,personFlow1.0,266.84,170.974
3.25,personFlow2.0,268.402,187.747
3.3,personFlow1.0,266.84,171.034
3.3,personFlow2.0,268.339,187.743
3.35,personFlow1.0,266.84,171.094
3.35,personFlow2.0,268.275,187.739
3.4,personFlow1.0,266.84,171.155
3.4,personFlow2.0,268.208,187.735
3.45,personFlow1.0,266.84,171.211
3.45,personFlow2.0,268.144,187.731
3.5,personFlow1.0,266.84,171.269
3.5,personFlow2.0,268.073,187.726
3.55,personFlow1.0,266.84,171.323
3.55,personFlow2.0,268.01,187.722
3.6,personFlow1.0,266.84,171.377
3.6,personFlow2.0,267.951,187.719
3.65,personFlow1.0,266.84,171.435
3.65,personFlow2.0,267.879,187.714
3.7,personFlow1.0,266.84,171.488
3.7,personFlow2.0,267.819,187.711
3.75,personFlow1.0,266.84,171.547
3.75,personFlow2.0,267.76,187.707
3.8,personFlow1.0,266.84,171.61
3.8,personFlow2.0,267.692,187.703
3.85,personFlow1.0,266.84,171.664
3.85,personFlow2.0,267.626,187.699
3.9,personFlow1.0,266.84,171.725
3.9,personFlow2.0,267.554,187.694
3.95,personFlow1.0,266.84,171.781
3.95,personFlow2.0,267.495,187.69
4,personFlow1.0,266.84,171.846
4,personFlow2.0,267.429,187.686
4.05,personFlow1.0,266.84,171.9
4.05,personFlow2.0,267.363,187.682
4.1,personFlow1.0,266.84,171.963
4.1,personFlow2.0,267.303,187.679
4.15,personFlow1.0,266.84,172.018
4.15,personFlow2.0,267.236,187.674
4.2,personFlow1.0,266.84,172.07
4.2,personFlow2.0,267.58,188.094
4.25,personFlow1.0,266.84,172.123
4.25,personFlow2.0,267.58,188.033
4.3,personFlow1.0,266.84,172.182
4.3,personFlow2.0,267.58,187.972
4.35,personFlow1.0,266.84,172.243
4.35,personFlow2.0,267.58,187.903
4.4,personFlow1.0,266.84,172.306
4.4,personFlow2.0,267.58,187.837
4.45,personFlow1.0,266.84,172.367
4.45,personFlow2.0,267.58,187.775
4.5,personFlow1.0,266.84,172.426
4.5,personFlow2.0,267.58,187.707
4.55,personFlow1.0,266.84,172.481
4.55,personFlow2.0,267.58,187.637
4.6,personFlow1.0,266.84,172.538
4.6,personFlow2.0,267.58,187.566
4.65,personFlow1.0,266.84,172.593
4.65,personFlow2.0,267.58,187.495
4.7,personFlow1.0,266.84,172.657
4.7,personFlow2.0,267.58,187.426
4.75,personFlow1.0,266.84,172.719
4.75,personFlow2.0,267.58,187.356
4.8,personFlow1.0,266.84,172.772
4.8,personFlow2.0,267.58,187.288
4.85,personFlow1.0,266.84,172.834
4.85,personFlow2.0,267.58,187.228
4.9,personFlow1.0,266.84,172.893
4.9,personFlow2.0,267.58,187.158
4.95,personFlow1.0,266.84,172.955
4.95,personFlow2.0,267.58,187.099
5,personFlow1.0,266.84,173.017
5,personFlow2.0,267.58,187.04
5.05,personFlow1.0,266.84,173.075
5.05,personFlow1.1,266.84,167.201
5.05,personFlow2.0,267.58,186.979
5.05,personFlow2.1,272.571,187.96
5.1,personFlow1.0,266.84,173.135
5.1,personFlow1.1,266.84,167.27
5.1,personFlow2.0,267.58,186.914
5.1,personFlow2.1,272.51,187.96
5.15,personFlow1.0,266.84,173.19
5.15,personFlow1.1,266.84,167.33
5.15,personFlow2.0,267.58,186.851
5.15,personFlow2.1,272.45,187.96
5.2,personFlow1.0,266.84,173.249
5.2,personFlow1.1,266.84,167.4
5.2,personFlow2.0,267.58,186.787
5.2,personFlow2.1,272.389,187.96
5.25,personFlow1.0,266.84,173.309
5.25,personFlow1.1,266.84,167.459
5.25,personFlow2.0,267.58,186.725
5.25,personFlow2.1,272.335,187.96
5.3,personFlow1.0,266.84,173.372
5.3,personFlow1.1,266.84,167.515
5.3,personFlow2.0,267.58,186.658
5.3,personFlow2.1,272.275,187.959
5.35,personFlow1.0,266.84,173.43
5.35,personFlow1.1,266.84,167.585
5.35,personFlow2.0,267.58,186.594
5.35,personFlow2.1,272.216,187.959
5.4,personFlow1.0,266.84,173.488
5.4,personFlow1.1,266.84,167.642
5.4,personFlow2.0,267.58,186.535
5.4,personFlow2.1,272.157,187.959
5.45,personFlow1.0,266.84,173.541
5.45,personFlow1.1,266.84,167.709
5.45,personFlow2.0,267.58,186.465
5.45,personFlow2.1,272.1,187.959
5.5,personFlow1.0,266.84,173.603
5.5,personFlow1.1,266.84,167.773
5.5,personFlow2.0,267.58,186.397
5.5,personFlow2.1,272.048,187.959
5.55,personFlow1.0,266.84,173.657
5.55,personFlow1.1,266.84,167.839
5.55,personFlow2.0,267.58,186.338
5.55,personFlow2.1,271.991,187.959
5.6,personFlow1.0,266.84,173.722
5.6,personFlow1.1,266.84,167.906
5.6,personFlow2.0,267.58,186.273
5.6,personFlow2.1,271.93,187.959
5.65,personFlow1.0,266.84,173.787
5.65,personFlow1.1,266.84,167.976
5.65,personFlow2.0,267.58,186.214
5.65,personFlow2.1,271.871,187.959
5.7,personFlow1.0,266.84,173.847
5.7,personFlow1.1,266.84,168.042
5.7,personFlow2.0,267.58,186.142
5.7,personFlow2.1,271.845,187.959
5.75,personFlow1.0,266.84,173.905
5.75,personFlow1.1,266.84,168.104
5.75,personFlow2.0,267.58,186.077
5.75,personFlow2.1,271.789,187.956
5.8,personFlow1.0,266.84,173.961
5.8,personFlow1.1,266.84,168.163
5.8,personFlow2.0,267.58,186.011
5.8,personFlow2.1,271.733,187.952
5.85,personFlow1.0,266.84,174.022
5.85,personFlow1.1,266.84,168.22
5.85,personFlow2.0,267.58,185.943
5.85,personFlow2.1,271.673,187.949
5.9,personFlow1.0,266.84,174.084
5.9,personFlow1.1,266.84,168.286
5.9,personFlow2.0,267.58,185.88
5.9,personFlow2.1,271.615,187.945
5.95,personFlow1.0,266.84,174.136
5.95,personFlow1.1,266.84,168.344
5.95,personFlow2.0,267.58,185.816
5.95,personFlow2.1,271.554,187.941
6,personFlow1.0,266.84,174.19
6,personFlow1.1,266.84,168.403
6,personFlow2.0,267.58,185.744
6,personFlow2.1,271.497,187.938
6.05,personFlow1.0,266.84,174.243
6.05,personFlow1.1,266.84,168.463
6.05,personFlow2.0,267.58,185.682
6.05,personFlow2.1,271.445,187.935
6.1,personFlow1.0,266.84,174.308
6.1,personFlow1.1,266.84,168.525
6.1,personFlow2.0,267.58,185.616
6.1,personFlow2.1,271.389,187.931
6.15,personFlow1.0,266.84,174.37
6.15,personFlow1.1,266.84,168.587
6.15,personFlow2.0,267.58,185.556
6.15,personFlow2.1,271.335,187.928
6.2,personFlow1.0,266.84,174.423
6.2,personFlow1.1,266.84,168.654
6.2,personFlow2.0,267.58,185.496
6.2,personFlow2.1,271.28,187.924
6.25,personFlow1.0,266.84,174.483
6.25,personFlow1.1,266.84,168.72
6.25,personFlow2.0,267.58,185.437
6.25,personFlow2.1,271.23,187.921
6.3,personFlow1.0,266.84,174.539
6.3,personFlow1.1,266.84,168.782
6.3,personFlow2.0,267.58,185.369
6.3,personFlow2.1,271.181,187.918
6.35,personFlow1.0,266.84,174.592
6.35,personFlow1.1,266.84,168.841
6.35,personFlow2.0,267.58,185.305
6.35,personFlow2.1,271.12,187.915
6.4,personFlow1.0,266.84,174.652
6.4,personFlow1.1,266.84,168.898
6.4,personFlow2.0,267.58,185.245
6.4,personFlow2.1,271.062,187.911
6.45,personFlow1.0,266.84,174.716
6.45,personFlow1.1,266.84,168.956
6.45,personFlow2.0,267.58,185.178
6.45,personFlow2.1,271.001,187.907
6.5,personFlow1.0,266.84,174.768
6.5,personFlow1.1,266.84,169.014
6.5,personFlow2.0,267.58,185.107
6.5,personFlow2.1,270.94,187.903
6.55,personFlow1.0,266.84,174.833
6.55,personFlow1.1,266.84,169.081
6.55,personFlow2.0,267.58,185.035
6.55,personFlow2.1,270.886,187.9
6.6,personFlow1.0,266.84,174.889
6.6,personFlow1.1,266.84,169.141
6.6,personFlow2.0,267.58,184.976
6.6,personFlow2.1,270.827,187.896
6.65,personFlow1.0,266.84,174.944
6.65,personFlow1.1,266.84,169.198
6.65,personFlow2.0,267.58,184.912
6.65,personFlow2.1,270.769,187.893
6.7,personFlow1.0,266.84,175
6.7,personFlow1.1,266.84,169.263
6.7,personFlow2.0,267.58,184.851
6.7,personFlow2.1,270.709,187.889
6.75,personFlow1.0,266.84,175.062
6.75,personFlow1.1,266.84,169.326
6.75,personFlow2.0,267.58,184.78
6.75,personFlow2.1,270.649,187.885
6.8,personFlow1.0,266.84,175.126
6.8,personFlow1.1,266.84,169.393
6.8,personFlow2.0,267.58,184.719
6.8,personFlow2.1,270.592,187.882
6.85,personFlow1.0,266.84,175.179
6.85,personFlow1.1,266.84,169.45
6.85,personFlow2.0,267.58,184.648
6.85,personFlow2.1,270.542,187.879
6.9,personFlow1.0,266.84,175.238
6.9,personFlow1.1,266.84,169.518
6.9,personFlow2.0,267.58,184.583
6.9,personFlow2.1,270.485,187.875
6.95,personFlow1.0,266.84,175.292
6.95,personFlow1.1,266.84,169.585
6.95,personFlow2.0,267.58,184.516
6.95,personFlow2.1,270.426,187.872
7,personFlow1.0,266.84,175.354
7,personFlow1.1,266.84,169.642
7,personFlow2.0,267.58,184.458
7,personFlow2.1,270.372,187.868
7.05,personFlow1.0,266.84,175.408
7.05,personFlow1.1,266.84,169.698
7.05,personFlow2.0,267.58,184.394
7.05,personFlow2.1,270.317,187.865
7.1,personFlow1.0,266.84,175.465
7.1,personFlow1.1,266.84,169.768
7.1,personFlow2.0,267.58,184.33
7.1,personFlow2.1,270.267,187.862
7.15,personFlow1.0,266.84,175.52
7.15,personFlow1.1,266.84,169.833
7.15,personFlow2.0,267.58,184.269
7.15,personFlow2.1,270.207,187.858
7.2,personFlow1.0,266.84,175.578
7.2,personFlow1.1,266.84,169.903
7.2,personFlow2.0,267.58,184.198
7.2,personFlow2.1,270.155,187.855
7.25,personFlow1.0,266.84,175.633
7.25,personFlow1.1,266.84,169.973
7.25,personFlow2.0,267.58,184.128
7.25,personFlow2.1,270.094,187.851
7.3,personFlow1.0,266.84,175.685
7.3,personFlow1.1,266.84,170.03
7.3,personFlow2.0,267.58,184.064
7.3,personFlow2.1,270.041,187.848
7.35,personFlow1.0,266.84,175.74
7.35,personFlow1.1,266.84,170.092
7.35,personFlow2.0,267.58,183.995
7.35,personFlow2.1,269.989,187.845
7.4,personFlow1.0,266.84,175.795
7.4,personFlow1.1,266.84,170.156
7.4,personFlow2.0,267.58,183.928
7.4,personFlow2.1,269.934,187.841
7.45,personFlow1.0,266.84,175.853
7.45,personFlow1.1,266.84,170.219
7.45,personFlow2.0,267.58,183.858
7.45,personFlow2.1,269.878,187.838
7.5,personFlow1.0,266.84,175.911
7.5,personFlow1.1,266.84,170.275
7.5,personFlow2.0,267.58,183.787
7.5,personFlow2.1,269.82,187.834
7.55,personFlow1.0,266.84,175.975
7.55,personFlow1.1,266.84,170.332
7.55,personFlow2.0,267.549,183.605
7.55,personFlow2.1,269.76,187.83
7.6,personFlow1.0,266.84,176.032
7.6,personFlow1.1,266.84,170.4
7.6,personFlow2.0,267.528,183.536
7.6,personFlow2.1,269.702,187.827
7.65,personFlow1.0,266.84,176.086
7.65,personFlow1.1,266.84,170.469
7.65,personFlow2.0,267.511,183.479
7.65,personFlow2.1,269.644,187.823
7.7,personFlow1.0,266.84,176.149
7.7,personFlow1.1,266.84,170.535
7.7,personFlow2.0,267.494,183.423
7.7,personFlow2.1,269.594,187.82
7.75,personFlow1.0,266.84,176.202
7.75,personFlow1.1,266.84,170.6
7.75,personFlow2.0,267.476,183.363
7.75,personFlow2.1,269.536,187.817
7.8,personFlow1.0,266.84,176.255
7.8,personFlow1.1,266.84,170.658
7.8,personFlow2.0,267.48,183.427
7.8,personFlow2.1,269.48,187.813
7.85,personFlow1.0,266.84,176.308
7.85,personFlow1.1,266.84,170.72
7.85,personFlow2.0,267.48,183.368
7.85,personFlow2.1,269.42,187.809
7.9,personFlow1.0,266.84,176.371
7.9,personFlow1.1,266.84,170.786
7.9,personFlow2.0,267.48,183.307
7.9,personFlow2.1,269.363,187.806
7.95,personFlow1.0,266.84,176.423
7.95,personFlow1.1,266.84,170.853
7.95,personFlow2.0,267.48,183.236
7.95,personFlow2.1,269.307,187.803
8,personFlow1.0,266.84,176.48
8,personFlow1.1,266.84,170.919
8,personFlow2.0,267.48,183.167
8,personFlow2.1,269.252,187.799
8.05,personFlow1.0,266.84,176.535
8.05,personFlow1.1,266.84,170.98
8.05,personFlow2.0,267.48,183.1
8.05,personFlow2.1,269.197,187.796
8.1,personFlow1.0,266.84,176.589
8.1,personFlow1.1,266.84,171.038
8.1,personFlow2.0,267.48,183.039
8.1,personFlow2.1,269.14,187.792
8.15,personFlow1.0,266.84,176.647
8.15,personFlow1.1,266.84,171.106
8.15,personFlow2.0,267.48,182.978
8.15,personFlow2.1,269.079,187.788
8.2,personFlow1.0,266.84,176.706
8.2,personFlow1.1,266.84,171.168
8.2,personFlow2.0,267.48,182.918
8.2,personFlow2.1,269.023,187.785
8.25,personFlow1.0,266.84,176.767
8.25,personFlow1.1,266.84,171.235
8.25,personFlow2.0,267.48,182.854
8.25,personFlow2.1,268.968,187.782
8.3,personFlow1.0,266.84,176.828
8.3,personFlow1.1,266.84,171.295
8.3,personFlow2.0,267.48,182.79
8.3,personFlow2.1,268.909,187.778
8.35,personFlow1.0,266.84,176.884
8.35,personFlow1.1,266.84,171.357
8.35,personFlow2.0,267.48,182.73
8.35,personFlow2.1,268.849,187.774
8.4,personFlow1.0,266.84,176.937
8.4,personFlow1.1,266.84,171.426
8.4,personFlow2.0,267.48,182.667
8.4,personFlow2.1,268.789,187.771
8.45,personFlow1.0,266.84,176.991
8.45,personFlow1.1,266.84,171.482
8.45,personFlow2.0,267.48,182.604
8.45,personFlow2.1,268.738,187.767
8.5,personFlow1.0,266.84,177.043
8.5,personFlow1.1,266.84,171.552
8.5,personFlow2.0,267.48,182.544
8.5,personFlow2.1,268.684,187.764
8.55,personFlow1.0,266.84,177.098
8.55,personFlow1.1,266.84,171.609
8.55,personFlow2.0,267.48,182.477
8.55,personFlow2.1,268.63,187.761
8.6,personFlow1.0,266.84,177.151
8.6,personFlow1.1,266.84,171.678
8.6,personFlow2.0,267.48,182.408
8.6,personFlow2.1,268.577,187.757
8.65,personFlow1.0,266.84,177.203
8.65,personFlow1.1,266.84,171.746
8.65,personFlow2.0,267.48,182.345
8.65,personFlow2.1,268.525,187.754
8.7,personFlow1.0,266.84,177.257
8.7,personFlow1.1,266.84,171.814
8.7,personFlow2.0,267.48,182.278
8.7,personFlow2.1,268.47,187.751
8.75,personFlow1.0,266.84,177.314
8.75,personFlow1.1,266.84,171.872
8.75,personFlow2.0,267.48,182.206
8.75,personFlow2.1,268.409,187.747
8.8,personFlow1.0,266.84,177.377
8.8,personFlow1.1,266.84,171.94
8.8,personFlow2.0,267.48,182.144
8.8,personFlow2.1,268.357,187.744
8.85,personFlow1.0,266.84,177.429
8.85,personFlow1.1,266.84,172
8.85,personFlow2.0,267.48,182.08
8.85,personFlow2.1,268.301,187.74
8.9,personFlow1.0,266.84,177.493
8.9,personFlow1.1,266.84,172.065
8.9,personFlow2.0,267.48,182.011
8.9,personFlow2.1,268.248,187.737
8.95,personFlow1.0,266.84,177.556
8.95,personFlow1.1,266.84,172.127
8.95,personFlow2.0,267.48,181.949
8.95,personFlow2.1,268.187,187.733
9,personFlow1.0,266.84,177.616
9,personFlow1.1,266.84,172.186
9,personFlow2.0,267.48,181.878
9,personFlow2.1,268.131,187.73
9.05,personFlow1.0,266.84,177.675
9.05,personFlow1.1,266.84,172.248
9.05,personFlow2.0,267.48,181.809
9.05,personFlow2.1,268.073,187.726
9.1,personFlow1.0,266.84,177.73
9.1,personFlow1.1,266.84,172.307
9.1,personFlow2.0,267.48,181.739
9.1,personFlow2.1,268.012,187.722
9.15,personFlow1.0,266.84,177.783
9.15,personFlow1.1,266.84,172.375
9.15,personFlow2.0,267.48,181.669
9.15,personFlow2.1,267.96,187.719
9.2,personFlow1.0,266.84,177.842
9.2,personFlow1.1,266.84,172.431
9.2,personFlow2.0,267.48,181.604
9.2,personFlow2.1,267.901,187.716
9.25,personFlow1.0,266.84,177.9
9.25,personFlow1.1,266.84,172.491
9.25,personFlow2.0,267.48,181.54
9.25,personFlow2.1,267.842,187.712
9.3,personFlow1.0,266.84,177.957
9.3,personFlow1.1,266.84,172.551
9.3,personFlow2.0,267.48,181.468
9.3,personFlow2.1,267.791,187.709
9.35,personFlow1.0,266.84,178.017
9.35,personFlow1.1,266.84,172.613
9.35,personFlow2.0,267.48,181.398
9.35,personFlow2.1,267.734,187.705
9.4,personFlow1.0,266.84,178.076
9.4,personFlow1.1,266.84,172.675
9.4,personFlow2.0,267.48,181.328
9.4,personFlow2.1,267.68,187.702
9.45,personFlow1.0,266.84,178.132
9.45,personFlow1.1,266.84,172.741
9.45,personFlow2.0,267.48,181.261
9.45,personFlow2.1,267.63,187.699
9.5,personFlow1.0,266.84,178.187
9.5,personFlow1.1,266.84,172.798
9.5,personFlow2.0,267.48,181.2
9.5,personFlow2.1,267.575,187.695
9.55,personFlow1.0,266.84,178.246
9.55,personFlow1.1,266.84,172.864
9.55,personFlow2.0,267.48,181.133
9.55,personFlow2.1,267.519,187.692
9.6,personFlow1.0,266.84,178.307
9.6,personFlow1.1,266.84,172.933
9.6,personFlow2.0,267.48,181.074
9.6,personFlow2.1,267.467,187.689
9.65,personFlow1.0,266.84,178.364
9.65,personFlow1.1,266.84,172.998
9.65,personFlow2.0,267.48,181.009
9.65,personFlow2.1,267.418,187.686
9.7,personFlow1.0,266.84,178.429
9.7,personFlow1.1,266.84,173.058
9.7,personFlow2.0,267.48,180.949
9.7,personFlow2.1,267.363,187.682
9.75,personFlow1.0,266.84,178.484
9.75,personFlow1.1,266.84,173.124
9.75,personFlow2.0,267.48,180.883
9.75,personFlow2.1,267.305,187.679
9.8,personFlow1.0,266.84,178.539
9.8,personFlow1.1,266.84,173.19
9.8,personFlow2.0,267.48,180.812
9.8,personFlow2.1,267.246,187.675
9.85,personFlow1.0,266.84,178.592
9.85,personFlow1.1,266.84,173.247
9.85,personFlow2.0,267.48,180.75
9.85,personFlow2.1,267.197,187.672
9.9,personFlow1.0,266.84,178.645
9.9,personFlow1.1,266.84,173.304
9.9,personFlow2.0,267.48,180.689
9.9,personFlow2.1,267.58,188.07
9.95,personFlow1.0,266.84,178.703
9.95,personFlow1.1,266.84,173.369
9.95,personFlow2.0,267.48,180.623
9.95,personFlow2.1,267.58,188.021
10,personFlow1.0,266.84,178.755
10,personFlow1.1,266.84,173.439
10,personFlow2.0,267.48,180.552
10,personFlow2.1,267.58,187.97
10.05,personFlow1.0,266.84,178.82
10.05,personFlow1.1,266.84,173.507
10.05,personFlow1.2,266.84,167.201
10.05,personFlow2.0,267.48,180.482
10.05,personFlow2.1,267.58,187.92
10.05,personFlow2.2,272.571,187.96
10.1,personFlow1.0,266.84,178.884
10.1,personFlow1.1,266.84,173.569
10.1,personFlow1.2,266.84,167.271
10.1,personFlow2.0,267.48,180.419
10.1,personFlow2.1,267.58,187.858
10.1,personFlow2.2,272.511,187.96
10.15,personFlow1.0,266.84,178.946
10.15,personFlow1.1,266.84,173.633
10.15,personFlow1.2,266.84,167.335
10.15,personFlow2.0,267.48,180.35
10.15,personFlow2.1,267.58,187.809
10.15,personFlow2.2,272.456,187.96
10.2,personFlow1.0,266.84,179.002
10.2,personFlow1.1,266.84,173.703
10.2,personFlow1.2,266.84,167.406
10.2,personFlow2.0,267.48,180.284
10.2,personFlow2.1,267.58,187.758
10.2,personFlow2.2,272.398,187.96
10.25,personFlow1.0,266.84,179.056
10.25,personFlow1.1,266.84,173.764
10.25,personFlow1.2,266.84,167.469
10.25,personFlow2.0,267.48,180.226
10.25,personFlow2.1,267.58,187.7
10.25,personFlow2.2,272.338,187.96
10.3,personFlow1.0,266.84,179.11
10.3,personFlow1.1,266.84,173.831
10.3,personFlow1.2,266.84,167.532
10.3,personFlow2.0,267.48,180.165
10.3,personFlow2.1,267.58,187.644
10.3,personFlow2.2,272.275,187.959
10.35,personFlow1.0,266.84,179.166
10.35,personFlow1.1,266.84,173.892
10.35,personFlow1.2,266.84,167.594
10.35,personFlow2.0,267.48,180.103
10.35,personFlow2.1,267.58,187.594
10.35,personFlow2.2,272.213,187.959
10.4,personFlow1.0,266.84,179.226
10.4,personFlow1.1,266.84,173.96
10.4,personFlow1.2,266.84,167.655
10.4,personFlow2.0,267.48,180.035
10.4,personFlow2.1,267.58,187.539
10.4,personFlow2.2,272.152,187.959
10.45,personFlow1.0,266.84,179.282
10.45,personFlow1.1,266.84,174.02
10.45,personFlow1.2,266.84,167.728
10.45,personFlow2.0,267.48,179.971
10.45,personFlow2.1,267.58,187.478
10.45,personFlow2.2,272.098,187.959
10.5,personFlow1.0,266.84,179.343
10.5,personFlow1.1,266.84,174.079
10.5,personFlow1.2,266.84,167.795
10.5,personFlow2.0,267.48,179.903
10.5,personFlow2.1,267.58,187.418
10.5,personFlow2.2,272.033,187.959
10.55,personFlow1.0,266.84,179.403
10.55,personFlow1.1,266.84,174.148
10.55,personFlow1.2,266.84,167.855
10.55,personFlow2.0,267.48,179.843
10.55,personFlow2.1,267.58,187.362
10.55,personFlow2.2,271.975,187.959
10.6,personFlow1.0,266.84,179.467
10.6,personFlow1.1,266.84,174.206
10.6,personFlow1.2,266.84,167.917
10.6,personFlow2.0,267.48,179.782
10.6,personFlow2.1,267.58,187.312
10.6,personFlow2.2,271.916,187.959
10.65,personFlow1.0,266.84,179.523
10.65,personFlow1.1,266.84,174.275
10.65,personFlow1.2,266.84,167.981
10.65,personFlow2.0,267.48,179.715
10.65,personFlow2.1,267.58,187.255
10.65,personFlow2.2,271.861,187.959
10.7,personFlow1.0,266.84,179.587
10.7,personFlow1.1,266.84,174.336
10.7,personFlow1.2,266.84,168.053
10.7,personFlow2.0,267.48,179.646
10.7,personFlow2.1,267.58,187.201
10.7,personFlow2.2,271.828,187.958
10.75,personFlow1.0,266.84,179.652
10.75,personFlow1.1,266.84,174.396
10.75,personFlow1.2,266.84,168.125
10.75,personFlow2.0,267.48,179.581
10.75,personFlow2.1,267.58,187.144
10.75,personFlow2.2,271.768,187.955
10.8,personFlow1.0,266.84,179.715
10.8,personFlow1.1,266.84,174.455
10.8,personFlow1.2,266.84,168.186
10.8,personFlow2.0,267.48,179.515
10.8,personFlow2.1,267.58,187.094
10.8,personFlow2.2,271.711,187.951
10.85,personFlow1.0,266.84,179.773
10.85,personFlow1.1,266.84,174.522
10.85,personFlow1.2,266.84,168.257
10.85,personFlow2.0,267.48,179.45
10.85,personFlow2.1,267.58,187.04
