4.75664,199,2,283.196,160.634,283.247,160.663
4.80664,199,2,283.288,160.686,283.247,160.663
4.85664,199,2,283.279,160.681,283.247,160.663
4.90664,199,2,283.271,160.677,283.247,160.663
4.95664,199,2,283.267,160.674,283.247,160.663
5.00664,199,2,283.263,160.672,283.247,160.663
5.05664,199,2,283.261,160.671,283.247,160.663
5.10664,199,2,283.259,160.67,283.247,160.663
5.15664,199,2,283.258,160.669,283.247,160.663
5.20664,199,2,283.257,160.668,283.247,160.663
5.25664,199,2,283.256,160.668,283.247,160.663
5.30664,199,2,283.255,160.667,283.247,160.663
5.35664,199,2,283.254,160.667,283.247,160.663
5.40664,199,2,283.254,160.667,283.247,160.663
5.45664,199,2,283.253,160.666,283.247,160.663
5.50664,199,2,283.253,160.666,283.247,160.663
5.55664,199,2,283.253,160.666,283.247,160.663
5.60664,199,2,283.252,160.666,283.247,160.663
5.65664,199,2,283.252,160.666,283.247,160.663
5.70664,199,2,283.252,160.666,283.247,160.663
5.75664,199,2,283.251,160.665,283.247,160.663
5.80664,199,2,283.251,160.665,283.247,160.663
5.85664,199,2,283.251,160.665,283.247,160.663
5.90664,199,2,283.251,160.665,283.247,160.663
5.95664,199,2,283.251,160.665,283.247,160.663
6.00664,199,2,283.25,160.665,283.247,160.663
6.05664,199,2,283.25,160.665,283.247,160.663
6.10664,199,2,283.25,160.665,283.247,160.663
6.15664,199,2,283.25,160.665,283.247,160.663
6.20664,199,2,283.25,160.665,283.247,160.663
6.25664,199,2,283.25,160.664,283.247,160.663
6.30664,199,2,283.25,160.664,283.247,160.663
6.35664,199,2,283.25,160.664,283.247,160.663
6.40664,199,2,283.25,160.664,283.247,160.663
6.45664,199,2,283.249,160.664,283.247,160.663
6.50664,199,2,283.249,160.664,283.247,160.663
6.55664,199,2,283.249,160.664,283.247,160.663
6.60664,199,2,283.249,160.664,283.247,160.663
6.65664,199,2,283.249,160.664,283.247,160.663
6.70664,199,2,283.249,160.664,283.247,160.663
6.80664,199,2,283.249,160.664,283.247,160.663
6.85664,199,2,283.249,160.664,283.247,160.663
6.90664,199,2,283.249,160.664,283.247,160.663
6.90664,199,3,283.249,160.695,283.247,161.017
6.95664,199,2,283.249,160.693,283.247,160.663
7.00664,199,2,283.249,160.692,283.247,160.663
7.05664,199,2,283.249,160.69,283.247,160.663
7.10664,199,2,283.249,160.689,283.247,160.663
7.15664,199,2,283.249,160.688,283.247,160.663
7.20664,199,2,283.249,160.686,283.247,160.663
7.30664,199,2,283.249,160.685,283.247,160.663
7.30664,199,3,283.249,160.711,283.247,161.017
7.35664,199,2,283.248,160.708,283.247,160.663
7.40664,199,2,283.248,160.706,283.247,160.663
7.45664,199,2,283.248,160.704,283.247,160.663
7.50664,199,2,283.248,160.702,283.247,160.663
7.55664,199,2,283.248,160.701,283.247,160.663
7.60664,199,2,283.248,160.699,283.247,160.663
7.65664,199,2,283.248,160.697,283.247,160.663
7.70664,199,2,283.248,160.696,283.247,160.663
7.75664,199,2,283.248,160.694,283.247,160.663
7.80664,199,2,283.248,160.693,283.247,160.663
7.85664,199,2,283.248,160.692,283.247,160.663
7.90664,199,2,283.248,160.69,283.247,160.663
8.00664,199,2,283.248,160.689,283.247,160.663
8.00664,199,3,283.248,160.709,283.247,161.017
8.05664,199,2,283.248,160.707,283.247,160.663
8.10664,199,2,283.248,160.706,283.247,160.663
8.15664,199,2,283.248,160.704,283.247,160.663
8.25664,199,2,283.248,160.702,283.247,160.663
8.25664,199,2,283.248,160.703,283.248,160.702
8.35664,199,2,283.248,160.702,283.247,160.663
8.35664,199,3,283.248,160.719,283.247,161.017
8.40664,199,2,283.248,160.717,283.247,160.663
8.45664,199,2,283.248,160.715,283.247,160.663
8.55664,199,2,283.248,160.713,283.247,160.663
8.55664,199,2,283.248,160.714,283.248,160.713
8.60664,199,2,283.248,160.712,283.247,160.663
8.65664,199,2,283.248,160.711,283.247,160.663
8.70664,199,2,283.248,160.709,283.247,160.663
8.75664,199,2,283.248,160.707,283.247,160.663
8.80664,199,2,283.248,160.706,283.247,160.663
8.85664,199,2,283.248,160.704,283.247,160.663
8.90664,199,2,283.248,160.703,283.247,160.663
8.95664,199,2,283.248,160.702,283.247,160.663
9.00664,199,2,283.248,160.7,283.247,160.663
9.05664,199,2,283.248,160.699,283.247,160.663
9.10664,199,2,283.248,160.698,283.247,160.663
9.15664,199,2,283.248,160.697,283.247,160.663
9.20664,199,2,283.248,160.696,283.247,160.663
9.30664,199,2,283.248,160.695,283.247,160.663
9.30664,199,2,283.248,160.695,283.248,160.695
9.35664,199,2,283.248,160.694,283.247,160.663
9.40664,199,2,283.248,160.693,283.247,160.663
9.45664,199,2,283.248,160.692,283.247,160.663
9.50664,199,2,283.248,160.691,283.247,160.663
9.55664,199,2,283.248,160.69,283.247,160.663
9.60664,199,2,283.248,160.689,283.247,160.663
9.65664,199,2,283.248,160.688,283.247,160.663
9.70664,199,2,283.248,160.688,283.247,160.663
9.75664,199,2,283.248,160.687,283.247,160.663
9.80664,199,2,283.248,160.686,283.247,160.663
9.85664,199,2,283.248,160.685,283.247,160.663
9.90664,199,2,283.248,160.685,283.247,160.663
9.95664,199,2,283.248,160.684,283.247,160.663
10.0066,199,2,283.248,160.683,283.247,160.663
10.0566,199,2,283.248,160.683,283.247,160.663
10.1066,199,2,283.248,160.682,283.247,160.663
10.1566,199,2,283.248,160.681,283.247,160.663
10.2066,199,2,283.248,160.681,283.247,160.663
10.3066,199,2,283.248,160.68,283.247,160.663
10.3066,199,2,283.248,160.68,283.248,160.68
10.3566,199,2,283.248,160.68,283.247,160.663
10.4066,199,2,283.248,160.679,283.247,160.663
10.4566,199,2,283.248,160.679,283.247,160.663
10.5066,199,2,283.248,160.678,283.247,160.663
10.6066,199,2,283.248,160.678,283.247,160.663
10.6066,199,2,283.248,160.678,283.248,160.678
10.6566,199,2,283.248,160.677,283.247,160.663
10.7066,199,2,283.248,160.677,283.247,160.663
10.7566,199,2,283.248,160.676,283.247,160.663
10.8066,199,2,283.247,160.676,283.247,160.663
10.8566,199,2,283.247,160.676,283.247,160.663
10.9066,199,2,283.247,160.675,283.247,160.663
10.9566,199,2,283.247,160.675,283.247,160.663
11.0066,199,2,283.247,160.674,283.247,160.663
11.0566,199,2,283.247,160.674,283.247,160.663
11.1066,199,2,283.247,160.674,283.247,160.663
11.1566,199,2,283.247,160.673,283.247,160.663
11.2066,199,2,283.247,160.673,283.247,160.663
11.3066,199,2,283.247,160.673,283.247,160.663
11.3066,199,3,283.247,160.683,283.247,161.017
11.4066,199,2,283.247,160.682,283.247,160.663
11.4066,199,2,283.247,160.682,283.247,160.682
11.4566,199,2,283.247,160.682,283.247,160.663
11.5066,199,2,283.247,160.681,283.247,160.663
11.5566,199,2,283.247,160.681,283.247,160.663
11.6066,199,2,283.247,160.681,283.247,160.663
11.6566,199,2,283.247,160.68,283.247,160.663
11.7066,199,2,283.247,160.68,283.247,160.663
11.7066,160,2,283.196,160.634,283.247,160.663
11.7066,114,4,283.886,161.964,283.937,161.993
11.8066,199,2,283.247,160.679,283.247,160.663
11.7566,160,3,283.288,161.018,283.247,161.017
11.7566,114,4,283.958,161.999,283.915,161.974
11.8066,199,2,283.247,160.679,283.247,160.679
11.8066,160,3,283.279,161.089,283.247,161.017
11.8066,114,4,283.929,161.977,283.897,161.958
11.8566,199,2,283.247,160.679,283.247,160.663
11.9066,160,3,283.271,161.1,283.247,161.017
11.8566,114,4,283.911,161.963,283.89,161.952
11.9066,199,2,283.247,160.678,283.247,160.663
