timestamp,x_gt,y_gt,track_id,x_track,y_track,car_id,sensor_id
57.4,266.84,168.627,,,,,0
57.45,266.84,168.684,137.0,267.734,168.673,car0,0
57.5,266.84,168.732,137.0,267.724,168.717,car0,0
57.55,266.84,168.79,137.0,267.713,168.771,car0,0
57.6,266.84,168.843,137.0,267.703,168.82,car0,0
57.65,266.84,168.901,137.0,267.692,168.871,car0,0
57.7,266.84,168.952,137.0,267.681,168.919,car0,0
57.75,266.84,169.004,137.0,267.67,168.973,car0,0
57.8,266.84,169.062,137.0,267.657,169.033,car0,0
57.85,266.84,169.114,137.0,267.646,169.086,car0,0
57.9,266.84,169.17,137.0,267.634,169.141,car0,0
57.95,266.84,169.227,137.0,267.622,169.198,car0,0
58.0,266.84,169.279,137.0,267.611,169.249,car0,0
58.05,266.84,169.333,137.0,267.6,169.304,car0,0
58.1,266.84,169.384,137.0,267.587,169.365,car0,0
58.15,266.84,169.437,137.0,267.574,169.425,car0,0
58.2,266.84,169.495,137.0,267.561,169.487,car0,0
58.25,266.84,169.549,137.0,267.549,169.543,car0,0
58.3,266.84,169.598,137.0,267.538,169.595,car0,0
58.35,266.84,169.646,137.0,267.527,169.645,car0,0
58.4,266.84,169.701,137.0,267.515,169.701,car0,0
58.45,266.84,169.76,137.0,267.502,169.762,car0,0
58.5,266.84,169.818,137.0,267.489,169.822,car0,0
58.55,266.84,169.867,137.0,267.479,169.873,car0,0
58.6,266.84,169.922,137.0,267.467,169.929,car0,0
58.65,266.84,169.98,137.0,267.454,169.989,car0,0
58.7,266.84,170.029,137.0,267.443,170.039,car0,0
58.75,266.84,170.084,137.0,267.431,170.095,car0,0
58.8,266.84,170.139,137.0,267.419,170.153,car0,0
58.85,266.84,170.189,137.0,267.409,170.203,car0,0
58.9,266.84,170.237,137.0,267.398,170.253,car0,0
58.95,266.84,170.296,137.0,267.385,170.311,car0,0
59.0,266.84,170.355,137.0,267.373,170.37,car0,0
59.05,266.84,170.407,137.0,267.362,170.42,car0,0
59.1,266.84,170.458,137.0,267.352,170.47,car0,0
59.15,266.84,170.509,137.0,267.341,170.519,car0,0
59.2,266.84,170.561,137.0,267.331,170.567,car0,0
59.25,266.84,170.616,137.0,267.32,170.618,car0,0
59.3,266.84,170.676,137.0,267.309,170.673,car0,0
59.35,266.84,170.732,137.0,267.298,170.723,car0,0
59.4,266.84,170.783,137.0,267.289,170.767,car0,0
59.45,266.84,170.834,137.0,267.279,170.81,car0,0
59.5,266.84,170.884,137.0,267.272,170.847,car0,0
59.55,266.84,170.937,137.0,267.266,170.875,car0,0
59.6,266.84,170.994,137.0,267.254,170.928,car0,0
59.65,266.84,171.051,137.0,267.243,170.983,car0,0
59.7,266.84,171.102,137.0,267.233,171.03,car0,0
59.75,266.84,171.154,137.0,267.222,171.082,car0,0
59.8,266.84,171.213,137.0,267.209,171.14,car0,0
59.85,266.84,171.266,137.0,267.198,171.193,car0,0
59.9,266.84,171.317,137.0,267.188,171.242,car0,0
59.95,266.84,171.367,137.0,267.177,171.29,car0,0
60.0,266.84,171.417,137.0,267.167,171.338,car0,0
60.05,266.84,171.471,137.0,267.156,171.39,car0,0
60.1,266.84,171.524,137.0,267.146,171.44,car0,0
60.15,266.84,171.58,137.0,267.134,171.494,car0,0
60.2,266.84,171.632,137.0,267.124,171.542,car0,0
60.25,266.84,171.686,137.0,267.111,171.6,car0,0
60.3,266.84,171.736,137.0,267.099,171.66,car0,0
60.35,266.84,171.791,137.0,267.085,171.724,car0,0
60.4,266.84,171.842,137.0,267.073,171.78,car0,0
60.45,266.84,171.898,137.0,267.06,171.844,car0,0
60.5,266.84,171.949,137.0,267.048,171.901,car0,0
60.55,266.84,172.001,137.0,267.036,171.956,car0,0
60.6,266.84,172.06,137.0,267.023,172.018,car0,0
60.65,266.84,172.108,137.0,267.013,172.065,car0,0
60.7,266.84,172.159,137.0,267.002,172.114,car0,0
60.75,266.84,172.213,137.0,266.992,172.162,car0,0
60.8,266.84,172.269,137.0,266.982,172.211,car0,0
60.85,266.84,172.319,137.0,266.973,172.25,car0,0
60.9,266.84,172.373,137.0,266.966,172.285,car0,0
60.95,266.84,172.426,137.0,266.96,172.313,car0,0
61.0,266.84,172.483,137.0,266.948,172.371,car0,0
61.05,266.84,172.541,137.0,266.935,172.43,car0,0
61.1,266.84,172.599,137.0,266.923,172.487,car0,0
61.15,266.84,172.651,137.0,266.912,172.537,car0,0
61.2,266.84,172.71,137.0,266.901,172.589,car0,0
61.25,266.84,172.768,137.0,266.89,172.643,car0,0
61.3,266.84,172.826,137.0,266.877,172.705,car0,0
61.35,266.84,172.885,137.0,266.864,172.763,car0,0
61.4,266.84,172.942,137.0,266.853,172.817,car0,0
61.45,266.84,172.991,137.0,266.843,172.862,car0,0
61.5,266.84,173.046,137.0,266.832,172.913,car0,0
61.55,266.84,173.105,137.0,266.82,172.971,car0,0
61.6,266.84,173.161,137.0,266.809,173.023,car0,0
61.65,266.84,173.218,137.0,266.799,173.071,car0,0
61.7,266.84,173.267,137.0,266.789,173.119,car0,0
61.75,266.84,173.315,137.0,266.78,173.162,car0,0
61.8,266.84,173.364,137.0,266.771,173.203,car0,0
61.85,266.84,173.419,137.0,266.76,173.253,car0,0
61.9,266.84,173.467,137.0,266.752,173.293,car0,0
61.95,266.84,173.526,137.0,266.742,173.337,car0,0
62.0,266.84,173.577,137.0,266.736,173.365,car0,0
62.05,266.84,173.629,,,,,0
62.1,266.84,173.681,137.0,267.303,173.729,car0,0
62.15,266.84,173.736,137.0,267.257,173.769,car0,0
62.2,266.84,173.795,137.0,267.219,173.802,car0,0
