timestamp,x_gt,y_gt,car_id,sensor_id
175.05,person29,250.485,152.39
175.1,person29,250.433,152.389
175.15,person29,250.376,152.388
175.2,person29,250.317,152.387
175.25,person29,250.256,152.386
175.3,person29,250.199,152.385
175.35,person29,250.149,152.384
175.4,person29,250.095,152.383
175.45,person29,250.045,152.382
175.5,person29,249.986,152.381
175.55,person29,249.935,152.38
175.6,person29,249.879,152.379
175.65,person29,249.826,152.379
175.7,person29,249.769,152.378
175.75,person29,249.71,152.377
175.8,person29,249.649,152.375
175.85,person29,249.593,152.374
175.9,person29,249.537,152.374
175.95,person29,249.482,152.373
176,person29,249.425,152.372
176.05,person29,249.366,152.371
176.1,person29,249.308,152.37
176.15,person29,249.247,152.368
176.2,person29,249.196,152.368
176.25,person29,249.136,152.367
176.3,person29,249.081,152.366
176.35,person29,249.02,152.364
176.4,person29,248.97,152.364
176.45,person29,248.917,152.363
176.5,person29,248.856,152.362
176.55,person29,248.799,152.361
176.6,person29,248.742,152.36
176.65,person29,248.684,152.359
176.7,person29,248.626,152.358
176.75,person29,248.57,152.357
176.8,person29,248.511,152.356
176.85,person29,248.461,152.355
176.9,person29,248.4,152.354
176.95,person29,248.341,152.353
177,person29,248.289,152.352
177.05,person29,248.233,152.351
177.1,person29,248.181,152.35
177.15,person29,248.122,152.349
177.2,person29,248.067,152.348
177.25,person29,248.015,152.347
177.3,person29,247.965,152.346
177.35,person29,247.907,152.345
177.4,person29,247.854,152.344
177.45,person29,247.801,152.343
177.5,person29,247.748,152.342
177.55,person29,247.697,152.341
177.6,person29,247.643,152.34
177.65,person29,247.581,152.339
177.7,person29,247.526,152.338
177.75,person29,247.473,152.338
177.8,person29,247.418,152.337
177.85,person29,247.361,152.336
177.9,person29,247.31,152.335
177.95,person29,247.258,152.334
178,person29,247.198,152.333
178.05,person29,247.147,152.332
178.1,person29,247.085,152.331
178.15,person29,247.034,152.33
178.2,person29,246.978,152.329
178.25,person29,246.929,152.328
178.3,person29,246.867,152.327
178.35,person29,246.809,152.326
178.4,person29,246.747,152.325
178.45,person29,246.688,152.324
178.5,person29,246.637,152.323
178.55,person29,246.576,152.322
178.6,person29,246.52,152.321
178.65,person29,246.466,152.32
178.7,person29,246.414,152.319
178.75,person29,246.354,152.318
178.8,person29,246.295,152.317
178.85,person29,246.239,152.316
178.9,person29,246.179,152.315
178.95,person29,246.12,152.314
179,person29,246.063,152.313
179.05,person29,246.011,152.312
179.1,person29,245.958,152.311
179.15,person29,245.897,152.31
179.2,person29,245.845,152.309
179.25,person29,245.787,152.308
179.3,person29,245.734,152.307
179.35,person29,245.674,152.306
179.4,person29,245.622,152.305
179.45,person29,245.564,152.304
179.5,person29,245.504,152.303
179.55,person29,245.448,152.302
179.6,person29,245.387,152.301
179.65,person29,245.333,152.3
179.7,person29,245.282,152.299
179.75,person29,245.23,152.298
179.8,person29,245.18,152.298
179.85,person29,245.123,152.297
179.9,person29,245.064,152.295
179.95,person29,245.012,152.295
180,person29,244.952,152.294
180.05,person29,244.901,152.293
180.1,person29,244.847,152.292
180.15,person29,244.79,152.291
180.2,person29,244.728,152.29
180.25,person29,244.675,152.289
180.3,person29,244.621,152.288
180.35,person29,244.563,152.287
180.4,person29,244.504,152.286
180.45,person29,244.443,152.285
180.5,person29,244.381,152.284
180.55,person29,244.321,152.283
180.6,person29,244.27,152.282
180.65,person29,244.215,152.281
180.7,person29,244.159,152.28
180.75,person29,244.106,152.279
180.8,person29,244.049,152.278
180.85,person29,243.999,152.277
180.9,person29,243.944,152.276
180.95,person29,243.887,152.275
181,person29,243.827,152.274
181.05,person29,243.774,152.273
181.1,person29,243.712,152.272
181.15,person29,243.657,152.271
181.2,person29,243.607,152.27
181.25,person29,243.547,152.269
181.3,person29,243.49,152.268
181.35,person29,243.438,152.267
181.4,person29,243.377,152.266
181.45,person29,243.325,152.265
181.5,person29,243.264,152.264
181.55,person29,243.214,152.263
181.6,person29,243.152,152.262
181.65,person29,243.101,152.261
181.7,person29,243.046,152.26
181.75,person29,242.987,152.259
181.8,person29,242.926,152.258
181.85,person29,242.873,152.257
181.9,person29,242.818,152.256
181.95,person29,242.764,152.255
182,person29,242.705,152.254
