timestamp,x_gt,y_gt
31.1,254.72,183.4
31.2,254.841,183.4
31.3,254.956,183.4
31.4,255.073,183.4
31.5,255.196,183.4
31.6,255.317,183.4
31.7,255.418,183.4
31.8,255.52,183.4
31.9,255.623,183.4
32,255.746,183.4
32.1,255.865,183.4
32.2,255.988,183.4
32.3,256.111,183.4
32.4,256.232,183.4
32.5,256.355,183.4
32.6,256.454,183.4
32.7,256.575,183.4
32.8,256.675,183.4
32.9,256.786,183.4
33,256.898,183.4
33.1,257.008,183.4
33.2,257.122,183.4
33.3,257.239,183.4
33.4,257.357,183.4
33.5,257.467,183.4
33.6,257.575,183.4
33.7,257.676,183.4
33.8,257.795,183.4
33.9,257.916,183.4
34,258.026,183.4
34.1,258.141,183.4
34.2,258.25,183.4
34.3,258.353,183.4
34.4,258.452,183.4
34.5,258.569,183.4
34.6,258.677,183.4
34.7,258.798,183.4
34.8,258.899,183.4
34.9,259.018,183.4
35,259.126,183.4
35.1,259.229,183.4
35.2,259.352,183.4
35.3,259.464,183.4
35.4,259.578,183.4
35.5,259.685,183.4
35.6,259.794,183.4
35.7,259.899,183.4
35.8,260.002,183.4
35.9,260.112,183.4
36,260.221,183.4
36.1,260.336,183.4
36.2,260.445,183.4
36.3,260.553,183.4
36.4,260.666,183.4
36.5,260.78,183.4
36.6,260.903,183.4
36.7,261.023,183.4
36.8,261.122,183.4
36.9,261.242,183.4
37,261.344,183.4
37.1,261.45,183.4
37.2,261.572,183.4
37.3,261.69,183.4
37.4,261.798,183.4
37.5,261.911,183.4
37.6,262.019,183.4
37.7,262.133,183.4
37.8,262.254,183.4
37.9,262.37,183.4
38,262.473,183.4
38.1,262.575,183.4
38.2,262.679,183.4
38.3,262.788,183.4
38.4,262.899,183.4
38.5,263.014,183.4
38.6,263.125,183.4
38.7,263.234,183.4
38.8,263.348,183.4
38.9,263.47,183.4
39,263.578,183.4
39.1,263.695,183.4
39.2,263.813,183.4
39.3,263.931,183.4
39.4,264.032,183.4
39.5,264.142,183.4
39.6,264.251,183.4
39.7,264.37,183.4
39.8,264.483,183.4
39.9,264.603,183.4
40,264.709,183.4
40.1,264.828,183.4
40.2,264.945,183.4
40.3,265.068,183.4
40.4,265.17,183.4
40.5,265.292,183.4
40.6,265.4,183.4
40.7,265.517,183.4
40.8,265.637,183.4
40.9,265.753,183.4
41,265.872,183.4
41.1,265.98,183.4
41.2,266.086,183.4
41.3,266.209,183.4
41.4,266.309,183.4
41.5,266.428,183.4
41.6,266.538,183.4
41.7,266.66,183.4
41.8,266.771,183.4
41.9,266.892,183.4
42,267.015,183.4
42.1,267.133,183.4
42.2,267.239,183.4
42.3,267.338,183.09
42.4,267.449,183.09
42.5,267.494,183.01
42.6,267.509,182.904
42.7,267.524,182.799
42.8,267.541,182.68
42.9,267.55,182.567
43,267.55,182.463
43.1,267.88,182.345
43.2,267.88,182.24
43.3,267.88,182.123
43.4,267.88,182.005
43.5,267.88,181.883
43.6,267.88,181.783
43.7,267.88,181.676
43.8,267.88,181.559
43.9,267.88,181.439
44,267.88,181.315
44.1,267.88,181.194
44.2,267.88,181.083
44.3,267.88,180.974
44.4,267.88,180.853
44.5,267.88,180.752
44.6,267.88,180.635
44.7,267.88,180.522
44.8,267.88,180.402
44.9,267.88,180.298
45,267.88,180.193
45.1,267.88,180.085
45.2,267.88,179.962
45.3,267.88,179.849
45.4,267.88,179.75
45.5,267.88,179.629
45.6,267.88,179.527
45.7,267.88,179.423
45.8,267.88,179.301
45.9,267.88,179.193
46,267.88,179.093
46.1,267.88,178.988
46.2,267.88,178.884
46.3,267.88,178.777
46.4,267.88,178.654
46.5,267.88,178.532
46.6,267.88,178.418
46.7,267.88,178.318
46.8,267.88,178.21
46.9,267.88,178.11
47,267.88,178.003
47.1,267.88,177.902
47.2,267.88,177.798
47.3,267.88,177.689
47.4,267.88,177.569
47.5,267.88,177.453
47.6,267.88,177.349
47.7,267.88,177.23
47.8,267.88,177.108
47.9,267.88,176.992
48,267.88,176.884
48.1,267.88,176.781
48.2,267.88,176.665
48.3,267.88,176.565
48.4,267.88,176.45
48.5,267.88,176.34
48.6,267.88,176.224
48.7,267.88,176.106
48.8,267.88,175.988
48.9,267.88,175.868
49,267.88,175.746
49.1,267.88,175.627
49.2,267.88,175.527
49.3,267.88,175.421
49.4,267.88,175.322
49.5,267.88,175.221
49.6,267.88,175.101
49.7,267.88,174.994
49.8,267.88,174.874
49.9,267.88,174.754
50,267.88,174.636
50.1,267.88,174.537
50.2,267.88,174.415
50.3,267.88,174.312
50.4,267.88,174.204
50.5,267.88,174.088
50.6,267.88,173.988
50.7,267.88,173.885
