timestamp,x,y,car_id,sensor_id
26.15,266.84,168.637,car0,0
26.2,266.84,168.696,car0,0
26.25,266.84,168.759,car0,0
26.3,266.84,168.827,car0,0
26.35,266.84,168.889,car0,0
26.4,266.84,168.956,car0,0
26.45,266.84,169.017,car0,0
26.5,266.84,169.077,car0,0
26.55,266.84,169.144,car0,0
26.6,266.84,169.211,car0,0
26.65,266.84,169.271,car0,0
26.7,266.84,169.34,car0,0
26.75,266.84,169.411,car0,0
26.8,266.84,169.477,car0,0
26.85,266.84,169.539,car0,0
26.9,266.84,169.598,car0,0
26.95,266.84,169.669,car0,0
27.0,266.84,169.733,car0,0
27.05,266.84,169.797,car0,0
27.1,266.84,169.867,car0,0
27.15,266.84,169.939,car0,0
27.2,266.84,170.001,car0,0
27.25,266.84,170.059,car0,0
27.3,266.84,170.124,car0,0
27.35,266.84,170.186,car0,0
27.4,266.84,170.259,car0,0
27.45,266.84,170.331,car0,0
27.5,266.84,170.39,car0,0
27.55,266.84,170.46,car0,0
27.6,266.84,170.527,car0,0
27.65,266.84,170.593,car0,0
27.7,266.84,170.663,car0,0
27.75,266.84,170.732,car0,0
27.8,266.84,170.797,car0,0
27.85,266.84,170.867,car0,0
27.9,266.84,170.93,car0,0
27.95,266.84,171.003,car0,0
28.0,266.84,171.063,car0,0
28.05,266.84,171.132,car0,0
28.1,266.84,171.19,car0,0
28.15,266.84,171.255,car0,0
28.2,266.84,171.319,car0,0
28.25,266.84,171.383,car0,0
28.3,266.84,171.444,car0,0
28.35,266.84,171.511,car0,0
28.4,266.84,171.569,car0,0
28.45,266.84,171.64,car0,0
28.5,266.84,171.699,car0,0
28.55,266.84,171.769,car0,0
28.6,266.84,171.841,car0,0
28.65,266.84,171.904,car0,0
28.7,266.84,171.967,car0,0
28.75,266.84,172.029,car0,0
28.8,266.84,172.09,car0,0
28.85,266.84,172.153,car0,0
28.9,266.84,172.22,car0,0
28.95,266.84,172.291,car0,0
29.0,266.84,172.36,car0,0
29.05,266.84,172.429,car0,0
29.1,266.84,172.487,car0,0
29.15,266.84,172.55,car0,0
29.2,266.84,172.617,car0,0
29.25,266.84,172.684,car0,0
29.3,266.84,172.745,car0,0
29.35,266.84,172.808,car0,0
29.4,266.84,172.873,car0,0
29.45,266.84,172.943,car0,0
29.5,266.84,173.011,car0,0
29.55,266.84,173.074,car0,0
29.6,266.84,173.134,car0,0
29.65,266.84,173.199,car0,0
29.7,266.84,173.266,car0,0
29.75,266.84,173.332,car0,0
29.8,266.84,173.404,car0,0
29.85,266.84,173.476,car0,0
29.9,266.84,173.546,car0,0
29.95,266.84,173.609,car0,0
30.0,266.84,173.671,car0,0
30.05,266.84,173.734,car0,0
30.1,266.84,173.795,car0,0
30.15,266.84,173.861,car0,0
30.2,266.84,173.923,car0,0
30.25,266.84,173.989,car0,1
30.3,266.84,174.051,car0,1
30.35,266.84,174.113,car0,1
30.4,266.84,174.172,car0,1
30.45,266.84,174.243,car0,1
30.5,266.84,174.303,car0,1
30.55,266.84,174.364,car0,1
30.6,266.84,174.43,car0,1
30.65,266.84,174.49,car0,1
30.7,266.84,174.548,car0,1
30.75,266.84,174.613,car0,2
30.8,266.84,174.682,car0,2
30.85,266.84,174.752,car0,2
30.9,266.84,174.823,car0,2
30.95,266.84,174.885,car0,2
31.0,266.84,174.957,car0,2
31.05,266.84,175.028,car0,3
31.1,266.84,175.095,car0,3
31.15,266.84,175.153,car0,3
31.2,266.84,175.219,car0,3
31.25,266.84,175.285,car0,3
31.3,266.84,175.355,car0,3
31.35,266.84,175.414,car0,3
31.4,266.84,175.474,car0,4
31.45,266.84,175.541,car0,4
31.5,266.84,175.609,car0,4
31.55,266.84,175.671,car0,4
31.6,266.84,175.742,car0,4
31.65,266.84,175.804,car0,4
31.7,266.84,175.868,car0,4
31.75,266.84,175.939,car0,4
31.8,266.84,176.011,car0,4
31.85,266.84,176.072,car0,4
31.9,266.84,176.131,car0,4
31.95,266.84,176.192,car0,5
32.0,266.84,176.261,car0,5
32.05,266.84,176.327,car0,5
32.1,266.84,176.398,car0,5
32.15,266.84,176.465,car0,5
