timestamp,x_gt,y_gt,sensor_id,track_id,x_track,y_track,car_id
91.1,266.84,168.664,0,225.0,267.69,168.623,car0
91.15,266.84,168.731,0,225.0,267.764,168.737,car0
91.2,266.84,168.797,0,225.0,267.742,168.795,car0
91.25,266.84,168.862,0,225.0,267.723,168.851,car0
91.3,266.84,168.931,0,225.0,267.705,168.91,car0
91.35,266.84,168.997,0,225.0,267.688,168.973,car0
91.4,266.84,169.062,0,225.0,267.672,169.037,car0
91.45,266.84,169.133,0,225.0,267.656,169.104,car0
91.5,266.84,169.207,0,225.0,267.639,169.174,car0
91.55,266.84,169.275,0,225.0,267.624,169.243,car0
91.6,266.84,169.346,0,225.0,267.608,169.313,car0
91.65,266.84,169.41,0,225.0,267.591,169.385,car0
91.7,266.84,169.471,0,225.0,267.576,169.456,car0
91.75,266.84,169.542,0,225.0,267.56,169.528,car0
91.8,266.84,169.611,0,225.0,267.544,169.6,car0
91.85,266.84,169.679,0,225.0,267.528,169.672,car0
91.9,266.84,169.746,0,225.0,267.513,169.743,car0
91.95,266.84,169.815,0,225.0,267.497,169.814,car0
92.0,266.84,169.89,0,225.0,267.482,169.886,car0
92.05,266.84,169.953,0,225.0,267.466,169.958,car0
92.1,266.84,170.024,0,225.0,267.451,170.029,car0
92.15,266.84,170.09,0,225.0,267.435,170.1,car0
92.2,266.84,170.164,0,225.0,267.42,170.171,car0
92.25,266.84,170.226,0,225.0,267.405,170.242,car0
92.3,266.84,170.292,0,225.0,267.39,170.311,car0
92.35,266.84,170.362,0,225.0,267.375,170.381,car0
92.4,266.84,170.432,0,225.0,267.36,170.45,car0
92.45,266.84,170.503,0,225.0,267.345,170.519,car0
92.5,266.84,170.576,0,225.0,267.33,170.588,car0
92.55,266.84,170.643,0,225.0,267.316,170.657,car0
92.6,266.84,170.707,0,225.0,267.301,170.724,car0
92.65,266.84,170.774,0,225.0,267.287,170.79,car0
92.7,266.84,170.843,0,225.0,267.273,170.854,car0
92.75,266.84,170.916,0,225.0,267.26,170.916,car0
92.8,266.84,170.982,0,225.0,267.247,170.978,car0
92.85,266.84,171.058,0,225.0,267.234,171.041,car0
92.9,266.84,171.129,0,225.0,267.22,171.104,car0
92.95,266.84,171.196,0,225.0,267.206,171.167,car0
93.0,266.84,171.259,0,225.0,267.193,171.23,car0
93.05,266.84,171.32,0,225.0,267.18,171.293,car0
93.1,266.84,171.384,0,225.0,267.166,171.356,car0
93.15,266.84,171.452,0,225.0,267.153,171.419,car0
93.2,266.84,171.527,0,225.0,267.139,171.482,car0
93.25,266.84,171.6,0,225.0,267.125,171.546,car0
93.3,266.84,171.669,0,225.0,267.112,171.611,car0
93.35,266.84,171.73,0,225.0,267.098,171.675,car0
93.4,266.84,171.796,0,225.0,267.084,171.741,car0
93.45,266.84,171.868,0,225.0,267.07,171.808,car0
93.5,266.84,171.941,0,225.0,267.055,171.877,car0
93.55,266.84,172.014,0,225.0,267.04,171.946,car0
93.6,266.84,172.085,0,225.0,267.025,172.015,car0
93.65,266.84,172.148,0,225.0,267.011,172.084,car0
93.7,266.84,172.215,0,225.0,266.996,172.152,car0
93.75,266.84,172.283,0,225.0,266.982,172.219,car0
93.8,266.84,172.349,0,225.0,266.968,172.286,car0
93.85,266.84,172.422,0,225.0,266.954,172.35,car0
93.9,266.84,172.483,0,225.0,266.941,172.414,car0
93.95,266.84,172.546,0,225.0,266.927,172.478,car0
94.0,266.84,172.619,0,225.0,266.913,172.542,car0
94.05,266.84,172.693,0,225.0,266.899,172.607,car0
94.1,266.84,172.768,0,225.0,266.886,172.671,car0
94.15,266.84,172.839,0,225.0,266.872,172.737,car0
94.2,266.84,172.913,0,225.0,266.858,172.803,car0
94.25,266.84,172.976,0,225.0,266.844,172.868,car0
94.3,266.84,173.047,0,225.0,266.83,172.934,car0
94.35,266.84,173.113,0,225.0,266.816,172.999,car0
94.4,266.84,173.188,0,225.0,266.802,173.064,car0
94.45,266.84,173.259,0,225.0,266.788,173.13,car0
94.5,266.84,173.331,0,225.0,266.774,173.195,car0
