timestamp,x_gt,y_gt
199.8,239.412,182.474
199.9,239.302,182.457
200,239.175,182.437
200.1,239.069,182.42
200.2,238.944,182.4
200.3,238.837,182.384
200.4,238.728,182.366
200.5,238.623,182.35
200.6,238.511,182.332
200.7,238.398,182.314
200.8,238.272,182.294
200.9,238.145,182.274
201,238.018,182.254
201.1,237.893,182.234
201.2,238.15,182.401
201.3,238.132,182.274
201.4,238.115,182.161
201.5,238.098,182.045
201.6,238.082,181.934
201.7,238.066,181.825
201.8,238.049,181.713
201.9,238.032,181.595
202,238.014,181.47
202.1,237.998,181.367
202.2,237.983,181.261
202.3,237.967,181.153
202.4,237.95,181.04
202.5,237.935,180.935
202.6,237.92,180.832
202.7,237.903,180.719
202.8,237.887,180.607
202.9,237.868,180.48
203,237.851,180.359
203.1,237.835,180.25
203.2,237.818,180.133
203.3,237.801,180.018
203.4,237.782,179.893
203.5,237.765,179.778
203.6,237.749,179.663
203.7,237.73,179.536
203.8,237.713,179.423
203.9,237.698,179.317
204,237.679,179.19
204.1,237.68,179.132
204.2,237.68,179.013
204.3,237.68,178.897
204.4,237.68,178.781
204.5,237.68,178.66
204.6,237.68,178.532
204.7,237.68,178.419
204.8,237.68,178.303
204.9,237.68,178.19
205,237.68,178.085
205.1,237.68,177.956
205.2,237.68,177.838
205.3,237.68,177.71
205.4,237.68,177.604
205.5,237.68,177.496
205.6,237.68,177.373
205.7,237.68,177.255
205.8,237.68,177.137
205.9,237.68,177.03
206,237.68,176.919
206.1,237.68,176.796
206.2,237.68,176.684
206.3,237.68,176.573
206.4,237.68,176.468
206.5,237.68,176.361
206.6,237.68,176.254
206.7,237.99,176.129
206.8,237.99,175.994
206.9,237.99,175.86
207,237.99,175.731
207.1,237.99,175.616
207.2,237.99,175.492
207.3,237.99,175.354
207.4,237.99,175.225
207.5,237.99,175.109
207.6,237.99,174.995
207.7,237.99,174.871
207.8,237.99,174.733
207.9,237.99,174.612
208,237.99,174.474
208.1,237.991,174.353
208.2,237.991,174.217
208.3,237.992,174.086
208.4,237.992,173.966
208.5,237.993,173.834
208.6,237.993,173.719
208.7,237.994,173.584
208.8,237.994,173.463
208.9,237.994,173.334
209,237.995,173.205
209.1,237.995,173.065
209.2,237.996,172.938
209.3,237.996,172.815
209.4,237.997,172.676
209.5,237.997,172.548
209.6,237.998,172.418
209.7,237.998,172.288
209.8,237.999,172.156
209.9,237.999,172.029
210,238,171.908
210.1,238,171.79
210.2,238.001,171.669
210.3,238.001,171.535
210.4,238.002,171.403
210.5,238.002,171.27
210.6,238.002,171.147
210.7,238.003,171.022
210.8,238.003,170.885
210.9,238.004,170.767
211,238.004,170.647
211.1,238.005,170.515
211.2,238.005,170.391
211.3,238.006,170.275
211.4,238.006,170.144
211.5,238.007,170.024
211.6,238.007,169.893
211.7,238.008,169.772
211.8,238.008,169.644
211.9,238.008,169.522
212,238.009,169.392
212.1,238.009,169.268
212.2,238.01,169.129
212.3,238.01,168.999
212.4,238.011,168.876
212.5,238.011,168.751
212.6,238.012,168.634
212.7,238.012,168.501
212.8,238.013,168.382
212.9,238.013,168.261
213,238.014,168.139
213.1,238.014,168.01
213.2,238.014,167.893
213.3,238.015,167.763
213.4,238.015,167.629
213.5,238.016,167.498
213.6,238.016,167.379
213.7,238.017,167.237
213.8,238.017,167.098
213.9,238.018,166.961
214,238.018,166.839
214.1,238.019,166.724
214.2,238.019,166.602
214.3,238.02,166.483
214.4,238.02,166.35
214.5,238.021,166.225
214.6,238.021,166.091
214.7,238.021,165.975
214.8,238.022,165.836
214.9,238.022,165.709
215,238.023,165.583
215.1,238.023,165.466
215.2,238.024,165.343
215.3,238.024,165.208
215.4,238.025,165.093
215.5,238.025,164.964
215.6,238.026,164.827
215.7,238.026,164.684
215.8,238.027,164.561
215.9,238.027,164.422
216,238.028,164.281
216.1,238.028,164.154
216.2,238.029,164.035
216.3,238.029,163.908
216.4,238.03,163.782
216.5,238.03,163.656
216.6,238.031,163.516
216.7,238.031,163.394
216.8,238.032,163.278
216.9,238.032,163.137
217,238.033,163.007
217.1,238.034,162.879
217.2,238.034,162.758
217.3,238.035,162.62
217.4,238.036,162.504
217.5,238.037,162.367
217.6,238.037,162.24
217.7,238.038,162.099
217.8,238.039,161.982
217.9,238.04,161.851
218,237.73,161.727
218.1,237.731,161.599
218.2,237.732,161.49
218.3,237.732,161.368
218.4,237.733,161.245
218.5,237.733,161.137
218.6,237.734,161.013
218.7,237.735,160.888
218.8,237.735,160.782
218.9,237.736,160.652
219,237.737,160.535
219.1,237.737,160.426
219.2,237.738,160.321
219.3,237.739,160.215
219.4,237.739,160.097
219.5,237.74,159.974
219.6,237.741,159.856
219.7,237.741,159.728
219.8,237.742,159.597
219.9,237.743,159.473
220,237.743,159.363
220.1,237.744,159.234
220.2,237.745,159.116
220.3,237.745,159.01
220.4,237.746,158.881
220.5,237.747,158.762
220.6,237.747,158.644
220.7,237.748,158.515
220.8,237.749,158.406
220.9,237.749,158.276
221,237.75,158.146
221.1,237.751,158.03
221.2,237.751,157.92
221.3,237.752,157.809
221.4,237.753,157.699
221.5,237.753,157.572
221.6,237.754,157.457
221.7,237.755,157.341
221.8,237.755,157.218
221.9,237.756,157.099
222,237.757,156.97
222.1,237.757,156.848
222.2,237.758,156.729
222.3,237.759,156.62
222.4,237.759,156.5
222.5,237.76,156.382
222.6,237.781,156.385
222.7,237.822,156.277
222.8,237.863,156.168
222.9,237.904,156.059
223,237.945,155.949
223.1,237.986,155.842
223.2,238.029,155.726
223.3,238.075,155.606
223.4,238.115,155.497
223.5,238.156,155.39
223.6,238.198,155.278
223.7,238.236,155.177
223.8,238.28,155.062
223.9,238.322,154.948
224,238.368,154.828
224.1,238.406,154.726
224.2,238.444,154.624
224.3,238.487,154.512
224.4,238.53,154.399
224.5,238.567,154.3
224.6,238.605,154.2
224.7,238.649,154.083
224.8,238.691,153.971
224.9,238.73,153.866
225,238.767,153.768
225.1,238.807,153.663
225.2,238.846,153.559
225.3,238.886,153.452
225.4,238.694,153.569
225.5,238.807,153.545
225.6,238.916,153.522
225.7,239.031,153.497
225.8,239.159,153.47
225.9,239.277,153.445
226,239.379,153.423
226.1,239.485,153.4
226.2,239.589,153.378
226.3,239.71,153.352
226.4,239.834,153.326
226.5,239.948,153.301
226.6,240.075,153.274
