timestamp,x,y,car,sensor
11.2,266.84,168.683,car0,0
11.25,266.84,168.741,car0,0
11.3,266.84,168.809,car0,0
11.35,266.84,168.869,car0,0
11.4,266.84,168.934,car0,0
11.45,266.84,168.996,car0,0
11.5,266.84,169.055,car0,0
11.55,266.84,169.117,car0,0
11.6,266.84,169.177,car0,0
11.65,266.84,169.244,car0,0
11.7,266.84,169.3,car0,0
11.75,266.84,169.36,car0,0
11.8,266.84,169.42,car0,0
11.85,266.84,169.482,car0,0
11.9,266.84,169.544,car0,0
11.95,266.84,169.61,car0,0
12.0,266.84,169.667,car0,0
12.05,266.84,169.733,car0,0
12.1,266.84,169.803,car0,0
12.15,266.84,169.867,car0,0
12.2,266.84,169.927,car0,0
12.25,266.84,169.993,car0,0
12.3,266.84,170.059,car0,0
12.35,266.84,170.117,car0,0
12.4,266.84,170.173,car0,0
12.45,266.84,170.238,car0,0
12.5,266.84,170.308,car0,0
12.55,266.84,170.376,car0,0
12.6,266.84,170.438,car0,0
12.65,266.84,170.503,car0,0
12.7,266.84,170.56,car0,0
12.75,266.84,170.629,car0,0
12.8,266.84,170.693,car0,0
12.85,266.84,170.759,car0,0
12.9,266.84,170.826,car0,0
12.95,266.84,170.884,car0,0
13.0,266.84,170.941,car0,0
13.05,266.84,171.009,car0,0
13.1,266.84,171.075,car0,0
13.15,266.84,171.144,car0,0
13.2,266.84,171.202,car0,0
13.25,266.84,171.269,car0,0
13.3,266.84,171.333,car0,0
13.35,266.84,171.392,car0,0
13.4,266.84,171.45,car0,0
13.45,266.84,171.514,car0,0
13.5,266.84,171.575,car0,0
13.55,266.84,171.642,car0,0
13.6,266.84,171.707,car0,0
13.65,266.84,171.766,car0,0
13.7,266.84,171.829,car0,0
13.75,266.84,171.892,car0,0
13.8,266.84,171.953,car0,0
13.85,266.84,172.021,car0,0
13.9,266.84,172.082,car0,0
13.95,266.84,172.141,car0,0
14.0,266.84,172.204,car0,0
14.05,266.84,172.268,car0,0
14.1,266.84,172.327,car0,0
14.15,266.84,172.395,car0,0
14.2,266.84,172.458,car0,0
14.25,266.84,172.522,car0,0
14.3,266.84,172.592,car0,0
14.35,266.84,172.658,car0,0
14.4,266.84,172.727,car0,0
14.45,266.84,172.784,car0,0
14.5,266.84,172.843,car0,0
14.55,266.84,172.906,car0,0
14.6,266.84,172.963,car0,0
14.65,266.84,173.027,car0,0
14.7,266.84,173.096,car0,0
14.75,266.84,173.155,car0,0
14.8,266.84,173.221,car0,0
14.85,266.84,173.288,car0,0
14.9,266.84,173.354,car0,0
14.95,266.84,173.42,car0,0
15.0,266.84,173.483,car0,0
15.05,266.84,173.542,car0,0
15.1,266.84,173.607,car0,0
15.15,266.84,173.665,car0,0
15.2,266.84,173.73,car0,0
15.25,266.84,173.789,car0,0
15.3,266.84,173.854,car0,0
15.35,266.84,173.922,car0,0
15.4,266.84,173.982,car0,0
15.45,266.84,174.052,car0,1
15.5,266.84,174.115,car0,1
15.55,266.84,174.182,car0,1
15.6,266.84,174.24,car0,1
15.65,266.84,174.301,car0,1
15.7,266.84,174.363,car0,1
15.75,266.84,174.427,car0,1
15.8,266.84,174.484,car0,1
15.85,266.84,174.543,car0,1
15.9,266.84,174.603,car0,2
15.95,266.84,174.663,car0,2
16.0,266.84,174.732,car0,2
16.05,266.84,174.802,car0,2
16.1,266.84,174.864,car0,2
16.15,266.84,174.928,car0,2
16.2,266.84,174.987,car0,3
16.25,266.84,175.047,car0,3
16.3,266.84,175.115,car0,3
16.35,266.84,175.183,car0,3
16.4,266.84,175.245,car0,3
16.45,266.84,175.31,car0,3
16.5,266.84,175.374,car0,3
16.55,266.84,175.443,car0,3
16.6,266.84,175.513,car0,4
16.65,266.84,175.572,car0,4
16.7,266.84,175.635,car0,4
16.75,266.84,175.692,car0,4
16.8,266.84,175.758,car0,4
16.85,266.84,175.826,car0,4
16.9,266.84,175.884,car0,4
16.95,266.84,175.948,car0,4
17.0,266.84,176.016,car0,4
17.05,266.84,176.084,car0,4
17.1,266.84,176.145,car0,5
17.15,266.84,176.202,car0,5
17.2,266.84,176.272,car0,5
17.25,266.84,176.333,car0,5
17.3,266.84,176.403,car0,5
17.35,266.84,176.473,car0,5
17.4,266.84,176.542,car0,5
17.45,266.84,176.603,car0,5
17.5,266.84,176.671,car0,5
17.55,266.84,176.731,car0,5
17.6,266.84,176.795,car0,5
17.65,266.84,176.857,car0,5
17.7,266.84,176.921,car0,5
17.75,266.84,176.989,car0,5
17.8,266.84,177.05,car0,5
17.85,266.84,177.119,car0,5
17.9,266.84,177.186,car0,5
17.95,266.84,177.252,car0,5
18.0,266.84,177.321,car0,5
18.05,266.84,177.381,car0,5
18.1,266.84,177.444,car0,5
18.15,266.84,177.507,car0,5
18.2,266.84,177.571,car0,5
18.25,266.84,177.628,car0,5
18.3,266.84,177.691,car0,5
18.35,266.84,177.749,car0,5
18.4,266.84,177.817,car0,5
18.45,266.84,177.887,car0,5
18.5,266.84,177.951,car0,5
18.55,266.84,178.015,car0,5
18.6,266.84,178.072,car0,5
18.65,266.84,178.133,car0,5
18.7,266.84,178.191,car0,5
18.75,266.84,178.251,car0,5
18.8,266.84,178.309,car0,5
18.85,266.84,178.375,car0,5
18.9,266.84,178.437,car0,5
18.95,266.84,178.502,car0,5
19.0,266.84,178.571,car0,5
19.05,266.84,178.63,car0,5
19.1,266.84,178.699,car0,5
19.15,266.84,178.766,car0,5
19.2,266.84,178.824,car0,5
19.25,266.84,178.882,car0,5
19.3,266.84,178.94,car0,5
19.35,266.84,178.998,car0,5
19.4,266.84,179.055,car0,5
19.45,266.84,179.118,car0,5
19.5,266.84,179.182,car0,5
19.55,266.84,179.248,car0,5
19.6,266.84,179.308,car0,5
19.65,266.84,179.375,car0,5
19.7,266.84,179.441,car0,5
19.75,266.84,179.501,car0,5
19.8,266.84,179.564,car0,5
19.85,266.84,179.622,car0,5
19.9,266.84,179.684,car0,5
19.95,266.84,179.748,car0,5
20.0,266.84,179.812,car0,5
20.05,266.84,179.877,car0,5
20.1,266.84,179.938,car0,5
20.15,266.84,180.008,car0,5
20.2,266.84,180.073,car0,5
20.25,266.84,180.143,car0,5
20.3,266.84,180.204,car0,5
20.35,266.84,180.267,car0,5
20.4,266.84,180.336,car0,5
20.45,266.84,180.397,car0,5
20.5,266.84,180.455,car0,5
20.55,266.84,180.512,car0,5
20.6,266.84,180.581,car0,5
20.65,266.84,180.64,car0,5
20.7,266.84,180.704,car0,5
20.75,266.84,180.768,car0,5
20.8,266.84,180.832,car0,5
20.85,266.84,180.888,car0,5
20.9,266.84,180.95,car0,5
20.95,266.84,181.018,car0,5
21.0,266.84,181.082,car0,5
21.05,266.84,181.148,car0,5
21.1,266.84,181.213,car0,5
21.15,266.84,181.27,car0,5
21.2,266.84,181.33,car0,5
21.25,266.84,181.387,car0,5
21.3,266.84,181.456,car0,5
21.35,266.84,181.521,car0,5
21.4,266.84,181.581,car0,5
21.45,266.84,181.647,car0,5
