timestamp,id,sensor,x,y
38.5,car0,5,267.059,177.833,4
38.55,car0,5,267.07,177.884,4
38.6,car0,5,267.081,177.937,4
38.65,car0,5,267.093,177.993,4
38.7,car0,5,267.105,178.05,4
38.75,car0,5,267.117,178.107,4
38.8,car0,5,267.13,178.167,4
38.85,car0,5,267.145,178.235,4
38.9,car0,5,267.158,178.297,4
38.95,car0,5,267.173,178.368,4
39,car0,5,267.185,178.428,4
39.05,car0,5,267.199,178.489,4
39.1,car0,5,267.214,178.56,4
39.15,car0,5,267.23,178.635,4
39.2,car0,5,267.244,178.702,4
39.25,car0,5,267.259,178.775,4
39.3,car0,5,267.273,178.84,4
39.35,car0,5,267.286,178.902,4
39.4,car0,5,267.299,178.96,4
39.45,car0,5,267.313,179.028,4
39.5,car0,5,267.327,179.096,4
39.55,car0,5,267.339,179.151,4
39.6,car0,5,267.35,179.202,4
39.65,car0,5,267.363,179.263,4
39.7,car0,5,267.375,179.319,4
39.75,car0,5,267.387,179.376,4
39.8,car0,5,267.399,179.434,4
39.85,car0,5,267.413,179.499,4
39.9,car0,5,267.427,179.563,4
39.95,car0,5,267.44,179.626,4
40,car0,5,267.455,179.694,4
40.05,car0,5,267.468,179.755,4
40.1,car0,5,267.482,179.821,4
40.15,car0,5,267.495,179.886,4
40.2,car0,5,267.507,179.942,4
40.25,car0,5,267.519,179.999,4
40.3,car0,5,267.534,180.065,4
40.35,car0,5,267.547,180.13,4
40.4,car0,5,267.56,180.191,4
40.45,car0,5,267.574,180.256,4
40.5,car0,5,267.588,180.322,4
40.55,car0,5,267.602,180.389,4
40.6,car0,5,267.618,180.463,4
40.65,car0,5,267.632,180.528,4
40.7,car0,5,267.646,180.595,4
40.75,car0,5,267.662,180.669,4
40.8,car0,5,267.678,180.745,4
40.85,car0,5,267.692,180.811,4
40.9,car0,5,267.706,180.875,4
40.95,car0,5,267.72,180.943,4
41,car0,5,267.735,181.012,4
41.5,car0,0,267.735,168.666,4
41.55,car0,0,267.725,168.715,5
41.6,car0,0,267.714,168.765,5
41.65,car0,0,267.703,168.818,5
41.7,car0,0,267.692,168.869,5
41.75,car0,0,267.683,168.912,5
41.8,car0,0,267.671,168.969,5
41.85,car0,0,267.66,169.02,5
41.9,car0,0,267.649,169.072,5
41.95,car0,0,267.637,169.128,5
42,car0,0,267.625,169.185,5
42.05,car0,0,267.615,169.233,5
42.1,car0,0,267.604,169.283,5
42.15,car0,0,267.593,169.336,5
42.2,car0,0,267.581,169.394,5
42.25,car0,0,267.567,169.456,5
42.3,car0,0,267.555,169.515,5
42.35,car0,0,267.543,169.57,5
42.4,car0,0,267.532,169.622,5
42.45,car0,0,267.52,169.68,5
42.5,car0,0,267.509,169.73,5
42.55,car0,0,267.498,169.783,5
42.6,car0,0,267.487,169.834,5
42.65,car0,0,267.474,169.893,5
42.7,car0,0,267.462,169.95,5
42.75,car0,0,267.452,170,5
42.8,car0,0,267.44,170.055,5
42.85,car0,0,267.427,170.114,5
42.9,car0,0,267.415,170.17,5
42.95,car0,0,267.404,170.225,5
43,car0,0,267.394,170.272,5
43.05,car0,0,267.383,170.324,5
43.1,car0,0,267.372,170.376,5
43.15,car0,0,267.361,170.426,5
43.2,car0,0,267.351,170.476,5
43.25,car0,0,267.339,170.53,5
43.3,car0,0,267.328,170.583,5
43.35,car0,0,267.317,170.633,5
43.4,car0,0,267.306,170.684,5
43.45,car0,0,267.296,170.734,5
43.5,car0,0,267.287,170.774,5
43.55,car0,0,267.278,170.819,5
43.6,car0,0,267.27,170.855,5
43.65,car0,0,267.264,170.884,5
43.7,car0,0,267.253,170.932,5
43.75,car0,0,267.244,170.977,5
43.8,car0,0,267.235,171.021,5
43.85,car0,0,267.223,171.075,5
43.9,car0,0,267.211,171.131,5
43.95,car0,0,267.201,171.181,5
44,car0,0,267.189,171.237,5
44.05,car0,0,267.178,171.289,5
44.1,car0,0,267.168,171.334,5
44.15,car0,0,267.157,171.388,5
44.2,car0,0,267.146,171.436,5
44.25,car0,0,267.136,171.486,5
44.3,car0,0,267.124,171.54,5
44.35,car0,0,267.113,171.592,5
44.4,car0,0,267.099,171.657,5
44.45,car0,0,267.087,171.715,5
44.5,car0,0,267.074,171.777,5
44.55,car0,0,267.06,171.841,5
44.6,car0,0,267.049,171.894,5
44.65,car0,0,267.037,171.95,5
44.7,car0,0,267.026,172,5
44.75,car0,0,267.014,172.058,5
44.8,car0,0,267.004,172.105,5
44.85,car0,0,266.994,172.154,5
44.9,car0,0,266.983,172.203,5
44.95,car0,0,266.974,172.245,5
45,car0,0,266.967,172.278,5
45.05,car0,0,266.963,172.297,5
45.1,car0,0,266.953,172.347,5
45.15,car0,0,266.943,172.395,5
45.2,car0,0,266.932,172.445,5
45.25,car0,0,266.922,172.491,5
45.3,car0,0,266.912,172.537,5
45.35,car0,0,266.903,172.582,5
45.4,car0,0,266.892,172.631,5
45.45,car0,0,266.881,172.686,5
45.5,car0,0,266.87,172.735,5
45.55,car0,0,266.86,172.783,5
45.6,car0,0,266.851,172.827,5
45.65,car0,0,266.84,172.879,5
45.7,car0,0,266.828,172.932,5
45.75,car0,0,266.819,172.979,5
45.8,car0,0,266.809,173.023,5
45.85,car0,0,266.799,173.069,5
45.9,car0,0,266.789,173.116,5
45.95,car0,0,266.779,173.165,5
46,car0,0,266.77,173.207,5
46.05,car0,0,266.761,173.25,5
46.1,car0,0,266.752,173.291,5
46.15,car0,0,266.743,173.333,5
46.2,car0,0,266.737,173.361,5
46.25,car0,0,266.736,173.369,5
46.3,car0,1,267.313,173.72,5
46.35,car0,1,267.267,173.76,5
46.4,car0,1,267.229,173.794,5
46.45,car0,1,267.199,173.819,5
46.5,car0,1,267.132,173.877,5
46.55,car0,1,267.071,173.931,5
46.6,car0,1,267.031,173.965,5
46.65,car0,1,267.001,173.992,5
46.7,car0,1,266.971,174.017,5
46.75,car0,1,266.945,174.04,5
46.8,car0,1,266.916,174.065,5
46.85,car0,1,266.892,174.086,5
46.9,car0,1,266.87,174.105,5
46.95,car0,1,266.851,174.122,5
47,car0,1,266.848,174.125,5
47.2,car0,2,267.114,174.601,5
47.25,car0,2,266.974,174.621,5
47.3,car0,2,266.922,174.628,5
47.35,car0,2,266.902,174.631,5
47.4,car0,2,266.891,174.632,5
47.45,car0,2,266.886,174.633,5
47.5,car0,2,266.89,174.633,5
47.55,car0,2,266.94,174.626,5
47.6,car0,2,267.129,174.599,5
47.65,car0,3,267.105,175.078,5
47.7,car0,3,266.904,175.049,5
47.75,car0,3,266.887,175.047,5
47.8,car0,3,266.886,175.047,5
47.85,car0,3,266.892,175.048,5
47.9,car0,3,266.906,175.05,5
47.95,car0,3,266.936,175.054,5
48,car0,3,267.01,175.064,5
48.05,car0,3,267.125,175.08,5
48.2,car0,4,266.851,175.558,5
48.25,car0,4,266.841,175.549,5
48.3,car0,4,266.854,175.56,5
48.35,car0,4,266.875,175.579,5
48.4,car0,4,266.9,175.6,5
48.45,car0,4,266.928,175.625,5
48.5,car0,4,266.953,175.647,5
48.55,car0,4,266.981,175.671,5
48.6,car0,4,267.018,175.703,5
48.65,car0,4,267.064,175.743,5
48.7,car0,4,267.134,175.804,5
48.75,car0,4,267.168,175.834,5
48.8,car0,4,267.199,175.861,5
48.85,car0,4,267.238,175.894,5
48.9,car0,4,267.312,175.959,5
48.95,car0,5,266.723,176.251,5
49,car0,5,266.729,176.28,5
49.05,car0,5,266.737,176.32,5
49.1,car0,5,266.746,176.359,5
49.15,car0,5,266.756,176.405,5
49.2,car0,5,266.764,176.446,5
49.25,car0,5,266.774,176.49,5
49.3,car0,5,266.784,176.537,5
49.35,car0,5,266.794,176.586,5
49.4,car0,5,266.804,176.634,5
49.45,car0,5,266.815,176.683,5
49.5,car0,5,266.826,176.735,5
49.55,car0,5,266.836,176.783,5
49.6,car0,5,266.846,176.83,5
49.65,car0,5,266.855,176.872,5
49.7,car0,5,266.865,176.919,5
49.75,car0,5,266.874,176.964,5
49.8,car0,5,266.885,177.012,5
49.85,car0,5,266.896,177.066,5
49.9,car0,5,266.905,177.11,5
49.95,car0,5,266.914,177.152,5
50,car0,5,266.924,177.195,5
50.05,car0,5,266.935,177.247,5
50.1,car0,5,266.945,177.294,5
50.15,car0,5,266.954,177.338,5
50.2,car0,5,266.966,177.394,5
50.25,car0,5,266.976,177.442,5
50.3,car0,5,266.988,177.498,5
50.35,car0,5,266.996,177.537,5
50.4,car0,5,267.004,177.573,5
50.45,car0,5,267.012,177.612,5
50.5,car0,5,267.021,177.654,5
50.55,car0,5,267.03,177.695,5
50.6,car0,5,267.039,177.738,5
50.65,car0,5,267.048,177.78,5
50.7,car0,5,267.058,177.827,5
50.75,car0,5,267.068,177.875,5
50.8,car0,5,267.077,177.919,5
50.85,car0,5,267.087,177.964,5
50.9,car0,5,267.097,178.012,5
50.95,car0,5,267.107,178.06,5
51,car0,5,267.117,178.104,5
51.05,car0,5,267.126,178.15,5
51.1,car0,5,267.136,178.195,5
51.15,car0,0,267.741,168.639,5
51.15,car0,5,267.147,178.247,5
51.2,car0,0,267.729,168.697,6
51.2,car0,5,267.158,178.297,6
51.25,car0,0,267.715,168.759,6
51.25,car0,5,267.169,178.352,6
51.3,car0,0,267.704,168.814,6
51.3,car0,5,267.182,178.409,6
51.35,car0,0,267.69,168.878,6
51.35,car0,5,267.192,178.458,6
51.4,car0,0,267.678,168.935,6
51.4,car0,5,267.204,178.517,6
51.45,car0,0,267.664,169.001,6
51.45,car0,5,267.217,178.575,6
51.5,car0,0,267.65,169.067,6
51.5,car0,5,267.228,178.627,6
51.55,car0,0,267.637,169.129,6
51.55,car0,5,267.241,178.69,6
51.6,car0,0,267.622,169.197,6
51.6,car0,5,267.253,178.744,6
51.65,car0,0,267.608,169.264,6
51.65,car0,5,267.265,178.802,6
51.7,car0,0,267.593,169.335,6
51.7,car0,5,267.276,178.851,6
51.75,car0,0,267.578,169.407,6
51.75,car0,5,267.286,178.901,6
51.8,car0,0,267.563,169.475,6
51.8,car0,5,267.297,178.951,6
51.85,car0,0,267.55,169.538,6
51.85,car0,5,267.306,178.997,6
51.9,car0,0,267.535,169.608,6
51.9,car0,5,267.318,179.049,6
51.95,car0,0,267.52,169.68,6
51.95,car0,5,267.328,179.098,6
52,car0,0,267.504,169.752,6
52,car0,5,267.336,179.137,6
52.05,car0,0,267.489,169.825,6
52.05,car0,5,267.346,179.182,6
52.1,car0,0,267.474,169.895,6
52.1,car0,5,267.355,179.224,6
52.15,car0,0,267.459,169.965,6
52.15,car0,5,267.364,179.269,6
52.2,car0,0,267.445,170.03,6
52.2,car0,5,267.374,179.317,6
52.25,car0,0,267.431,170.096,6
52.25,car0,5,267.384,179.36,6
52.3,car0,0,267.415,170.17,6
52.3,car0,5,267.393,179.404,6
52.35,car0,0,267.4,170.242,6
52.35,car0,5,267.403,179.449,6
52.4,car0,0,267.385,170.313,6
52.4,car0,5,267.412,179.492,6
52.45,car0,0,267.371,170.378,6
52.45,car0,5,267.422,179.542,6
52.5,car0,0,267.358,170.438,6
52.5,car0,5,267.433,179.594,6
52.55,car0,0,267.346,170.498,6
52.55,car0,5,267.443,179.642,6
52.6,car0,0,267.334,170.554,6
52.6,car0,5,267.453,179.689,6
52.65,car0,0,267.322,170.611,6
52.65,car0,5,267.463,179.734,6
52.7,car0,0,267.308,170.675,6
52.7,car0,5,267.474,179.786,6
52.75,car0,0,267.296,170.734,6
52.75,car0,5,267.485,179.836,6
52.8,car0,0,267.283,170.792,6
52.8,car0,5,267.495,179.886,6
52.85,car0,0,267.272,170.847,6
52.85,car0,5,267.507,179.94,6
52.9,car0,0,267.263,170.885,6
52.9,car0,5,267.518,179.991,6
52.95,car0,0,267.251,170.945,6
52.95,car0,5,267.529,180.043,6
53,car0,0,267.238,171.006,6
53,car0,5,267.539,180.093,6
53.05,car0,0,267.225,171.068,6
53.05,car0,5,267.551,180.148,6
53.1,car0,0,267.211,171.13,6
53.1,car0,5,267.563,180.202,6
53.15,car0,0,267.198,171.193,6
53.15,car0,5,267.575,180.26,6
53.2,car0,0,267.184,171.26,6
53.2,car0,5,267.587,180.318,6
53.25,car0,0,267.17,171.326,6
53.25,car0,5,267.598,180.368,6
53.3,car0,0,267.158,171.381,6
53.3,car0,5,267.609,180.418,6
53.35,car0,0,267.145,171.444,6
53.35,car0,5,267.619,180.468,6
53.4,car0,0,267.131,171.507,6
53.4,car0,5,267.632,180.529,6
53.45,car0,0,267.118,171.571,6
53.45,car0,5,267.645,180.589,6
53.5,car0,0,267.102,171.645,6
53.5,car0,5,267.656,180.642,6
53.55,car0,0,267.088,171.713,6
53.55,car0,5,267.668,180.7,6
53.6,car0,0,267.071,171.791,6
53.6,car0,5,267.681,180.759,6
53.65,car0,0,267.056,171.861,6
53.65,car0,5,267.695,180.825,6
53.7,car0,0,267.041,171.933,6
53.7,car0,5,267.707,180.88,6
53.75,car0,0,267.027,171.997,6
53.75,car0,5,267.717,180.927,6
53.8,car0,0,267.014,172.061,6
53.8,car0,5,267.727,180.977,6
53.85,car0,0,267.001,172.12,6
53.85,car0,5,267.737,181.023,6
53.9,car0,0,266.99,172.174,6
53.95,car0,0,266.977,172.231,6
54,car0,0,266.968,172.276,6
54.05,car0,0,266.962,172.306,6
54.1,car0,0,266.948,172.37,6
54.15,car0,0,266.933,172.439,6
54.2,car0,0,266.92,172.501,6
54.25,car0,0,266.906,172.565,6
54.3,car0,0,266.893,172.627,6
54.35,car0,0,266.88,172.689,6
54.4,car0,0,266.866,172.754,6
54.45,car0,0,266.852,172.822,6
54.5,car0,0,266.839,172.884,6
54.55,car0,0,266.824,172.954,6
54.6,car0,0,266.812,173.011,6
54.65,car0,0,266.799,173.072,6
54.7,car0,0,266.785,173.138,6
54.75,car0,0,266.773,173.194,6
54.8,car0,0,266.761,173.252,6
54.85,car0,0,266.75,173.301,6
54.9,car0,0,266.741,173.344,6
54.95,car0,0,266.735,173.372,6
55,car0,1,267.313,173.72,6
55.05,car0,1,267.254,173.771,6
55.1,car0,1,267.216,173.805,6
55.15,car0,1,267.137,173.874,6
55.2,car0,1,267.057,173.942,6
55.25,car0,1,267.009,173.984,6
55.3,car0,1,266.968,174.02,6
55.35,car0,1,266.934,174.05,6
55.4,car0,1,266.9,174.08,6
55.45,car0,1,266.872,174.103,6
55.5,car0,1,266.85,174.123,6
55.55,car0,1,266.851,174.122,6
55.7,car0,2,267.117,174.601,6
55.75,car0,2,266.947,174.625,6
55.8,car0,2,266.908,174.63,6
55.85,car0,2,266.892,174.632,6
55.9,car0,2,266.885,174.633,6
55.95,car0,2,266.896,174.632,6
56,car0,2,267.09,174.604,6
56.05,car0,3,267.112,175.079,6
56.1,car0,3,266.895,175.048,6
56.15,car0,3,266.885,175.047,6
56.2,car0,3,266.891,175.048,6
56.25,car0,3,266.909,175.05,6
56.3,car0,3,266.953,175.056,6
56.35,car0,3,267.1,175.077,6
56.5,car0,4,266.843,175.551,6
56.55,car0,4,266.846,175.554,6
56.6,car0,4,266.868,175.573,6
56.65,car0,4,266.895,175.597,6
56.7,car0,4,266.925,175.623,6
56.75,car0,4,266.961,175.654,6
56.8,car0,4,266.999,175.687,6
56.85,car0,4,267.06,175.74,6
56.9,car0,4,267.147,175.816,6
56.95,car0,4,267.186,175.849,6
57,car0,4,267.242,175.898,6
57.05,car0,5,266.722,176.246,6
57.1,car0,5,266.725,176.263,6
57.15,car0,5,266.735,176.307,6
57.2,car0,5,266.746,176.362,6
57.25,car0,5,266.757,176.413,6
57.3,car0,5,266.77,176.475,6
57.35,car0,5,266.782,176.531,6
57.4,car0,5,266.797,176.599,6
57.45,car0,5,266.81,176.66,6
57.5,car0,5,266.821,176.715,6
57.55,car0,5,266.835,176.777,6
57.6,car0,5,266.848,176.839,6
57.65,car0,5,266.86,176.896,6
57.7,car0,5,266.872,176.952,6
57.75,car0,5,266.887,177.022,6
57.8,car0,5,266.901,177.088,6
57.85,car0,5,266.913,177.146,6
57.9,car0,5,266.927,177.212,6
57.95,car0,5,266.94,177.274,6
58,car0,5,266.954,177.34,6
58.05,car0,5,266.969,177.41,6
58.1,car0,5,266.982,177.472,6
58.15,car0,5,266.995,177.532,6
58.2,car0,5,267.005,177.58,6
58.25,car0,5,267.015,177.628,6
58.3,car0,5,267.028,177.685,6
58.35,car0,5,267.04,177.742,6
58.4,car0,5,267.053,177.807,6
58.45,car0,5,267.066,177.867,6
58.5,car0,5,267.078,177.923,6
58.55,car0,5,267.091,177.982,6
58.6,car0,5,267.103,178.039,6
58.65,car0,5,267.116,178.1,6
58.7,car0,5,267.128,178.159,6
58.75,car0,5,267.141,178.217,6
58.8,car0,5,267.155,178.285,6
58.85,car0,5,267.17,178.354,6
58.9,car0,5,267.183,178.418,6
58.95,car0,5,267.2,178.495,6
59,car0,5,267.214,178.562,6
59.05,car0,5,267.23,178.638,6
59.1,car0,5,267.245,178.708,6
59.15,car0,5,267.261,178.781,6
59.2,car0,5,267.274,178.843,6
59.25,car0,5,267.287,178.906,6
59.3,car0,5,267.302,178.976,6
59.35,car0,5,267.316,179.042,6
59.4,car0,5,267.329,179.105,6
59.45,car0,5,267.34,179.157,6
59.5,car0,5,267.353,179.215,6
59.55,car0,5,267.365,179.272,6
59.6,car0,5,267.376,179.324,6
59.65,car0,5,267.389,179.387,6
59.7,car0,5,267.402,179.447,6
59.75,car0,5,267.415,179.51,6
59.8,car0,5,267.428,179.569,6
59.85,car0,5,267.44,179.627,6
59.9,car0,5,267.453,179.687,6
59.95,car0,5,267.467,179.754,6
60,car0,5,267.481,179.819,6
60.05,car0,5,267.495,179.883,6
60.1,car0,5,267.508,179.945,6
60.15,car0,5,267.522,180.012,6
60.2,car0,5,267.536,180.078,6
60.25,car0,5,267.549,180.137,6
60.3,car0,5,267.563,180.206,6
60.35,car0,5,267.578,180.274,6
60.4,car0,5,267.593,180.346,6
60.45,car0,5,267.608,180.415,6
60.5,car0,5,267.622,180.482,6
60.55,car0,5,267.638,180.555,6
60.6,car0,5,267.654,180.632,6
60.65,car0,5,267.671,180.71,6
60.7,car0,5,267.686,180.78,6
60.75,car0,5,267.699,180.846,6
60.8,car0,5,267.714,180.915,6
60.85,car0,5,267.729,180.984,6
60.9,car0,5,267.743,181.05,6
61.4,car0,0,267.733,168.676,6
61.45,car0,0,267.721,168.731,7
61.5,car0,0,267.71,168.785,7
61.55,car0,0,267.699,168.835,7
61.6,car0,0,267.689,168.881,7
61.65,car0,0,267.678,168.936,7
61.7,car0,0,267.665,168.999,7
61.75,car0,0,267.653,169.054,7
61.8,car0,0,267.642,169.104,7
61.85,car0,0,267.63,169.162,7
61.9,car0,0,267.619,169.214,7
61.95,car0,0,267.606,169.273,7
62,car0,0,267.594,169.33,7
62.05,car0,0,267.579,169.401,7
62.1,car0,0,267.566,169.463,7
62.15,car0,0,267.555,169.516,7
62.2,car0,0,267.543,169.569,7
62.25,car0,0,267.531,169.625,7
62.3,car0,0,267.519,169.684,7
62.35,car0,0,267.506,169.744,7
62.4,car0,0,267.494,169.8,7
62.45,car0,0,267.481,169.861,7
62.5,car0,0,267.47,169.914,7
62.55,car0,0,267.457,169.974,7
62.6,car0,0,267.445,170.033,7
62.65,car0,0,267.432,170.092,7
62.7,car0,0,267.421,170.146,7
62.75,car0,0,267.408,170.204,7
62.8,car0,0,267.397,170.255,7
62.85,car0,0,267.387,170.306,7
62.9,car0,0,267.376,170.357,7
62.95,car0,0,267.364,170.412,7
63,car0,0,267.354,170.461,7
63.05,car0,0,267.341,170.52,7
63.1,car0,0,267.331,170.568,7
63.15,car0,0,267.321,170.614,7
63.2,car0,0,267.311,170.66,7
63.25,car0,0,267.299,170.716,7
63.3,car0,0,267.288,170.768,7
63.35,car0,0,267.279,170.812,7
63.4,car0,0,267.27,170.853,7
63.45,car0,0,267.263,170.887,7
63.5,car0,0,267.252,170.94,7
63.55,car0,0,267.24,170.994,7
63.6,car0,0,267.23,171.043,7
63.65,car0,0,267.218,171.101,7
63.7,car0,0,267.205,171.159,7
63.75,car0,0,267.194,171.214,7
63.8,car0,0,267.183,171.265,7
63.85,car0,0,267.172,171.315,7
63.9,car0,0,267.162,171.364,7
63.95,car0,0,267.15,171.419,7
64,car0,0,267.138,171.477,7
64.05,car0,0,267.127,171.525,7
64.1,car0,0,267.116,171.579,7
64.15,car0,0,267.101,171.649,7
64.2,car0,0,267.087,171.718,7
64.25,car0,0,267.072,171.787,7
64.3,car0,0,267.058,171.854,7
64.35,car0,0,267.044,171.917,7
64.4,car0,0,267.032,171.974,7
64.45,car0,0,267.02,172.033,7
64.5,car0,0,267.007,172.092,7
64.55,car0,0,266.997,172.14,7
64.6,car0,0,266.985,172.194,7
64.65,car0,0,266.977,172.234,7
64.7,car0,0,266.968,172.275,7
64.75,car0,0,266.962,172.302,7
64.8,car0,0,266.951,172.357,7
64.85,car0,0,266.938,172.417,7
64.9,car0,0,266.926,172.472,7
64.95,car0,0,266.914,172.528,7
65,car0,0,266.904,172.576,7
65.05,car0,0,266.894,172.623,7
65.1,car0,0,266.881,172.684,7
65.15,car0,0,266.869,172.742,7
65.2,car0,0,266.856,172.801,7
65.25,car0,0,266.845,172.853,7
65.3,car0,0,266.835,172.899,7
65.35,car0,0,266.822,172.961,7
65.4,car0,0,266.81,173.017,7
65.45,car0,0,266.801,173.061,7
65.5,car0,0,266.79,173.112,7
65.55,car0,0,266.781,173.157,7
65.6,car0,0,266.772,173.199,7
65.65,car0,0,266.761,173.248,7
65.7,car0,0,266.751,173.295,7
65.75,car0,0,266.742,173.34,7
65.8,car0,0,266.736,173.366,7
65.85,car0,1,267.374,173.668,7
65.9,car0,1,267.3,173.732,7
65.95,car0,1,267.251,173.774,7
66,car0,1,267.215,173.805,7
66.05,car0,1,267.176,173.839,7
66.1,car0,1,267.08,173.923,7
66.15,car0,1,267.031,173.965,7
66.2,car0,1,266.994,173.998,7
66.25,car0,1,266.96,174.027,7
66.3,car0,1,266.929,174.054,7
66.35,car0,1,266.903,174.077,7
66.4,car0,1,266.876,174.1,7
66.45,car0,1,266.853,174.12,7
66.5,car0,1,266.846,174.126,7
66.7,car0,2,267.106,174.602,7
66.75,car0,2,266.951,174.624,7
66.8,car0,2,266.915,174.629,7
66.85,car0,2,266.899,174.631,7
66.9,car0,2,266.888,174.633,7
66.95,car0,2,266.886,174.633,7
67,car0,2,266.908,174.63,7
67.05,car0,2,267.084,174.605,7
67.15,car0,3,266.919,175.051,7
67.2,car0,3,266.888,175.047,7
67.25,car0,3,266.886,175.047,7
67.3,car0,3,266.894,175.048,7
67.35,car0,3,266.908,175.05,7
67.4,car0,3,266.943,175.055,7
67.45,car0,3,267.044,175.069,7
67.5,car0,3,267.166,175.086,7
67.65,car0,4,266.84,175.549,7
67.7,car0,4,266.851,175.558,7
67.75,car0,4,266.871,175.576,7
67.8,car0,4,266.892,175.594,7
67.85,car0,4,266.917,175.616,7
67.9,car0,4,266.946,175.641,7
67.95,car0,4,266.976,175.667,7
68,car0,4,267.012,175.698,7
68.05,car0,4,267.064,175.743,7
68.1,car0,4,267.137,175.806,7
68.15,car0,4,267.17,175.835,7
68.2,car0,4,267.201,175.862,7
68.25,car0,4,267.243,175.899,7
68.3,car0,5,266.722,176.249,7
68.35,car0,5,266.723,176.253,7
68.4,car0,5,266.73,176.286,7
68.45,car0,5,266.738,176.325,7
68.5,car0,5,266.75,176.379,7
68.55,car0,5,266.759,176.423,7
68.6,car0,5,266.771,176.479,7
68.65,car0,5,266.781,176.526,7
68.7,car0,5,266.791,176.573,7
68.75,car0,5,266.802,176.625,7
68.8,car0,5,266.811,176.668,7
68.85,car0,5,266.822,176.719,7
68.9,car0,5,266.834,176.773,7
68.95,car0,5,266.845,176.827,7
69,car0,5,266.856,176.879,7
69.05,car0,5,266.868,176.936,7
69.1,car0,5,266.879,176.988,7
69.15,car0,5,266.89,177.036,7
69.2,car0,5,266.9,177.087,7
69.25,car0,5,266.911,177.136,7
69.3,car0,5,266.921,177.186,7
69.35,car0,5,266.933,177.24,7
69.4,car0,5,266.945,177.296,7
69.45,car0,5,266.956,177.347,7
69.5,car0,5,266.967,177.4,7
69.55,car0,5,266.98,177.462,7
69.6,car0,5,266.99,177.509,7
69.65,car0,5,266.999,177.549,7
69.7,car0,5,267.009,177.597,7
69.75,car0,5,267.018,177.639,7
69.8,car0,5,267.029,177.692,7
69.85,car0,5,267.041,177.747,7
69.9,car0,5,267.052,177.798,7
69.95,car0,5,267.062,177.848,7
70,car0,5,267.072,177.893,7
70.05,car0,5,267.082,177.939,7
70.1,car0,5,267.091,177.984,7
70.15,car0,5,267.102,178.036,7
70.2,car0,5,267.113,178.085,7
70.25,car0,5,267.125,178.141,7
70.3,car0,5,267.136,178.196,7
70.35,car0,5,267.147,178.249,7
70.4,car0,5,267.159,178.304,7
70.45,car0,5,267.171,178.361,7
70.5,car0,5,267.185,178.424,7
70.55,car0,5,267.197,178.482,7
70.6,car0,5,267.208,178.535,7
70.65,car0,5,267.22,178.59,7
70.7,car0,5,267.232,178.647,7
70.75,car0,5,267.246,178.713,7
70.8,car0,5,267.259,178.772,7
70.85,car0,5,267.27,178.827,7
70.9,car0,5,267.283,178.887,7
70.95,car0,5,267.295,178.944,7
71,car0,5,267.307,179.001,7
71.05,car0,5,267.319,179.058,7
71.1,car0,5,267.329,179.103,7
71.15,car0,5,267.338,179.145,7
71.2,car0,5,267.347,179.189,7
71.25,car0,5,267.358,179.239,7
71.3,car0,0,267.738,168.654,7
71.3,car0,5,267.368,179.285,7
71.35,car0,0,267.726,168.709,8
71.35,car0,5,267.379,179.338,8
71.4,car0,0,267.714,168.764,8
71.4,car0,5,267.388,179.382,8
71.45,car0,0,267.703,168.817,8
71.45,car0,5,267.4,179.435,8
71.5,car0,0,267.692,168.87,8
71.5,car0,5,267.409,179.48,8
71.55,car0,0,267.681,168.921,8
71.55,car0,5,267.42,179.533,8
71.6,car0,0,267.669,168.979,8
71.6,car0,5,267.432,179.588,8
71.65,car0,0,267.655,169.042,8
71.65,car0,5,267.443,179.64,8
71.7,car0,0,267.643,169.1,8
71.7,car0,5,267.454,179.692,8
71.75,car0,0,267.63,169.161,8
71.75,car0,5,267.466,179.748,8
71.8,car0,0,267.617,169.223,8
71.8,car0,5,267.477,179.799,8
71.85,car0,0,267.606,169.275,8
71.85,car0,5,267.487,179.848,8
71.9,car0,0,267.592,169.34,8
71.9,car0,5,267.498,179.899,8
71.95,car0,0,267.578,169.404,8
71.95,car0,5,267.51,179.957,8
72,car0,0,267.566,169.463,8
72,car0,5,267.522,180.011,8
72.05,car0,0,267.553,169.524,8
72.05,car0,5,267.533,180.062,8
72.1,car0,0,267.54,169.585,8
72.1,car0,5,267.546,180.122,8
72.15,car0,0,267.528,169.639,8
72.15,car0,5,267.558,180.183,8
72.2,car0,0,267.515,169.7,8
72.2,car0,5,267.571,180.24,8
72.25,car0,0,267.503,169.757,8
72.25,car0,5,267.582,180.293,8
72.3,car0,0,267.489,169.822,8
72.3,car0,5,267.593,180.345,8
72.35,car0,0,267.476,169.884,8
72.35,car0,5,267.606,180.405,8
72.4,car0,0,267.464,169.94,8
72.4,car0,5,267.617,180.459,8
72.45,car0,0,267.452,169.996,8
72.45,car0,5,267.629,180.515,8
72.5,car0,0,267.438,170.063,8
72.5,car0,5,267.641,180.571,8
72.55,car0,0,267.427,170.117,8
72.55,car0,5,267.655,180.635,8
72.6,car0,0,267.416,170.169,8
72.6,car0,5,267.668,180.696,8
72.65,car0,0,267.402,170.232,8
72.65,car0,5,267.681,180.758,8
72.7,car0,0,267.388,170.298,8
72.7,car0,5,267.693,180.816,8
72.75,car0,0,267.376,170.355,8
72.75,car0,5,267.705,180.87,8
72.8,car0,0,267.365,170.409,8
72.8,car0,5,267.715,180.919,8
