timestamp,x_gt,y_gt,sensor_id,track_id,x_track,y_track,car_id
75.9,266.84,173.995,1,208.0,266.781,173.878,car0
75.95,266.84,174.047,1,208.0,266.78,173.938,car0
76.0,266.84,174.111,1,208.0,266.778,173.996,car0
76.05,266.84,174.172,1,208.0,266.775,174.053,car0
76.1,266.84,174.231,1,208.0,266.771,174.109,car0
76.15,266.84,174.292,1,208.0,266.766,174.164,car0
76.2,266.84,174.35,1,208.0,266.76,174.217,car0
76.25,266.84,174.405,1,208.0,266.756,174.267,car0
76.3,266.84,174.47,1,,,,
76.35,266.84,174.532,1,,,,
76.4,266.84,174.585,2,208.0,266.744,174.439,car0
76.45,266.84,174.649,2,208.0,266.744,174.5,car0
76.5,266.84,174.71,2,208.0,266.742,174.56,car0
76.55,266.84,174.767,2,208.0,266.739,174.617,car0
76.6,266.84,174.821,2,208.0,266.737,174.672,car0
76.65,266.84,174.884,2,208.0,266.734,174.725,car0
76.7,266.84,174.948,2,208.0,266.733,174.776,car0
76.75,266.84,175.013,3,208.0,266.741,174.824,car0
76.8,266.84,175.068,3,208.0,266.745,174.888,car0
76.85,266.84,175.124,3,208.0,266.743,174.948,car0
76.9,266.84,175.182,3,208.0,266.74,175.006,car0
76.95,266.84,175.237,3,208.0,266.738,175.062,car0
77.0,266.84,175.296,3,208.0,266.736,175.116,car0
77.05,266.84,175.359,3,208.0,266.736,175.169,car0
77.1,266.84,175.412,3,208.0,266.738,175.22,car0
77.15,266.84,175.477,4,208.0,266.745,175.27,car0
77.2,266.84,175.54,4,,,,
77.25,266.84,175.6,4,,,,
77.3,266.84,175.652,4,208.0,266.728,175.439,car0
77.35,266.84,175.715,4,208.0,266.726,175.497,car0
77.4,266.84,175.773,4,208.0,266.724,175.555,car0
77.45,266.84,175.837,4,208.0,266.723,175.611,car0
77.5,266.84,175.889,4,208.0,266.723,175.666,car0
77.55,266.84,175.949,4,208.0,266.723,175.72,car0
77.6,266.84,176.009,4,208.0,266.726,175.774,car0
77.65,266.84,176.071,4,208.0,266.729,175.827,car0
77.7,266.84,176.125,4,208.0,266.735,175.88,car0
77.75,266.84,176.179,5,208.0,266.742,175.933,car0
77.8,266.84,176.234,5,208.0,266.749,175.986,car0
77.85,266.84,176.288,5,208.0,266.758,176.037,car0
77.9,266.84,176.35,5,208.0,266.751,176.098,car0
77.95,266.84,176.408,5,208.0,266.745,176.157,car0
78.0,266.84,176.467,5,208.0,266.739,176.216,car0
78.05,266.84,176.526,5,208.0,266.733,176.274,car0
78.1,266.84,176.585,5,208.0,266.728,176.332,car0
78.15,266.84,176.647,5,208.0,266.723,176.39,car0
78.2,266.84,176.706,5,208.0,266.719,176.448,car0
78.25,266.84,176.759,5,208.0,266.716,176.506,car0
78.3,266.84,176.823,5,208.0,266.712,176.563,car0
78.35,266.84,176.881,5,208.0,266.709,176.621,car0
78.4,266.84,176.946,5,208.0,266.707,176.678,car0
78.45,266.84,177.001,5,208.0,266.705,176.736,car0
78.5,266.84,177.061,5,208.0,266.703,176.793,car0
78.55,266.84,177.115,5,208.0,266.702,176.85,car0
78.6,266.84,177.18,5,208.0,266.701,176.907,car0
78.65,266.84,177.236,5,208.0,266.7,176.964,car0
78.7,266.84,177.293,5,208.0,266.7,177.022,car0
78.75,266.84,177.355,5,208.0,266.7,177.079,car0
78.8,266.84,177.412,5,208.0,266.701,177.136,car0
78.85,266.84,177.474,5,208.0,266.701,177.193,car0
78.9,266.84,177.526,5,208.0,266.702,177.25,car0
78.95,266.84,177.582,5,208.0,266.704,177.306,car0
79.0,266.84,177.635,5,208.0,266.705,177.363,car0
79.05,266.84,177.688,5,208.0,266.707,177.419,car0
79.1,266.84,177.745,5,208.0,266.709,177.476,car0
79.15,266.84,177.808,5,208.0,266.711,177.532,car0
79.2,266.84,177.863,5,208.0,266.714,177.589,car0
79.25,266.84,177.917,5,208.0,266.717,177.644,car0
79.3,266.84,177.979,5,208.0,266.72,177.7,car0
79.35,266.84,178.036,5,208.0,266.723,177.755,car0
79.4,266.84,178.095,5,208.0,266.726,177.811,car0
79.45,266.84,178.153,5,208.0,266.73,177.866,car0
79.5,266.84,178.205,5,208.0,266.734,177.922,car0
79.55,266.84,178.261,5,208.0,266.738,177.977,car0
79.6,266.84,178.323,5,208.0,266.742,178.032,car0
79.65,266.84,178.387,5,208.0,266.746,178.087,car0
79.7,266.84,178.442,5,208.0,266.751,178.142,car0
79.75,266.84,178.502,5,208.0,266.756,178.197,car0
79.8,266.84,178.557,5,208.0,266.76,178.252,car0
79.85,266.84,178.615,5,208.0,266.766,178.307,car0
79.9,266.84,178.673,5,208.0,266.771,178.362,car0
79.95,266.84,178.727,5,208.0,266.776,178.417,car0
80.0,266.84,178.781,5,208.0,266.782,178.472,car0
80.05,266.84,178.845,5,208.0,266.788,178.527,car0
80.1,266.84,178.905,5,208.0,266.794,178.582,car0
80.15,266.84,178.969,5,208.0,266.8,178.638,car0
80.2,266.84,179.026,5,208.0,266.807,178.694,car0
80.25,266.84,179.09,5,208.0,266.813,178.751,car0
80.3,266.84,179.154,5,208.0,266.82,178.807,car0
80.35,266.84,179.216,5,208.0,266.827,178.864,car0
80.4,266.84,179.271,5,208.0,266.834,178.92,car0
80.45,266.84,179.332,5,208.0,266.842,178.977,car0
80.5,266.84,179.392,5,208.0,266.849,179.033,car0
80.55,266.84,179.452,5,208.0,266.857,179.09,car0
80.6,266.84,179.515,5,208.0,266.864,179.147,car0
80.65,266.84,179.573,5,208.0,266.872,179.203,car0
80.7,266.84,179.638,5,208.0,266.88,179.259,car0
80.75,266.84,179.696,5,208.0,266.888,179.316,car0
80.8,266.84,179.758,5,208.0,266.896,179.372,car0
80.85,266.84,179.812,5,208.0,266.904,179.428,car0
80.9,266.84,179.875,5,208.0,266.912,179.484,car0
80.95,266.84,179.927,5,208.0,266.921,179.54,car0
81.0,266.84,179.99,5,208.0,266.929,179.596,car0
81.05,266.84,180.044,5,208.0,266.938,179.652,car0
81.1,266.84,180.102,5,208.0,266.946,179.707,car0
81.15,266.84,180.158,5,208.0,266.955,179.763,car0
81.2,266.84,180.218,5,208.0,266.964,179.819,car0
81.25,266.84,180.28,5,208.0,266.972,179.875,car0
81.3,266.84,180.344,5,208.0,266.981,179.931,car0
81.35,266.84,180.397,5,208.0,266.99,179.987,car0
81.4,266.84,180.457,5,208.0,267.0,180.043,car0
81.45,266.84,180.52,5,208.0,267.009,180.099,car0
81.5,266.84,180.583,5,208.0,267.018,180.155,car0
81.55,266.84,180.64,5,208.0,267.028,180.212,car0
81.6,266.84,180.697,5,208.0,267.037,180.268,car0
81.65,266.84,180.759,5,208.0,267.047,180.324,car0
81.7,266.84,180.819,5,208.0,267.056,180.381,car0
81.75,266.84,180.884,5,208.0,267.066,180.438,car0
81.8,266.84,180.938,5,208.0,267.076,180.495,car0
81.85,266.84,181.003,5,208.0,267.086,180.552,car0
81.9,266.84,181.067,5,208.0,267.096,180.609,car0
81.95,266.84,181.122,5,208.0,267.107,180.667,car0
82.0,266.84,181.176,5,208.0,267.117,180.725,car0
82.05,266.84,181.238,5,208.0,267.127,180.782,car0
82.1,266.84,181.291,5,208.0,267.138,180.84,car0
82.15,266.84,181.344,5,208.0,267.148,180.898,car0
82.2,266.84,181.399,5,208.0,267.159,180.955,car0
82.25,266.84,181.455,5,,,,
82.3,266.84,181.512,5,,,,
82.35,266.84,181.576,5,,,,
