timestamp,x_gt,y_gt
91.1,283.95,161.74
91.2,283.95,161.593
91.3,283.95,161.45
91.4,283.95,161.304
91.5,283.95,161.162
91.6,283.95,161.02
91.7,283.95,160.873
91.8,283.95,160.727
91.9,283.95,160.581
92,283.95,160.448
92.1,283.95,160.307
92.2,283.95,160.168
92.3,283.95,160.044
92.4,283.95,159.914
92.5,283.95,159.786
92.6,283.95,159.657
92.7,283.95,159.517
92.8,283.95,159.381
92.9,283.95,159.241
93,283.95,159.108
93.1,283.95,158.989
93.2,283.95,158.864
93.3,283.95,158.729
93.4,283.95,158.6
93.5,283.95,158.47
93.6,283.95,158.339
93.7,283.95,158.217
93.8,283.95,158.087
93.9,283.95,157.952
94,283.95,157.82
94.1,283.95,157.677
94.2,283.95,157.549
94.3,283.95,157.409
94.4,283.95,157.269
94.5,283.95,157.123
94.6,283.95,156.975
94.7,283.945,156.782
94.8,283.923,156.652
94.9,283.901,156.521
95,283.881,156.399
95.1,283.86,156.27
95.2,283.837,156.131
95.3,283.814,155.992
95.4,283.794,155.873
95.5,283.773,155.744
95.6,283.749,155.601
95.7,283.726,155.46
95.8,283.703,155.321
95.9,283.682,155.195
96,283.658,155.05
96.1,283.634,154.908
96.2,283.612,154.775
96.3,283.591,154.646
96.4,283.567,154.503
96.5,283.544,154.363
96.6,283.523,154.238
96.7,283.504,154.12
96.8,283.48,153.978
96.9,283.459,153.852
97,283.438,153.722
97.1,283.418,153.602
97.2,283.124,153.267
97.3,283.008,153.238
97.4,282.877,153.206
97.5,282.756,153.177
97.6,282.634,153.147
97.7,282.498,153.113
97.8,282.365,153.081
97.9,282.232,153.048
98,282.11,153.018
98.1,281.968,152.984
98.2,281.826,152.949
98.3,281.687,152.915
98.4,281.554,152.882
98.5,281.427,152.851
98.6,281.299,152.82
98.7,281.182,152.791
98.8,281.041,152.757
98.9,280.922,152.728
99,280.787,152.695
99.1,280.67,152.666
99.2,280.529,152.631
99.3,280.395,152.599
99.4,280.261,152.566
99.5,280.121,152.532
99.6,279.99,152.499
99.7,279.855,152.466
99.8,279.661,152.44
99.9,279.513,152.441
100,279.394,152.442
100.1,279.261,152.442
100.2,279.116,152.443
100.3,278.97,152.444
100.4,278.837,152.444
100.5,278.714,152.445
100.6,278.571,152.446
100.7,278.423,152.446
100.8,278.28,152.447
100.9,278.14,152.448
101,278.011,152.448
101.1,277.887,152.449
101.2,277.764,152.45
101.3,277.63,152.45
101.4,277.503,152.451
101.5,277.363,152.452
101.6,277.238,152.452
101.7,277.109,152.453
101.8,276.966,152.454
101.9,276.827,152.454
102,276.682,152.455
102.1,276.553,152.456
102.2,276.407,152.456
102.3,276.289,152.457
102.4,276.143,152.458
102.5,276.023,152.458
102.6,275.892,152.459
102.7,275.745,152.46
102.8,275.603,152.461
102.9,275.46,152.461
103,275.339,152.462
103.1,275.197,152.463
103.2,275.064,152.463
103.3,274.942,152.464
103.4,274.817,152.464
103.5,274.689,152.465
103.6,274.557,152.466
103.7,274.413,152.466
103.8,274.284,152.467
103.9,274.16,152.468
104,274.036,152.468
104.1,273.898,152.469
104.2,273.757,152.47
104.3,273.637,152.47
104.4,273.49,152.471
104.5,273.344,152.472
104.6,273.22,152.472
104.7,273.093,152.473
104.8,272.961,152.474
104.9,272.841,152.474
105,272.699,152.475
105.1,272.562,152.476
105.2,272.423,152.476
105.3,272.29,152.477
105.4,272.154,152.478
105.5,272.015,152.478
105.6,271.892,152.479
105.7,271.757,152.48
105.8,271.609,152.79
105.9,271.466,152.855
106,271.305,152.92
106.1,271.171,152.985
106.2,271.036,153.049
106.3,270.894,153.114
106.4,270.74,153.179
106.5,270.548,153.234
106.6,270.405,153.28
106.7,270.257,153.325
106.8,270.112,153.37
106.9,269.955,153.35
107,269.818,153.332
107.1,269.687,153.315
107.2,269.536,153.295
107.3,269.382,153.275
107.4,269.222,153.254
107.5,269.08,153.235
107.6,268.919,153.214
107.7,268.765,153.194
107.8,268.629,153.176
107.9,268.474,153.156
108,268.338,153.138
108.1,268.191,153.119
108.2,268.047,153.1
108.3,267.903,153.081
108.4,267.75,153.061
108.5,267.603,153.042
108.6,267.469,153.025
108.7,268.19,152.518
108.8,268.19,152.659
108.9,268.19,152.819
109,268.19,152.952
109.1,268.19,153.113
109.2,268.19,153.261
109.3,268.19,153.392
109.4,267.88,153.541
109.5,267.88,153.691
109.6,267.88,153.833
109.7,267.88,153.967
109.8,267.88,154.12
109.9,267.88,154.278
110,267.88,154.42
110.1,267.88,154.556
110.2,267.88,154.7
110.3,267.88,154.835
110.4,267.88,154.988
110.5,267.88,155.126
