timestamp,x,y,car,sensor
22.25,266.84,168.634,car0,0
22.3,266.84,168.688,car0,0
22.35,266.84,168.742,car0,0
22.4,266.84,168.807,car0,0
22.45,266.84,168.864,car0,0
22.5,266.84,168.916,car0,0
22.55,266.84,168.972,car0,0
22.6,266.84,169.027,car0,0
22.65,266.84,169.083,car0,0
22.7,266.84,169.142,car0,0
22.75,266.84,169.203,car0,0
22.8,266.84,169.259,car0,0
22.85,266.84,169.321,car0,0
22.9,266.84,169.38,car0,0
22.95,266.84,169.439,car0,0
23.0,266.84,169.498,car0,0
23.05,266.84,169.555,car0,0
23.1,266.84,169.616,car0,0
23.15,266.84,169.671,car0,0
23.2,266.84,169.725,car0,0
23.25,266.84,169.783,car0,0
23.3,266.84,169.84,car0,0
23.35,266.84,169.9,car0,0
23.4,266.84,169.959,car0,0
23.45,266.84,170.021,car0,0
23.5,266.84,170.086,car0,0
23.55,266.84,170.149,car0,0
23.6,266.84,170.207,car0,0
23.65,266.84,170.268,car0,0
23.7,266.84,170.323,car0,0
23.75,266.84,170.378,car0,0
23.8,266.84,170.434,car0,0
23.85,266.84,170.494,car0,0
23.9,266.84,170.559,car0,0
23.95,266.84,170.616,car0,0
24.0,266.84,170.67,car0,0
24.05,266.84,170.735,car0,0
24.1,266.84,170.789,car0,0
24.15,266.84,170.846,car0,0
24.2,266.84,170.908,car0,0
24.25,266.84,170.967,car0,0
24.3,266.84,171.032,car0,0
24.35,266.84,171.094,car0,0
24.4,266.84,171.158,car0,0
24.45,266.84,171.223,car0,0
24.5,266.84,171.282,car0,0
24.55,266.84,171.346,car0,0
24.6,266.84,171.4,car0,0
24.65,266.84,171.456,car0,0
24.7,266.84,171.513,car0,0
24.75,266.84,171.568,car0,0
24.8,266.84,171.628,car0,0
24.85,266.84,171.686,car0,0
24.9,266.84,171.748,car0,0
24.95,266.84,171.802,car0,0
25.0,266.84,171.865,car0,0
25.05,266.84,171.927,car0,0
25.1,266.84,171.98,car0,0
25.15,266.84,172.033,car0,0
25.2,266.84,172.094,car0,0
25.25,266.84,172.155,car0,0
25.3,266.84,172.214,car0,0
25.35,266.84,172.278,car0,0
25.4,266.84,172.339,car0,0
25.45,266.84,172.394,car0,0
25.5,266.84,172.456,car0,0
25.55,266.84,172.519,car0,0
25.6,266.84,172.58,car0,0
25.65,266.84,172.644,car0,0
25.7,266.84,172.701,car0,0
25.75,266.84,172.765,car0,0
25.8,266.84,172.822,car0,0
25.85,266.84,172.878,car0,0
25.9,266.84,172.937,car0,0
25.95,266.84,172.99,car0,0
26.0,266.84,173.045,car0,0
26.05,266.84,173.104,car0,0
26.1,266.84,173.158,car0,0
26.15,266.84,173.22,car0,0
26.2,266.84,173.282,car0,0
26.25,266.84,173.347,car0,0
26.3,266.84,173.405,car0,0
26.35,266.84,173.457,car0,0
26.4,266.84,173.516,car0,0
26.45,266.84,173.574,car0,0
26.5,266.84,173.633,car0,0
26.55,266.84,173.695,car0,0
26.6,266.84,173.754,car0,0
26.65,266.84,173.81,car0,0
26.7,266.84,173.865,car0,0
26.75,266.84,173.924,car0,0
26.8,266.84,173.985,car0,1
26.85,266.84,174.041,car0,1
26.9,266.84,174.101,car0,1
26.95,266.84,174.158,car0,1
27.0,266.84,174.221,car0,1
27.05,266.84,174.283,car0,1
27.1,266.84,174.337,car0,1
27.15,266.84,174.394,car0,1
27.2,266.84,174.454,car0,1
27.25,266.84,174.511,car0,1
27.3,266.84,174.576,car0,2
27.35,266.84,174.637,car0,2
27.4,266.84,174.693,car0,2
27.45,266.84,174.747,car0,2
27.5,266.84,174.805,car0,2
27.55,266.84,174.862,car0,2
27.6,266.84,174.926,car0,2
27.65,266.84,174.991,car0,3
27.7,266.84,175.054,car0,3
27.75,266.84,175.117,car0,3
27.8,266.84,175.176,car0,3
27.85,266.84,175.234,car0,3
27.9,266.84,175.293,car0,3
27.95,266.84,175.355,car0,3
28.0,266.84,175.413,car0,3
28.05,266.84,175.478,car0,4
28.1,266.84,175.538,car0,4
28.15,266.84,175.594,car0,4
28.2,266.84,175.65,car0,4
28.25,266.84,175.704,car0,4
28.3,266.84,175.767,car0,4
28.35,266.84,175.822,car0,4
