timestamp,x,y,car,sensor
10.15,266.84,168.632,car0,0
10.2,266.84,168.691,car0,0
10.25,266.84,168.754,car0,0
10.3,266.84,168.817,car0,0
10.35,266.84,168.877,car0,0
10.4,266.84,168.939,car0,0
10.45,266.84,169.0,car0,0
10.5,266.84,169.059,car0,0
10.55,266.84,169.125,car0,0
10.6,266.84,169.194,car0,0
10.65,266.84,169.256,car0,0
10.7,266.84,169.322,car0,0
10.75,266.84,169.393,car0,0
10.8,266.84,169.453,car0,0
10.85,266.84,169.516,car0,0
10.9,266.84,169.584,car0,0
10.95,266.84,169.646,car0,0
11.0,266.84,169.715,car0,0
11.05,266.84,169.783,car0,0
11.1,266.84,169.853,car0,0
11.15,266.84,169.921,car0,0
11.2,266.84,169.985,car0,0
11.25,266.84,170.049,car0,0
11.3,266.84,170.119,car0,0
11.35,266.84,170.188,car0,0
11.4,266.84,170.258,car0,0
11.45,266.84,170.323,car0,0
11.5,266.84,170.383,car0,0
11.55,266.84,170.449,car0,0
11.6,266.84,170.507,car0,0
11.65,266.84,170.571,car0,0
11.7,266.84,170.63,car0,0
11.75,266.84,170.696,car0,0
11.8,266.84,170.766,car0,0
11.85,266.84,170.827,car0,0
11.9,266.84,170.887,car0,0
11.95,266.84,170.952,car0,0
12.0,266.84,171.022,car0,0
12.05,266.84,171.091,car0,0
12.1,266.84,171.162,car0,0
12.15,266.84,171.222,car0,0
12.2,266.84,171.293,car0,0
12.25,266.84,171.353,car0,0
12.3,266.84,171.41,car0,0
12.35,266.84,171.48,car0,0
12.4,266.84,171.538,car0,0
12.45,266.84,171.595,car0,0
12.5,266.84,171.657,car0,0
12.55,266.84,171.723,car0,0
12.6,266.84,171.791,car0,0
12.65,266.84,171.855,car0,0
12.7,266.84,171.913,car0,0
12.75,266.84,171.973,car0,0
12.8,266.84,172.036,car0,0
12.85,266.84,172.107,car0,0
12.9,266.84,172.171,car0,0
12.95,266.84,172.234,car0,0
13.0,266.84,172.298,car0,0
13.05,266.84,172.362,car0,0
13.1,266.84,172.422,car0,0
13.15,266.84,172.491,car0,0
13.2,266.84,172.556,car0,0
13.25,266.84,172.614,car0,0
13.3,266.84,172.678,car0,0
13.35,266.84,172.736,car0,0
13.4,266.84,172.801,car0,0
13.45,266.84,172.86,car0,0
13.5,266.84,172.924,car0,0
13.55,266.84,172.992,car0,0
13.6,266.84,173.052,car0,0
13.65,266.84,173.116,car0,0
13.7,266.84,173.176,car0,0
13.75,266.84,173.234,car0,0
13.8,266.84,173.294,car0,0
13.85,266.84,173.354,car0,0
13.9,266.84,173.424,car0,0
13.95,266.84,173.494,car0,0
14.0,266.84,173.558,car0,0
14.05,266.84,173.63,car0,0
14.1,266.84,173.695,car0,0
14.15,266.84,173.759,car0,0
14.2,266.84,173.819,car0,0
14.25,266.84,173.882,car0,0
14.3,266.84,173.946,car0,0
14.35,266.84,174.005,car0,1
14.4,266.84,174.068,car0,1
14.45,266.84,174.13,car0,1
14.5,266.84,174.195,car0,1
14.55,266.84,174.264,car0,1
14.6,266.84,174.329,car0,1
14.65,266.84,174.395,car0,1
14.7,266.84,174.466,car0,1
14.75,266.84,174.532,car0,1
14.8,266.84,174.603,car0,2
14.85,266.84,174.669,car0,2
14.9,266.84,174.733,car0,2
14.95,266.84,174.799,car0,2
15.0,266.84,174.86,car0,2
15.05,266.84,174.919,car0,2
15.1,266.84,174.989,car0,3
15.15,266.84,175.055,car0,3
15.2,266.84,175.123,car0,3
15.25,266.84,175.194,car0,3
15.3,266.84,175.264,car0,3
15.35,266.84,175.322,car0,3
15.4,266.84,175.381,car0,3
15.45,266.84,175.44,car0,3
15.5,266.84,175.511,car0,4
15.55,266.84,175.58,car0,4
15.6,266.84,175.651,car0,4
15.65,266.84,175.722,car0,4
15.7,266.84,175.792,car0,4
15.75,266.84,175.862,car0,4
15.8,266.84,175.92,car0,4
15.85,266.84,175.989,car0,4
15.9,266.84,176.047,car0,4
15.95,266.84,176.111,car0,4
16.0,266.84,176.176,car0,5
16.05,266.84,176.239,car0,5
16.1,266.84,176.305,car0,5
16.15,266.84,176.372,car0,5
16.2,266.84,176.44,car0,5
16.25,266.84,176.504,car0,5
16.3,266.84,176.566,car0,5
16.35,266.84,176.625,car0,5
16.4,266.84,176.693,car0,5
16.45,266.84,176.763,car0,5
16.5,266.84,176.826,car0,5
16.55,266.84,176.892,car0,5
16.6,266.84,176.955,car0,5
16.65,266.84,177.015,car0,5
16.7,266.84,177.072,car0,5
16.75,266.84,177.14,car0,5
16.8,266.84,177.202,car0,5
16.85,266.84,177.272,car0,5
16.9,266.84,177.33,car0,5
16.95,266.84,177.398,car0,5
17.0,266.84,177.461,car0,5
17.05,266.84,177.52,car0,5
17.1,266.84,177.591,car0,5
17.15,266.84,177.656,car0,5
17.2,266.84,177.722,car0,5
17.25,266.84,177.783,car0,5
17.3,266.84,177.846,car0,5
17.35,266.84,177.907,car0,5
17.4,266.84,177.966,car0,5
17.45,266.84,178.03,car0,5
17.5,266.84,178.093,car0,5
17.55,266.84,178.159,car0,5
17.6,266.84,178.222,car0,5
17.65,266.84,178.284,car0,5
17.7,266.84,178.349,car0,5
17.75,266.84,178.415,car0,5
17.8,266.84,178.486,car0,5
17.85,266.84,178.555,car0,5
17.9,266.84,178.612,car0,5
17.95,266.869,178.681,car0,5
18.0,266.897,178.74,car0,5
18.05,266.869,178.801,car0,5
18.1,266.84,178.867,car0,5
18.15,266.84,178.928,car0,5
18.2,266.84,178.993,car0,5
18.25,266.84,179.058,car0,5
18.3,266.84,179.115,car0,5
18.35,266.84,179.181,car0,5
18.4,266.84,179.243,car0,5
18.45,266.84,179.301,car0,5
18.5,266.84,179.364,car0,5
18.55,266.84,179.427,car0,5
18.6,266.84,179.488,car0,5
18.65,266.84,179.553,car0,5
18.7,266.84,179.614,car0,5
18.75,266.84,179.679,car0,5
18.8,266.84,179.75,car0,5
18.85,266.84,179.814,car0,5
18.9,266.84,179.876,car0,5
18.95,266.84,179.941,car0,5
19.0,266.84,180.012,car0,5
19.05,266.84,180.082,car0,5
19.1,266.84,180.152,car0,5
19.15,266.84,180.218,car0,5
19.2,266.84,180.276,car0,5
19.25,266.84,180.337,car0,5
19.3,266.84,180.404,car0,5
19.35,266.84,180.467,car0,5
19.4,266.84,180.533,car0,5
19.45,266.84,180.596,car0,5
19.5,266.84,180.654,car0,5
19.55,266.84,180.721,car0,5
19.6,266.84,180.789,car0,5
19.65,266.84,180.858,car0,5
19.7,266.84,180.929,car0,5
19.75,266.84,180.997,car0,5
19.8,266.84,181.059,car0,5
19.85,266.84,181.122,car0,5
19.9,266.84,181.185,car0,5
19.95,266.84,181.256,car0,5
20.0,266.84,181.325,car0,5
20.05,266.84,181.395,car0,5
20.1,266.84,181.463,car0,5
20.15,266.84,181.527,car0,5
20.2,266.84,181.597,car0,5
20.25,266.84,181.666,car0,5
