timestamp,x_gt,y_gt
13.1,272.057,182.77
13.2,271.944,182.458
13.3,271.809,182.455
13.4,271.693,182.453
13.5,271.576,182.45
13.6,271.441,182.448
13.7,271.326,182.445
13.8,271.196,182.443
13.9,271.056,182.44
14,270.933,182.438
14.1,270.687,182.464
14.2,270.559,182.483
14.3,270.436,182.501
14.4,270.307,182.52
14.5,270.167,182.541
14.6,270.043,182.56
14.7,269.909,182.579
14.8,269.774,182.599
14.9,269.647,182.618
15,269.53,182.636
15.1,269.401,182.655
15.2,269.277,182.673
15.3,269.138,182.694
15.4,269.008,182.713
15.5,268.89,182.731
15.6,268.764,182.75
15.7,268.647,182.767
15.8,268.517,182.786
15.9,268.381,182.807
16,268.259,182.825
16.1,268.144,182.842
16.2,268.03,182.859
16.3,267.9,182.878
16.4,267.781,182.896
16.5,267.657,182.914
16.6,267.523,182.934
16.7,268.19,183.522
16.8,268.19,183.406
16.9,268.19,183.273
17,268.19,183.151
17.1,268.19,183.037
17.2,268.19,182.913
17.3,268.19,182.798
17.4,268.19,182.659
17.5,268.19,182.518
17.6,267.88,182.381
17.7,267.88,182.247
17.8,267.88,182.125
17.9,267.88,181.99
18,267.88,181.865
18.1,267.88,181.735
18.2,267.88,181.601
18.3,267.88,181.462
18.4,267.88,181.345
18.5,267.88,181.231
18.6,267.88,181.105
18.7,267.88,180.974
18.8,267.88,180.844
18.9,267.88,180.73
19,267.88,180.613
19.1,267.88,180.486
19.2,267.88,180.369
19.3,267.88,180.232
19.4,267.88,180.112
19.5,267.88,179.973
19.6,267.88,179.85
19.7,267.88,179.731
19.8,267.88,179.605
19.9,267.88,179.476
20,267.88,179.342
20.1,267.88,179.204
20.2,267.88,179.071
20.3,267.88,178.938
20.4,267.88,178.821
20.5,267.88,178.689
20.6,267.88,178.56
20.7,267.88,178.421
20.8,267.88,178.292
20.9,267.88,178.163
21,267.88,178.028
21.1,267.88,177.898
21.2,267.88,177.778
21.3,267.88,177.66
21.4,267.88,177.542
21.5,267.88,177.419
21.6,267.88,177.294
21.7,267.88,177.176
